Sweep Start (s), 5.1223, 5.28614, 5.44998, 5.61382, 5.77766, 5.9415, 6.10534, 6.26918, 6.43302, 6.59686, 6.7607, 6.92454, 7.08838, 7.25222, 7.41606, 7.5799, 7.74374, 7.90758, 8.07142, 8.23526, 
Time (s), Sweep #1, Sweep #2, Sweep #3, Sweep #4, Sweep #5, Sweep #6, Sweep #7, Sweep #8, Sweep #9, Sweep #10, Sweep #11, Sweep #12, Sweep #13, Sweep #14, Sweep #15, Sweep #16, Sweep #17, Sweep #18, Sweep #19, Sweep #20, 
0.00032, -458.0124, -193.6692, -445.6528, -455.0827, -442.601, -452.3362, -241.185, -243.5654, -236.8515, -237.1262, -244.603, -245.1218, -240.9409, -205.6321, -248.021, -230.0156, -231.4805, -238.0112, -234.9595, -226.2619, 
0.00034, -453.6484, -195.3782, -455.6931, -455.2048, -441.2583, -461.644, -242.8025, -239.6286, -232.1213, -244.1147, -226.323, -246.3425, -242.3447, -209.1111, -230.5649, -240.4221, -236.6074, -226.8723, -229.4358, -243.1382, 
0.00036, -456.5781, -203.8926, -461.7356, -452.0615, -430.5161, -446.08, -250.8896, -237.3093, -241.9175, -237.4924, -233.2505, -238.5605, -224.4309, -219.9448, -230.9006, -237.2788, -241.9175, -225.9568, -229.1611, -241.8564, 
0.00038, -452.7329, -199.8948, -445.8664, -452.4887, -429.8142, -456.5171, -250.4319, -230.0156, -234.8984, -230.0156, -225.2854, -230.1072, -243.9011, -223.4238, -234.6238, -225.8652, -237.8586, -230.5954, -244.0537, -235.1426, 
0.0004, -453.6789, -187.5046, -448.613, -459.8435, -442.9673, -438.9389, -242.9551, -227.7573, -232.9453, -230.8091, -238.7131, -233.5862, -233.4336, -230.2903, -239.5066, -234.227, -220.8909, -235.5393, -251.8967, -229.5273, 
0.00042, -456.0288, -198.0942, -461.1252, -455.6626, -450.0473, -443.4555, -247.5937, -226.4451, -241.2461, -235.875, -251.3474, -233.4641, -237.6755, -251.5305, -252.0188, -240.0864, -235.9665, -236.4853, -218.3884, -221.959, 
0.00044, -461.6135, -196.4158, -453.0991, -459.6604, -448.5825, -447.2092, -257.695, -244.1147, -232.0908, -243.9927, -246.6477, -234.99, -240.6968, -216.2522, -232.5181, -234.166, -240.4526, -234.0134, -225.0107, -235.2646, 
0.00046, -458.5007, -193.8828, -462.6816, -453.0991, -446.6904, -453.7705, -247.0749, -247.8379, -238.1028, -242.4973, -247.7158, -242.0701, -225.1023, -226.2009, -238.1028, -233.8608, -241.063, -222.7219, -220.5246, -230.5649, 
0.00048, -455.8152, -196.4158, -455.2964, -461.644, -452.4582, -450.7187, -240.5442, -230.7175, -242.1006, -233.0674, -237.3398, -242.6499, -240.2695, -240.3611, -257.6645, -237.4924, -224.4004, -240.5137, -218.7241, -237.0957, 
0.0005, -457.6157, -195.958, -454.5334, -446.1106, -454.4419, -450.322, -248.1431, -226.6282, -235.0205, -243.0466, -234.8679, -241.7954, -243.657, -222.3862, -249.8826, -230.748, -228.8559, -233.3115, -227.7268, -238.3774, 
0.00052, -454.747, -199.7727, -457.6767, -457.4326, -436.4365, -454.8996, -248.2041, -229.4663, -228.2151, -233.1589, -235.936, -237.3703, -241.4597, -232.7927, -229.7104, -245.5796, -234.4101, -226.1094, -231.2058, -249.6079, 
0.00054, -450.5966, -198.5215, -465.5503, -462.468, -427.2202, -448.3689, -248.6924, -229.6494, -231.9993, -230.7175, -238.4995, -238.53, -234.2881, -229.8935, -225.8957, -243.4128, -222.02, -240.3306, -242.0395, -257.695, 
0.00056, -458.4397, -190.6174, -459.4773, -454.5945, -440.8005, -444.5542, -241.185, -224.0952, -233.7388, -235.9971, -227.7878, -233.4641, -218.8157, -226.6892, -247.8989, -225.1328, -234.8679, -239.6286, -225.4075, -241.3681, 
0.00058, -460.6369, -210.2097, -454.9301, -446.019, -444.3711, -449.9863, -238.469, -239.8423, -239.1404, -240.7273, -233.0674, -231.2363, -237.3703, -232.2129, -238.3774, -228.9475, -232.9148, -235.6614, -233.4336, -225.0107, 
0.0006, -446.8735, -231.7551, -455.1743, -468.1748, -440.0681, -453.1296, -236.9736, -230.9006, -232.3655, -243.6875, -239.293, -235.3257, -237.1567, -219.8533, -234.5627, -247.8684, -236.6379, -237.0041, -234.2881, -231.9993, 
0.00062, -450.8408, -234.6848, -460.5454, -452.3972, -441.1057, -446.1106, -235.4783, -249.8826, -243.4128, -230.5344, -231.3584, -246.4951, -242.2532, -235.2036, -239.0488, -228.5813, -241.5818, -243.5959, -240.178, -241.5207, 
0.00064, -453.1601, -220.0058, -451.3596, -447.6975, -441.5634, -449.1623, -229.4053, -241.6428, -236.5159, -238.2554, -232.457, -243.9316, -239.8423, -235.9665, -236.8821, -241.185, -254.1245, -237.1872, -231.633, -237.4924, 
0.00066, -463.5666, -231.3889, -463.8413, -460.3928, -446.1106, -446.2021, -227.5132, -220.311, -239.0488, -226.4451, -226.8113, -229.9241, -237.8281, -234.4407, -229.5884, -249.3943, -236.8515, -231.9077, -230.8396, -232.8232, 
0.00068, -456.8833, -236.9126, -466.832, -460.5454, -451.4817, -456.8833, -236.4853, -224.9497, -251.6526, -231.6941, -238.7436, -233.281, -239.9643, -229.8325, -234.8984, -231.7246, -242.0395, -234.105, -239.5676, -231.511, 
0.0007, -450.9323, -239.6592, -449.0708, -446.9345, -445.2561, -460.3012, -236.3022, -225.1633, -234.6238, -253.6057, -251.7136, -233.7082, -229.8325, -220.311, -236.699, -231.9687, -227.6658, -238.3774, -235.112, -231.4805, 
0.00072, -461.0031, -233.7388, -447.4533, -463.0478, -450.5661, -447.7585, -226.384, -225.1023, -229.7104, -237.6755, -244.9997, -234.6238, -228.8865, -225.3769, -232.3349, -229.5273, -242.5889, -244.9082, -237.9197, -229.802, 
0.00074, -459.874, -235.8445, -454.3808, -463.5666, -456.8833, -452.2141, -235.5698, -230.9617, -248.021, -230.5039, -227.269, -237.9502, -239.7812, -232.3044, -239.8118, -252.2629, -232.3655, -246.4951, -234.5932, -227.2995, 
0.00076, -452.3362, -225.7431, -466.4658, -440.6174, -447.6059, -454.2893, -246.6782, -219.7007, -242.5278, -232.5486, -236.0886, -238.7436, -254.4602, -237.4924, -238.469, -241.4292, -238.2554, -237.2178, -230.4734, -232.457, 
0.00078, -445.3476, -230.1072, -449.1623, -459.7214, -446.2937, -461.1862, -237.3398, -235.6614, -224.2783, -240.7578, -237.9502, -233.1894, -248.8144, -238.1028, -232.0603, -234.1355, -247.3801, -230.1377, -238.2554, -238.591, 
0.0008, -448.2773, -238.2248, -453.0991, -463.9633, -457.0664, -458.5923, -235.4783, -238.469, -222.2947, -235.3562, -231.3889, -233.5251, -221.0129, -240.5747, -238.8657, -224.7971, -226.4145, -234.4101, -222.081, -234.2881, 
0.00082, -458.6228, -234.99, -457.5852, -450.5356, -452.031, -449.1623, -228.8559, -229.9241, -232.1518, -237.645, -219.8838, -226.5366, -233.22, -232.8537, -238.53, -231.7246, -237.4924, -231.0532, -236.6074, -246.1899, 
0.00084, -452.3667, -230.0766, -446.5988, -449.9863, -454.5639, -455.7541, -237.6145, -222.5693, -245.1218, -231.3584, -223.0881, -233.7082, -230.3513, -228.6118, -241.8259, -239.5371, -229.6494, -240.4526, -230.6565, -243.1077, 
0.00086, -459.4773, -230.4123, -452.3972, -462.529, -446.1106, -445.134, -236.1191, -231.1142, -233.9829, -230.4429, -226.7807, -240.6052, -230.7175, -237.4009, -241.7954, -240.3611, -231.572, -240.4526, -244.9997, -225.4685, 
0.00088, -461.2168, -234.7764, -444.1574, -453.4348, -441.8686, -451.207, -240.7883, -241.6428, -242.0395, -228.3677, -246.0984, -238.2248, -243.2602, -231.9382, -243.0161, -243.0466, -226.5671, -227.6352, -234.8374, -231.8467, 
0.0009, -451.9089, -232.9758, -449.1623, -457.7072, -449.0708, -448.0027, -246.1594, -240.178, -244.4504, -232.6096, -245.9763, -233.6167, -229.5273, -228.0014, -231.6636, -230.1987, -240.2085, -236.6074, -237.584, -236.1802, 
0.00092, -448.8877, -224.614, -447.1482, -451.207, -449.7116, -459.1416, -232.5791, -229.0085, -227.8794, -229.9851, -232.1824, -235.2036, -229.802, -241.8564, -241.7649, -246.2815, -236.3327, -247.8074, -232.9758, -241.3376, 
0.00094, -458.989, -247.5022, -458.4702, -456.6391, -452.916, -445.7138, -231.511, -235.4783, -233.9219, -230.1377, -226.8113, -235.7224, -230.687, -254.9485, -224.4309, -236.0276, -232.8232, -241.6733, -242.0395, -227.0249, 
0.00096, -461.8271, -240.5747, -452.977, -456.395, -450.9323, -452.3056, -224.7056, -222.4473, -236.3633, -228.2151, -227.6658, -243.4433, -233.3725, -228.7339, -228.5202, -236.821, -228.8559, -236.1191, -243.3823, -230.6565, 
0.00098, -458.3481, -219.7922, -436.3755, -456.7917, -445.0424, -455.4489, -227.4827, -237.9197, -235.9665, -212.2544, -227.4827, -233.0674, -235.6308, -227.3606, -240.5442, -225.9873, -243.1077, -244.6335, -240.4526, -234.99, 
0.001, -443.5471, -227.2995, -451.0849, -461.0642, -436.2839, -458.4091, -232.396, -225.8347, -235.051, -239.9949, -234.0439, -236.4243, -229.5273, -244.4809, -235.9665, -238.8657, -233.1589, -227.7268, -236.8515, -234.9289, 
0.00102, -456.5476, -221.5317, -464.4821, -450.7798, -452.1836, -453.6484, -230.5954, -233.6777, -243.1077, -245.366, -227.2995, -236.1191, -233.9219, -248.2651, -237.584, -232.2129, -221.5317, -232.5791, -238.7742, -227.6047, 
0.00104, -452.7329, -231.5415, -453.0686, -444.0659, -449.4675, -445.4392, -231.633, -230.0156, -237.7366, -231.633, -218.5105, -234.227, -241.5207, -242.1311, -226.8418, -244.9692, -236.2412, -235.7834, -229.5273, -216.2827, 
0.00106, -457.4936, -237.2788, -453.801, -462.7732, -460.1792, -451.6648, -228.6728, -225.8957, -227.4216, -224.4614, -224.1868, -236.5159, -224.614, -225.7431, -245.3965, -239.293, -230.4429, -222.9966, -222.4167, -220.4331, 
0.00108, -448.3383, -240.7578, -466.5879, -454.7165, -443.8828, -452.7329, -260.4111, -232.5486, -227.4216, -234.3186, -237.8586, -231.8772, -225.5295, -225.1328, -242.833, -230.4734, -238.8352, -233.3725, -243.2297, -229.1001, 
0.0011, -455.2048, -231.9993, -461.5219, -443.6081, -419.4687, -443.8828, -242.8635, -228.4287, -247.4717, -242.5889, -231.572, -219.365, -235.112, -228.1235, -226.1399, -254.4907, -241.2461, -244.8777, -224.614, -232.4875, 
0.00112, -452.977, -234.5322, -448.0637, -466.1301, -442.2348, -452.916, -233.7082, -222.5388, -226.5671, -229.1306, -235.4477, -234.4712, -226.0483, -238.591, -241.2461, -245.8848, -240.5442, -233.7693, -228.2761, -209.3247, 
0.00114, -455.632, -241.7038, -456.4865, -453.8925, -457.5241, -434.6665, -236.0276, -224.4309, -224.4004, -229.802, -233.7693, -236.76, -240.7883, -243.657, -244.8472, -240.6968, -249.9436, -228.2151, -244.1452, -224.8276, 
0.00116, -452.9465, -232.8537, -448.552, -454.9607, -449.1928, -447.2702, -234.8984, -229.7104, -216.3743, -247.4411, -233.5862, -239.9033, -235.9665, -241.7038, -248.7839, -230.7785, -241.3071, -244.8472, -231.511, -234.227, 
0.00118, -452.2446, -232.1213, -449.4065, -461.705, -447.4839, -459.7519, -234.166, -241.2156, -232.2739, -238.469, -236.4548, -237.1567, -233.6167, -248.7229, -234.7764, -236.5159, -231.9993, -241.5818, -237.4009, -240.7273, 
0.0012, -456.7002, -222.7829, -453.9231, -457.9209, -452.3972, -450.9629, -237.7671, -231.1142, -251.5, -235.4783, -225.499, -233.5556, -249.0281, -234.9289, -233.0368, -228.4287, -233.22, -223.7595, -224.5835, -232.9453, 
0.00122, -452.916, -231.2058, -450.5356, -458.9585, -446.7209, -441.7771, -239.6286, -234.7764, -243.7485, -243.9316, -240.178, -233.9829, -233.2505, -239.9949, -231.633, -235.5088, -231.1142, -239.4455, -236.0276, -217.0456, 
0.00124, -439.3051, -243.2908, -436.1008, -466.0691, -436.1008, -446.019, -229.5578, -239.3845, -236.2107, -234.4101, -236.9126, -229.1611, -221.3791, -225.7126, -223.6374, -234.2881, -224.553, -242.5583, -233.4946, -227.7268, 
0.00126, -441.9297, -229.802, -452.3362, -455.571, -434.2697, -453.6179, -228.2151, -231.0837, -232.4265, -230.2903, -243.6875, -231.8161, -235.9055, -219.7312, -238.5605, -237.0652, -218.8462, -238.8962, -220.1889, -230.2292, 
0.00128, -453.4043, -227.0554, -458.226, -447.8806, -443.7302, -453.5569, -233.0368, -237.3703, -230.6565, -229.3137, -243.1992, -225.5906, -230.6565, -232.1518, -244.8777, -234.0744, -228.7034, -230.8091, -227.5132, -232.7317, 
0.0013, -452.2446, -225.6211, -454.5945, -462.1018, -448.8877, -450.8103, -238.8657, -234.6543, -226.7807, -231.1142, -235.875, -231.6636, -241.6428, -253.6362, -222.4167, -236.1802, -232.7317, -232.6401, -239.1404, -244.2063, 
0.00132, -440.0986, -226.2009, -448.5825, -460.8506, -454.3503, -451.9394, -225.1328, -235.8139, -238.8047, -236.6074, -229.3137, -235.875, -235.5088, -250.7981, -230.4429, -238.4995, -242.5278, -234.1965, -233.3115, -240.1169, 
0.00134, -443.364, -233.4946, -442.6316, -461.5525, -456.8833, -459.3247, -219.9448, -236.3327, -230.8701, -245.1828, -238.8657, -228.6728, -224.4004, -229.7715, -237.2178, -238.1028, -226.6282, -237.706, -233.6167, -234.3186, 
0.00136, -448.1858, -237.2483, -456.9748, -452.3056, -453.6789, -454.8691, -238.8657, -235.7224, -232.7317, -219.8227, -237.8586, -236.3938, -229.5578, -227.3606, -236.3327, -232.0603, -228.6118, -239.1709, -250.5234, -230.1987, 
0.00138, -450.4135, -240.5747, -459.6604, -455.5405, -447.5449, -455.3574, -250.7981, -238.6216, -244.4504, -234.1355, -239.8423, -230.1072, -230.1377, -228.7644, -238.5605, -218.5715, -229.9851, -224.0342, -238.4995, -233.1894, 
0.0014, -456.1203, -229.4968, -463.292, -455.9677, -449.7116, -450.6577, -231.0837, -227.0249, -232.5791, -251.0727, -247.2275, -243.3518, -227.7878, -238.4385, -241.2156, -239.3235, -224.5224, -240.178, -231.0227, -237.0652, 
0.00142, -462.3459, -226.5061, -455.2964, -451.6953, -460.1792, -452.916, -228.154, -221.4097, -224.553, -232.3044, -248.082, -233.5862, -236.4548, -237.5535, -243.8096, -238.4079, -229.0085, -232.6096, -244.664, -236.0886, 
0.00144, -459.3552, -226.7807, -439.2746, -459.0805, -440.0681, -439.9765, -230.7175, -229.6189, -240.9409, -231.511, -231.511, -247.5937, -228.5813, -233.1284, -236.3022, -231.9993, -241.7954, -230.5344, -257.5424, -244.3589, 
0.00146, -444.0049, -226.3535, -447.728, -461.2778, -433.6899, -451.9394, -245.8542, -224.553, -233.0979, -247.0444, -229.5273, -241.8259, -236.6074, -231.4194, -236.8515, -236.4243, -221.6233, -239.293, -243.6264, -242.5583, 
0.00148, -450.9629, -226.384, -455.2658, -447.728, -433.2321, -453.0381, -231.6636, -238.591, -231.1448, -242.0395, -228.5813, -232.396, -243.3213, -241.7954, -229.5884, -238.3164, -224.8581, -230.8396, -228.7034, -223.9426, 
0.0015, -445.1035, -231.572, -451.9089, -458.226, -441.3498, -453.4653, -230.7175, -230.687, -238.8047, -224.553, -237.5229, -229.2222, -236.6379, -241.948, -241.7038, -230.0156, -235.5698, -254.5212, -235.6614, -229.5273, 
0.00152, -463.0478, -243.8706, -456.7002, -469.9448, -456.8528, -442.5705, -231.0837, -241.948, -239.6592, -227.6352, -241.9175, -242.2837, -227.8794, -227.3911, -230.3513, -213.7192, -227.0554, -238.8352, -250.5845, -235.5393, 
0.00154, -460.7895, -232.8537, -457.1274, -449.2844, -445.134, -448.9487, -229.5884, -233.5556, -231.633, -232.5181, -237.1567, -241.3071, -230.5344, -233.281, -233.342, -206.0288, -236.8821, -232.1213, -236.5159, -240.9714, 
0.00156, -460.0266, -238.8047, -457.7988, -447.0566, -437.8403, -458.6228, -235.7834, -234.5322, -221.074, -236.0581, -239.5371, -242.894, -234.6543, -227.6963, -236.7295, -246.5561, -238.1333, -237.4314, -245.6406, -225.2549, 
0.00158, -450.1694, -236.3938, -451.1154, -444.4931, -444.7373, -449.1318, -247.6243, -234.8374, -235.112, -257.9392, -239.4455, -252.446, -224.7666, -229.802, -225.0412, -244.3894, -255.9861, -246.0984, -230.3208, -223.0576, 
0.0016, -450.4135, -222.2031, -446.3242, -457.4021, -450.0168, -446.843, -237.3703, -229.4358, -238.5605, -242.3447, -230.4429, -236.2412, -218.4494, -249.9741, -242.7109, -235.051, -233.342, -230.3818, -234.5322, -232.4265, 
0.00162, -455.0217, -224.4309, -436.9858, -461.5525, -448.7351, -446.019, -239.4761, -240.8188, -239.293, -248.6008, -225.4075, -231.1448, -225.3464, -237.4619, -239.7202, -228.5813, -229.5273, -219.3955, -226.9333, -247.8989, 
0.00164, -455.2048, -216.8625, -449.7116, -453.2212, -438.7253, -453.2212, -236.9126, -235.1426, -241.0935, -238.4995, -235.5698, -221.6538, -226.9944, -238.8657, -236.1802, -219.4565, -232.5486, -227.2995, -252.2629, -252.7207, 
0.00166, -445.4087, -250.4319, -453.7705, -449.9253, -442.0822, -460.6369, -229.2527, -250.7065, -237.1262, -241.8259, -240.2085, -234.0134, -222.5083, -239.7202, -227.9404, -241.7344, -234.5322, -237.2788, -243.2908, -237.6145, 
0.00168, -444.3711, -235.5393, -458.9585, -448.4299, -460.0876, -455.9983, -233.4641, -234.6238, -219.3039, -233.4336, -236.9736, -252.2629, -233.1284, -241.3376, -237.7976, -244.4809, -233.1894, -223.5764, -221.5012, -226.7197, 
0.0017, -445.8054, -226.9333, -445.134, -462.2849, -453.801, -457.0664, -240.9714, -235.2952, -222.5388, -238.7131, -245.8542, -238.1333, -232.1213, -220.7077, -227.7268, -240.5747, -238.5605, -234.3186, -224.0647, -222.2031, 
0.00172, -455.8152, -228.4592, -447.8806, -461.0947, -445.0119, -452.4887, -238.8962, -221.6233, -230.2292, -236.821, -247.4106, -220.8603, -229.1916, -241.3681, -233.9524, -227.6047, -245.4575, -230.4734, -249.791, -226.5366, 
0.00174, -451.146, -226.1094, -455.2658, -438.6948, -433.9035, -450.383, -225.0107, -232.3655, -230.8091, -237.5535, -233.9219, -237.0347, -217.3813, -245.366, -239.7202, -206.7917, -230.3208, -241.0935, -250.7065, -212.2239, 
0.00176, -450.7187, -233.3115, -454.8081, -442.6621, -450.4746, -457.8293, -243.2908, -231.2363, -238.3774, -235.936, -222.2336, -242.7109, -220.4331, -225.8347, -239.1404, -194.5847, -218.0832, -239.2624, -236.699, -220.5857, 
0.00178, -469.3039, -234.6848, -444.7373, -454.5334, -446.9956, -444.8288, -236.2717, -238.8657, -238.0417, -229.3442, -220.7383, -229.4358, -231.7856, -231.6636, -236.6684, -212.2544, -232.6096, -217.6255, -231.511, -229.0696, 
0.0018, -448.9182, -241.1545, -454.625, -458.226, -450.4441, -448.4299, -230.7175, -236.821, -217.5644, -233.8608, -238.8352, -221.2571, -225.4075, -240.6662, -229.1306, -218.1748, -229.5273, -225.4075, -247.0749, -243.0771, 
0.00182, -445.5307, -249.3332, -455.9677, -445.5612, -443.2724, -447.1176, -222.1421, -226.1704, -225.2854, -233.4641, -236.699, -228.5202, -216.8931, -239.6592, -228.0625, -218.48, -235.875, -232.8232, -251.9577, -239.8118, 
0.00184, -457.9514, -230.2598, -437.4436, -451.6648, -449.2844, -455.571, -236.1802, -224.6445, -232.6096, -235.8445, -226.9944, -234.8679, -237.2178, -240.7578, -238.1333, -209.0806, -238.8047, -235.112, -230.0461, -229.9851, 
0.00186, -450.6577, -234.8374, -452.3056, -457.28, -456.7917, -452.1836, -225.8042, -234.6848, -253.8804, -240.6662, -236.2107, -238.2859, -241.3987, -236.4548, -247.1055, -204.4114, -240.178, -228.8559, -238.2248, -230.4123, 
0.00188, -452.1836, -236.821, -467.9917, -459.874, -445.3171, -437.3215, -229.863, -212.8647, -235.1731, -242.4973, -235.3257, -238.0417, -236.3633, -234.5017, -236.4243, -211.3694, -229.4663, -236.9431, -247.3496, -233.4336, 
0.0019, -462.1323, -228.8254, -459.874, -458.104, -451.4206, -452.092, -236.0276, -221.8369, -224.2478, -245.3965, -230.4123, -235.2341, -234.0439, -242.1921, -241.2156, -215.123, -227.208, -243.1382, -231.3889, -241.5207, 
0.00192, -443.6386, -238.5605, -445.8969, -451.7258, -446.782, -453.6179, -236.4548, -241.2156, -230.4734, -245.5491, -234.0744, -240.7273, -248.2956, -249.6079, -227.4521, -225.1328, -234.6543, -229.4968, -236.1802, -244.0232, 
0.00194, -449.9863, -248.9365, -455.3269, -451.7563, -450.6882, -456.7307, -219.1819, -228.032, -231.2058, -233.4336, -230.2598, -237.4314, -244.8777, -220.6467, -231.572, -232.5791, -240.4526, -235.2341, -230.2292, -238.1028, 
0.00196, -465.9775, -238.4995, -463.0173, -449.3454, -444.6762, -451.3596, -209.2026, -229.0085, -236.6074, -234.99, -232.9758, -237.4314, -251.7441, -233.4641, -239.0793, -224.1562, -242.1311, -233.4641, -234.8984, -240.6052, 
0.00198, -448.7961, -243.5349, -461.2168, -454.3503, -450.6882, -453.74, -210.0266, -238.2859, -237.9502, -240.6052, -230.5649, -230.2292, -239.6592, -228.0625, -234.99, -240.3916, -237.2178, -246.4035, -239.1404, -237.9502, 
0.002, -447.1176, -233.8608, -456.1814, -454.2282, -448.9182, -458.2871, -208.8364, -237.7671, -242.8635, -233.4336, -239.0183, -223.6374, -235.051, -235.4477, -252.2934, -238.3774, -231.9382, -238.9878, -231.2058, -234.227, 
0.00202, -450.5051, -231.8467, -463.2309, -452.6108, -450.0779, -449.1013, -207.2495, -236.821, -234.0439, -231.3584, -229.1611, -242.7109, -215.947, -248.6618, -241.2156, -228.7644, -235.0815, -221.6233, -233.0368, -237.7976, 
0.00204, -454.7776, -234.1355, -458.0735, -475.499, -453.7705, -443.7302, -204.9302, -229.9851, -236.3022, -253.1174, -215.6113, -241.185, -222.9355, -240.3916, -243.1382, -224.3393, -245.8237, -241.7038, -231.9687, -233.9219, 
0.00206, -449.437, -235.112, -450.5051, -455.8457, -444.9814, -451.6342, -202.8855, -230.9922, -247.8074, -238.7436, -239.4455, -227.7268, -224.9802, -228.2761, -238.3774, -234.5017, -237.3703, -246.0984, -224.7971, -226.9333, 
0.00208, -454.2588, -220.7077, -449.498, -455.3269, -426.091, -445.5307, -215.1535, -227.3301, -232.7927, -224.0952, -237.3093, -235.4783, -216.771, -231.9382, -229.3137, -237.9502, -231.2668, -231.2058, -223.3323, -246.0679, 
0.0021, -462.529, -219.8533, -453.2822, -455.4795, -439.7324, -452.5803, -210.7895, -222.1116, -244.9387, -234.5322, -231.8467, -250.8896, -205.5405, -231.1142, -216.6794, -246.4646, -240.3, -234.8374, -226.1399, -242.4973, 
0.00212, -450.2915, -226.1704, -448.8266, -442.8452, -454.0451, -459.3247, -201.9394, -234.8984, -251.5, -237.0347, -236.3022, -238.4079, -218.4189, -241.7038, -226.1094, -229.9546, -237.0041, -241.3071, -216.6489, -246.4646, 
