Sweep Start (s), 87.57148, 87.73532, 87.89916, 88.063, 88.22684, 88.39068, 88.55452, 88.71836, 88.8822, 89.04604, 89.20988, 89.37372, 89.53756, 89.7014, 89.86524, 90.02908, 90.19292, 90.35676, 
Time (s), Sweep #1, Sweep #2, Sweep #3, Sweep #4, Sweep #5, Sweep #6, Sweep #7, Sweep #8, Sweep #9, Sweep #10, Sweep #11, Sweep #12, Sweep #13, Sweep #14, Sweep #15, Sweep #16, Sweep #17, Sweep #18, 
0.00042, -434.3613, -224.553, -236.5464, -230.8091, -257.0542, -228.8559, -230.8701, -231.4499, -245.5491, -247.9905, -244.9387, -213.4446, -221.2265, -229.4358, -224.1562, -233.1589, -244.4809, -233.5556, 
0.00044, -448.5825, -234.7458, -228.4287, -238.469, -249.3943, -231.633, -220.5857, -236.6684, -247.8074, -233.4641, -229.7104, -214.0549, -236.1496, -222.5388, -216.9236, -224.7056, -233.0674, -236.699, 
0.00046, -441.3803, -240.6662, -232.0908, -244.1147, -246.373, -225.5906, -236.1191, -233.4336, -223.2712, -239.0183, -217.9612, -224.7361, -242.3142, -227.269, -219.7007, -235.8445, -226.0483, -243.1077, 
0.00048, -460.4233, -237.8281, -224.9497, -235.2341, -250.4319, -236.1191, -244.2063, -236.4853, -235.2341, -229.5884, -221.7453, -224.1868, -242.5889, -235.6003, -215.4587, -231.9993, -228.3371, -229.3137, 
0.0005, -452.7024, -237.2788, -230.8091, -242.4973, -251.3779, -239.7812, -232.8537, -231.5415, -237.9502, -227.6658, -237.8281, -245.427, -225.8652, -231.1448, -222.6914, -219.4565, -242.1006, -234.6238, 
0.00052, -444.4931, -237.7671, -225.5906, -239.354, -247.6548, -237.0652, -225.499, -243.8706, -227.0249, -240.8799, -242.833, -242.894, -228.2761, -222.3557, -219.1514, -223.9121, -242.1921, -233.8608, 
0.00054, -447.6364, -219.6396, -241.5818, -237.1262, -243.7485, -239.2319, -230.9617, -221.9285, -241.8259, -233.6777, -228.3982, -215.2756, -229.6494, -213.2004, -216.7099, -229.4663, -228.5813, -223.3933, 
0.00056, -451.2375, -228.978, -232.9758, -240.1474, -260.6858, -224.3393, -226.9028, -231.572, -227.0859, -237.9502, -232.5791, -217.5034, -228.978, -230.0766, -218.6631, -231.0227, -228.2456, -234.7764, 
0.00058, -445.5612, -225.3159, -240.2085, -235.9971, -254.2771, -222.8745, -235.6308, -231.9993, -227.269, -218.1138, -223.2712, -236.1802, -238.9267, -240.8493, -239.4455, -235.112, -239.3845, -240.7273, 
0.0006, -463.8718, -227.0249, -229.2832, -235.875, -243.9011, -243.5959, -242.6804, -226.5976, -231.1448, -233.4946, -234.1965, -241.2461, -249.2722, -245.366, -219.3345, -231.7246, -240.7883, -222.5998, 
0.00062, -442.3874, -228.0014, -228.4897, -247.5632, -243.6875, -245.1218, -239.6592, -234.4101, -245.8848, -224.3699, -231.7856, -234.7458, -231.5415, -217.3813, -222.5388, -228.5508, -232.7317, -227.2385, 
0.00064, -452.3056, -233.8913, -240.3, -245.4575, -239.415, -231.9687, -230.5954, -235.7529, -229.4968, -225.2549, -227.9404, -229.3747, -236.6379, -224.4309, -211.3389, -215.5503, -230.1682, -230.2903, 
0.00066, -455.9983, -237.5535, -237.2178, -252.385, -254.1855, -230.687, -232.4875, -233.5862, -226.4451, -230.0156, -226.6892, -233.3725, -236.0276, -232.396, -218.1748, -222.4473, -229.5884, -243.9621, 
0.00068, -447.3618, -234.7153, -242.7414, -252.1714, -248.967, -237.4314, -230.0156, -221.6233, -223.3933, -236.2107, -229.863, -224.9497, -232.5791, -239.7507, -231.7246, -217.3813, -229.3747, -233.22, 
0.0007, -451.8479, -223.3628, -237.0652, -251.9272, -243.3823, -228.8559, -236.4853, -226.5671, -233.3725, -239.7507, -233.0979, -240.9409, -222.4167, -237.1262, -233.4031, -210.7895, -224.553, -233.7693, 
0.00072, -446.4463, -225.8957, -235.5698, -241.2766, -244.4809, -238.8047, -214.5432, -235.4172, -240.6662, -240.3, -228.9475, -237.0347, -229.4053, -240.5442, -226.3535, -227.3606, -236.4853, -236.2412, 
0.00074, -444.4626, -232.0908, -226.323, -240.1474, -241.7038, -230.6565, -216.4658, -232.4875, -226.0788, -222.905, -239.9949, -229.1001, -235.1731, -226.6282, -218.7241, -228.0014, -255.04, -239.6592, 
0.00076, -443.1198, -235.2036, -224.614, -253.5752, -250.8896, -227.147, -235.9971, -236.0276, -239.5371, -221.5012, -244.5725, -222.3252, -236.5769, -229.1001, -212.529, -232.0908, -233.9219, -243.718, 
0.00078, -451.5732, -231.7856, -224.9802, -240.1474, -255.0705, -243.1992, -241.6428, -234.8679, -243.0161, -237.1567, -230.5954, -234.0134, -232.1518, -234.8069, -221.1655, -231.2363, -225.3159, -241.8259, 
0.0008, -462.6206, -222.7524, -231.572, -255.864, -255.6809, -244.4809, -236.9431, -225.0718, -234.9595, -238.3164, -241.0325, -253.1174, -232.3655, -235.1731, -224.553, -211.4914, -234.8069, -229.0085, 
0.00082, -441.0141, -233.281, -232.5181, -251.4084, -245.9153, -240.9714, -231.572, -242.4363, -215.3977, -230.0461, -232.5486, -236.7295, -230.2292, -242.5583, -226.9028, -223.3017, -232.6706, -217.5034, 
0.00084, -448.1858, -246.2204, -231.7856, -242.6804, -228.1846, -230.0461, -233.5862, -233.281, -226.1094, -231.9077, -215.3061, -224.1257, -225.9568, -237.4314, -227.0249, -231.2973, -242.3752, -238.9267, 
0.00086, -449.7116, -233.5862, -226.6587, -234.5932, -247.1665, -234.5017, -235.2341, -234.227, -229.0085, -252.2934, -223.729, -223.1492, -231.8772, -238.1638, -211.8882, -230.3208, -232.4265, -233.2505, 
0.00088, -443.7607, -233.4641, -227.1775, -245.3354, -265.1108, -243.6264, -232.7012, -231.8161, -237.8586, -227.6963, -221.5622, -228.6118, -228.7949, -228.2761, -221.3486, -232.4265, -235.5393, -243.9927, 
0.0009, -452.7024, -229.4663, -232.3655, -241.9785, -255.0095, -237.8281, -230.3818, -235.7834, -231.0532, -227.269, -243.1382, -229.4968, -230.748, -234.227, -226.2009, -222.6304, -240.8493, -246.1899, 
0.00092, -440.1902, -231.1448, -222.3557, -236.9431, -246.8003, -227.7878, -238.0723, -235.936, -244.603, -245.6406, -237.3093, -234.8069, -229.7104, -231.1753, -223.668, -231.1448, -230.8091, -236.9736, 
0.00094, -448.7351, -234.3186, -228.7034, -241.7038, -247.258, -220.9824, -257.4814, -227.6963, -236.76, -225.0107, -234.0134, -219.426, -226.2619, -238.6521, -232.8843, -244.4809, -219.1208, -226.4756, 
0.00096, -441.0141, -233.0979, -214.6348, -242.8025, -238.1333, -236.4853, -243.5044, -229.4663, -232.5181, -231.3584, -221.9285, -226.2619, -222.9355, -229.7715, -216.2522, -222.905, -233.8608, -229.8325, 
0.00098, -439.4272, -227.0249, -230.3513, -241.2156, -254.8264, -239.5371, -227.3301, -228.7339, -233.3115, -244.3589, -229.6494, -229.0085, -231.6025, -236.2412, -236.0581, -213.353, -243.8706, -232.3349, 
0.001, -446.2021, -229.1001, -245.3049, -241.6123, -246.0679, -230.748, -232.5181, -224.4004, -237.0957, -227.6047, -247.2886, -244.2063, -234.227, -233.7388, -235.9971, -218.0222, -228.7949, -236.7295, 
0.00102, -452.3362, -233.5251, -240.239, -247.258, -247.7158, -229.6799, -224.3699, -227.3911, -231.4499, -229.5578, -232.1824, -229.0696, -238.4385, -227.7268, -239.6286, -239.9643, -247.5632, -219.1514, 
0.00104, -446.5988, -245.6406, -222.5388, -242.2532, -246.6782, -230.5954, -228.4287, -233.5862, -233.7693, -235.6919, -224.553, -209.5078, -227.6352, -220.4636, -245.9763, -244.5725, -233.9524, -221.2876, 
0.00106, -444.4321, -223.2102, -217.5339, -245.6101, -242.7109, -237.6755, -229.802, -241.948, -233.4336, -224.5835, -214.9399, -228.3677, -226.4756, -253.3005, -232.2434, -231.3889, -223.4543, -237.7671, 
0.00108, -450.383, -215.1841, -243.8096, -251.3169, -243.8096, -239.5676, -245.3049, -223.0576, -214.4516, -237.8281, -217.9612, -230.4429, -232.1518, -243.8706, -238.4079, -219.0903, -236.9126, -242.6194, 
0.0011, -448.552, -233.8913, -224.675, -261.6013, -248.4482, -244.542, -251.1338, -227.147, -227.8489, -241.7344, -231.2668, -234.8374, -243.2297, -231.9687, -230.2598, -216.8015, -245.9458, -224.4919, 
0.00112, -449.2234, -233.6472, -229.8325, -232.9148, -238.1638, -232.8537, -232.5181, -238.6521, -241.5818, -239.6592, -233.0368, -243.6875, -225.3159, -231.6025, -238.6826, -212.8647, -229.802, -208.928, 
0.00114, -441.2278, -235.4172, -237.3398, -236.3633, -251.4084, -229.6189, -218.7851, -243.9927, -232.0908, -230.8701, -232.4875, -226.9639, -234.5322, -236.6379, -234.105, -206.6697, -226.9944, -204.8691, 
0.00116, -456.9748, -237.4009, -230.4429, -240.4831, -258.519, -226.6892, -231.2668, -232.0603, -220.8909, -225.8042, -234.2576, -226.0483, -246.9223, -247.1055, -237.6755, -188.237, -227.0249, -213.414, 
0.00118, -451.1765, -239.2319, -218.8462, -241.3376, -244.3894, -234.0744, -246.4341, -247.4106, -215.3977, -223.729, -229.6799, -240.8188, -231.4805, -229.6189, -233.5862, -212.2544, -236.3327, -221.7148, 
0.0012, -454.5029, -232.0908, -216.6184, -260.3501, -247.0139, -236.4243, -244.2063, -246.4341, -241.0325, -241.2461, -235.7834, -237.8281, -229.6189, -221.6538, -236.7295, -217.3508, -226.5366, -217.4729, 
0.00122, -449.1318, -220.0364, -230.5649, -260.9604, -251.8662, -235.5393, -231.4805, -226.5061, -234.4407, -228.8865, -237.2788, -241.7344, -231.0837, -239.1098, -228.5202, -210.8506, -237.5229, -221.7148, 
0.00124, -450.5051, -233.4336, -236.4548, -229.5884, -247.1665, -235.1731, -239.9949, -232.9148, -233.7998, -231.4805, -230.0461, -224.2783, -229.741, -245.5491, -220.311, -219.7007, -235.5088, -212.2849, 
0.00126, -456.2729, -238.8962, -230.9922, -246.0679, -255.7114, -223.9731, -230.1987, -229.802, -238.1943, -229.1306, -221.7453, -226.8418, -225.3159, -226.5366, -228.3371, -214.177, -233.1894, -206.4255, 
0.00128, -440.831, -215.5198, -223.1492, -243.2297, -263.0051, -225.0412, -215.3977, -232.9453, -225.4075, -234.3186, -216.832, -232.6096, -245.427, -241.6123, -242.9551, -232.6401, -234.6848, -215.1535, 
0.0013, -456.3645, -229.1001, -238.0417, -262.761, -265.416, -238.7742, -227.2385, -240.6357, -229.7715, -230.5954, -227.0554, -241.7649, -232.7927, -242.5278, -237.645, -233.0979, -230.9006, -223.3628, 
0.00132, -452.5803, -232.7317, -229.3747, -243.1077, -245.8848, -240.3916, -226.8418, -230.5954, -235.6919, -229.9546, -234.8679, -232.7622, -237.8586, -235.3867, -230.6565, -239.9033, -245.427, -217.0762, 
0.00134, -442.8757, -230.3818, -230.1682, -241.5207, -239.2319, -234.2576, -234.6238, -231.572, -238.4079, -226.7502, -228.3371, -236.3633, -236.9126, -241.948, -240.5747, -227.0554, -245.3049, -202.5498, 
0.00136, -450.6882, -230.9617, -221.3181, -227.6047, -242.2837, -229.6799, -239.4761, -231.1142, -233.2505, -230.748, -217.3508, -217.2287, -235.4477, -237.1872, -240.3916, -231.2973, -228.5202, -207.0664, 
0.00138, -438.8169, -242.3142, -228.7339, -240.9104, -257.6645, -230.5954, -239.7202, -239.2014, -240.3916, -235.3562, -231.511, -226.7502, -234.166, -223.9731, -250.676, -228.032, -224.3088, -219.7922, 
0.0014, -441.8686, -246.8003, -234.8069, -237.8586, -261.7844, -240.1169, -234.7764, -234.4407, -232.1213, -240.7273, -239.4761, -236.5159, -231.572, -231.0837, -241.4597, -232.0603, -224.614, -221.135, 
0.00142, -447.1787, -216.2522, -226.3535, -253.8193, -242.9245, -238.4079, -243.4739, -240.6357, -241.8869, -236.8515, -232.3655, -238.4385, -244.2978, -233.281, -250.4014, -226.2314, -221.8369, -210.8506, 
0.00144, -449.3149, -224.3393, -232.0908, -250.6455, -245.9763, -235.6614, -228.4287, -236.1191, -229.741, -231.6025, -212.1628, -237.5229, -241.7954, -237.0041, -239.8423, -212.1628, -236.5769, -208.2261, 
0.00146, -450.5966, -234.6238, -228.7034, -254.094, -244.8472, -228.4897, -227.3606, -221.9285, -228.5813, -226.8723, -225.0107, -226.9333, -234.9595, -236.4853, -244.2063, -222.2336, -222.7829, -210.1487, 
0.00148, -450.2915, -233.2505, -227.6047, -249.2722, -234.0439, -227.7573, -239.293, -223.2407, -229.4358, -234.227, -235.0205, -224.4919, -218.3274, -233.7693, -249.9131, -227.7268, -230.0766, -199.498, 
0.0015, -462.468, -241.5818, -240.7578, -246.4646, -249.4248, -228.1235, -237.1567, -225.5295, -225.3464, -240.9104, -249.0891, -228.7034, -237.584, -239.1404, -240.3306, -206.6697, -237.3703, -200.4136, 
0.00152, -458.104, -238.4079, -240.5137, -254.1245, -235.7529, -227.9404, -230.5039, -234.6238, -221.5928, -222.7219, -233.7082, -241.063, -250.8591, -233.0063, -232.0908, -225.6516, -246.0984, -218.6631, 
0.00154, -458.0124, -232.3044, -235.0815, -239.354, -236.2107, -229.0696, -230.7785, -232.3349, -236.5464, -231.4194, -236.1496, -239.3845, -235.4477, -232.2129, -211.4914, -228.4287, -232.396, -226.1704, 
0.00156, -441.0752, -237.6145, -240.178, -236.3938, -238.3469, -233.6472, -243.2602, -227.5437, -220.7993, -237.5229, -222.905, -227.1164, -235.3867, -221.4402, -215.001, -238.4385, -223.7595, -213.3225, 
0.00158, -440.4953, -232.7012, -230.0461, -243.9927, -246.1289, -235.8139, -247.3496, -222.9355, -232.9758, -236.7295, -230.3513, -223.1797, -232.457, -226.5061, -232.9453, -230.9006, -222.1421, -210.9116, 
0.0016, -455.2964, -232.8232, -237.4924, -259.1904, -248.7839, -234.0134, -235.8445, -241.2766, -241.4292, -239.2624, -234.4407, -235.2341, -222.3557, -241.3376, -232.3655, -224.3393, -234.0134, -233.9524, 
0.00162, -451.1154, -251.6831, -231.0837, -243.0466, -254.8569, -226.1094, -235.2646, -234.227, -239.2319, -228.5202, -231.1753, -227.9099, -234.9289, -231.7551, -233.7388, -238.469, -234.5627, -239.9949, 
0.00164, -451.6953, -230.7785, -235.5698, -243.8096, -255.5283, -229.2527, -245.0303, -232.5486, -224.6445, -229.4663, -227.4827, -232.9758, -228.4897, -229.2832, -239.1404, -224.2783, -220.7993, -235.9055, 
0.00166, -445.134, -231.3279, -225.6516, -251.4389, -256.1081, -227.5742, -220.4026, -232.7927, -220.25, -235.2036, -215.4282, -225.438, -237.1262, -241.3681, -226.6587, -228.8559, -228.5202, -231.3584, 
0.00168, -442.9062, -239.9033, -230.3208, -250.2182, -238.591, -236.6074, -237.8891, -224.5835, -234.9289, -228.4592, -235.6003, -238.3774, -235.7529, -239.1098, -206.2729, -251.6831, -222.1421, -234.5627, 
0.0017, -449.6506, -230.1072, -234.1965, -253.5141, -244.9082, -236.7905, -238.7742, -227.6658, -228.2151, -237.7671, -257.0847, -230.3818, -229.1916, -233.1894, -220.1889, -248.4787, -239.0793, -242.9551, 
0.00172, -452.031, -246.7392, -234.3796, -250.0657, -237.8281, -232.5486, -230.8091, -229.5273, -235.6308, -231.0227, -239.415, -230.9922, -220.8298, -225.0412, -221.5622, -239.0183, -242.0701, -224.553, 
0.00174, -444.7983, -243.9316, -246.8918, -243.1382, -246.1899, -219.365, -229.2527, -233.4641, -245.5796, -229.3442, -223.3628, -222.4473, -232.457, -237.2788, -233.9829, -232.457, -237.1872, -208.1345, 
0.00176, -454.2893, -236.3022, -235.3257, -233.0063, -235.2341, -229.4053, -233.5251, -241.6428, -240.6357, -226.9944, -243.5044, -225.6211, -233.7388, -241.2461, -232.1518, -213.353, -223.3628, -209.9656, 
0.00178, -443.1198, -218.541, -226.9944, -244.0232, -242.5583, -226.4451, -244.2673, -228.8254, -235.7224, -226.9028, -230.1072, -224.4919, -236.1191, -232.0603, -244.7556, -221.7453, -230.0461, -221.8369, 
0.0018, -451.268, -236.699, -228.5813, -254.8569, -252.6902, -227.208, -240.1169, -237.1567, -225.1328, -229.4358, -239.3845, -227.2995, -234.0134, -222.2336, -222.02, -226.2925, -240.4526, -215.2146, 
0.00182, -451.9699, -247.258, -235.7224, -270.3293, -251.0727, -235.6003, -226.9028, -244.2673, -228.0625, -234.166, -248.2346, -232.7927, -239.9643, -227.0554, -232.4875, -233.5862, -243.6875, -218.5105, 
0.00184, -465.3977, -227.6658, -238.469, -236.3938, -238.4995, -236.3022, -239.3235, -229.9546, -227.6658, -224.9497, -238.7742, -224.675, -235.2952, -253.7583, -239.4761, -227.7573, -231.6941, -217.6255, 
0.00186, -452.4277, -244.542, -236.1496, -228.0625, -246.4341, -241.7954, -246.3425, -232.0298, -226.8723, -231.2668, -226.7807, -235.875, -214.3601, -238.6216, -242.5583, -224.2783, -232.5181, -204.5945, 
0.00188, -438.1455, -242.8025, -227.0249, -230.5344, -243.9927, -224.6445, -232.7622, -233.6777, -239.1709, -232.1213, -215.6723, -231.7246, -224.5835, -218.8462, -217.4729, -219.8533, -230.2598, -200.4746, 
0.0019, -447.2397, -247.3801, -223.6985, -250.4014, -250.4929, -226.9944, -241.7954, -233.6472, -247.1665, -237.8586, -234.6848, -224.5224, -245.6711, -218.3274, -230.9006, -213.9939, -236.5464, -212.1018, 
0.00192, -450.7187, -236.821, -237.4009, -244.2673, -244.9692, -242.9551, -234.2881, -237.3703, -239.5981, -224.1868, -235.3257, -231.9687, -241.0935, -232.6706, -244.5115, -224.6445, -238.591, -215.886, 
0.00194, -453.5263, -233.7693, -230.3818, -245.3354, -250.9202, -228.9475, -219.4565, -236.821, -227.1775, -233.6472, -228.2151, -231.8467, -226.6587, -235.4477, -237.6755, -208.8364, -243.9621, -204.3808, 
0.00196, -440.007, -236.4243, -237.706, -229.3442, -250.8896, -221.0129, -225.1633, -230.1987, -227.2385, -244.4809, -230.748, -217.2898, -238.8352, -225.8652, -225.56, -214.6653, -240.6968, -227.1164, 
0.00198, -442.9673, -224.3393, -229.741, -233.9524, -236.9126, -229.8325, -232.0298, -234.8069, -229.802, -231.3279, -228.8254, -231.633, -240.0559, -228.6423, -219.8227, -229.6494, -228.5813, -233.8913, 
0.002, -245.427, -238.591, -225.0107, -244.664, -237.2788, -230.3818, -234.6238, -234.0439, -236.2107, -235.4783, -226.4451, -239.9949, -220.9519, -235.2646, -237.0652, -224.0952, -238.1333, -234.3491, 
0.00202, -455.0217, -235.0815, -235.6614, -254.6433, -253.6362, -224.2478, -242.6804, -242.1006, -224.4004, -234.6238, -227.4521, -240.6662, -234.227, -230.9922, -234.5627, -213.4446, -240.239, -242.1006, 
0.00204, -453.0686, -235.1426, -225.3464, -247.0139, -249.6689, -229.2222, -244.5725, -236.2717, -228.1846, -233.22, -225.499, -224.2173, -224.3699, -245.9458, -226.5976, -206.0898, -230.626, -222.7524, 
0.00206, -436.9553, -230.3513, -212.8647, -244.7251, -245.9763, -234.4101, -237.706, -240.239, -234.9595, -225.2549, -234.5017, -230.9311, -218.6936, -232.6401, -234.9595, -209.0195, -223.8816, -231.6025, 
0.00208, -445.5002, -229.6799, -227.7878, -235.9055, -246.4341, -230.5954, -233.7388, -238.53, -227.1775, -226.8723, -231.2668, -233.7082, -241.7649, -221.7148, -234.9289, -222.2336, -243.779, -229.0085, 
0.0021, -452.7024, -239.1709, -231.633, -248.1431, -247.7158, -221.7453, -230.5649, -229.6799, -251.6831, -232.9758, -226.7502, -237.2788, -242.5889, -229.802, -235.4172, -227.0554, -238.2859, -231.9382, 
0.00212, -455.9372, -230.2598, -232.3044, -249.6079, -243.3213, -239.6897, -242.4668, -239.293, -241.4902, -242.772, -231.6941, -232.5181, -231.511, -249.791, -235.5088, -223.3323, -240.0254, -231.1448, 
0.00214, -462.5595, -237.4619, -240.178, -249.9436, -247.4106, -233.4641, -244.2368, -237.7671, -234.5017, -235.7224, -234.5017, -227.208, -241.7649, -237.8586, -215.6113, -220.2805, -236.0276, -216.5574, 
0.00216, -446.3852, -240.3611, -225.9873, -237.9502, -267.4912, -225.7737, -233.0674, -222.8745, -221.9285, -229.5273, -242.3142, -237.0347, -230.2598, -241.6428, -233.4336, -215.7334, -230.7175, -230.5039, 
0.00218, -439.3051, -239.293, -228.7034, -250.9202, -262.7304, -232.0603, -235.6003, -218.9682, -227.9099, -244.5115, -229.8935, -233.281, -227.3606, -228.1235, -248.1125, -216.7099, -227.4521, -233.5556, 
0.0022, -449.8032, -232.9453, -242.4363, -239.7812, -249.852, -236.1496, -242.6804, -242.2837, -236.5464, -235.936, -221.9895, -233.9829, -240.5442, -233.5862, -244.7251, -201.0849, -229.8325, -254.2771, 
0.00222, -456.3034, -236.8821, -225.1633, -247.7768, -239.8423, -233.9219, -228.917, -244.2673, -237.0347, -243.3518, -228.093, -232.457, -247.7158, -255.3757, -232.5486, -211.9797, -229.3442, -244.8472, 
0.00224, -451.7868, -232.2129, -232.7927, -246.251, -243.1687, -235.3867, -229.039, -234.8679, -241.0019, -239.9949, -233.4336, -223.7595, -235.936, -247.8684, -240.8799, -219.4565, -228.7644, -230.5649, 
0.00226, -451.268, -221.1045, -231.2973, -248.5703, -250.737, -231.2058, -236.5769, -215.2451, -216.2827, -236.8515, -220.4331, -232.3349, -233.0063, -225.9873, -233.1284, -212.2544, -233.0979, -226.6587, 
0.00228, -436.1618, -217.8086, -240.0864, -249.5163, -246.1594, -241.5207, -227.6963, -236.6074, -228.7034, -238.2859, -222.7829, -228.7339, -231.0837, -221.4097, -222.9355, -214.3601, -223.8205, -217.9612, 
0.0023, -450.3525, -238.3469, -238.9573, -251.4389, -258.0307, -240.8188, -226.9944, -236.699, -241.6428, -224.0647, -229.1306, -239.9338, -231.8161, -240.9714, -226.2925, -229.2832, -234.4407, -236.6684, 
0.00232, -452.8244, -237.8891, -225.0412, -244.8166, -249.5163, -242.4057, -224.3699, -230.5649, -227.9099, -226.7502, -231.0837, -225.2549, -236.6684, -236.1191, -234.8374, -218.2969, -229.039, -232.3349, 
0.00234, -446.9956, -239.9033, -224.9802, -236.4548, -250.7981, -228.7949, -231.8467, -232.0603, -227.0554, -228.5508, -236.1496, -229.4663, -241.9785, -243.5349, -233.8913, -203.3127, -232.396, -233.9524, 
0.00236, -447.5144, -239.7507, -224.675, -243.5654, -247.136, -231.9077, -228.6728, -226.1399, -220.5246, -221.1045, -233.6167, -237.5229, -240.9714, -241.6428, -221.3181, -214.5127, -226.1399, -209.3857, 
