Sweep Start (s), 108.8212, 108.985, 109.1488, 109.3127, 109.4765, 109.6404, 109.8042, 109.968, 110.1319, 
Time (s), Sweep #1, Sweep #2, Sweep #3, Sweep #4, Sweep #5, Sweep #6, Sweep #7, Sweep #8, Sweep #9, 
0.00064, -456.1203, -213.9634, -237.5535, -222.7219, -229.5884, -232.6096, -224.4309, -237.8891, -239.6286, 
0.00066, -454.2588, -214.3296, -230.5344, -232.4265, -242.8635, -229.8325, -224.675, -234.8679, -230.5649, 
0.00068, -451.0849, -217.1067, -222.1116, -230.687, -231.7246, -226.8723, -225.7431, -251.2864, -227.6047, 
0.0007, -449.498, -217.7475, -237.584, -223.1797, -230.7175, -228.4897, -230.748, -235.5088, -243.779, 
0.00072, -454.1672, -221.074, -230.0461, -225.2549, -224.3393, -242.772, -232.396, -226.5976, -237.0041, 
0.00074, -452.4582, -212.8952, -228.6728, -246.9834, -226.5366, -232.6401, -236.3327, -219.365, -228.4897, 
0.00076, -443.1809, -209.7214, -225.4075, -231.2058, -226.8418, -249.7605, -241.5207, -221.9285, -235.7834, 
0.00078, -454.5334, -221.7148, -224.0952, -231.1448, -210.6369, -240.2085, -238.3469, -227.9099, -226.6282, 
0.0008, -456.4865, -213.7803, -214.6653, -238.7742, -217.3203, -224.4309, -240.8188, -234.7153, -233.7082, 
0.00082, -450.5051, -209.3857, -231.9077, -225.5295, -213.1699, -239.1709, -237.7976, -231.2058, -233.7082, 
0.00084, -444.0659, -218.4494, -235.6919, -228.5508, -210.0266, -245.6406, -229.7715, -236.7295, -231.9993, 
0.00086, -449.2234, -218.8767, -244.1147, -242.6499, -230.5954, -231.0227, -220.5552, -234.4712, -229.0085, 
0.00088, -453.0381, -204.8386, -219.2124, -233.0063, -222.4778, -226.9639, -232.457, -229.4358, -234.1355, 
0.0009, -453.4653, -223.668, -233.6167, -240.4526, -236.2412, -232.5181, -233.7082, -241.3987, -227.8183, 
0.00092, -451.9394, -217.1677, -234.8679, -248.7229, -233.3115, -222.0505, -241.124, -242.2226, -233.8913, 
0.00094, -442.0517, -209.5688, -226.3535, -238.9267, -230.2598, -224.3699, -236.4853, -242.4057, -223.4543, 
0.00096, -455.4489, -218.3274, -237.3093, -230.3818, -229.4968, -243.657, -233.6167, -245.1828, -240.4831, 
0.00098, -456.8222, -219.1514, -246.5256, -237.9197, -227.8794, -231.6636, -234.7458, -233.9829, -243.6875, 
0.001, -451.4817, -221.074, -236.2412, -241.1545, -221.7759, -227.9099, -225.499, -214.238, -216.8625, 
0.00102, -440.1291, -221.6538, -237.2788, -233.8608, -229.1306, -234.4407, -222.8745, -228.3677, -219.3039, 
0.00104, -447.4839, -213.0173, -229.3747, -225.9263, -239.1404, -234.4712, -233.8608, -230.3513, -240.9714, 
0.00106, -439.7324, -208.9585, -226.9944, -232.396, -235.1731, -231.6025, -226.9639, -223.2712, -246.4646, 
0.00108, -441.1362, -214.5737, -236.0276, -225.7431, -209.813, -241.8869, -226.0788, -228.0014, -220.8909, 
0.0011, -446.8735, -216.1606, -242.1006, -240.5442, -219.7617, -222.9966, -216.4353, -220.7688, -226.4451, 
0.00112, -458.7143, -217.5339, -224.4614, -242.5889, -227.6352, -235.8445, -209.05, -236.699, -233.1589, 
0.00114, -455.51, -221.3181, -228.7034, -245.1523, -232.396, -229.4358, -214.7568, -233.22, -239.8728, 
0.00116, -437.6267, -205.9678, -236.5464, -236.9736, -231.0532, -234.4407, -228.032, -223.3017, -236.2717, 
0.00118, -443.2114, -208.6228, -242.5278, -228.4287, -231.8161, -239.5066, -233.2505, -225.1938, -233.8608, 
0.0012, -443.9438, -224.3699, -242.5278, -233.5251, -235.4477, -230.1072, -231.3889, -220.1584, -223.5154, 
0.00122, -453.3127, -215.2451, -232.396, -226.6892, -211.4304, -224.4919, -221.8064, -229.1916, -227.9709, 
0.00124, -463.414, -206.7917, -237.0652, -246.8918, -221.8064, -244.9997, -217.4424, -241.0325, -224.2783, 
0.00126, -451.207, -221.8369, -239.2014, -240.2695, -228.5202, -213.0478, -227.208, -251.5305, -215.3977, 
0.00128, -442.9062, -218.3884, -231.2058, -229.6189, -230.3513, -230.5954, -231.511, -248.082, -196.904, 
0.0013, -453.7094, -223.0576, -222.6609, -229.6189, -230.5039, -250.3403, -230.1072, -219.8838, -211.7356, 
0.00132, -447.0261, -237.706, -221.196, -225.2243, -228.3371, -234.9289, -232.1213, -223.2102, -223.729, 
0.00134, -450.8713, -235.5698, -236.8515, -244.3589, -228.5813, -227.147, -237.5535, -219.8533, -226.0178, 
0.00136, -452.2141, -223.5459, -241.8869, -226.1704, -233.5251, -237.2788, -227.8489, -227.2385, -224.1868, 
0.00138, -437.5656, -229.0696, -238.2554, -241.4292, -229.2832, -231.7856, -214.3296, -236.2717, -232.0603, 
0.0014, -450.4135, -237.584, -221.7148, -243.8096, -233.6777, -228.2761, -219.6091, -229.1001, -236.7905, 
0.00142, -454.9912, -234.227, -227.7573, -226.6587, -241.5513, -230.2598, -240.2695, -226.9944, -231.4499, 
0.00144, -447.4533, -222.905, -254.155, -226.9028, -232.3044, -237.3093, -243.1077, -238.8962, -238.6216, 
0.00146, -450.2915, -202.9465, -244.4809, -233.9219, -230.1987, -237.1262, -222.7524, -230.8396, -237.3093, 
0.00148, -449.4675, -217.4118, -244.8166, -235.8139, -209.935, -234.4712, -229.6189, -237.8281, -230.1377, 
0.0015, -442.479, -212.468, -243.9316, -244.542, -236.8515, -239.5676, -240.0864, -245.6711, -232.7012, 
0.00152, -447.4533, -207.4021, -241.5513, -233.9524, -228.8559, -234.4712, -234.3491, -240.3, -213.5361, 
0.00154, -451.4817, -211.6135, -233.7693, -239.7202, -238.4385, -228.6728, -239.4455, -226.4145, -206.0593, 
0.00156, -445.9885, -211.4609, -230.748, -239.415, -239.9643, -235.7529, -236.2717, -237.0957, -206.7612, 
0.00158, -447.3313, -212.0102, -240.3, -239.3845, -232.457, -230.2903, -240.6968, -231.8467, -206.6086, 
0.0016, -444.8288, -210.4538, -237.7366, -242.7109, -240.8493, -234.8984, -225.4075, -234.8679, -199.7422, 
0.00162, -443.364, -208.6533, -226.5061, -235.4783, -229.0696, -230.1987, -236.3022, -226.9944, -201.7868, 
0.00164, -453.2517, -221.1655, -237.584, -226.4451, -229.2832, -238.1943, -234.0744, -228.7339, -211.0032, 
0.00166, -451.5427, -213.4751, -238.7131, -224.9802, -224.4004, -233.7693, -222.3862, -244.664, -229.7715, 
0.00168, -441.7466, -217.2898, -230.626, -224.0952, -238.8047, -243.8096, -234.0744, -227.5437, -219.8533, 
0.0017, -440.4953, -222.2641, -241.185, -218.8462, -237.7366, -221.8674, -229.3442, -217.9001, -203.4043, 
0.00172, -457.7683, -238.2554, -228.3982, -232.0908, -228.1846, -236.6074, -234.0439, -235.8139, -195.7444, 
0.00174, -456.2729, -226.6892, -228.5508, -227.1775, -215.8249, -236.5159, -239.1098, -231.5415, -207.28, 
0.00176, -452.2141, -238.1943, -231.1142, -210.0571, -221.6843, -231.9687, -245.1828, -227.7573, -220.1584, 
0.00178, -451.7258, -237.9502, -218.8462, -230.9006, -236.4243, -240.4526, -242.5889, -220.8909, -214.0549, 
0.0018, -446.9345, -238.8047, -204.7471, -247.9599, -242.7414, -243.779, -219.0293, -237.0347, -218.0527, 
0.00182, -433.1711, -230.8701, -215.3367, -235.1426, -239.6286, -243.3823, -244.1758, -227.9709, -226.9639, 
0.00184, -453.4653, -230.8091, -210.4844, -207.7988, -225.4075, -228.1235, -253.5141, -235.4783, -223.3323, 
0.00186, -458.9279, -228.6423, -212.8647, -224.614, -225.6516, -231.4499, -249.3332, -235.6614, -229.9546, 
0.00188, -444.9204, -226.5366, -222.5693, -235.4783, -223.1186, -242.6804, -236.8821, -239.7812, -221.0434, 
0.0019, -447.4839, -233.22, -247.8989, -237.706, -228.978, -236.8821, -239.5676, -247.9599, -231.3279, 
0.00192, -455.2353, -224.9497, -242.1311, -231.1448, -230.3208, -235.1426, -234.5017, -245.0913, -240.0254, 
0.00194, -442.7841, -234.7153, -238.8962, -239.9033, -233.6472, -231.6941, -233.9524, -234.6848, -232.6401, 
0.00196, -443.6997, -226.4756, -256.5964, -245.1828, -223.3933, -234.0744, -246.373, -233.6167, -227.147, 
0.00198, -451.6648, -239.8728, -235.2952, -228.154, -233.4031, -230.6565, -253.5447, -243.5349, -243.3213, 
0.002, -467.1677, -236.4853, -245.9458, -215.5808, -225.1023, -229.1916, -236.3938, -246.9529, -238.6216, 
0.00202, -458.104, -246.1899, -232.7622, -227.5437, -216.4963, -233.1894, -237.8586, -232.4875, -228.3677, 
0.00204, -442.6926, -228.6728, -224.4919, -237.9502, -226.384, -236.6074, -255.7114, -240.2695, -229.8325, 
0.00206, -443.5471, -225.1938, -236.9126, -236.1802, -215.3672, -236.2717, -247.6853, -244.1147, -217.9612, 
0.00208, -436.6196, -231.0227, -242.1921, -242.8635, -216.1301, -224.7666, -248.4787, -226.9028, -232.9453, 
0.0021, -453.5874, -232.4875, -235.6003, -232.6706, -234.1355, -236.4853, -227.8183, -215.3061, -245.3049, 
0.00212, -462.2544, -243.3518, -243.8096, -219.1514, -227.9709, -243.0466, -219.8227, -237.645, -237.0957, 
0.00214, -445.5612, -241.7038, -226.2925, -232.4265, -222.4473, -238.4385, -217.5034, -232.2129, -229.0696, 
0.00216, -447.6975, -234.1965, -228.3066, -245.1523, -224.8276, -241.3376, -217.8391, -240.3611, -244.6335, 
0.00218, -464.3601, -232.8537, -225.1328, -248.2651, -236.6379, -220.7077, -212.9868, -248.7534, -242.2837, 
0.0022, -449.4065, -243.5959, -227.6047, -242.4668, -238.591, -234.4407, -214.3601, -248.7839, -234.8984, 
0.00222, -437.7487, -241.6428, -239.8118, -235.3867, -235.0815, -239.2014, -217.3813, -243.6264, -234.105, 
0.00224, -453.6484, -230.1072, -235.6614, -237.1567, -222.6609, -234.4101, -204.8081, -230.9617, -236.3022, 
0.00226, -454.0451, -234.5017, -245.8542, -232.1213, -223.3933, -248.7839, -204.9912, -218.3884, -235.7224, 
0.00228, -455.8152, -240.3, -244.6946, -241.7344, -239.0793, -225.1328, -207.8598, -220.5552, -241.6123, 
0.0023, -454.2588, -236.4548, -239.2014, -225.1328, -235.2952, -231.511, -218.1443, -223.5459, -236.5159, 
0.00232, -452.0005, -236.76, -230.8091, -236.4243, -237.3093, -233.5251, -210.1792, -225.5295, -240.6052, 
0.00234, -449.8947, -241.6733, -229.4663, -230.2292, -224.553, -224.4919, -219.8227, -228.3066, -234.4712, 
0.00236, -457.6157, -245.427, -238.8657, -233.0063, -222.2031, -230.626, -217.5644, -211.1252, -242.1006, 
0.00238, -445.0424, -250.5234, -243.9316, -239.8728, -240.178, -227.4521, -217.1067, -220.4636, -238.3469, 
0.0024, -450.6882, -239.2319, -231.3889, -234.9595, -228.7949, -234.5627, -203.9231, -236.7295, -227.3606, 
0.00242, -448.9182, -237.706, -235.2952, -219.0903, -236.9431, -239.0793, -208.6533, -229.2222, -239.2319, 
0.00244, -435.8872, -243.779, -227.7573, -229.2527, -236.821, -233.7082, -221.1655, -239.1098, -234.105, 
0.00246, -453.8315, -239.2319, -247.9294, -236.3022, -231.8467, -236.5159, -217.3508, -227.6352, -228.917, 
0.00248, -449.0097, -234.7458, -237.706, -233.3725, -222.7219, -248.3567, -203.1601, -229.3137, -242.0395, 
0.0025, -458.9585, -233.9524, -228.4592, -232.8232, -231.572, -236.0581, -204.6555, -219.365, -238.7131, 
0.00252, -452.6718, -236.9431, -228.5508, -242.0701, -225.0718, -229.6494, -195.8359, -221.2876, -243.5349, 
0.00254, -442.0212, -234.5017, -221.6538, -246.6782, -227.269, -229.0085, -207.0664, -219.5176, -246.5256, 
0.00256, -449.8947, -227.2385, -242.7109, -251.4695, -230.5954, -230.4429, -215.5198, -220.311, -223.8816, 
0.00258, -450.4135, -228.0625, -244.7251, -237.7671, -228.2456, -238.3774, -201.7563, -232.457, -226.9333, 
0.0026, -451.146, -239.9338, -242.7414, -227.4521, -234.6543, -233.281, -213.5361, -232.7622, -241.2461, 
0.00262, -458.4091, -240.5137, -235.2646, -228.6423, -229.4053, -230.9311, -202.6108, -232.1518, -230.626, 
0.00264, -444.0354, -240.0864, -232.0298, -248.4787, -235.3867, -219.5481, -211.4304, -231.0837, -222.081, 
0.00266, -448.3994, -248.967, -232.9453, -230.0766, -233.6472, -218.9072, -206.5171, -229.6799, -236.8515, 
0.00268, -449.9253, -251.0727, -236.5464, -235.3257, -230.1682, -211.0032, -208.8364, -229.2832, -241.3071, 
0.0027, -458.7143, -244.1147, -238.6826, -243.1382, -239.2319, -209.6299, -207.9209, -231.9687, -231.1142, 
0.00272, -453.8925, -226.384, -228.3371, -242.833, -231.511, -218.1443, -208.8974, -230.3513, -227.6047, 
0.00274, -436.8637, -241.6428, -239.9949, -228.1846, -249.791, -210.4538, -204.8996, -235.6614, -217.5034, 
0.00276, -446.019, -241.7954, -236.3327, -235.051, -244.0842, -209.0806, -205.9372, -237.4314, -237.4924, 
0.00278, -454.3808, -240.4221, -225.0412, -230.0461, -223.2102, -211.9492, -201.207, -242.2837, -241.5818, 
0.0028, -437.2299, -245.1523, -228.8254, -240.3, -236.4548, -220.9824, -210.6369, -236.7295, -226.0788, 
0.00282, -448.3383, -236.4853, -236.6684, -232.3349, -242.1006, -210.9726, -214.238, -230.0766, -215.8555, 
0.00284, -458.8364, -233.8303, -238.3164, -227.9709, -218.6936, -207.1274, -224.8581, -238.591, -209.4773, 
0.00286, -460.3012, -222.8745, -243.8096, -227.9099, -216.8625, -213.9023, -223.79, -225.2854, -214.2991, 
0.00288, -446.5073, -227.6047, -240.7273, -229.3442, -227.6963, -199.5896, -222.844, -242.1616, -213.4751, 
0.0029, -435.0327, -240.8799, -238.7742, -237.6145, -227.147, -207.7683, -209.5688, -243.6264, -205.51, 
0.00292, -457.0053, -223.8205, -215.9165, -239.354, -235.2341, -214.0854, -216.5268, -218.6326, -200.2915, 
0.00294, -457.4326, -235.2036, -231.8467, -238.8657, -232.4875, -205.449, -216.9846, -217.1677, -219.2734, 
0.00296, -441.3193, -244.4199, -235.9055, -231.8772, -223.3323, -207.0664, -229.9546, -232.6401, -219.487, 
0.00298, -441.4719, -237.9197, -235.051, -227.5132, -230.4734, -211.3083, -232.9148, -238.1333, -198.4299, 
0.003, -455.5405, -222.6914, -219.9448, -241.4292, -226.1094, -218.2053, -213.9634, -225.6516, -202.1836, 
0.00302, -452.5193, -235.0815, -233.281, -234.5017, -225.9263, -223.3933, -200.7798, -233.1894, -205.8152, 
0.00304, -448.7656, -232.9148, -233.6472, -230.7785, -206.6391, -211.3694, -221.959, -233.6167, -219.7312, 
0.00306, -453.5874, -237.9502, -219.0293, -234.166, -209.2942, -208.1345, -226.8723, -238.469, -224.8887, 
0.00308, -448.3994, -239.7202, -242.5278, -231.1753, -203.1601, -196.904, -211.7661, -227.6963, -232.7927, 
0.0031, -445.8664, -231.8161, -240.7883, -233.5556, -203.0991, -207.6462, -231.633, -218.0527, -235.3257, 
0.00312, -453.6484, -228.154, -238.1028, -225.9263, -197.9722, -207.9514, -239.8423, -228.4287, -232.2434, 
0.00314, -465.9775, -232.6706, -226.5671, -228.7339, -216.2217, -237.3093, -237.7366, -227.0859, -235.2646, 
0.00316, -449.3759, -225.9263, -226.9944, -242.2226, -232.0603, -249.2722, -243.0771, -214.8484, -247.6853, 
0.00318, -448.0637, -214.0854, -232.3044, -233.7693, -236.3938, -235.936, -227.4827, -215.3672, -232.2129, 
0.0032, -451.0849, -213.6582, -231.1142, -227.0249, -230.0461, -220.2805, -229.8935, -230.4123, -228.4287, 
0.00322, -454.1672, -211.5525, -234.227, -237.9197, -236.0276, -234.166, -248.7229, -232.6401, -237.9502, 
0.00324, -451.8174, -202.7634, -232.3655, -231.0227, -232.1824, -228.3982, -231.5415, -241.6428, -237.6145, 
0.00326, -454.0146, -196.782, -233.4031, -233.4641, -222.3252, -218.5715, -225.1938, -236.9126, -239.5371, 
0.00328, -445.6528, -199.2234, -229.4053, -234.8984, -227.2995, -197.2702, -234.99, -235.1426, -238.3774, 
0.0033, -454.2282, -195.8359, -232.7012, -218.1443, -236.6074, -199.437, -242.3142, -231.4805, -237.706, 
0.00332, -447.6364, -198.3689, -224.8581, -219.8533, -228.4592, -208.7449, -233.7693, -244.542, -233.1284, 
0.00334, -455.51, -189.8545, -235.112, -240.3306, -230.5039, -206.9443, -208.3786, -240.4221, -243.1077, 
0.00336, -443.8828, -195.6528, -228.7949, -236.5464, -237.2788, -231.1753, -213.2309, -237.645, -225.6211, 
0.00338, -453.7705, -193.2724, -218.7241, -239.4455, -232.5791, -232.1518, -224.5224, -246.8613, -235.2036, 
0.0034, -444.5542, -196.5378, -239.6592, -229.4358, -229.9241, -233.1284, -224.0342, -235.3867, -234.6848, 
0.00342, -446.9345, -198.9792, -237.3398, -231.4499, -227.2385, -253.3005, -232.9148, -244.6946, -238.2248, 
0.00344, -442.7231, -216.3437, -248.0515, -228.4897, -230.9617, -231.633, -235.4477, -243.3518, -230.8091, 
0.00346, -451.9699, -223.8816, -241.4597, -232.1213, -223.8816, -220.6467, -233.8608, -230.5039, -232.2129, 
0.00348, -451.6037, -217.2287, -233.9829, -243.3213, -240.7883, -223.0271, -241.6123, -230.9617, -224.553, 
0.0035, -453.4348, -219.9753, -232.9453, -235.8139, -231.6941, -243.2602, -232.396, -235.2036, -237.584, 
0.00352, -465.9775, -217.5644, -237.4619, -240.5137, -225.8652, -232.5486, -241.0325, -243.3518, -241.7344, 
0.00354, -456.7612, -239.4761, -241.0325, -242.4057, -225.5295, -237.1872, -244.0232, -249.3943, -231.511, 
0.00356, -446.2021, -228.978, -234.1355, -230.5344, -226.384, -232.0603, -241.9785, -232.4875, -231.4194, 
0.00358, -446.2632, -232.0298, -235.1731, -232.0908, -238.3164, -227.5132, -221.5928, -239.4761, -243.7485, 
0.0036, -451.5122, -205.6626, -233.7082, -240.2695, -235.6614, -235.0815, -242.8635, -228.032, -242.894, 
0.00362, -447.4228, -193.0893, -236.699, -237.4314, -221.196, -221.0434, -226.384, -245.3354, -231.4499, 
0.00364, -457.1274, -210.3623, -229.5578, -229.3747, -227.7268, -233.9829, -221.7148, -244.7861, -235.8139, 
0.00366, -458.7754, -196.9651, -228.3982, -227.2995, -217.1067, -236.6379, -222.5083, -233.1589, -234.7764, 
0.00368, -446.843, -208.0124, -237.8891, -231.6025, -228.3066, -238.3164, -243.4128, -227.2995, -231.3889, 
0.0037, -447.789, -226.6282, -240.3916, -233.9219, -233.3115, -234.7153, -223.6985, -232.8537, -234.8984, 
0.00372, -459.3247, -229.5578, -225.4075, -218.9988, -235.8139, -227.4216, -228.2761, -237.645, -221.1655, 
0.00374, -460.1792, -213.1699, -235.9665, -235.9665, -233.8303, -236.76, -231.7551, -245.0303, -239.2624, 
0.00376, -444.3711, -218.7241, -235.2646, -240.7273, -234.166, -226.2925, -240.9104, -232.1824, -234.5017, 
0.00378, -450.7187, -211.9797, -242.7109, -239.0488, -222.4167, -228.9475, -245.9153, -231.3584, -229.4663, 
0.0038, -453.4653, -211.3083, -236.5769, -222.02, -218.7851, -239.9643, -235.7529, -250.4929, -227.4521, 
0.00382, -444.1269, -215.4587, -235.1731, -228.9475, -225.56, -236.6379, -228.0625, -244.2368, -235.875, 
0.00384, -446.9345, -216.8015, -231.3889, -242.9551, -223.3933, -243.8096, -229.3137, -245.427, -235.8445, 
0.00386, -451.268, -229.741, -223.4543, -232.8232, -225.0412, -231.6636, -228.8865, -222.1421, -233.3115, 
0.00388, -457.8598, -239.8728, -234.6543, -231.9687, -234.8679, -227.208, -223.2407, -239.8118, -240.8799, 
0.0039, -452.6108, -227.8489, -228.5202, -242.9856, -213.8413, -215.062, -229.3747, -230.7175, -235.6919, 
0.00392, -449.8337, -232.3349, -240.3, -253.8498, -217.5644, -232.8537, -216.4963, -232.9758, -237.0041, 
0.00394, -441.594, -236.2717, -237.3398, -251.8052, -216.5879, -227.9099, -212.8342, -237.0041, -244.5725, 
0.00396, -434.6665, -215.947, -235.9665, -237.2483, -234.7764, -232.0298, -214.3296, -234.5932, -233.8608, 
0.00398, -455.6626, -215.001, -228.2761, -237.3093, -232.0908, -242.3142, -209.4468, -224.4309, -226.2925, 
0.004, -441.5634, -225.6821, -237.5229, -254.3076, -225.5906, -240.3611, -201.9394, -224.4614, -234.166, 
0.00402, -437.9929, -223.7595, -239.1098, -237.3398, -213.292, -230.4429, -215.947, -230.5039, -247.3191, 
0.00404, -448.0637, -217.6255, -233.7388, -233.4946, -219.8227, -231.8161, -238.8047, -233.9219, -239.354, 
0.00406, -455.0217, -237.9502, -243.5044, -226.1704, -242.772, -224.1562, -228.8865, -237.2483, -231.9993, 
0.00408, -438.115, -240.6357, -225.9263, -241.063, -227.9709, -233.6472, -224.9802, -242.4363, -232.7927, 
0.0041, -437.8708, -234.5017, -227.3606, -228.978, -211.8577, -245.427, -229.4358, -226.9028, -239.415, 
0.00412, -451.2375, -244.9692, -233.0674, -231.1448, -216.3743, -241.2766, -239.415, -222.8135, -242.1616, 
0.00414, -463.0783, -237.1872, -226.323, -239.9033, -230.626, -231.2058, -220.6467, -231.0532, -234.8374, 
0.00416, -446.019, -233.6167, -240.4831, -237.2178, -231.8772, -224.4919, -233.4336, -236.3022, -240.4221, 
0.00418, -449.4065, -238.8657, -253.9109, -223.8511, -234.5322, -231.3584, -222.6914, -242.1311, -240.8799, 
0.0042, -449.7116, -234.6238, -243.5044, -234.8679, -228.8865, -242.009, -240.1169, -233.4946, -224.4004, 
0.00422, -454.7165, -238.6826, -229.1306, -240.7578, -229.4358, -237.1872, -237.0957, -224.675, -241.0019, 
0.00424, -449.0403, -236.5159, -234.2576, -240.2695, -229.6494, -226.4451, -231.0532, -236.3022, -240.4831, 
0.00426, -455.9677, -237.0652, -229.3442, -229.2222, -237.6755, -235.6614, -226.4145, -230.5344, -225.2549, 
0.00428, -452.2751, -234.8679, -235.2646, -235.4783, -237.2178, -235.8139, -226.323, -234.7458, -227.147, 
0.0043, -453.2517, -237.0652, -242.6194, -234.9595, -225.8957, -235.1731, -234.99, -240.0254, -232.6706, 
0.00432, -445.958, -230.626, -246.1899, -224.7056, -224.553, -234.5322, -239.1404, -222.5388, -244.0842, 
0.00434, -447.5144, -244.664, -233.5251, -227.208, -231.9687, -228.093, -241.5513, -229.5578, -235.6919, 
0.00436, -448.7046, -246.8003, -230.5344, -236.1802, -230.748, -241.0019, -242.7109, -234.1355, -233.342, 
0.00438, -445.9275, -227.1164, -236.0581, -229.6189, -220.3721, -226.8418, -236.4548, -237.9502, -256.2912, 
0.0044, -454.8691, -235.2646, -249.9436, -227.6047, -228.6728, -241.3681, -235.6614, -234.8374, -242.7414, 
0.00442, -453.4043, -236.0886, -246.5867, -246.9223, -228.7034, -244.542, -216.5574, -233.8303, -242.1921, 
0.00444, -443.9438, -237.0041, -241.5207, -231.633, -226.5366, -244.603, -233.2505, -234.4407, -241.7649, 
0.00446, -451.1765, -223.9121, -247.8684, -232.2129, -236.9126, -234.4407, -225.9873, -238.5605, -242.1311, 
0.00448, -446.4768, -230.8396, -236.9736, -232.1824, -225.6516, -229.5884, -231.1753, -237.2788, -244.9997, 
0.0045, -454.0146, -248.967, -231.7856, -233.5862, -226.6587, -245.7932, -228.7949, -228.1846, -256.4438, 
0.00452, -457.5241, -238.3469, -235.875, -234.105, -231.0837, -245.0303, -248.6313, -223.5764, -241.9175, 
0.00454, -455.4184, -227.0859, -231.8772, -223.8816, -226.2619, -233.6167, -246.251, -236.6684, -245.2134, 
