Sweep Start (s), 38.83012, 38.99396, 39.1578, 39.32164, 39.48548, 39.64932, 39.81316, 39.977, 40.14084, 40.30468, 40.46852, 40.63236, 40.7962, 40.96004, 41.12388, 
Time (s), Sweep #1, Sweep #2, Sweep #3, Sweep #4, Sweep #5, Sweep #6, Sweep #7, Sweep #8, Sweep #9, Sweep #10, Sweep #11, Sweep #12, Sweep #13, Sweep #14, Sweep #15, 
0, -456.2729, -215.8249, -233.4946, -195.897, -240.9104, -208.5618, -219.2429, -240.1474, -234.1965, -213.7497, -227.6047, -242.772, -254.979, -209.4468, -235.2952, 
2E-05, -442.0822, -219.4565, -240.239, -211.4609, -228.032, -208.8669, -232.1518, -247.0444, -232.0603, -211.4304, -225.1023, -229.741, -235.5393, -222.7524, -244.6946, 
4E-05, -462.9258, -223.4848, -234.3491, -216.9846, -225.8652, -203.0686, -228.7644, -235.5698, -237.9197, -219.7312, -237.8281, -232.2434, -232.7927, -227.5132, -223.4238, 
6E-05, -459.6909, -226.4145, -234.6848, -214.3906, -237.645, -216.9236, -229.5884, -210.2402, -238.9878, -202.6108, -238.6826, -235.9971, -234.6543, -219.5481, -235.051, 
8E-05, -456.9748, -224.9497, -237.645, -209.6909, -232.0908, -200.1694, -226.6282, -210.3623, -234.99, -196.904, -224.4919, -240.6662, -225.438, -201.8479, -239.1404, 
0.0001, -461.7661, -232.8843, -233.7388, -216.9541, -230.8701, -180.7297, -230.7175, -203.0991, -220.0669, -206.1203, -230.5039, -235.7224, -232.4265, -205.6015, -230.3208, 
0.00012, -445.2256, -224.1562, -240.2085, -214.6958, -236.3327, -200.1999, -231.2058, -203.1907, -236.2717, -206.6086, -235.4477, -236.3938, -232.9148, -206.456, -223.0271, 
0.00014, -444.4931, -229.1306, -233.5556, -205.7541, -224.7666, -200.9324, -234.1965, -214.0549, -247.3496, -208.4397, -225.3464, -233.4336, -241.8564, -210.1792, -243.718, 
0.00016, -458.7754, -239.5066, -225.9568, -211.1863, -230.5344, -218.3274, -235.875, -199.8032, -239.1098, -217.2287, -232.8232, -232.7317, -245.488, -206.6697, -235.8139, 
0.00018, -456.4865, -239.1404, -213.3835, -211.1252, -242.7109, -216.4353, -228.093, -202.855, -232.4875, -227.7878, -244.4504, -243.6264, -242.3142, -211.9187, -220.4026, 
0.0002, -456.5171, -223.3323, -203.8315, -210.7895, -235.9665, -195.7139, -229.7715, -220.6162, -230.2903, -205.449, -226.7807, -238.8962, -231.8467, -214.3296, -229.4358, 
0.00022, -447.728, -232.4875, -205.6015, -215.8249, -243.3213, -200.0168, -245.366, -215.123, -235.4172, -210.1181, -229.2222, -239.4761, -234.5932, -221.2571, -244.0537, 
0.00024, -453.4043, -241.2156, -215.0925, -202.6413, -241.8564, -212.1628, -237.8586, -195.4087, -239.354, -219.5176, -231.3279, -237.4619, -233.8913, -196.2937, -238.53, 
0.00026, -461.5525, -232.7317, -223.9426, -211.0642, -244.8166, -215.1841, -232.4875, -212.407, -225.2854, -218.2969, -239.8728, -231.4499, -227.6963, -192.8757, -242.2837, 
0.00028, -451.1154, -232.7317, -231.511, -217.8391, -235.7529, -207.7378, -237.8586, -204.5334, -236.4853, -225.0412, -239.8423, -235.9665, -239.7507, -201.9394, -236.5159, 
0.0003, -451.9699, -239.6592, -231.6636, -198.2773, -233.1589, -201.7563, -241.6428, -215.123, -235.9971, -243.1687, -235.7224, -237.2788, -228.7949, -195.7749, -234.0439, 
0.00032, -454.1672, -230.4734, -234.9595, -206.1203, -243.718, -201.4206, -236.5464, -210.8811, -235.6614, -241.1545, -237.3703, -237.2178, -237.7671, -198.6741, -223.5459, 
0.00034, -456.6086, -231.9077, -244.4809, -210.2097, -242.1311, -210.5454, -239.9949, -218.7241, -237.8281, -231.7856, -242.5583, -225.7431, -237.7671, -208.6533, -219.8838, 
0.00036, -454.3198, -234.166, -241.7649, -221.5012, -239.2319, -210.759, -226.9333, -216.1301, -230.0461, -228.0625, -231.6941, -234.0134, -227.9099, -216.2522, -233.3115, 
0.00038, -463.3835, -229.7104, -234.8984, -211.3999, -232.9453, -212.0102, -231.4194, -211.8577, -240.6357, -224.9497, -235.0815, -235.4783, -223.9426, -204.3198, -238.7131, 
0.0004, -463.353, -237.9197, -234.7458, -209.2331, -240.6052, -207.5547, -238.53, -204.7776, -237.0957, -230.3818, -246.6172, -232.2434, -240.3306, -204.8386, -232.0908, 
0.00042, -458.5007, -237.645, -236.1802, -212.468, -242.4668, -203.0381, -233.3725, -218.2358, -234.3186, -226.5976, -229.7104, -240.4831, -228.4592, -211.9492, -241.124, 
0.00044, -448.1858, -240.3, -230.1072, -215.4282, -237.4619, -202.6108, -227.4521, -208.043, -229.2222, -242.1616, -214.7568, -245.1523, -242.1616, -205.0217, -230.1072, 
0.00046, -453.8315, -229.6189, -206.7002, -208.2261, -228.2151, -204.4419, -235.0205, -208.5618, -234.8374, -241.4597, -207.341, -236.699, -229.6799, -204.2893, -235.3562, 
0.00048, -452.5803, -238.8352, -206.2729, -215.2146, -238.8352, -200.1694, -243.9316, -208.5007, -238.0112, -248.5093, -216.7099, -234.8374, -234.8374, -197.2702, -227.6352, 
0.0005, -458.6228, -230.9617, -223.9731, -201.97, -236.8515, -219.5786, -237.9502, -210.6064, -216.5574, -239.1098, -213.9328, -229.741, -238.591, -184.6055, -238.2859, 
0.00052, -459.874, -229.741, -214.7263, -215.123, -231.8161, -214.3601, -228.3066, -216.5879, -221.6843, -233.0368, -202.5803, -216.008, -237.7366, -198.0027, -245.3049, 
0.00054, -468.4799, -226.7502, -217.2898, -218.2663, -228.4897, -211.7966, -246.8308, -203.6484, -235.6003, -238.1333, -214.9094, -230.687, -233.9829, -206.5171, -242.1006, 
0.00056, -452.916, -236.2107, -207.7683, -209.813, -228.6423, -204.3503, -236.6684, -205.1133, -235.0815, -231.4499, -207.8598, -237.8281, -238.469, -190.5564, -243.718, 
0.00058, -454.4724, -231.3889, -203.7705, -212.8647, -236.4243, -205.2964, -231.1753, -214.8484, -221.6843, -231.3279, -207.0969, -239.8423, -239.6897, -192.6926, -238.0417, 
0.0006, -448.0027, -227.0859, -195.8359, -197.2702, -232.8232, -203.0686, -234.0744, -205.1438, -223.9121, -226.9333, -220.5857, -241.5207, -230.5344, -190.8616, -231.511, 
0.00062, -446.2326, -241.124, -197.5144, -192.4485, -243.6264, -205.4795, -238.4995, -208.2261, -239.6592, -234.105, -211.4304, -250.4014, -228.6118, -190.4648, -240.8493, 
0.00064, -451.1765, -241.6733, -208.4702, -213.2615, -238.2554, -211.583, -237.4314, -217.0151, -247.0139, -248.7229, -207.341, -243.779, -232.2129, -202.3362, -231.572, 
0.00066, -453.5263, -232.7012, -213.5056, -210.7285, -229.2222, -195.134, -239.2014, -213.6277, -241.3376, -234.5322, -228.5813, -230.4734, -248.1736, -203.6179, -232.396, 
0.00068, -450.322, -235.936, -220.7077, -207.0054, -237.6755, -193.425, -230.5344, -205.5405, -233.3115, -232.1824, -220.5857, -246.2204, -253.4226, -209.5993, -232.0298, 
0.0007, -461.0337, -240.8799, -217.656, -206.456, -244.0537, -196.3242, -241.5818, -208.8059, -240.9104, -233.8303, -224.553, -227.6963, -234.7764, -208.5007, -218.4494, 
0.00072, -452.8244, -241.6123, -208.4702, -216.1301, -239.2319, -195.4087, -241.5207, -213.8108, -228.5202, -233.7998, -230.4123, -235.112, -220.8909, -216.1301, -234.5627, 
0.00074, -448.3994, -240.6968, -200.0168, -211.3083, -231.4499, -186.9858, -241.0325, -212.407, -241.5818, -241.5207, -222.1421, -242.6499, -218.48, -204.8996, -240.7883, 
0.00076, -453.2517, -233.7388, -197.6975, -210.8201, -227.2995, -198.0027, -239.6592, -207.8904, -240.4526, -244.8777, -205.8762, -224.8581, -237.4619, -204.0452, -229.802, 
0.00078, -462.8952, -221.7759, -206.2119, -209.6909, -227.6047, -202.3362, -237.3703, -206.395, -227.8183, -238.0723, -204.1977, -228.2761, -213.8108, -217.7475, -234.3186, 
0.0008, -466.4963, -212.8952, -217.2593, -209.3857, -234.3186, -190.5869, -229.863, -205.9983, -227.0859, -221.9895, -203.5264, -240.1169, -200.1389, -207.3105, -236.0581, 
0.00082, -465.6723, -218.3274, -213.2004, -211.0642, -245.6101, -194.8594, -231.8467, -205.3879, -228.154, -230.9311, -196.9346, -237.4009, -206.1203, -215.7944, -229.1001, 
0.00084, -448.3994, -210.698, -211.3083, -207.5547, -242.0701, -203.9536, -243.3823, -213.0173, -231.7246, -231.0532, -202.855, -233.281, -214.238, -226.1704, -229.5884, 
0.00086, -442.601, -202.8244, -215.6113, -213.8108, -236.7905, -221.6233, -241.7038, -204.5945, -243.9316, -243.8706, -218.0832, -239.4455, -231.0532, -197.9111, -234.9595, 
0.00088, -454.2588, -203.74, -205.7236, -205.9678, -228.2456, -230.7785, -231.8467, -207.6462, -231.8161, -235.2646, -216.4658, -233.7388, -216.3132, -191.594, -236.76, 
0.0009, -465.9775, -215.2146, -210.3318, -214.6042, -226.5671, -239.1404, -231.4805, -207.0359, -235.7834, -219.7617, -216.3437, -236.1496, -235.0815, -195.6223, -242.894, 
0.00092, -460.9116, -217.6255, -222.5693, -213.6582, -238.4385, -234.7458, -233.281, -209.1721, -237.7671, -233.4336, -219.3039, -229.3442, -232.1824, -218.6326, -244.8777, 
0.00094, -456.9748, -207.219, -206.0593, -219.8227, -226.5976, -236.3938, -223.3323, -206.3035, -231.6025, -244.6946, -214.177, -228.5202, -230.8396, -218.8462, -237.645, 
0.00096, -451.0239, -215.6418, -206.1814, -230.7785, -227.208, -229.6799, -237.4619, -204.6555, -238.7742, -238.9573, -214.6958, -233.1284, -233.6472, -208.3481, -232.5791, 
0.00098, -447.0871, -208.5312, -203.1296, -242.9856, -232.3044, -225.4685, -230.1377, -216.4353, -240.9714, -231.9993, -200.5661, -230.7785, -247.1055, -210.759, -226.323, 
0.001, -460.0876, -211.8577, -203.7705, -245.9458, -233.6167, -231.1753, -224.7361, -202.1225, -235.0815, -219.6396, -216.3132, -233.22, -239.7202, -228.1846, -233.3725, 
0.00102, -461.4609, -211.6135, -212.7427, -225.499, -230.2598, -230.4123, -230.9311, -206.7307, -239.0183, -229.7715, -211.7661, -239.5676, -241.9175, -235.5698, -230.748, 
0.00104, -453.9231, -214.3296, -211.1557, -231.9993, -232.1213, -226.5976, -241.3681, -214.7263, -230.626, -241.5513, -208.928, -244.9387, -240.2695, -227.9404, -239.1404, 
0.00106, -463.7497, -199.5285, -212.2544, -235.1426, -229.6189, -224.7056, -243.9621, -204.1977, -232.0298, -239.4455, -215.8249, -243.0161, -243.9621, -225.5906, -229.4053, 
0.00108, -455.7541, -194.9204, -201.8174, -238.9573, -246.8613, -235.2952, -240.8493, -209.05, -230.6565, -235.2341, -214.2685, -239.2624, -236.699, -232.3044, -216.4963, 
0.0011, -443.0588, -205.9067, -203.2517, -237.5229, -249.3027, -246.0068, -228.917, -197.9416, -239.6897, -216.1606, -203.2517, -230.5649, -236.8821, -234.0439, -233.1894, 
