Sweep Start (s), 68.8399, 69.00374, 69.16758, 69.33142, 69.49526, 69.6591, 69.82294, 69.98678, 70.15062, 70.31446, 70.4783, 70.64214, 70.80598, 70.96982, 71.13366, 71.2975, 71.46134, 71.62518, 71.78902, 71.95286, 72.1167, 72.28054, 72.44438, 72.60822, 72.77206, 72.9359, 73.09974, 
Time (s), Sweep #1, Sweep #2, Sweep #3, Sweep #4, Sweep #5, Sweep #6, Sweep #7, Sweep #8, Sweep #9, Sweep #10, Sweep #11, Sweep #12, Sweep #13, Sweep #14, Sweep #15, Sweep #16, Sweep #17, Sweep #18, Sweep #19, Sweep #20, Sweep #21, Sweep #22, Sweep #23, Sweep #24, Sweep #25, Sweep #26, Sweep #27, 
0.00016, -449.5285, -245.2744, -229.802, -211.9797, -234.6848, -237.1872, -235.2646, -243.4433, -226.6892, -226.9639, -247.0444, -247.7768, -228.2761, -242.833, -218.1138, -245.9763, -198.0637, -193.8828, -235.8139, -207.8293, -205.449, -212.1628, -240.7883, -244.5115, -207.7073, -206.1203, -228.2456, 
0.00018, -437.0468, -232.4265, -227.0859, -208.1955, -225.2854, -232.3044, -235.1731, -217.3508, -224.8887, -223.0881, -242.2837, -246.1899, -236.9736, -229.3442, -225.2243, -239.6286, -212.8037, -200.0473, -234.5322, -208.4397, -208.7449, -207.6462, -220.3415, -240.6052, -215.6113, -216.9846, -231.5415, 
0.0002, -442.8452, -222.3252, -237.8281, -208.8364, -240.3916, -233.342, -243.779, -205.1743, -232.5486, -245.488, -229.9546, -232.1213, -237.8586, -232.6096, -232.0298, -227.208, -211.1557, -209.2637, -233.4031, -220.0974, -204.5334, -206.7612, -223.668, -236.3633, -221.2571, -214.8789, -228.5202, 
0.00022, -446.3242, -230.2598, -235.4783, -211.3083, -225.1938, -235.4477, -238.3774, -211.0032, -221.959, -255.3147, -243.2908, -228.1846, -232.0603, -240.8188, -246.0068, -235.6308, -203.862, -202.3667, -225.6211, -209.1416, -211.583, -198.4604, -228.2151, -241.4902, -221.2876, -218.3579, -218.6631, 
0.00024, -447.667, -224.553, -224.4004, -209.7825, -217.5034, -243.5349, -229.2832, -200.5967, -238.1028, -254.1245, -247.0444, -240.8799, -235.7834, -242.1311, -226.6892, -239.6286, -205.4184, -204.5945, -222.7829, -220.8603, -215.2146, -198.613, -224.675, -247.3496, -214.5432, -208.3176, -227.7878, 
0.00026, -445.9275, -236.3327, -220.4026, -222.966, -219.365, -239.5676, -237.5229, -207.5547, -233.0979, -226.9639, -246.0679, -230.9922, -234.0439, -240.3, -239.1709, -239.354, -198.6435, -207.4936, -231.7246, -226.2925, -211.644, -210.3623, -213.0478, -247.1665, -205.0827, -202.1225, -211.6745, 
0.00028, -452.1225, -247.3496, -218.9072, -204.7471, -209.0806, -225.2854, -246.4951, -202.8244, -231.9993, -233.5251, -247.7768, -222.8135, -228.2761, -235.5088, -234.6848, -247.8989, -200.7187, -207.1885, -235.2341, -209.874, -201.2986, -215.4892, -211.8882, -242.6194, -207.5242, -205.3879, -223.6069, 
0.0003, -457.8598, -232.7927, -233.4641, -212.529, -193.1809, -235.5088, -227.4216, -213.292, -231.2058, -236.2412, -232.1213, -230.7175, -233.4336, -228.5813, -224.8581, -237.645, -189.8545, -202.1531, -227.1164, -202.3362, -210.759, -213.8413, -198.8877, -230.1682, -207.0054, -215.5503, -205.3879, 
0.00032, -456.2119, -239.2624, -241.3681, -213.7803, -191.8686, -239.1404, -207.7683, -223.7595, -238.591, -215.947, -250.3403, -233.4946, -245.4575, -225.9263, -244.7251, -225.499, -208.5312, -203.9536, -234.8374, -211.3694, -209.0195, -223.729, -213.1089, -232.9453, -211.5525, -209.1416, -200.261, 
0.00034, -451.1765, -236.2412, -230.4734, -197.5449, -196.0495, -235.9055, -210.0266, -218.9682, -248.0515, -223.6374, -231.2058, -244.9997, -236.0581, -232.3349, -238.8352, -234.7153, -203.0686, -198.5825, -228.4287, -218.7241, -215.123, -233.8913, -212.7427, -250.5539, -222.2947, -219.0293, -214.5127, 
0.00036, -442.8147, -243.5044, -219.9753, -205.8762, -201.8174, -226.7197, -212.5901, -215.5503, -223.8511, -232.3044, -239.6286, -221.2265, -218.1443, -230.5344, -235.0815, -238.9878, -197.4839, -188.6338, -238.469, -212.4375, -212.6206, -227.3606, -193.5776, -231.7551, -216.4963, -205.9983, -201.0239, 
0.00038, -447.0871, -242.833, -234.3796, -223.0271, -202.5498, -240.8799, -206.4866, -207.4021, -243.5959, -231.633, -236.3327, -233.5556, -233.342, -227.6963, -233.5251, -243.8401, -203.4348, -202.1836, -234.0134, -213.1089, -208.5923, -229.5578, -211.4304, -235.936, -211.522, -206.0288, -214.6348, 
0.0004, -452.5803, -240.1169, -227.4827, -233.7082, -195.134, -232.8232, -212.4985, -212.1018, -249.9741, -227.0859, -244.8472, -238.7742, -233.6167, -226.1094, -231.2363, -241.185, -219.6091, -206.4866, -226.9944, -232.7927, -203.4348, -231.2973, -204.9302, -234.7764, -213.9328, -208.2566, -221.2571, 
0.00042, -450.5661, -231.9687, -238.2859, -237.8586, -199.6811, -235.051, -203.5569, -214.6042, -236.3633, -229.5884, -251.9883, -220.6162, -231.8161, -239.5066, -234.2881, -234.4407, -206.3645, -199.7422, -248.2346, -236.5159, -205.2659, -220.1889, -197.789, -227.3606, -218.9377, -206.8528, -207.1274, 
0.00044, -449.3759, -225.2854, -230.8396, -233.4336, -197.5449, -233.7693, -203.0991, -214.0244, -236.5769, -242.1311, -239.3235, -229.0085, -236.8821, -241.0935, -240.178, -247.0139, -205.3574, -205.3879, -235.2036, -232.0298, -227.2995, -231.7551, -219.6091, -227.147, -208.1955, -202.3667, -197.3618, 
0.00046, -453.74, -221.1045, -232.1824, -231.6025, -196.3242, -231.8161, -221.4707, -219.1819, -235.051, -242.894, -247.8074, -230.1987, -227.9099, -232.0603, -237.2483, -233.6472, -194.4931, -200.5967, -229.1306, -233.7693, -230.0461, -233.6167, -227.6963, -226.7502, -214.177, -204.686, -200.1694, 
0.00048, -454.0757, -244.1147, -224.8276, -225.5295, -204.3503, -226.5366, -223.1797, -209.7519, -229.5884, -240.1474, -228.7339, -231.9687, -233.3725, -235.2341, -239.9338, -231.5415, -217.0762, -210.8811, -242.1616, -238.7436, -236.5769, -229.741, -229.1916, -234.166, -213.1089, -206.2424, -219.9143, 
0.0005, -445.5002, -245.8848, -220.3415, -229.1916, -209.5383, -222.5693, -204.3198, -216.3437, -244.6335, -233.8303, -249.3027, -234.4101, -218.9072, -241.5513, -224.3699, -240.4831, -220.2805, -204.9302, -232.7622, -227.1164, -233.5251, -216.2217, -227.1164, -237.2788, -201.207, -210.7285, -219.0293, 
0.00052, -450.5966, -245.7627, -218.8767, -233.9219, -202.0615, -240.0254, -201.9394, -226.4451, -232.3044, -243.5044, -249.852, -240.4831, -232.457, -244.664, -240.4526, -238.7436, -216.2522, -207.6767, -247.6243, -225.2549, -236.9126, -229.3442, -236.5464, -238.0417, -207.4021, -214.0244, -201.0544, 
0.00054, -450.7187, -244.3284, -235.8445, -229.1306, -190.1597, -244.3589, -213.292, -212.9258, -229.5273, -246.6782, -236.3327, -229.9546, -247.0139, -233.0063, -238.9878, -239.8423, -216.6489, -204.7776, -244.0842, -234.2881, -244.7251, -237.8281, -234.0134, -237.706, -204.686, -213.8718, -209.1111, 
0.00056, -454.4724, -228.9475, -231.1448, -228.8559, -198.3078, -231.1448, -211.2473, -207.0969, -239.5371, -230.5649, -234.9289, -224.9192, -230.9311, -232.0603, -230.8091, -224.9497, -201.4206, -212.0713, -237.645, -226.7197, -242.7109, -238.591, -245.366, -245.5185, -222.02, -216.0996, -197.1787, 
0.00058, -456.2729, -239.1709, -226.3535, -227.5437, -214.8484, -219.1514, -217.9612, -211.0947, -220.1889, -232.2129, -245.8542, -234.1355, -233.9524, -242.2226, -226.5671, -220.6772, -211.9187, -206.6391, -237.1567, -230.7785, -219.6091, -231.4194, -231.4805, -235.6308, -217.3508, -215.6113, -204.0757, 
0.0006, -455.4489, -239.5981, -242.5889, -243.2908, -213.2004, -232.5791, -221.5928, -223.4848, -209.5383, -235.3867, -242.772, -240.6052, -246.6477, -255.3147, -232.2434, -242.2837, -209.9961, -208.9585, -231.0227, -242.6194, -227.1164, -234.6848, -228.6728, -239.7812, -206.456, -210.0266, -201.2681, 
0.00062, -449.8337, -239.7507, -226.2925, -230.3818, -206.5171, -233.8303, -223.0271, -216.6489, -208.7143, -239.415, -239.0183, -235.9971, -249.2722, -226.8418, -228.6423, -239.1709, -200.6272, -216.7099, -241.6123, -240.2085, -235.6614, -231.1142, -239.9338, -231.8467, -207.6462, -202.031, -202.1836, 
0.00064, -456.0288, -238.469, -225.3464, -228.2151, -212.9868, -237.0652, -215.1535, -216.4048, -208.0735, -230.5039, -245.3354, -233.0368, -244.5725, -240.4526, -236.1496, -235.0815, -201.6037, -210.4844, -245.5185, -237.4924, -238.1028, -218.2969, -239.7812, -234.4712, -213.1089, -215.7944, -218.4494, 
0.00066, -435.9177, -249.3332, -211.3694, -240.7578, -239.3235, -227.6658, -195.5613, -213.2615, -211.4609, -225.7126, -237.3398, -238.2554, -220.7993, -230.3208, -240.4221, -235.1426, -213.0173, -188.6643, -232.8843, -243.7485, -234.3186, -220.8298, -229.2832, -222.5388, -220.5552, -218.2663, -203.0686, 
0.00068, -455.9372, -236.9126, -203.4958, -234.0134, -235.4172, -224.6445, -207.3716, -209.935, -207.6462, -230.8701, -242.3752, -243.2297, -234.5017, -214.6958, -240.0559, -243.1687, -212.0102, -212.9258, -229.4053, -233.0368, -241.6123, -241.4902, -239.415, -241.3987, -203.3432, -211.6745, -217.717, 
0.0007, -457.8904, -234.0744, -202.3972, -231.8772, -218.7241, -231.8467, -211.3083, -221.4707, -208.0735, -231.4499, -239.2014, -235.936, -236.1802, -227.269, -235.112, -227.6352, -197.9722, -217.6865, -229.9241, -226.2925, -236.1496, -238.8962, -235.3257, -245.2744, -202.7939, -210.8811, -238.4079, 
0.00072, -444.9204, -233.9829, -213.9939, -226.7502, -225.2243, -237.7671, -199.0098, -212.8342, -210.2097, -231.9993, -240.8799, -225.8042, -237.0041, -235.9665, -234.5322, -233.7998, -191.5329, -196.1106, -237.4619, -235.5698, -228.7949, -233.0674, -228.2151, -234.227, -200.6272, -204.7776, -234.6543, 
0.00074, -452.4582, -230.4429, -203.5264, -203.3127, -249.0281, -233.0063, -218.3579, -204.4419, -212.468, -238.5605, -233.2505, -234.3186, -236.4853, -237.7366, -246.8613, -240.239, -182.7439, -204.5334, -238.1333, -218.5715, -226.1704, -235.8139, -218.4189, -242.7414, -195.4392, -202.3667, -227.5742, 
0.00076, -467.5339, -238.0723, -211.7356, -195.5002, -236.4548, -235.936, -227.4827, -192.8757, -214.0854, -228.5813, -242.9551, -233.5251, -244.6946, -227.6047, -241.2766, -227.0554, -198.1553, -215.1841, -239.3235, -237.8586, -241.8259, -222.4167, -235.3867, -252.6902, -199.8948, -217.2898, -224.8887, 
0.00078, -458.8669, -237.8586, -226.9333, -213.6277, -232.2129, -237.584, -227.4827, -212.1628, -210.1792, -218.6326, -245.9763, -220.0669, -245.9458, -236.6074, -230.8701, -218.8462, -194.6763, -232.1213, -222.9966, -244.3894, -240.3, -227.208, -239.1098, -240.239, -210.8506, -207.219, -236.0276, 
0.0008, -444.8593, -242.4363, -238.7742, -209.9961, -233.3725, -233.9524, -229.5578, -203.6484, -205.6931, -248.2041, -239.354, -225.8652, -242.4668, -234.8069, -250.7065, -231.4805, -193.6387, -222.8745, -236.0581, -233.0063, -236.6074, -229.4053, -242.1616, -238.591, -210.2402, -206.1203, -243.1992, 
0.00082, -457.3716, -242.4668, -236.3022, -206.395, -222.3862, -239.1098, -223.7595, -219.9143, -213.5666, -235.936, -240.9104, -239.6286, -231.6941, -229.4358, -258.1528, -241.9175, -207.7378, -232.0908, -253.6057, -235.9971, -236.699, -235.051, -241.5513, -244.0537, -199.3454, -199.4065, -237.1872, 
0.00084, -450.7187, -231.6025, -238.1333, -209.5078, -230.2598, -220.4026, -227.8794, -238.2554, -215.123, -224.553, -229.2222, -227.8183, -233.1284, -239.8118, -224.4004, -245.0303, -212.0102, -228.0014, -232.0603, -237.7366, -234.0744, -229.5884, -223.3628, -233.7998, -206.6086, -200.7187, -222.7524, 
0.00086, -452.3667, -229.5578, -239.8728, -207.0664, -228.3677, -225.499, -224.2478, -230.3818, -210.4538, -237.9502, -241.8564, -223.2407, -230.9922, -241.7344, -217.5034, -219.2734, -204.4114, -204.5945, -211.3694, -229.0085, -235.875, -228.093, -231.4194, -239.6286, -212.6511, -214.177, -212.407, 
0.00088, -448.0637, -235.1426, -233.9829, -198.2163, -241.3987, -223.5459, -222.844, -235.875, -197.667, -234.8679, -245.7932, -228.7644, -245.3965, -239.4455, -223.5154, -227.6963, -214.6958, -203.4348, -241.3376, -234.4101, -232.6706, -224.1562, -238.53, -240.5137, -206.7002, -212.6206, -201.207, 
0.0009, -456.395, -238.3164, -227.3606, -202.4888, -225.56, -238.0112, -255.5283, -226.0178, -208.8059, -236.8821, -241.063, -217.7475, -223.4238, -224.2478, -245.427, -230.1682, -225.7126, -210.4844, -244.4809, -240.6052, -218.9682, -225.2854, -221.959, -242.3447, -211.7051, -225.0718, -192.2348, 
0.00092, -448.0027, -247.9599, -225.6516, -204.5945, -231.8467, -228.3982, -235.3867, -199.4675, -204.0146, -235.5393, -246.1899, -242.7414, -223.4848, -226.384, -239.9338, -233.5556, -227.6963, -212.407, -236.0276, -222.5693, -210.7895, -235.051, -232.7927, -232.8537, -215.2756, -237.2788, -201.7868, 
0.00094, -444.4626, -237.3093, -233.0674, -206.5171, -227.2385, -235.2646, -229.4053, -212.8647, -210.698, -239.6897, -242.0701, -243.4739, -227.3301, -226.6282, -241.5513, -236.0886, -224.4309, -216.5268, -233.0674, -231.5415, -215.947, -220.0058, -237.0041, -222.02, -200.7493, -233.22, -201.3901, 
0.00096, -443.0588, -223.79, -233.6777, -200.6577, -230.1987, -238.8352, -241.8869, -222.3862, -197.4534, -232.6096, -234.5322, -227.8183, -233.342, -236.699, -249.2417, -234.5017, -233.0063, -197.9111, -245.8237, -240.178, -204.5639, -206.2119, -228.154, -236.5159, -196.3852, -234.0134, -204.2588, 
0.00098, -460.9421, -234.8069, -237.4619, -198.8572, -226.2619, -231.3279, -239.7812, -216.1911, -209.6909, -229.3442, -246.2815, -220.2805, -242.5278, -249.852, -237.645, -228.8559, -248.7534, -197.1482, -244.6335, -232.0603, -213.0173, -243.6264, -221.0434, -244.6335, -211.3999, -237.9197, -189.6714, 
0.001, -453.2517, -239.7812, -238.3164, -193.2724, -243.2908, -230.687, -235.0815, -205.9067, -213.3225, -237.0041, -250.4014, -235.6919, -240.2695, -243.8706, -228.7034, -226.323, -229.5578, -201.3901, -229.6494, -223.3628, -215.6723, -224.0036, -238.3164, -237.4619, -209.9961, -225.9873, -201.146, 
0.00102, -449.8947, -233.22, -233.4641, -220.311, -242.2532, -233.1284, -237.9807, -204.2283, -197.5754, -232.2129, -241.4597, -228.3982, -227.3911, -239.293, -234.9595, -234.5627, -240.3, -203.8315, -231.1753, -226.4451, -217.0151, -215.8249, -231.2363, -236.2107, -209.813, -237.8586, -219.2429, 
0.00104, -445.7749, -231.9687, -242.2837, -227.5132, -235.3867, -228.5508, -239.0793, -213.9023, -212.0102, -238.4385, -236.1191, -231.2363, -240.5747, -231.8772, -236.821, -241.8869, -235.936, -197.8196, -240.8799, -224.5224, -213.2309, -237.2788, -224.3393, -238.6521, -210.1487, -237.0041, -214.0549, 
0.00106, -455.4184, -233.4641, -247.4106, -236.4548, -240.6357, -227.5132, -231.1142, -204.6555, -208.1345, -233.342, -248.4177, -231.572, -234.8374, -240.4526, -211.8882, -232.8843, -234.1355, -205.7847, -240.7273, -219.2124, -213.6887, -234.8069, -246.0984, -239.7507, -214.2685, -230.9311, -204.0757, 
0.00108, -462.6816, -239.6286, -238.469, -229.039, -243.8401, -224.3699, -225.6211, -194.3711, -206.9443, -223.4238, -245.1218, -236.5464, -236.5769, -238.1638, -200.5661, -239.5676, -234.4407, -201.5122, -229.2527, -206.3035, -198.613, -222.5388, -252.2019, -232.3044, -217.8086, -224.8887, -197.4534, 
0.0011, -455.4795, -244.1758, -235.6003, -235.051, -235.9971, -234.99, -228.8254, -209.0195, -203.9841, -247.0139, -232.7012, -231.7856, -232.8232, -231.633, -212.6511, -249.6079, -237.7366, -198.7046, -231.0227, -213.7497, -204.7471, -208.5923, -232.6401, -228.3982, -219.1208, -225.1633, -209.7519, 
0.00112, -451.5427, -237.4314, -234.7153, -230.2903, -224.3393, -238.4385, -225.2549, -218.2358, -218.0527, -243.8706, -242.8635, -232.8232, -232.1518, -241.3376, -215.062, -239.2014, -209.5078, -207.5242, -228.1235, -226.4451, -215.7334, -213.9328, -224.0036, -236.9736, -209.7519, -206.6391, -213.0478, 
0.00114, -454.686, -236.6379, -219.6396, -228.6423, -232.7622, -227.2995, -242.2226, -199.7117, -213.7192, -227.4827, -242.772, -235.8445, -223.3017, -226.2009, -217.0762, -234.0439, -223.3933, -215.2756, -205.51, -222.2031, -217.4424, -225.1633, -210.2707, -240.3, -211.2778, -198.7656, -205.8152, 
0.00116, -446.6294, -235.7529, -212.3154, -238.1638, -229.3442, -209.1111, -229.8935, -204.1367, -221.9895, -216.4353, -250.1572, -225.7431, -232.0298, -235.6614, -211.9187, -222.3557, -233.0063, -220.8909, -216.6794, -222.1421, -208.9585, -238.4995, -208.1345, -240.4831, -203.862, -199.2234, -202.0615, 
0.00118, -451.268, -236.6074, -220.8909, -234.9595, -240.0254, -218.2053, -245.4575, -213.1394, -215.123, -204.1672, -246.0679, -234.9289, -226.5366, -234.8679, -217.0762, -225.6211, -235.6614, -218.0222, -229.8325, -233.0063, -204.8386, -231.7856, -221.1045, -232.1213, -207.5852, -200.1999, -202.1836, 
0.0012, -454.3503, -246.3425, -214.5737, -238.6216, -237.7671, -223.9121, -235.7529, -204.3808, -211.522, -213.0173, -233.0368, -223.3017, -238.6216, -239.1709, -214.8789, -228.3066, -229.8935, -207.0969, -236.699, -241.063, -195.073, -238.53, -201.3901, -240.4221, -206.1814, -200.383, -202.7329, 
0.00122, -444.0659, -232.5486, -210.9116, -239.354, -230.1987, -206.456, -233.0368, -207.7378, -223.0576, -223.3628, -239.7507, -232.6096, -228.3371, -234.5932, -211.5525, -239.1709, -226.8113, -192.0823, -229.863, -232.3349, -206.1814, -235.4172, -214.9094, -242.894, -205.9678, -207.6462, -202.1836, 
0.00124, -444.0659, -243.8401, -215.5198, -238.0417, -241.9175, -207.6157, -226.5671, -209.5078, -212.6206, -212.7121, -232.1824, -238.9878, -228.2456, -236.3633, -211.2778, -245.7016, -235.6003, -196.782, -240.239, -235.1426, -199.9253, -221.2265, -209.9045, -239.7507, -202.031, -212.2239, -203.1907, 
0.00126, -460.9421, -244.2978, -208.043, -219.5481, -234.7458, -216.8015, -242.1311, -206.0593, -218.1748, -203.5569, -235.2036, -241.6733, -230.0156, -241.0935, -214.7568, -208.2261, -234.8984, -214.9704, -227.8489, -228.3982, -199.8032, -226.6892, -200.261, -242.9245, -218.4189, -220.9824, -223.4848, 
0.00128, -467.1677, -231.0532, -199.4675, -214.3601, -241.9175, -200.1084, -225.3159, -218.1748, -190.1291, -216.4048, -242.1616, -232.3655, -232.1518, -251.0422, -204.1977, -216.6184, -230.8091, -209.2637, -235.1426, -237.2178, -199.437, -232.6706, -194.4321, -243.2602, -213.7803, -235.6919, -218.9988, 
0.0013, -444.7373, -241.7038, -216.0996, -205.7847, -248.7534, -199.9253, -235.875, -210.0266, -197.667, -232.4265, -241.7038, -236.1496, -235.112, -235.4172, -205.6626, -221.2571, -224.553, -204.5945, -239.4761, -237.5535, -210.0266, -232.9758, -207.5547, -239.6592, -200.4746, -233.7082, -207.3105, 
0.00132, -456.2119, -236.1496, -213.7803, -202.6413, -234.105, -207.3105, -234.6543, -198.2468, -195.3171, -229.5884, -254.8264, -234.6848, -243.0161, -227.9099, -214.1465, -218.3274, -213.3225, -212.3154, -232.3349, -244.8777, -211.9797, -225.5295, -215.062, -241.2766, -216.9541, -232.9453, -208.7449, 
0.00134, -449.0708, -233.5862, -215.123, -212.3459, -238.4385, -198.3078, -230.5649, -200.6272, -208.1345, -243.0466, -242.7414, -227.5132, -241.7344, -222.1116, -217.2287, -213.8108, -201.8174, -212.0102, -234.8374, -242.3142, -215.4587, -223.3323, -199.376, -234.7153, -233.9524, -239.415, -231.8161, 
0.00136, -446.2632, -238.5605, -236.0886, -208.2871, -236.699, -210.698, -227.1775, -201.7258, -214.9399, -236.7295, -240.3, -234.105, -237.0347, -240.5442, -216.6794, -214.3601, -198.9792, -208.8974, -231.8467, -241.2156, -205.2353, -225.9568, -205.2659, -233.4641, -227.6047, -234.7153, -230.748, 
0.00138, -450.4441, -234.5322, -237.1567, -209.2637, -234.2881, -207.0664, -225.9263, -201.9089, -221.8064, -228.9475, -239.7507, -241.2766, -255.4062, -234.166, -206.2729, -231.4499, -201.0239, -209.4468, -250.8896, -241.948, -205.3269, -236.1496, -216.1301, -234.3186, -230.3513, -239.9949, -220.4941, 
0.0014, -445.8054, -222.2336, -240.5137, -207.4936, -233.8303, -209.05, -220.8603, -215.7029, -204.8691, -232.8843, -228.3066, -230.9311, -240.5442, -244.2368, -196.4463, -223.3017, -200.4136, -209.6299, -248.6618, -239.1709, -199.4675, -234.3796, -227.8183, -232.3349, -231.572, -246.2204, -207.7988, 
0.00142, -466.5879, -211.7661, -235.2646, -214.2075, -231.4194, -200.8103, -224.7971, -222.4778, -200.1084, -245.8542, -245.488, -224.1257, -228.4592, -241.4597, -197.5144, -239.6286, -206.395, -194.188, -232.2739, -229.9546, -205.6321, -230.3208, -229.6189, -236.3633, -235.4172, -226.8723, -220.4636, 
0.00144, -461.2778, -208.104, -223.4543, -213.9023, -235.1731, -211.7051, -207.5547, -206.5781, -208.928, -246.1899, -245.4575, -238.2248, -234.0439, -229.3137, -212.7732, -227.2995, -202.916, -195.0425, -237.584, -239.5066, -210.1792, -243.718, -231.8772, -252.9648, -236.7905, -230.1987, -215.2451, 
0.00146, -450.2915, -208.9585, -222.5083, -193.5776, -238.4995, -218.541, -215.0315, -197.5754, -210.6369, -231.6636, -247.136, -234.1965, -240.2085, -241.4292, -223.1492, -231.0227, -206.6086, -206.5476, -239.8728, -238.469, -201.7868, -233.7082, -242.0701, -237.4009, -234.4407, -240.0559, -226.9639, 
0.00148, -454.747, -222.5693, -219.8838, -210.5759, -224.8581, -207.4326, -212.9868, -202.977, -219.5176, -247.7463, -240.3, -227.3911, -240.6662, -242.9551, -205.7236, -249.3638, -197.4534, -230.687, -229.4968, -227.4216, -200.8408, -226.2925, -232.3349, -237.9197, -234.5322, -243.4433, -241.0935, 
0.0015, -454.9301, -214.5127, -232.9453, -209.874, -231.511, -209.1416, -201.146, -214.2075, -220.8909, -225.0412, -236.1496, -226.5061, -232.2129, -243.2297, -212.7732, -225.8957, -199.4675, -206.5781, -221.5928, -228.5813, -223.5154, -234.227, -236.6379, -245.4575, -228.917, -227.6963, -219.7007, 
0.00152, -450.7798, -212.2239, -224.8887, -204.2588, -229.2527, -212.1323, -213.9634, -230.8396, -212.4985, -232.1213, -247.0444, -226.6282, -234.6848, -249.2112, -212.1018, -221.3181, -212.9258, -204.3198, -241.185, -237.9807, -223.1186, -225.3464, -230.626, -242.7414, -246.0984, -229.1001, -206.2424, 
0.00154, -455.7236, -207.0054, -223.3933, -197.5144, -221.6538, -209.9045, -222.3252, -239.7202, -203.4653, -224.7971, -246.0679, -233.6472, -228.1235, -234.7764, -207.9209, -242.1006, -199.2539, -218.8157, -239.6286, -228.4592, -204.3503, -228.4592, -224.7361, -237.8891, -240.8493, -228.978, -208.989, 
0.00156, -450.322, -212.5901, -233.5862, -197.1482, -230.3208, -196.0801, -209.9045, -231.3584, -203.0686, -220.311, -244.2673, -231.9382, -233.8913, -246.0679, -206.3645, -238.1028, -200.2305, -200.9018, -225.7126, -241.7954, -189.3662, -234.3186, -228.8254, -226.384, -219.9143, -228.9475, -211.1252, 
