Sweep Start (s), 92.00362, 92.16746, 92.3313, 92.49514, 92.65898, 92.82282, 92.98666, 93.1505, 93.31434, 93.47818, 93.64202, 93.80586, 93.9697, 94.13354, 94.29738, 94.46122, 94.62506, 94.7889, 94.95274, 95.11658, 95.28042, 95.44426, 95.6081, 95.77194, 95.93578, 
Time (s), Sweep #1, Sweep #2, Sweep #3, Sweep #4, Sweep #5, Sweep #6, Sweep #7, Sweep #8, Sweep #9, Sweep #10, Sweep #11, Sweep #12, Sweep #13, Sweep #14, Sweep #15, Sweep #16, Sweep #17, Sweep #18, Sweep #19, Sweep #20, Sweep #21, Sweep #22, Sweep #23, Sweep #24, Sweep #25, 
0.00016, -445.5307, -231.9077, -224.4919, -232.2739, -228.5508, -224.9497, -230.0156, -239.5676, -216.3132, -229.7104, -227.8794, -218.1443, -226.5366, -229.4358, -230.2598, -229.0696, -217.4729, -251.1643, -230.0461, -226.9639, -229.9241, -224.2173, -230.3513, -231.3889, -237.4619, 
0.00018, -445.6833, -234.9595, -219.2734, -227.1775, -223.3933, -226.5976, -229.4663, -227.4827, -222.7524, -223.8511, -228.0014, -233.8608, -215.5503, -227.147, -227.0249, -238.0417, -220.7993, -238.6521, -232.2739, -197.9111, -228.978, -238.6521, -233.4641, -221.7148, -227.6047, 
0.0002, -427.2812, -232.4875, -214.3601, -224.4309, -232.457, -226.5976, -225.7431, -226.5366, -232.6401, -232.7317, -227.9404, -226.3535, -212.9563, -234.3491, -219.3039, -232.8537, -232.396, -234.4712, -223.7595, -207.0359, -223.79, -243.0466, -242.2226, -231.7856, -221.6843, 
0.00022, -444.0964, -229.802, -233.3115, -233.2505, -227.5437, -225.0107, -229.863, -235.9665, -228.7644, -222.02, -232.4265, -215.6113, -214.0549, -245.1828, -228.8559, -224.6445, -241.1545, -226.2925, -228.0625, -207.5852, -227.1775, -233.9524, -230.3208, -226.4756, -224.9192, 
0.00024, -445.0119, -225.8347, -232.5486, -237.1262, -228.5508, -226.8113, -240.9714, -226.6587, -221.6843, -218.2358, -224.9802, -204.2893, -212.3154, -240.1474, -226.9639, -221.7759, -236.699, -217.2287, -223.8205, -210.4233, -239.9643, -228.917, -215.3672, -230.9311, -218.8767, 
0.00026, -451.0239, -223.7595, -225.3464, -240.6357, -240.239, -239.7202, -219.365, -221.9285, -225.3464, -213.5056, -218.2053, -203.1601, -234.6848, -238.4995, -223.1186, -216.3437, -219.8533, -209.5383, -246.8918, -215.8249, -234.99, -236.3327, -222.2336, -247.4411, -231.3584, 
0.00028, -446.843, -238.4385, -228.4897, -237.3093, -235.7834, -239.1709, -225.5295, -220.5246, -223.8816, -234.9595, -228.7034, -232.5791, -238.469, -222.1116, -235.3867, -224.5224, -236.5464, -217.8696, -234.7764, -210.2097, -232.1824, -217.5339, -231.9382, -240.4221, -216.5268, 
0.0003, -436.0092, -239.6592, -227.9404, -225.9263, -223.4238, -230.9311, -233.0979, -236.0276, -228.917, -228.0625, -227.9404, -236.4548, -226.9028, -229.039, -240.3, -235.936, -229.1916, -211.644, -213.7497, -216.5879, -239.2624, -223.3017, -231.2058, -231.2973, -223.5459, 
0.00032, -433.1406, -220.6772, -221.1655, -227.2995, -231.7246, -222.6914, -239.1404, -253.3921, -231.8161, -225.2243, -230.9922, -227.9709, -235.4783, -232.0908, -236.0581, -237.9197, -222.9966, -228.5813, -236.1496, -213.3225, -222.905, -228.0014, -225.7737, -232.6096, -239.9033, 
0.00034, -444.4931, -230.687, -225.6211, -221.3486, -233.4336, -229.5578, -222.02, -219.5176, -237.2788, -230.7785, -237.0652, -212.9563, -227.8489, -231.1753, -217.3203, -218.9072, -230.4734, -216.771, -237.8281, -218.8767, -245.3354, -220.0974, -224.0342, -229.5273, -247.0749, 
0.00036, -448.2163, -234.227, -229.4358, -221.074, -236.3633, -231.2363, -221.5012, -227.3301, -227.5742, -225.8042, -228.7034, -227.0554, -211.9187, -220.3721, -223.4543, -225.9568, -226.323, -219.4565, -233.4031, -215.7639, -230.1987, -221.4402, -230.1072, -249.1196, -229.0085, 
0.00038, -450.6577, -224.7971, -235.6614, -231.0837, -224.1868, -231.5415, -234.5322, -231.9993, -230.3208, -230.5344, -233.0368, -233.8913, -218.1748, -221.6538, -239.6897, -234.105, -240.3306, -219.8533, -227.5437, -216.0996, -221.4707, -227.8489, -233.4031, -236.4548, -237.4619, 
0.0004, -428.6545, -233.9829, -231.4805, -236.3633, -244.6335, -227.7878, -238.1333, -229.4358, -231.9077, -240.0864, -239.5066, -239.9949, -225.4685, -231.4499, -229.5578, -243.9011, -226.9028, -220.4026, -233.8608, -204.4419, -222.4167, -226.5976, -221.6843, -230.4734, -224.675, 
0.00042, -440.8921, -222.081, -222.8745, -231.633, -230.2598, -228.3371, -224.4004, -229.863, -235.4783, -242.1006, -237.9807, -244.542, -232.6706, -226.0483, -224.8887, -237.4009, -209.5993, -205.2048, -239.0488, -212.6206, -221.7148, -230.626, -231.633, -236.2717, -219.6702, 
0.00044, -449.8032, -237.5229, -229.1916, -236.821, -233.8913, -231.0837, -230.5954, -228.8559, -225.3159, -234.5932, -232.7622, -227.5132, -232.1213, -220.0364, -233.8608, -226.1704, -218.6326, -200.0473, -223.1492, -226.8418, -239.3845, -237.1567, -225.2243, -223.0881, -219.8533, 
0.00046, -451.0544, -247.5327, -232.9148, -236.8821, -234.5627, -219.487, -249.5469, -234.0439, -234.3491, -226.8113, -237.0957, -221.2876, -230.3208, -233.1894, -209.813, -236.8821, -228.8559, -220.5552, -225.1023, -215.6113, -229.2832, -234.4407, -222.1726, -246.8613, -227.208, 
0.00048, -437.5656, -240.4831, -223.6374, -231.9687, -234.7764, -223.9121, -231.3279, -228.1235, -236.699, -218.6326, -228.3066, -226.4451, -218.3579, -234.5017, -205.449, -245.2744, -222.6914, -230.8396, -218.2663, -215.0315, -218.1138, -225.2549, -240.2695, -244.3284, -254.7348, 
0.0005, -436.8943, -215.0315, -224.8276, -235.2646, -230.2598, -231.1448, -234.5627, -230.8701, -233.6777, -230.9006, -227.9099, -239.2014, -216.8625, -231.0532, -225.3769, -233.281, -226.6892, -218.0832, -225.0718, -216.832, -222.9966, -220.7383, -231.7551, -228.5508, -221.5928, 
0.00052, -436.8332, -224.3088, -246.1899, -247.5632, -231.3279, -230.8701, -226.4451, -228.8254, -232.2739, -227.0554, -232.8843, -239.0488, -214.2075, -222.5083, -229.039, -223.5154, -217.8696, -215.886, -240.8188, -215.0315, -233.5251, -231.5415, -218.8157, -232.3349, -218.4189, 
0.00054, -441.5634, -227.7268, -243.4433, -214.6958, -240.6662, -235.6003, -218.0527, -226.2314, -221.0129, -229.0696, -236.3633, -225.2243, -213.353, -232.396, -228.7644, -228.6728, -216.2827, -215.123, -232.9453, -195.8359, -241.9175, -237.1262, -236.2717, -229.2527, -225.8042, 
0.00056, -442.2348, -228.3982, -229.863, -225.6211, -222.4167, -230.1072, -229.3442, -218.8157, -224.9192, -223.2712, -222.4778, -218.1748, -226.6587, -240.4221, -229.0085, -225.7431, -236.5464, -213.7497, -218.4494, -214.7263, -231.9077, -221.5928, -232.7317, -229.7104, -235.936, 
0.00058, -437.9624, -232.9453, -224.5224, -230.2598, -217.3203, -235.7224, -231.7856, -232.1518, -227.0554, -220.1584, -225.5906, -224.1562, -218.9682, -232.7622, -232.4875, -238.0417, -226.9028, -216.9541, -235.4477, -227.208, -221.5622, -227.6658, -239.9033, -231.4194, -219.8227, 
0.0006, -443.425, -225.6211, -233.281, -241.7344, -231.7551, -225.8652, -233.0368, -235.8139, -226.5976, -223.668, -227.208, -232.7012, -209.5993, -229.5884, -239.9033, -221.8369, -220.9519, -210.759, -232.7012, -228.3066, -217.3813, -228.7644, -228.8559, -229.7715, -217.8696, 
0.00062, -446.3852, -233.4946, -231.7856, -226.9639, -229.1611, -225.8957, -226.9639, -231.0532, -224.0036, -240.1169, -223.5459, -226.2314, -207.4021, -226.1399, -225.6211, -215.2451, -231.2058, -222.5998, -225.9263, -225.9873, -207.9209, -224.8581, -229.5578, -238.2248, -214.9704, 
0.00064, -450.1694, -226.2925, -230.1682, -243.779, -235.6919, -234.9289, -225.0718, -235.4783, -224.8887, -231.8467, -231.4194, -226.8418, -210.4233, -220.0058, -210.9726, -226.1399, -238.6521, -216.7099, -227.147, -227.6963, -209.2331, -228.7644, -237.4009, -234.5017, -231.3279, 
0.00066, -444.0049, -237.706, -234.4101, -229.2527, -242.8025, -229.2222, -230.2903, -235.5393, -224.8581, -221.3181, -233.5862, -228.3371, -217.2898, -235.7224, -236.5769, -230.3818, -220.5857, -216.4658, -221.4707, -228.6423, -213.292, -228.8865, -227.0859, -228.154, -232.4265, 
0.00068, -435.6125, -244.6335, -227.1775, -225.7126, -233.7388, -218.602, -230.8091, -228.3066, -235.9971, -226.8723, -230.3818, -227.7268, -224.5835, -236.76, -233.0368, -222.6304, -216.8931, -209.4773, -230.1072, -232.1213, -212.1018, -232.1213, -230.6565, -222.0505, -233.2505, 
0.0007, -449.2539, -234.6543, -225.3464, -232.9758, -227.208, -228.093, -234.99, -226.2314, -237.706, -228.1235, -208.1345, -228.0014, -220.8603, -242.1311, -236.8515, -223.0881, -233.281, -215.0925, -232.457, -232.9758, -215.0315, -242.9245, -233.8303, -233.7998, -233.4031, 
0.00072, -458.0735, -235.9665, -229.6494, -224.4004, -235.3562, -244.5725, -226.6892, -228.154, -234.227, -215.6723, -224.9497, -215.3977, -232.0298, -217.7475, -227.208, -220.1279, -239.6897, -218.2663, -230.4123, -238.2554, -220.5246, -231.9993, -230.1682, -236.6684, -244.3589, 
0.00074, -446.5073, -232.7622, -236.6684, -229.741, -231.9077, -223.5764, -220.3415, -237.8586, -238.1028, -227.9099, -238.5605, -235.9665, -224.1562, -226.0788, -218.0832, -235.2646, -227.208, -223.8511, -224.6445, -231.0837, -211.4914, -225.3464, -216.2827, -229.039, -229.3747, 
0.00076, -446.6904, -218.8462, -227.6963, -226.4756, -232.6401, -231.1142, -228.4897, -236.1496, -239.2319, -238.8047, -226.7807, -236.76, -220.2195, -219.1514, -241.7038, -238.469, -222.6304, -207.5547, -223.6374, -220.0974, -188.4507, -222.2031, -235.2646, -221.135, -219.2734, 
0.00078, -423.1003, -229.741, -230.0766, -236.1496, -254.3076, -221.2571, -229.6189, -232.6096, -235.0815, -239.293, -217.7781, -227.208, -231.633, -221.8674, -232.0298, -233.4641, -232.0298, -219.6702, -232.1213, -226.1704, -212.4985, -230.8091, -230.2903, -231.0227, -222.5083, 
0.0008, -434.5749, -236.5769, -236.4243, -244.542, -236.5464, -237.8586, -225.3159, -240.8493, -234.9595, -233.4031, -227.5132, -229.9546, -234.2881, -215.5503, -230.626, -224.7666, -227.5437, -210.0571, -222.6609, -223.9731, -219.6702, -238.1943, -222.5998, -235.5393, -246.5867, 
0.00082, -443.6386, -234.2576, -240.3, -246.8613, -220.1584, -224.7056, -234.6543, -229.4663, -222.2031, -233.7082, -222.1726, -223.668, -225.3159, -229.4053, -222.9355, -231.511, -228.2456, -224.3088, -223.1492, -229.1001, -209.5078, -235.5393, -234.2881, -222.8745, -225.438, 
0.00084, -439.885, -243.6264, -229.1306, -230.7785, -222.6304, -220.6162, -225.3769, -229.4358, -226.1399, -229.4358, -238.8352, -218.6326, -221.135, -227.0249, -231.6636, -226.1094, -238.5605, -218.2358, -238.469, -214.3296, -211.522, -229.2832, -229.5273, -222.4473, -220.2195, 
0.00086, -449.5591, -231.0227, -229.4358, -215.3977, -225.1328, -226.7502, -216.4658, -237.0347, -233.3725, -224.8887, -220.3721, -216.5574, -233.3115, -223.3017, -222.6609, -234.166, -236.0886, -227.8794, -233.8608, -223.3933, -200.6272, -225.3159, -230.5649, -217.5034, -233.0063, 
0.00088, -454.625, -228.978, -246.5561, -208.5923, -244.1452, -235.112, -224.3393, -228.5813, -215.6113, -226.7502, -214.7263, -220.9214, -231.4499, -233.7388, -225.56, -232.1824, -233.342, -228.978, -223.729, -236.8821, -205.4184, -236.7295, -230.4123, -237.9807, -245.7932, 
0.0009, -446.2937, -231.9993, -230.0156, -237.3093, -219.5176, -220.1584, -223.1186, -237.6755, -224.5835, -231.5415, -242.5278, -229.7715, -223.0576, -225.6516, -228.8254, -229.2832, -240.4526, -240.8799, -225.0107, -231.2363, -222.9966, -238.2859, -220.1279, -221.9895, -231.0227, 
0.00092, -427.9831, -225.8042, -220.1889, -232.6096, -235.1731, -228.7034, -239.1098, -229.8935, -231.8161, -230.1377, -227.3911, -232.7317, -231.0532, -225.5295, -223.9731, -227.4216, -238.9267, -231.1142, -227.4521, -226.2925, -223.8816, -232.457, -243.3518, -233.0674, -220.311, 
0.00094, -438.7558, -235.6308, -222.1421, -228.3677, -247.258, -246.251, -242.3752, -223.7595, -233.7693, -222.4473, -224.9497, -226.2925, -220.6467, -230.1377, -226.8113, -227.7573, -232.9758, -230.7175, -227.9099, -229.7715, -204.2893, -230.5954, -242.6804, -241.4597, -229.741, 
0.00096, -445.8359, -231.4194, -227.6658, -225.2854, -233.3725, -237.9807, -220.0364, -220.0974, -226.8113, -232.7317, -227.8794, -223.4543, -232.9148, -224.8276, -225.8042, -242.009, -230.9006, -231.6941, -222.5693, -230.5039, -207.6157, -224.0647, -227.4521, -237.3093, -220.0669, 
0.00098, -456.3034, -231.6025, -226.7502, -231.0532, -223.9426, -213.3225, -226.9944, -224.9802, -232.2129, -225.56, -230.1072, -223.8511, -225.2854, -229.863, -223.3323, -230.8091, -235.6308, -229.4663, -241.5207, -229.1611, -210.8201, -233.3725, -224.4004, -240.178, -216.4353, 
0.001, -436.7417, -230.0156, -229.3442, -234.227, -226.9333, -236.0581, -225.8347, -236.2412, -211.2473, -220.6162, -231.1142, -231.9687, -222.1421, -226.4451, -222.966, -231.6636, -238.8047, -228.4287, -232.7012, -231.0837, -223.9731, -235.3867, -227.7268, -249.2722, -239.5066, 
0.00102, -440.0986, -230.8091, -227.9709, -227.269, -234.6238, -232.1518, -235.6614, -228.154, -215.001, -233.3725, -223.668, -219.2734, -234.3491, -229.6494, -235.0815, -233.0063, -230.9311, -235.7529, -227.5437, -228.6118, -213.2615, -227.6352, -243.1687, -238.7436, -242.4057, 
0.00104, -445.6528, -228.7949, -232.1518, -227.8183, -236.3938, -223.0271, -223.9121, -227.1164, -208.6838, -240.1169, -228.6728, -218.2358, -225.0718, -243.2297, -220.0974, -237.8586, -223.3017, -225.5295, -228.032, -222.6609, -194.3711, -233.4946, -226.5061, -223.3628, -228.4287, 
0.00106, -440.4648, -231.6025, -232.1518, -237.0347, -242.2226, -228.3982, -242.6804, -234.8374, -224.4309, -209.874, -239.4455, -232.6401, -220.6467, -240.2695, -224.7056, -231.2363, -238.0417, -238.8047, -233.3115, -213.6887, -186.9553, -246.9834, -216.4658, -218.5105, -233.2505, 
0.00108, -444.8593, -243.1992, -241.7038, -225.7737, -230.9006, -234.3796, -233.8303, -232.8232, -225.6516, -209.5383, -238.9573, -230.1987, -226.7807, -227.2385, -217.9917, -226.323, -237.6755, -221.4402, -245.8237, -221.5928, -184.9106, -234.6848, -222.844, -217.595, -235.936, 
0.0011, -442.3874, -229.6189, -226.9944, -220.9824, -238.9267, -226.1094, -243.718, -232.1518, -225.9263, -231.9382, -234.5932, -226.384, -222.5998, -226.9944, -208.3481, -239.4761, -239.9643, -237.7976, -226.2619, -220.5552, -197.6059, -228.4287, -232.4875, -223.0576, -244.2978, 
0.00112, -421.8186, -224.9192, -245.1523, -233.342, -225.1023, -236.3633, -231.7551, -223.2407, -222.4778, -230.8396, -225.0718, -219.426, -237.4619, -223.668, -220.311, -227.8183, -236.8821, -232.8843, -223.0271, -225.9873, -203.4958, -230.687, -241.8564, -201.1155, -231.9687, 
0.00114, -442.2654, -233.2505, -233.9829, -235.7834, -217.8391, -240.4526, -220.1279, -234.3491, -246.312, -230.5649, -237.0347, -221.5012, -247.5327, -216.771, -215.0925, -238.7131, -223.9426, -236.821, -231.9077, -235.6003, -201.0239, -220.9824, -229.3747, -194.2795, -221.196, 
0.00116, -439.7629, -229.5884, -221.7453, -232.4875, -227.6047, -242.0395, -232.7012, -232.5181, -242.5278, -241.5818, -225.9873, -243.3518, -221.3791, -228.154, -224.4919, -237.4924, -222.5388, -241.9175, -229.802, -235.7224, -206.1814, -235.4172, -217.1067, -189.7629, -232.0603, 
0.00118, -437.0468, -224.7971, -228.3371, -231.9687, -241.6428, -229.741, -240.2695, -233.1894, -230.2598, -224.8276, -219.4565, -246.8308, -206.6086, -228.032, -227.4827, -232.7317, -244.0842, -222.9355, -229.6189, -216.6794, -201.5427, -247.1055, -222.1421, -213.3225, -239.5981, 
0.0012, -445.4087, -225.8957, -238.6521, -234.227, -233.0674, -223.2102, -234.7458, -232.2739, -225.56, -220.5246, -228.0014, -232.8232, -219.8838, -222.3557, -223.9121, -241.4597, -238.8962, -225.499, -232.3044, -217.6255, -209.3247, -226.8113, -250.8591, -212.5596, -229.9546, 
0.00122, -444.9814, -218.7546, -240.5747, -241.2766, -239.1098, -220.3721, -227.0249, -243.1687, -224.553, -232.0908, -215.001, -221.5928, -226.1094, -219.3345, -231.2363, -234.4407, -221.196, -220.9824, -227.5132, -235.3867, -209.813, -208.104, -238.8657, -213.414, -233.2505, 
0.00124, -448.0332, -225.8957, -233.4946, -220.5552, -239.2319, -233.2505, -226.3535, -229.9546, -212.8037, -234.4407, -221.3791, -224.7666, -230.5039, -237.0652, -230.1682, -226.8113, -222.7524, -226.3535, -219.8227, -233.3725, -199.2844, -190.2817, -224.4309, -204.5945, -244.542, 
0.00126, -436.1313, -235.1426, -232.396, -230.687, -236.6074, -243.0161, -226.8418, -218.5105, -224.0342, -231.0532, -236.1496, -219.9143, -236.9126, -234.6238, -226.7807, -226.5061, -233.4946, -241.5207, -232.8537, -234.0744, -172.6731, -198.3384, -226.2925, -210.3623, -229.039, 
0.00128, -435.7651, -226.1399, -219.9448, -234.7764, -226.9333, -232.457, -230.9617, -233.8608, -235.7834, -246.5867, -239.5371, -229.4663, -228.0625, -231.3279, -228.1235, -228.8865, -230.9922, -242.4973, -234.1965, -226.2619, -187.9624, -207.4326, -235.7224, -206.3645, -218.6326, 
0.0013, -439.5798, -224.7971, -224.1257, -231.2363, -246.4646, -223.2102, -241.7649, -233.8913, -241.0935, -231.7856, -243.657, -229.6494, -244.4504, -231.2058, -215.4892, -232.2129, -233.5556, -230.1682, -233.8608, -235.4172, -191.2278, -204.1062, -230.687, -207.4326, -231.3279, 
0.00132, -441.1972, -220.25, -231.6941, -226.0788, -237.3093, -237.0041, -243.5044, -231.2973, -218.3884, -222.6609, -225.6821, -225.8957, -228.6423, -227.0554, -224.9497, -235.2341, -239.415, -232.8843, -227.9404, -225.3464, -183.873, -207.1274, -231.1448, -226.2009, -235.4172, 
0.00134, -432.8659, -230.3513, -240.6662, -222.2031, -230.1987, -236.3938, -226.1094, -222.7829, -215.3977, -228.1235, -228.8559, -230.0461, -227.7878, -231.1142, -227.1775, -225.3159, -230.8396, -243.8096, -229.863, -224.0952, -208.928, -213.9023, -224.0952, -239.1098, -228.6728, 
0.00136, -448.613, -223.3933, -226.1399, -239.6592, -229.3442, -224.614, -219.5481, -211.2778, -226.1399, -227.6352, -235.2646, -238.1943, -223.4543, -237.5535, -227.3606, -236.699, -224.8581, -238.7131, -227.3606, -226.4756, -194.4321, -223.3323, -222.8135, -229.9241, -229.4663, 
0.00138, -449.2234, -223.5459, -236.4853, -231.8772, -241.7344, -232.6096, -228.5202, -228.3677, -230.8396, -216.3743, -230.9922, -231.1753, -229.6494, -225.438, -227.6352, -235.3257, -237.4924, -232.7317, -211.8882, -222.7219, -197.3313, -204.4419, -239.1404, -224.1562, -238.3164, 
0.0014, -450.2304, -230.4429, -226.7197, -234.5932, -226.9639, -240.3916, -223.1492, -226.6892, -225.3464, -233.7998, -222.2336, -220.2195, -235.2646, -219.7007, -220.1279, -225.7431, -228.5813, -222.0505, -240.5747, -225.2549, -194.6152, -187.8708, -235.8445, -219.7312, -234.3186, 
0.00142, -437.8708, -230.5954, -229.4053, -232.7927, -221.0434, -219.2124, -223.3933, -236.9431, -230.1987, -238.0417, -229.3747, -221.8674, -221.3486, -224.5835, -227.2385, -235.0205, -218.5105, -222.5083, -235.4477, -233.0063, -189.9155, -193.2114, -226.1094, -223.8816, -235.7834, 
0.00144, -441.4414, -230.4734, -235.7529, -234.166, -227.2385, -229.2832, -234.1355, -238.9267, -238.469, -229.4663, -236.3633, -234.166, -239.1098, -238.3164, -233.6167, -243.4739, -208.7449, -250.0657, -239.3235, -235.5393, -204.8081, -197.8806, -234.4712, -233.2505, -220.1584, 
0.00146, -440.709, -230.4429, -223.3323, -227.6047, -243.0466, -225.1938, -224.614, -231.8467, -227.2385, -228.0625, -223.9731, -235.3867, -237.7976, -232.2434, -223.1797, -241.3071, -232.1824, -235.9971, -234.9595, -224.675, -210.1792, -213.9023, -227.6352, -242.6194, -227.4521, 
0.00148, -441.9907, -228.5202, -222.7829, -237.0652, -231.9077, -234.8984, -226.4145, -227.7268, -224.1868, -227.1164, -228.8254, -228.5813, -217.2593, -227.0249, -235.051, -233.281, -245.8542, -231.8161, -225.7737, -234.2881, -213.8108, -211.3389, -227.4216, -225.3464, -227.9099, 
0.0015, -449.5285, -221.3181, -218.541, -247.136, -219.9753, -224.1562, -243.0466, -223.729, -237.2483, -216.771, -223.0881, -223.9731, -210.759, -214.2991, -225.9263, -216.832, -239.5066, -225.3464, -236.7295, -234.1355, -200.261, -226.384, -225.7431, -218.2969, -228.917, 
0.00152, -439.946, -230.1072, -210.759, -231.8161, -225.1938, -222.7219, -233.1894, -225.4075, -226.1704, -223.3628, -209.7214, -216.3132, -219.8227, -234.7153, -211.5525, -241.948, -227.0249, -233.7082, -233.1284, -229.4053, -207.6462, -226.6892, -227.5437, -227.208, -225.3769, 
0.00154, -434.5139, -243.5044, -220.8603, -221.3181, -234.5627, -234.0439, -221.6538, -229.9546, -213.4446, -232.7622, -200.0779, -233.3115, -223.6069, -234.1355, -216.7099, -242.2837, -220.3415, -246.1594, -243.3823, -226.1399, -207.0969, -212.8342, -230.748, -246.0373, -236.6074, 
0.00156, -451.3901, -228.0014, -247.5327, -228.2761, -230.2292, -234.3491, -220.7993, -231.8161, -228.3677, -220.9214, -232.4875, -239.8423, -233.342, -237.3703, -207.8293, -235.7529, -226.9944, -227.8489, -234.4101, -225.7431, -209.8435, -215.5198, -220.7993, -227.4827, -225.438, 
0.00158, -445.5307, -221.8979, -243.5349, -228.4287, -233.7693, -234.8679, -219.7007, -218.602, -237.7671, -230.687, -240.4831, -232.8537, -213.9023, -232.9758, -211.4609, -236.2107, -230.1377, -229.4968, -244.4504, -226.2925, -215.2451, -227.269, -225.4075, -240.4526, -237.3703, 
0.0016, -436.3755, -231.1448, -212.2849, -227.2385, -242.3752, -228.7949, -231.8467, -213.6887, -239.1098, -237.4924, -230.8091, -230.8701, -223.9731, -229.6799, -219.4565, -238.6826, -240.3611, -232.396, -235.4783, -233.0674, -213.4751, -230.9617, -233.9829, -230.9922, -225.7737, 
0.00162, -434.1172, -230.2292, -226.5976, -230.4429, -240.3916, -233.4641, -229.6494, -234.9595, -226.1399, -237.5229, -211.3694, -213.7497, -226.1399, -232.7317, -229.2527, -222.4778, -235.5088, -234.0134, -222.966, -230.6565, -209.935, -222.8135, -233.4641, -218.48, -243.5654, 
0.00164, -454.0451, -231.9077, -224.3393, -229.3442, -218.9988, -236.76, -236.5159, -229.039, -223.9426, -218.0222, -217.5034, -210.2707, -228.4897, -223.9121, -221.8369, -230.9922, -230.9006, -221.3181, -227.3606, -222.2031, -199.3454, -213.6887, -228.9475, -226.0483, -234.105, 
0.00166, -448.9182, -238.5605, -225.8957, -238.1943, -228.2761, -230.0156, -234.3491, -239.9338, -233.281, -232.9148, -234.7153, -227.8183, -228.7034, -228.3066, -227.9099, -229.4968, -227.4521, -228.4592, -224.7666, -235.5088, -202.916, -223.2407, -223.0576, -233.3115, -230.2903, 
0.00168, -437.4741, -239.5371, -240.8799, -232.0298, -233.0979, -234.0439, -252.324, -236.9431, -231.9993, -239.9033, -240.3306, -235.1731, -215.6418, -232.5181, -236.3633, -223.8816, -218.0832, -236.8515, -230.2903, -230.9922, -208.2261, -225.499, -235.3257, -221.3181, -238.0723, 
0.0017, -439.5188, -233.1894, -235.5393, -232.1518, -239.5981, -235.5393, -227.8794, -241.6123, -231.8161, -225.6211, -235.8445, -225.7737, -223.2712, -232.4265, -224.6445, -226.6892, -228.5813, -239.8118, -238.9267, -225.0107, -215.7029, -226.9028, -227.7878, -228.3677, -235.0205, 
