Sweep Start (s), 88.30958, 88.47342, 88.63726, 88.8011, 88.96494, 89.12878, 89.29262, 89.45646, 89.6203, 89.78414, 89.94798, 90.11182, 
Time (s), Sweep #1, Sweep #2, Sweep #3, Sweep #4, Sweep #5, Sweep #6, Sweep #7, Sweep #8, Sweep #9, Sweep #10, Sweep #11, Sweep #12, 
0.00024, -463.4751, -242.6804, -229.4053, -218.48, -245.6406, -228.3066, -221.135, -241.5818, -228.154, -223.6374, -224.4614, -229.863, 
0.00026, -463.5666, -236.1802, -223.729, -229.863, -249.2417, -223.9731, -227.9099, -235.936, -231.3279, -230.9006, -231.7246, -228.6728, 
0.00028, -458.0429, -222.3862, -229.5884, -234.1355, -238.2554, -225.9263, -240.4526, -225.9568, -236.3938, -224.6445, -229.1001, -243.9011, 
0.0003, -450.7798, -222.8745, -225.3159, -228.5202, -237.2788, -224.9192, -240.7578, -222.844, -232.5486, -237.4619, -238.3469, -238.6826, 
0.00032, -457.28, -219.9448, -232.0603, -236.3938, -243.1992, -220.4636, -240.5442, -239.354, -225.2549, -238.2554, -243.5959, -227.2385, 
0.00034, -448.4604, -217.5034, -233.342, -246.7392, -237.8586, -251.1338, -237.2483, -252.5376, -240.6357, -227.7878, -242.4057, -240.7273, 
0.00036, -449.4675, -210.2097, -230.5649, -244.4504, -235.4172, -227.147, -238.1333, -234.8374, -241.8259, -222.5388, -231.6025, -227.9404, 
0.00038, -448.1858, -215.5808, -227.9404, -231.2363, -232.0298, -226.6892, -230.5954, -231.2058, -236.2717, -231.2363, -216.1606, -231.9382, 
0.0004, -461.4609, -217.6255, -239.7202, -232.9148, -242.4668, -231.5415, -235.8445, -237.8281, -240.8493, -238.7436, -215.001, -218.9072, 
0.00042, -447.1787, -215.0315, -224.7361, -231.3584, -225.3159, -238.0112, -237.1567, -226.1399, -238.4079, -235.4783, -234.4101, -239.2319, 
0.00044, -464.8789, -211.1863, -230.1072, -237.3703, -222.3862, -240.9409, -243.1992, -234.1355, -217.0151, -237.8281, -226.2314, -248.7229, 
0.00046, -463.1089, -233.4336, -238.53, -232.7317, -231.0532, -232.0298, -238.7131, -232.7012, -233.5556, -231.2973, -226.8723, -234.6848, 
0.00048, -454.1367, -234.99, -222.5083, -237.8281, -229.6494, -247.7768, -231.1448, -232.9758, -230.4734, -236.8515, -230.7175, -229.6799, 
0.0005, -460.6369, -232.3349, -226.8418, -229.741, -232.2434, -239.7812, -232.1824, -231.6941, -227.208, -226.9944, -223.8511, -236.8821, 
0.00052, -451.0849, -237.2178, -241.5513, -241.5513, -241.3376, -235.2341, -238.8047, -229.1916, -237.1262, -234.7764, -226.1704, -233.7998, 
0.00054, -446.0495, -228.4897, -237.3703, -247.9905, -245.1828, -245.6406, -244.8166, -234.5017, -240.8799, -246.2815, -231.6025, -230.9617, 
0.00056, -449.8032, -234.2576, -234.8679, -230.0461, -237.0652, -228.1846, -236.0886, -231.9077, -232.5181, -234.8984, -246.6172, -236.2107, 
0.00058, -458.8059, -235.7529, -231.8772, -226.7807, -229.3442, -231.6636, -233.22, -222.6304, -218.6631, -224.4004, -234.5932, -246.312, 
0.0006, -460.6064, -238.4995, -228.3677, -239.8423, -239.1404, -241.0019, -216.8625, -221.959, -233.3725, -231.3584, -222.2336, -246.8613, 
0.00062, -454.1367, -225.4685, -222.081, -231.9993, -247.7768, -239.3235, -241.4292, -211.5525, -225.3464, -237.8586, -225.2549, -237.0041, 
0.00064, -447.5754, -223.668, -240.8799, -233.4641, -230.5344, -229.4663, -238.9878, -203.862, -234.227, -227.4216, -219.1514, -228.4287, 
0.00066, -461.0031, -226.5061, -232.3349, -233.8608, -223.3017, -224.4919, -237.4619, -213.292, -238.9878, -233.22, -210.4844, -229.6494, 
0.00068, -438.6643, -230.4429, -227.5742, -252.8122, -226.7807, -230.0156, -235.8139, -192.8757, -229.863, -225.56, -229.1916, -227.8794, 
0.0007, -441.9907, -232.4875, -231.3584, -243.7485, -229.9241, -241.063, -236.2717, -216.7099, -228.5813, -236.6684, -234.227, -236.9126, 
0.00072, -442.7231, -233.8608, -235.8445, -230.9922, -234.105, -240.0254, -227.4521, -209.2026, -218.7241, -220.9824, -239.5981, -234.4407, 
0.00074, -445.7749, -230.7785, -235.875, -237.8586, -234.8374, -240.9714, -232.9453, -207.9209, -214.6653, -231.7246, -228.978, -235.5698, 
0.00076, -458.226, -225.9873, -230.0156, -241.948, -229.1001, -226.6282, -234.5627, -221.1655, -229.4053, -236.8515, -233.6167, -226.8723, 
0.00078, -448.0637, -228.3677, -233.0674, -236.6684, -234.5322, -228.6423, -237.3398, -209.1111, -240.1169, -226.7502, -235.7529, -224.9802, 
0.0008, -441.1057, -240.6968, -229.9851, -239.3235, -220.1584, -248.845, -227.7878, -207.0359, -233.342, -246.312, -235.8445, -242.6804, 
0.00082, -444.8593, -231.9993, -235.2036, -229.4053, -234.9595, -232.3349, -229.9851, -203.0686, -236.0276, -250.6455, -227.7268, -226.2314, 
0.00084, -460.4233, -222.7829, -234.227, -239.415, -233.1284, -242.2532, -227.4827, -211.4914, -227.3606, -239.3845, -233.5556, -225.3769, 
0.00086, -464.1465, -225.2243, -234.3796, -233.2505, -226.9639, -237.3398, -221.9285, -207.9514, -238.53, -235.7529, -227.6352, -231.7246, 
0.00088, -458.2871, -235.9055, -228.2456, -228.978, -240.1169, -224.8887, -220.4941, -212.468, -223.9731, -249.6079, -227.9709, -222.2031, 
0.0009, -444.1574, -220.8603, -233.6472, -234.5932, -236.2717, -238.1028, -228.7034, -220.6772, -219.2734, -235.936, -235.8445, -243.4128, 
0.00092, -450.383, -232.4265, -241.5513, -221.3791, -224.8581, -231.7246, -241.3681, -201.3291, -243.1077, -224.4309, -224.3699, -235.1731, 
0.00094, -457.5547, -233.0368, -233.4641, -228.5508, -229.3747, -232.3655, -243.4739, -199.8642, -242.894, -245.1218, -225.1023, -221.6843, 
0.00096, -455.9067, -236.7905, -235.6614, -230.3208, -229.802, -220.9519, -237.3093, -217.595, -231.7246, -254.3076, -232.3349, -230.687, 
0.00098, -444.4626, -233.342, -237.4924, -232.7927, -249.6994, -236.6684, -232.3044, -209.6299, -223.2712, -244.8472, -226.8723, -246.312, 
0.001, -450.261, -237.8281, -237.9197, -228.1846, -225.438, -236.3938, -234.4712, -215.5198, -239.4455, -251.6831, -232.9148, -231.511, 
0.00102, -456.456, -235.6614, -231.9993, -237.1262, -224.3088, -230.2903, -229.9546, -209.7519, -234.2881, -230.626, -223.1492, -224.2173, 
0.00104, -448.4299, -231.2973, -235.2036, -248.5398, -227.269, -229.5273, -238.4079, -210.0266, -234.6238, -235.3257, -233.1894, -213.5666, 
0.00106, -442.3874, -238.469, -231.0532, -241.4902, -223.1186, -226.5671, -240.9409, -205.8762, -224.4614, -239.3235, -237.8586, -235.7529, 
0.00108, -443.425, -245.0913, -229.3442, -234.6543, -245.9763, -238.6216, -228.7339, -214.5737, -232.9148, -219.7922, -229.7715, -231.7551, 
0.0011, -459.6604, -244.8472, -239.7812, -237.5535, -224.6445, -241.2156, -247.197, -208.4702, -231.7246, -223.3933, -225.9263, -234.6238, 
0.00112, -448.6435, -231.2973, -231.1448, -232.5181, -213.0173, -231.4194, -230.6565, -211.6745, -238.6216, -231.6941, -248.3262, -229.8935, 
0.00114, -441.2583, -228.978, -233.8913, -224.4614, -220.0058, -224.2783, -224.1257, -206.7307, -240.9409, -234.8984, -246.2815, -221.2571, 
0.00116, -450.4746, -231.7246, -235.6614, -226.7502, -224.1868, -231.2363, -239.0488, -207.0054, -237.9197, -231.3889, -229.1001, -232.7317, 
0.00118, -451.7868, -225.0107, -240.8493, -236.699, -238.3469, -234.5017, -240.178, -205.6321, -231.511, -235.6308, -226.1704, -232.9148, 
0.0012, -441.7771, -232.396, -235.6614, -230.2598, -231.3889, -240.0864, -235.051, -218.2663, -225.9873, -235.5088, -238.7742, -225.5906, 
0.00122, -447.667, -232.3349, -224.5835, -234.5017, -233.9829, -243.5654, -224.675, -200.4746, -228.6728, -231.7551, -238.3774, -233.8303, 
0.00124, -454.4113, -239.8423, -223.0271, -241.3071, -242.7109, -230.2598, -233.7082, -211.3694, -230.3513, -238.9878, -224.3393, -235.2646, 
0.00126, -461.1557, -242.7414, -232.6096, -240.5747, -233.7082, -233.9829, -228.3982, -207.9819, -247.3191, -242.6499, -238.5605, -226.6892, 
0.00128, -449.1623, -237.7976, -227.6658, -233.7388, -248.3262, -226.1399, -223.9426, -204.8996, -230.0461, -237.2788, -232.3044, -232.1518, 
0.0013, -455.51, -232.7012, -246.8613, -226.1399, -263.0356, -235.6919, -209.5993, -203.0381, -227.9709, -225.9873, -235.4172, -239.1404, 
0.00132, -447.6059, -222.2336, -243.6875, -234.99, -239.9949, -239.5371, -225.499, -205.7236, -240.5137, -231.1753, -234.0134, -226.1094, 
0.00134, -449.6201, -235.2036, -219.6396, -232.5791, -224.8887, -226.6892, -237.8586, -218.8157, -232.2739, -226.2314, -222.1116, -228.4287, 
0.00136, -447.0566, -234.2576, -229.1916, -242.833, -239.5371, -231.0227, -240.2085, -208.3481, -232.0908, -230.5954, -238.9878, -232.7622, 
0.00138, -467.717, -239.0183, -242.6804, -234.4712, -244.1147, -228.5508, -237.6755, -205.3269, -233.5556, -244.9082, -235.9665, -240.8799, 
0.0014, -452.6413, -247.8379, -238.4995, -216.3437, -240.5442, -236.6074, -230.2598, -201.6037, -228.5202, -232.7622, -229.6189, -239.1098, 
0.00142, -440.4343, -230.4123, -223.668, -231.4194, -235.5393, -242.5583, -232.6401, -207.9209, -242.9245, -230.2598, -227.2995, -231.9077, 
0.00144, -447.0566, -230.3513, -201.0239, -239.5371, -235.9055, -242.6499, -230.0156, -209.4468, -244.1452, -236.3938, -225.9263, -234.105, 
0.00146, -455.3574, -224.1257, -223.1797, -233.0368, -232.1213, -231.9687, -229.8325, -201.4206, -230.0156, -244.7861, -219.9448, -237.5229, 
0.00148, -457.0969, -237.3703, -241.8259, -231.7856, -236.821, -235.1731, -233.0979, -209.1416, -235.8445, -233.6777, -223.2712, -217.1372, 
0.0015, -443.3335, -247.2275, -221.196, -233.1589, -255.9861, -224.5835, -230.748, -208.989, -246.1594, -227.9709, -237.4314, -226.5671, 
0.00152, -447.3313, -239.1098, -222.5693, -240.9409, -248.2956, -227.0249, -231.8467, -203.2212, -237.4619, -228.5202, -226.1399, -230.0156, 
0.00154, -450.6577, -226.7197, -232.7622, -244.7861, -238.7742, -237.9197, -235.112, -213.2004, -225.1633, -228.1235, -231.9993, -229.741, 
0.00156, -453.4043, -238.3164, -234.4407, -243.9011, -235.8139, -235.9055, -234.8984, -205.2048, -237.1567, -231.4499, -239.415, -232.1824, 
0.00158, -453.0991, -228.2151, -231.9077, -238.8352, -231.3584, -242.894, -236.6379, -205.8152, -236.1802, -218.7241, -238.2248, -239.3235, 
0.0016, -454.8996, -230.9006, -225.9263, -231.7551, -237.4314, -229.0085, -237.4924, -214.8179, -237.2483, -222.0505, -228.978, -233.4336, 
0.00162, -452.977, -229.802, -238.4385, -237.9807, -241.6123, -229.1001, -228.1846, -221.4402, -237.1567, -234.7153, -236.6074, -234.105, 
0.00164, -455.8762, -238.8657, -238.7436, -222.3862, -241.7649, -233.1894, -242.009, -206.1814, -236.1802, -243.4128, -234.8374, -236.9126, 
0.00166, -449.1928, -226.2314, -239.6897, -243.2602, -229.9241, -233.7388, -241.4902, -209.1111, -225.1633, -230.1072, -225.8652, -231.3584, 
0.00168, -453.5569, -230.7175, -228.1235, -245.2134, -226.5976, -236.821, -234.2881, -207.4326, -243.7485, -234.9289, -235.0205, -235.5393, 
0.0017, -450.261, -236.699, -248.906, -234.0134, -233.2505, -230.7785, -230.5954, -208.7143, -239.0793, -242.2532, -233.0368, -231.1142, 
0.00172, -448.1552, -230.2292, -235.5088, -234.0134, -233.5556, -236.7905, -229.863, -210.1792, -226.7807, -226.2009, -237.6145, -224.0952, 
0.00174, -442.1738, -235.3562, -217.6865, -238.3164, -227.7573, -231.2973, -232.9758, -211.9492, -221.3181, -236.7905, -233.5556, -229.3442, 
0.00176, -460.8506, -236.3022, -223.8816, -246.251, -231.1142, -233.4946, -230.5344, -207.1274, -223.3017, -254.094, -240.9409, -233.4641, 
0.00178, -459.6909, -222.4167, -230.7175, -229.8935, -226.6282, -233.3115, -242.3752, -204.1672, -223.5764, -240.2695, -241.9175, -230.8396, 
0.0018, -449.8032, -225.0718, -224.7361, -225.2549, -227.6963, -224.7666, -247.5022, -204.2588, -238.7436, -232.9758, -246.4341, -236.4548, 
0.00182, -463.292, -230.1682, -220.5857, -252.1714, -230.3208, -234.6238, -228.2151, -216.2217, -239.7507, -233.7693, -239.8423, -239.1404, 
0.00184, -452.7024, -234.4407, -206.9138, -246.0984, -249.4858, -230.9006, -216.4353, -204.5029, -234.2881, -234.5017, -225.0107, -227.6352, 
0.00186, -451.146, -242.1921, -216.1911, -233.4336, -252.0798, -230.626, -217.9306, -204.8386, -240.1474, -229.5273, -235.112, -228.3371, 
0.00188, -442.6316, -237.2178, -225.499, -232.1213, -228.7949, -237.0652, -247.5937, -211.7356, -225.4075, -233.342, -223.8511, -231.633, 
0.0019, -446.3547, -229.9851, -224.8581, -239.354, -224.9802, -222.2947, -235.9971, -217.1677, -232.396, -241.3987, -230.7785, -234.0134, 
0.00192, -454.625, -234.1965, -233.8608, -231.1753, -235.6003, -223.668, -247.6243, -213.6887, -226.6892, -235.2646, -232.9758, -228.154, 
0.00194, -458.8364, -234.8984, -229.2832, -241.2766, -232.4875, -226.9944, -221.8064, -198.9792, -233.4031, -234.8679, -232.3044, -238.1638, 
0.00196, -454.747, -238.5605, -241.7954, -235.8445, -237.2788, -225.9263, -224.0342, -205.4795, -224.7361, -233.7998, -234.6543, -240.9409, 
0.00198, -455.5405, -238.0723, -217.9306, -234.5932, -242.4668, -232.7927, -245.9458, -210.8811, -249.2722, -240.7578, -235.2036, -238.2554, 
0.002, -451.9089, -235.4172, -228.3982, -242.9551, -243.5654, -245.3049, -243.1687, -213.2615, -240.6968, -237.584, -234.6848, -227.4827, 
0.00202, -455.0217, -228.5508, -229.3137, -231.633, -228.0625, -242.4973, -234.6543, -211.0337, -239.1404, -237.0652, -231.9077, -236.0886, 
0.00204, -463.8413, -232.6401, -236.5769, -232.5181, -232.7317, -225.1633, -239.7812, -206.8223, -231.511, -224.7971, -222.4778, -242.3142, 
0.00206, -462.5901, -229.5884, -232.457, -234.6543, -237.5535, -231.9993, -228.5508, -203.7095, -235.8139, -239.293, -213.8718, -243.6875, 
0.00208, -456.2119, -242.2532, -231.572, -241.3071, -229.4358, -225.0718, -231.7856, -204.0146, -234.2881, -225.0718, -220.3415, -233.5556, 
0.0021, -457.5852, -237.6145, -230.3818, -229.7104, -221.3486, -233.9829, -219.3039, -214.3601, -231.7551, -218.0527, -239.5066, -225.4075, 
0.00212, -460.5454, -226.5976, -236.2107, -240.3, -235.2036, -239.4455, -240.0864, -214.8789, -240.0559, -241.063, -244.2673, -227.6352, 
0.00214, -458.6533, -227.1775, -231.2973, -234.0134, -219.3955, -232.5486, -237.1262, -200.6272, -222.0505, -235.5393, -228.5508, -228.1235, 
0.00216, -459.2331, -236.9736, -222.0505, -230.3818, -237.8586, -233.0979, -233.7998, -210.8201, -225.5906, -217.7781, -239.8728, -235.7529, 
0.00218, -445.3171, -237.4314, -222.4778, -233.7388, -240.8493, -233.1894, -237.4009, -200.5661, -234.6848, -235.7834, -252.5681, -242.0395, 
0.0022, -447.1787, -240.8493, -253.5752, -233.7082, -225.8347, -242.1311, -233.5251, -212.1323, -233.6167, -234.8984, -247.4717, -238.53, 
0.00222, -446.08, -230.7175, -248.5703, -240.7883, -226.8113, -231.0532, -228.5202, -214.2991, -235.7224, -221.5622, -236.4243, -234.6848, 
0.00224, -445.4087, -231.7551, -242.0701, -239.5981, -234.2881, -231.9077, -243.6264, -201.7868, -232.9453, -236.4853, -215.9165, -241.185, 
0.00226, -447.4533, -250.0046, -239.0488, -232.2129, -243.6875, -230.3208, -242.8025, -205.1743, -235.9665, -234.1355, -230.2903, -237.4924, 
0.00228, -458.2871, -235.3257, -235.112, -232.3044, -226.1704, -238.6216, -236.4853, -221.4097, -233.4031, -238.591, -242.6194, -226.5671, 
0.0023, -446.3852, -230.9922, -230.3208, -247.4411, -231.7856, -238.469, -224.3393, -210.1487, -249.4858, -237.5229, -229.5578, -235.051, 
0.00232, -454.1367, -231.9077, -228.154, -233.6777, -231.8772, -229.7104, -228.8865, -207.3716, -247.8989, -233.0674, -220.2195, -235.9055, 
0.00234, -445.9275, -229.5273, -226.6587, -233.1894, -222.9355, -230.1987, -223.5459, -212.2544, -232.2739, -220.311, -234.0439, -231.2973, 
0.00236, -453.8925, -234.3796, -225.9568, -234.6543, -211.0947, -231.8467, -237.4619, -206.2729, -233.7082, -231.0532, -239.415, -241.3071, 
0.00238, -455.2964, -236.3633, -245.2439, -240.9409, -220.1279, -237.2178, -239.7202, -204.3808, -243.5044, -228.3982, -237.9502, -234.2576, 
0.0024, -457.4021, -234.6238, -234.5932, -235.6003, -252.446, -244.8472, -254.0024, -201.1765, -238.7131, -225.2854, -238.4079, -230.2598, 
0.00242, -466.1301, -241.3376, -231.7551, -231.3584, -232.8843, -238.0112, -230.687, -208.2261, -219.5786, -231.2363, -243.1077, -233.1284, 
0.00244, -458.226, -233.281, -219.8227, -234.5322, -232.5791, -227.1164, -240.8799, -206.2729, -222.2641, -228.093, -233.6777, -231.8772, 
0.00246, -448.7961, -228.7949, -235.875, -233.4946, -246.8613, -236.0886, -245.2439, -206.334, -244.0232, -234.5017, -223.2102, -232.7317, 
0.00248, -450.3525, -231.8467, -224.1257, -230.0156, -242.0701, -240.1169, -230.9922, -195.3476, -244.2368, -232.0908, -219.7007, -238.1028, 
0.0025, -450.4441, -239.0488, -237.4009, -229.1916, -241.6733, -239.2014, -235.8139, -212.0408, -233.1284, -234.166, -236.5464, -224.4614, 
0.00252, -450.4135, -240.178, -219.6091, -237.9502, -232.1824, -234.6238, -224.3699, -211.9797, -235.6308, -242.009, -238.1943, -230.4734, 
0.00254, -456.4865, -231.4194, -220.25, -234.166, -231.2973, -231.9687, -242.4973, -203.6789, -235.9055, -238.2248, -237.4009, -237.1567, 
0.00256, -451.2986, -230.6565, -223.3017, -235.0815, -230.5344, -227.1164, -239.9643, -207.3716, -233.0979, -242.1616, -216.6794, -235.2952, 
0.00258, -453.9536, -225.438, -228.2151, -240.5442, -217.2593, -237.7366, -219.6396, -208.0124, -233.5251, -231.4194, -245.427, -234.7764, 
0.0026, -451.4817, -227.269, -236.4548, -230.0461, -228.978, -232.0908, -236.6379, -214.238, -245.7932, -231.1753, -242.3752, -238.4385, 
0.00262, -446.08, -223.1186, -240.239, -218.4189, -231.0227, -234.5627, -220.6772, -204.3808, -224.8887, -243.5044, -222.4778, -224.553, 
0.00264, -447.8501, -245.9763, -236.8821, -230.5649, -230.9006, -240.5747, -222.9966, -209.1721, -221.6538, -247.0139, -225.9873, -222.4778, 
0.00266, -451.7563, -251.2864, -241.063, -242.9856, -235.2036, -233.4641, -232.1824, -201.4206, -223.6069, -228.7949, -245.5185, -247.2275, 
0.00268, -442.0212, -231.1753, -222.1116, -229.3442, -238.1638, -247.2275, -235.0205, -199.9863, -237.584, -233.5862, -231.4499, -230.3818, 
0.0027, -437.3215, -231.2058, -230.6565, -235.5088, -225.6516, -237.5229, -247.7463, -194.4321, -235.8445, -240.4526, -227.6658, -212.1018, 
0.00272, -452.3667, -238.1943, -233.8913, -249.3943, -230.8701, -220.3721, -239.8728, -201.2375, -242.8635, -239.6592, -239.415, -234.6848, 
0.00274, -455.7236, -239.5981, -232.9758, -232.8843, -236.821, -226.8418, -221.4402, -203.7705, -228.3371, -238.4385, -246.9223, -241.5818, 
0.00276, -447.6975, -229.1306, -235.7529, -238.9267, -229.4663, -227.4521, -238.6216, -205.4795, -217.6255, -233.8913, -227.7268, -236.3022, 
0.00278, -445.9885, -228.978, -226.6282, -237.3703, -232.9148, -216.6794, -242.4973, -211.644, -225.3464, -231.0227, -231.7856, -227.6658, 
0.0028, -462.3764, -239.5676, -228.3066, -245.2439, -248.1431, -233.3725, -229.8935, -218.7241, -239.2014, -223.4238, -232.1213, -222.966, 
0.00282, -460.6674, -240.4831, -237.0041, -239.3235, -227.0554, -234.1965, -231.3279, -214.0854, -226.7807, -239.6286, -207.9209, -229.9851, 
0.00284, -452.8244, -229.7104, -228.093, -238.1943, -232.8537, -242.9245, -227.4827, -207.341, -235.5393, -234.3186, -209.0806, -232.8232, 
0.00286, -453.2517, -241.6428, -228.4897, -239.9338, -251.5305, -227.3301, -229.1001, -201.9394, -234.7764, -228.4287, -210.1487, -228.7949, 
0.00288, -461.4304, -241.3376, -239.2014, -229.3442, -240.2695, -234.2576, -228.9475, -204.1977, -232.3349, -235.936, -206.5171, -231.9993, 
0.0029, -458.5923, -229.0085, -223.8205, -239.7507, -229.3442, -231.633, -225.9263, -222.2947, -238.0723, -242.4668, -204.4724, -235.5698, 
0.00292, -459.3857, -228.1235, -223.2712, -230.4123, -230.5039, -233.6777, -216.0691, -210.3013, -224.3088, -235.6003, -215.3367, -224.2173, 
0.00294, -445.7749, -241.2766, -224.1257, -247.3496, -238.8657, -229.1916, -234.9595, -214.1465, -226.8418, -235.0205, -207.1579, -239.1098, 
0.00296, -452.1225, -245.1523, -225.7431, -241.0019, -225.0718, -227.2385, -231.5415, -210.0876, -243.5349, -225.7431, -205.7847, -240.3306, 
0.00298, -456.6086, -230.3818, -238.1638, -233.1284, -235.7224, -238.9267, -233.9524, -207.341, -233.9524, -232.4875, -201.2986, -238.2248, 
0.003, -460.759, -240.9714, -226.9944, -231.6941, -238.1333, -226.2925, -231.2668, -203.8315, -230.5954, -229.8325, -226.1094, -242.5583, 
0.00302, -457.1274, -240.0559, -238.53, -226.1399, -232.396, -236.1496, -243.657, -214.238, -213.9634, -239.293, -209.7825, -231.9382, 
0.00304, -450.0473, -243.2908, -234.2881, -233.7998, -236.3022, -237.0652, -232.3655, -213.9634, -227.5742, -243.0466, -215.7334, -226.4145, 
0.00306, -440.3427, -234.8069, -227.6658, -228.4592, -234.7764, -225.2854, -233.7388, -197.3313, -232.8537, -235.936, -201.0544, -235.2036, 
0.00308, -442.1433, -220.8298, -235.2036, -234.0134, -229.2832, -225.6211, -232.9758, -206.9138, -236.8515, -236.5769, -195.5613, -238.4079, 
0.0031, -456.0898, -241.9785, -239.9033, -242.1616, -235.9971, -240.178, -243.779, -212.9563, -240.2085, -224.9497, -215.2146, -239.9643, 
0.00312, -455.2048, -232.5181, -232.4875, -240.4831, -233.6472, -227.4216, -245.2439, -211.7661, -234.8984, -234.0439, -208.5312, -242.0701, 
0.00314, -461.2473, -246.5867, -220.7077, -232.0298, -243.2297, -219.0598, -224.553, -214.1465, -228.7949, -231.572, -205.6321, -225.9873, 
0.00316, -454.3808, -239.0488, -225.2549, -244.5115, -243.1077, -235.5393, -228.4287, -199.9863, -230.4123, -233.9829, -204.1977, -240.9409, 
0.00318, -446.3242, -228.032, -240.3, -241.1545, -232.5791, -238.2859, -222.0505, -210.4233, -238.8962, -228.154, -217.5034, -234.0744, 
0.0032, -454.6555, -227.0249, -234.166, -242.6804, -232.1518, -222.2031, -226.5061, -210.5149, -246.5256, -233.5556, -217.1067, -235.8445, 
0.00322, -460.0266, -235.1426, -220.5857, -236.0886, -234.2576, -230.3818, -231.9687, -204.686, -243.4739, -251.7441, -217.0151, -222.1116, 
0.00324, -452.4277, -242.7109, -242.7109, -239.1098, -232.0908, -231.511, -237.706, -212.4985, -220.25, -246.8918, -210.5759, -225.5906, 
0.00326, -457.341, -235.4172, -247.5937, -235.5088, -226.7197, -234.5627, -231.4805, -198.7046, -222.9355, -227.9099, -196.4463, -233.6167, 
0.00328, -447.1787, -233.9219, -245.4575, -243.8401, -232.8537, -235.3562, -225.8042, -204.3198, -229.741, -239.0183, -206.9443, -230.5344, 
0.0033, -447.0871, -240.3916, -237.5229, -248.9975, -229.9851, -236.8515, -221.4402, -221.4097, -240.3306, -227.7268, -195.3782, -229.1001, 
0.00332, -452.4277, -240.7883, -218.3579, -240.0559, -240.3611, -235.875, -228.6118, -210.2097, -240.9409, -239.5676, -201.2375, -229.5578, 
0.00334, -460.8811, -228.0014, -226.1399, -234.8984, -236.5769, -238.8047, -242.2532, -212.0102, -234.2881, -229.741, -225.7737, -239.2014, 
0.00336, -452.153, -230.4429, -240.4831, -237.5535, -228.1846, -237.0041, -231.1448, -207.9819, -226.8723, -225.1023, -230.1987, -223.6374, 
0.00338, -447.3008, -240.8188, -237.584, -237.4314, -229.4663, -232.7012, -234.5932, -217.7475, -235.0205, -234.0439, -219.9143, -235.3562, 
0.0034, -453.5874, -235.1731, -240.3306, -240.4831, -231.0227, -224.2478, -245.7322, -202.916, -237.3093, -232.396, -225.2549, -235.4477, 
0.00342, -459.2636, -230.687, -223.8511, -226.2619, -237.0347, -225.1633, -226.9639, -208.5312, -232.0603, -231.8467, -239.3235, -242.6194, 
0.00344, -454.9607, -235.9971, -231.4194, -242.2532, -230.9617, -228.093, -223.4238, -207.1579, -227.8183, -232.1213, -227.4827, -221.7148, 
0.00346, -448.7351, -223.7595, -239.8728, -242.894, -233.0368, -249.2722, -240.7883, -213.9023, -223.8205, -234.8679, -229.9241, -223.8511, 
0.00348, -452.092, -229.1001, -228.8254, -260.7773, -240.7578, -238.0112, -231.2973, -208.5312, -218.9377, -232.2739, -234.166, -243.6264, 
