Sweep Start (s), 65.21472, 65.37856, 65.5424, 65.70624, 65.87008, 66.03392, 66.19776, 66.3616, 66.52544, 66.68928, 66.85312, 67.01696, 67.1808, 67.34464, 67.50848, 67.67232, 
Time (s), Sweep #1, Sweep #2, Sweep #3, Sweep #4, Sweep #5, Sweep #6, Sweep #7, Sweep #8, Sweep #9, Sweep #10, Sweep #11, Sweep #12, Sweep #13, Sweep #14, Sweep #15, Sweep #16, 
0, -451.6953, -235.4172, -237.8891, -239.0183, -245.8542, -236.6684, -238.6216, -245.5185, -226.1399, -236.3633, -235.2036, -226.0178, -226.1399, -225.1023, -217.8086, -247.136, 
2E-05, -438.3896, -228.1846, -247.4411, -225.9568, -226.7197, -236.3633, -235.2036, -250.2793, -236.4853, -230.626, -230.4123, -226.4756, -238.591, -218.2053, -209.5383, -238.6521, 
4E-05, -440.77, -239.0183, -235.8139, -227.5437, -228.7949, -242.4668, -226.2009, -221.6843, -240.7578, -230.4123, -221.074, -234.7458, -229.1916, -229.6189, -210.9116, -237.7976, 
6E-05, -456.0593, -238.1638, -230.4429, -237.2788, -230.5954, -229.8325, -242.9551, -232.0908, -237.3093, -232.396, -216.4048, -231.0227, -226.0178, -228.0014, -211.9797, -235.6308, 
8E-05, -472.0505, -236.1802, -223.1492, -235.0815, -225.1328, -240.2085, -234.7458, -226.0788, -234.1965, -230.1377, -223.2712, -237.6755, -234.0744, -235.5393, -225.8957, -232.4875, 
0.0001, -446.6294, -218.3579, -238.3774, -237.5535, -232.3655, -236.4548, -232.3349, -233.22, -224.7361, -233.0368, -247.197, -235.9971, -232.2739, -239.3845, -211.4609, -237.1567, 
0.00012, -433.4153, -238.2248, -227.2385, -227.4827, -229.802, -239.2319, -231.4194, -247.136, -231.8161, -244.3894, -233.5556, -227.1164, -225.7431, -244.3894, -211.7966, -241.6733, 
0.00014, -446.3547, -237.706, -229.0085, -243.8096, -226.5976, -235.2646, -230.9617, -239.6897, -223.4848, -237.4924, -228.978, -255.803, -221.4707, -228.8559, -216.3743, -222.4167, 
0.00016, -446.5988, -236.4243, -233.8303, -232.5791, -229.8935, -241.5818, -226.2314, -212.6206, -225.499, -234.3186, -238.4079, -254.3076, -231.8467, -225.6516, -214.7568, -222.02, 
0.00018, -444.0354, -228.0014, -232.7622, -234.9595, -232.3655, -253.5447, -235.7529, -222.7219, -234.4407, -225.0718, -235.5088, -238.2554, -233.342, -227.0249, -226.7197, -242.7414, 
0.0002, -450.0779, -220.2195, -236.6684, -223.79, -225.9873, -232.7927, -241.1545, -228.978, -236.8821, -239.7202, -235.5088, -225.56, -240.7273, -234.5932, -225.6211, -243.8096, 
0.00022, -447.4228, -248.5093, -222.2641, -229.3747, -235.4783, -226.4451, -226.6892, -242.5889, -224.7666, -229.741, -226.2009, -229.2527, -225.6211, -233.8608, -210.4538, -234.4101, 
0.00024, -449.9863, -232.5791, -231.9382, -223.79, -241.5207, -240.0864, -238.7131, -243.2908, -234.6848, -243.9316, -230.4429, -234.8374, -224.2173, -220.5246, -219.7617, -234.8069, 
0.00026, -452.8855, -233.0368, -230.7175, -239.4455, -243.9011, -242.0701, -225.438, -249.1501, -240.8799, -251.5, -231.4499, -236.0581, -211.6135, -232.2129, -223.4543, -234.6238, 
0.00028, -455.3574, -224.6445, -234.6543, -223.0271, -231.4194, -234.6848, -233.0674, -233.1284, -237.9502, -233.7082, -235.3257, -234.166, -234.6238, -229.6799, -226.323, -233.8608, 
0.0003, -438.9695, -221.8369, -234.4712, -242.833, -221.2265, -235.1426, -234.8984, -235.3867, -229.5884, -225.499, -241.063, -239.1098, -220.9519, -219.365, -226.7502, -235.051, 
0.00032, -453.4043, -229.2222, -240.7578, -245.2439, -230.748, -222.7829, -228.1235, -237.706, -232.7927, -233.5251, -240.3916, -235.0205, -214.5737, -239.415, -239.2319, -242.0395, 
0.00034, -447.3618, -229.3747, -232.2129, -237.0652, -236.1496, -224.0036, -233.4031, -236.9736, -238.9573, -238.8047, -235.6003, -230.3208, -222.8745, -228.4592, -232.5791, -244.1452, 
0.00036, -449.1318, -228.2456, -237.7366, -244.664, -226.8723, -240.0864, -241.063, -230.3513, -230.1987, -242.8635, -232.396, -243.9011, -237.0652, -238.0723, -226.2619, -227.4216, 
0.00038, -441.8381, -234.5627, -224.4919, -240.1474, -237.1262, -237.645, -241.3071, -230.4734, -224.0647, -238.0112, -236.8821, -241.3376, -233.3115, -241.7649, -242.0395, -231.5415, 
0.0004, -447.8806, -229.1916, -235.1731, -235.2036, -241.063, -233.1894, -245.488, -229.9546, -246.5561, -224.7971, -247.6853, -245.0913, -217.9001, -223.8205, -235.3867, -235.7834, 
0.00042, -448.0027, -241.2461, -244.0842, -237.0652, -225.6516, -225.4685, -243.0161, -236.1802, -244.3284, -226.384, -249.5469, -236.3022, -225.1328, -223.4238, -231.4499, -238.8962, 
0.00044, -445.073, -238.2554, -216.4048, -236.3938, -224.614, -243.3213, -233.6167, -237.2178, -233.0674, -230.0156, -237.6755, -232.6401, -233.7693, -232.457, -233.0063, -229.4358, 
0.00046, -444.8288, -254.7654, -232.1213, -237.2483, -241.2766, -238.1028, -229.6494, -233.6777, -236.7905, -233.9829, -238.6521, -230.9617, -225.8042, -230.3818, -247.6243, -242.4668, 
0.00048, -455.6931, -233.0979, -237.7671, -232.4875, -229.2527, -243.8401, -225.1328, -237.6145, -239.0793, -225.499, -244.8777, -230.0461, -243.2297, -234.227, -240.0559, -240.4526, 
0.0005, -453.4958, -231.511, -233.8913, -241.2461, -220.7993, -236.9431, -220.6772, -229.2832, -233.3115, -231.6636, -239.1404, -232.6706, -249.4553, -237.4009, -236.5464, -242.3447, 
0.00052, -449.6201, -234.4712, -230.5344, -225.3464, -219.8227, -228.7339, -226.8723, -243.4128, -230.3513, -228.5508, -232.396, -234.2576, -224.3088, -240.178, -230.1682, -225.3159, 
0.00054, -451.146, -235.6308, -237.8586, -231.3279, -229.7715, -229.5578, -247.5022, -235.2036, -225.6516, -234.9289, -242.3447, -223.9426, -215.6113, -234.0134, -230.3513, -238.7742, 
0.00056, -445.8359, -234.9289, -249.8215, -233.0368, -224.7056, -237.5229, -242.4973, -236.5464, -230.5039, -242.4973, -240.4831, -234.0134, -236.2717, -225.3159, -240.4526, -236.7295, 
0.00058, -445.3781, -234.3796, -238.9878, -225.8957, -231.9077, -239.7202, -230.0461, -240.3306, -225.8347, -237.1262, -235.051, -233.22, -234.7764, -243.5044, -242.5583, -235.1426, 
0.0006, -457.7378, -237.3703, -220.8603, -233.342, -227.3301, -236.4853, -240.0864, -245.5491, -229.4358, -241.4292, -230.5039, -234.1965, -230.2903, -227.6047, -230.0156, -247.8989, 
0.00062, -454.3808, -228.5508, -235.5088, -260.5332, -226.0788, -222.905, -246.1899, -238.0417, -232.5181, -228.9475, -237.0347, -242.5583, -234.7153, -234.1965, -238.9267, -233.9524, 
0.00064, -440.4953, -224.5224, -244.0537, -237.3398, -231.2058, -223.8816, -235.2341, -239.354, -238.0723, -236.6074, -247.6243, -232.8843, -240.5747, -231.9993, -238.8962, -231.3279, 
0.00066, -446.019, -239.6286, -238.3774, -240.7273, -232.9758, -235.0815, -232.8232, -240.5442, -240.0559, -242.0701, -240.2695, -236.1496, -228.6118, -224.0647, -239.9338, -234.99, 
0.00068, -457.4021, -242.0395, -240.8493, -234.5017, -233.5862, -231.4194, -240.8493, -217.8696, -236.4243, -227.4216, -235.1426, -226.7807, -230.0156, -229.6494, -227.3301, -234.6543, 
0.0007, -431.9504, -228.2151, -233.4946, -237.1262, -236.0886, -242.0395, -250.0962, -231.8467, -233.4946, -235.1426, -234.5627, -232.0298, -245.6711, -226.9944, -221.6233, -223.2407, 
0.00072, -456.6696, -233.7998, -229.8325, -248.4177, -233.5862, -230.3818, -246.5561, -235.6614, -241.2156, -245.1218, -224.3393, -229.0696, -243.9011, -227.4827, -230.4734, -233.9524, 
0.00074, -451.3596, -236.0581, -224.7361, -239.1098, -226.2009, -232.4875, -237.5535, -246.8003, -231.0532, -229.2832, -239.2014, -234.4407, -229.9851, -238.3774, -248.6924, -234.5932, 
0.00076, -443.6081, -243.5349, -238.469, -239.8423, -240.9409, -248.9365, -240.9409, -242.2837, -225.0412, -221.6538, -229.0085, -232.396, -230.8396, -237.1262, -234.0744, -235.7834, 
0.00078, -437.3825, -239.0488, -234.6543, -231.8772, -233.1284, -239.354, -237.8891, -235.3562, -226.0178, -244.7556, -232.0298, -236.2107, -227.9099, -226.7807, -230.5649, -229.7715, 
0.0008, -436.7417, -235.2952, -231.9077, -221.074, -230.1987, -243.1992, -238.1943, -243.8706, -232.1518, -240.6662, -230.6565, -242.3447, -235.4172, -233.6472, -244.8472, -224.553, 
0.00082, -446.9956, -233.0368, -225.9568, -229.9851, -216.0386, -220.2805, -236.9431, -234.9595, -229.4663, -234.5322, -235.051, -231.0532, -242.8635, -226.5671, -247.3801, -231.6636, 
0.00084, -435.3684, -234.227, -242.9856, -235.9055, -216.008, -225.6211, -236.9126, -228.7034, -235.8139, -235.5088, -234.4101, -228.9475, -242.6499, -216.832, -234.4101, -236.1496, 
0.00086, -439.1831, -235.112, -238.1028, -231.1142, -215.6113, -237.5229, -236.699, -240.3611, -239.1404, -240.9714, -239.6286, -230.9311, -239.8423, -238.1638, -226.8113, -246.4951, 
