Sweep Start (s), 106.1849, 106.3487, 106.5126, 106.6764, 106.8403, 107.0041, 107.1679, 107.3318, 107.4956, 107.6595, 107.8233, 107.9871, 108.151, 108.3148, 108.4787, 108.6425, 108.8063, 108.9702, 109.134, 109.2979, 109.4617, 109.6255, 109.7894, 109.9532, 110.1171, 110.2809, 110.4447, 110.6086, 110.7724, 110.9363, 111.1001, 111.2639, 111.4278, 111.5916, 111.7555, 111.9193, 112.0831, 112.247, 
Time (s), Sweep #1, Sweep #2, Sweep #3, Sweep #4, Sweep #5, Sweep #6, Sweep #7, Sweep #8, Sweep #9, Sweep #10, Sweep #11, Sweep #12, Sweep #13, Sweep #14, Sweep #15, Sweep #16, Sweep #17, Sweep #18, Sweep #19, Sweep #20, Sweep #21, Sweep #22, Sweep #23, Sweep #24, Sweep #25, Sweep #26, Sweep #27, Sweep #28, Sweep #29, Sweep #30, Sweep #31, Sweep #32, Sweep #33, Sweep #34, Sweep #35, Sweep #36, Sweep #37, Sweep #38, 
0.00022, -431.4166, -195.5768, -219.7772, -221.2421, -223.2868, -206.6547, -220.4181, -222.8595, -429.0668, -203.0536, -203.1146, -203.5114, -194.3561, -202.8095, -206.6242, -207.0819, -208.6688, -191.5485, -223.1342, -203.0536, -213.1854, -228.7494, -195.4242, -194.8139, -198.3539, -228.8104, -189.9005, -222.005, -201.7108, -195.7294, -220.7233, -190.0836, -197.4994, -221.8219, -222.0661, -192.4335, -197.0111, -203.7555, 
0.00024, -425.4047, -206.1359, -223.6225, -225.2399, -235.0055, -187.5202, -218.8922, -217.2443, -426.5643, -201.4057, -206.1054, -199.6662, -192.4335, -193.7457, -228.4442, -209.4928, -201.07, -203.2062, -211.0492, -194.3561, -223.3478, -225.1483, -213.6737, -193.7457, -193.0744, -228.963, -192.403, -219.7467, -196.7975, -207.2345, -219.5026, -192.1283, -191.579, -217.7631, -224.0802, -211.629, -205.8612, -214.3451, 
0.00026, -423.5736, -201.8329, -228.7494, -232.5641, -207.0209, -203.0536, -224.0802, -221.5473, -431.7523, -193.6847, -189.5343, -207.265, -186.4215, -201.1615, -223.714, -222.6459, -203.6029, -196.9501, -200.307, -191.7011, -225.4535, -225.0263, -199.9408, -197.1027, -199.3305, -230.4279, -208.9435, -217.1222, -201.07, -198.476, -224.4769, -183.0341, -190.8161, -230.8856, -225.1483, -197.4994, -196.1566, -199.0863, 
0.00028, -433.5529, -185.7196, -223.4699, -227.4677, -220.8454, -208.974, -225.2704, -211.3239, -433.6749, -200.6122, -185.9638, -206.1969, -209.2792, -196.6754, -200.0934, -221.8219, -210.1032, -187.0929, -198.8422, -181.7523, -225.7282, -217.3969, -191.3349, -196.6754, -206.8073, -223.4393, -197.3773, -226.3996, -205.9223, -195.2716, -223.4088, -197.8046, -200.6122, -228.9935, -218.4345, -186.6351, -192.7997, -199.6356, 
0.0003, -430.6232, -203.3588, -222.3407, -226.8878, -238.2709, -197.3163, -228.7494, -226.6437, -435.1703, -207.1124, -204.7931, -207.5397, -209.8895, -207.6007, -214.4672, -211.9342, -195.6378, -217.4274, -209.7064, -194.3256, -225.423, -224.1413, -191.5485, -198.5675, -201.6193, -224.6295, -190.6024, -241.0785, -211.568, -201.2225, -222.8595, -191.2128, -198.9337, -222.3407, -198.9642, -214.8639, -207.7838, -189.3512, 
0.00032, -446.3702, -202.1381, -215.5353, -236.1957, -234.3952, -193.2269, -229.2682, -219.6857, -438.3136, -193.8678, -187.0014, -202.3517, -198.6591, -208.7909, -215.3827, -218.2819, -212.7582, -212.1784, -198.3844, -208.3026, -229.6039, -233.6017, -197.8961, -179.0668, -202.4738, -227.7423, -195.7904, -226.6742, -213.7653, -196.3397, -219.35, -195.9735, -209.0045, -228.2001, -205.5255, -210.1642, -203.7555, -211.1102, 
0.00034, -428.9752, -200.4596, -219.6857, -238.7287, -220.3571, -184.4379, -220.6622, -220.9674, -428.548, -204.9762, -201.7719, -203.8165, -195.8209, -191.2738, -210.0726, -204.61, -207.8143, -199.361, -207.5702, -208.7909, -231.5875, -224.1718, -193.8068, -189.9005, -193.6847, -226.8573, -218.3429, -226.5521, -206.1359, -201.1615, -224.2938, -189.4733, -199.2389, -231.4655, -214.6198, -193.4711, -193.3795, -198.4454, 
0.00036, -431.7218, -196.4923, -231.8012, -233.3576, -223.3478, -187.9779, -219.8993, -224.538, -439.4427, -206.7767, -214.0094, -200.4596, -203.8776, -190.2667, -210.1947, -207.5092, -199.1474, -200.9784, -204.5184, -188.8019, -225.3009, -223.5004, -197.6215, -172.1698, -197.0416, -202.5958, -188.3441, -222.9511, -210.4694, -200.7343, -221.0285, -204.5184, -191.9452, -215.9625, -194.9664, -185.1398, -209.0045, -203.8776, 
0.00038, -424.6722, -189.5343, -215.9931, -209.0045, -232.0453, -191.1823, -230.8551, -233.1745, -420.0946, -208.8519, -202.5653, -203.3283, -197.6215, -207.0209, -215.5963, -211.1408, -217.4579, -194.8749, -196.1566, -191.9452, -216.5119, -208.8519, -196.6449, -184.1937, -184.7736, -194.4476, -193.9594, -220.4791, -180.4401, -203.6334, -226.0028, -210.1642, -202.84, -219.8993, -200.2765, -197.1332, -202.4738, -211.2934, 
0.0004, -438.0084, -196.1566, -228.841, -221.4862, -232.9608, -180.8063, -234.3646, -219.4721, -432.5153, -201.192, -196.2787, -198.1403, -199.9103, -196.4923, -207.4481, -220.9979, -210.7746, -190.4193, -193.0438, -194.4171, -215.5658, -215.5963, -188.4662, -194.3256, -202.6264, -198.8117, -195.0275, -227.254, -187.3371, -189.9921, -221.6998, -213.0634, -197.1637, -220.6317, -210.4083, -213.9484, -205.6476, -191.2128, 
0.00042, -445.4242, -211.0492, -231.8012, -226.6437, -226.308, -190.9076, -225.484, -219.0448, -445.6683, -188.8324, -201.955, -204.4269, -198.4454, -215.871, -205.2814, -215.4437, -224.538, -200.8869, -194.6613, -202.5348, -230.5499, -230.5194, -196.4008, -194.6918, -199.1168, -209.4623, -197.591, -218.8617, -205.2204, -214.7113, -229.3292, -209.5538, -200.3986, -217.702, -217.7326, -211.629, -208.3331, -186.6046, 
0.00044, -435.1703, -205.2509, -222.9205, -220.235, -196.2482, -188.8629, -213.216, -201.6498, -433.7665, -187.4591, -196.9806, -195.2716, -201.4362, -207.9364, -219.1059, -212.7277, -223.8056, -200.6427, -193.4711, -194.3256, -232.2284, -235.4328, -198.2929, -202.1686, -206.9599, -199.0863, -201.3751, -223.8971, -225.6366, -214.3756, -231.0382, -206.8988, -184.9262, -216.0846, -200.5206, -208.8214, -197.8046, -183.4613, 
0.00046, -425.0079, -211.0797, -240.7733, -224.8432, -209.0961, -199.361, -216.9086, -202.9621, -432.149, -198.1403, -196.3703, -201.4362, -211.7816, -201.0089, -215.7184, -204.4879, -231.435, -194.9664, -179.9518, -204.6405, -226.247, -224.5075, -193.8373, -197.9267, -206.5326, -202.2907, -208.5163, -229.6649, -211.1408, -210.9271, -226.8878, -199.1779, -192.6776, -220.3571, -195.6073, -199.6051, -206.8988, -184.9872, 
0.00048, -429.5856, -203.0536, -226.9489, -231.6486, -237.6605, -214.0399, -227.9865, -212.0868, -441.3348, -211.7206, -195.5768, -191.7316, -205.0372, -202.7179, -210.9882, -211.9953, -227.9254, -202.1076, -193.8068, -198.8727, -224.0802, -211.9647, -194.6918, -189.5954, -197.1637, -194.6308, -198.3539, -236.6229, -201.8939, -193.7457, -222.2797, -188.8019, -203.9081, -230.672, -204.5184, -191.9147, -209.3707, -189.1376, 
0.0005, -416.1273, -188.6798, -214.1925, -226.1859, -224.1718, -195.882, -231.7706, -214.2536, -429.3414, -221.6998, -211.5375, -204.3964, -190.2362, -194.173, -208.1195, -215.9931, -226.0028, -202.5348, -190.9992, -193.4711, -229.5123, -225.0873, -217.641, -182.4237, -200.3986, -187.8864, -192.5861, -230.611, -218.1598, -190.9381, -227.7118, -188.924, -197.7741, -232.442, -207.1735, -194.234, -203.4198, -198.9642, 
0.00052, -425.5573, -189.7785, -218.4039, -228.841, -231.0687, -190.4193, -215.6879, -210.0421, -424.3671, -217.4884, -194.6918, -205.8917, -197.652, -196.767, -212.3309, -216.2372, -217.4884, -199.1474, -190.8161, -198.6286, -222.4323, -238.5455, -209.9506, -183.736, -193.6237, -212.9108, -206.319, -230.9162, -201.4667, -213.4601, -227.8034, -178.4564, -189.5038, -227.132, -205.8307, -196.5839, -197.591, -197.2858, 
0.00054, -441.579, -182.7594, -244.1303, -216.9086, -225.2704, -206.319, -213.1549, -205.556, -437.6422, -221.3336, -192.525, -183.5224, -201.8024, -189.4733, -207.7228, -218.0683, -222.4017, -202.9315, -170.5219, -210.6525, -212.453, -224.6295, -208.3942, -192.0978, -192.0368, -204.3048, -198.3234, -213.216, -182.088, -204.5795, -226.1859, -186.5741, -205.4645, -223.0426, -215.932, -199.8493, -207.9669, -211.3239, 
0.00056, -435.1398, -182.2101, -242.3297, -235.2802, -210.9577, -207.8143, -217.7326, -205.7697, -448.8116, -229.9701, -186.1774, -189.3512, -194.7223, -194.3866, -221.2726, -217.4274, -234.151, -198.7506, -174.0009, -205.1898, -223.3173, -221.3947, -198.9642, -178.9447, -194.7223, -190.5719, -199.8798, -223.2868, -201.7413, -196.0651, -221.2116, -194.9664, -196.4008, -227.4677, -219.8078, -200.6427, -197.8656, -205.5866, 
0.00058, -435.9027, -183.6139, -224.7211, -235.3717, -231.0687, -202.6569, -203.4198, -196.7059, -439.3207, -238.9728, -204.549, -198.4454, -211.2628, -200.7648, -222.6459, -213.6432, -223.2257, -207.3871, -195.6073, -192.7081, -225.484, -229.5429, -199.5746, -206.7462, -184.1632, -206.1664, -197.0722, -223.5004, -192.7387, -196.828, -218.2208, -208.2416, -194.4171, -228.5358, -228.0475, -199.8798, -199.6051, -198.4149, 
0.0006, -441.1823, -189.5954, -229.0241, -217.6105, -244.8322, -210.9577, -205.2509, -186.2995, -428.1207, -218.4345, -207.8143, -200.5206, -199.8187, -195.8515, -202.1991, -210.5914, -213.9179, -199.2694, -195.4547, -194.3866, -222.829, -228.2001, -200.3681, -205.0372, -186.2689, -207.6007, -197.2247, -222.2186, -194.3866, -195.4242, -224.0192, -200.1544, -215.2912, -230.8551, -221.5167, -200.2155, -199.0558, -202.9621, 
0.00062, -437.0319, -197.1332, -216.756, -217.0307, -221.3031, -208.5773, -201.8329, -190.9076, -422.7802, -220.6012, -207.9669, -196.8891, -200.9174, -183.7665, -210.9577, -209.4623, -217.7936, -209.1266, -199.9713, -202.9621, -216.6034, -223.3478, -204.5184, -193.349, -190.0836, -185.445, -198.5675, -227.9559, -203.5724, -189.5954, -213.9484, -201.1005, -205.7392, -226.3385, -214.1315, -190.9992, -211.9342, -213.277, 
0.00064, -431.203, -201.1615, -214.8334, -232.4115, -234.6393, -211.7816, -185.6281, -200.6732, -438.1915, -233.7238, -215.9015, -211.0187, -202.5348, -185.2008, -212.392, -207.7838, -222.7069, -201.0394, -199.3305, -218.8922, -224.7821, -215.4437, -198.0487, -189.87, -187.3981, -200.9479, -188.4357, -228.8104, -196.9806, -188.7409, -233.205, -201.6193, -192.0368, -222.4933, -230.0006, -183.9801, -200.185, -203.725, 
0.00066, -436.8182, -196.4313, -234.2731, -225.2399, -231.8012, -192.1588, -187.3371, -206.8378, -433.6139, -225.1788, -208.3942, -203.2977, -200.1239, -183.9801, -222.5849, -196.2787, -231.2824, -207.4481, -198.7811, -205.3119, -220.4791, -219.8078, -202.016, -187.5507, -185.9943, -201.07, -194.173, -231.0687, -189.046, -222.0966, -217.9767, -207.8449, -192.9828, -214.0094, -220.8454, -192.6166, -201.6498, -203.8165, 
0.00068, -436.7877, -186.8793, -221.3642, -213.277, -226.8878, -216.2677, -206.0748, -200.0018, -426.9305, -221.0285, -188.5272, -200.2155, -201.3141, -188.039, -205.3729, -204.7626, -222.5238, -204.8847, -200.6732, -197.4384, -221.2726, -229.1156, -195.4242, -211.4154, -181.3861, -202.9315, -207.265, -218.8312, -192.7692, -208.8214, -220.235, -210.3778, -202.3212, -227.4371, -219.7467, -204.1828, -211.6596, -209.6149, 
0.0007, -428.1818, -185.2313, -219.7467, -192.7387, -228.0475, -208.7299, -199.6967, -197.0722, -423.7872, -235.4328, -191.8537, -209.3402, -207.4176, -180.4401, -212.392, -218.0988, -220.9064, -197.1637, -192.1283, -209.6149, -220.3876, -232.8998, -206.38, -202.6569, -201.8024, -206.319, -202.3212, -232.4115, -198.5065, -209.5844, -225.6976, -193.8678, -204.2438, -230.3363, -233.8458, -203.5114, -190.3278, -196.5839, 
0.00072, -440.6635, -202.8705, -225.1483, -185.567, -226.0028, -201.3446, -200.2155, -186.5131, -421.8951, -222.6459, -197.7741, -217.3053, -200.3375, -191.0602, -218.8922, -215.9015, -216.3898, -200.8563, -211.1408, -199.483, -227.3151, -219.0753, -197.5604, -197.2247, -207.8449, -219.1669, -204.2743, -215.6879, -185.2008, -216.0846, -228.963, -199.5441, -199.8187, -224.2938, -230.3974, -188.5883, -196.1261, -191.9757, 
0.00074, -434.3158, -208.028, -217.9767, -186.6962, -216.9696, -206.0138, -211.0797, -198.9337, -438.6493, -229.1461, -208.7604, -212.9108, -193.0438, -206.4411, -213.9179, -206.8683, -225.0568, -198.1708, -223.1037, -191.7011, -213.9179, -223.714, -206.1664, -206.1664, -207.2955, -192.1893, -194.9664, -185.445, -175.8624, -182.1796, -238.0878, -202.5958, -196.0651, -215.2912, -228.963, -209.3097, -209.9201, -200.185, 
0.00076, -425.9845, -211.2628, -229.3292, -198.8422, -221.059, -203.3893, -208.7604, -206.5936, -438.924, -221.6388, -182.7899, -203.3893, -209.5538, -191.0602, -212.5141, -222.1271, -227.4982, -202.8705, -228.4442, -186.9403, -224.0497, -219.7467, -211.3239, -203.6945, -196.4313, -197.5604, -197.4994, -204.3353, -192.525, -192.0673, -236.684, -208.0585, -202.8095, -236.2872, -221.7609, -204.9762, -176.2592, -203.3588, 
0.00078, -437.9169, -203.9081, -235.6159, -201.1615, -233.205, -187.0319, -209.6759, -196.828, -434.0106, -236.0736, -182.1796, -209.1876, -209.5844, -205.8307, -209.4318, -206.5631, -221.8219, -212.7582, -222.4323, -198.8117, -222.829, -225.5756, -192.0062, -198.3539, -192.464, -213.8873, -199.8493, -198.8117, -197.713, -203.9996, -224.1107, -210.9271, -205.4035, -230.3668, -211.5985, -200.307, -182.6679, -194.0204, 
0.0008, -424.9774, -197.4384, -236.3788, -201.8329, -226.4911, -202.6569, -199.9713, -194.4171, -440.2972, -226.7352, -205.9833, -200.0934, -199.2999, -199.2084, -212.8497, -222.2492, -237.0807, -188.6798, -202.901, -205.2204, -216.3898, -227.5287, -194.7223, -206.2274, -205.3119, -205.9528, -211.0187, -194.9664, -204.2743, -186.4215, -224.0192, -207.0514, -204.549, -225.5451, -204.5184, -207.3261, -187.0624, -196.767, 
0.00082, -422.8717, -189.2902, -229.1767, -194.7223, -220.174, -201.8939, -197.4384, -191.1212, -432.3322, -221.7914, -202.4433, -198.598, -196.1261, -204.3659, -212.5141, -208.974, -222.3407, -199.422, -190.2973, -210.1337, -233.2355, -226.1249, -210.2252, -201.9245, -204.1217, -199.6051, -218.8922, -203.8165, -203.9081, -193.0133, -229.787, -196.9196, -216.1762, -227.0099, -196.9806, -208.15, -189.7174, -194.3256, 
0.00084, -427.3578, -209.3707, -217.702, -190.5109, -237.0197, -208.2721, -200.8258, -193.2269, -425.9845, -242.9096, -198.7201, -197.3468, -193.7457, -197.6215, -209.8285, -213.3685, -222.6764, -204.3964, -212.5751, -199.6051, -230.0311, -225.5451, -206.9293, -213.0329, -194.0204, -192.6471, -206.38, -195.0885, -204.9762, -199.7882, -230.1532, -191.64, -207.6312, -218.526, -194.9664, -235.0055, -206.8378, -190.4804, 
0.00086, -436.6046, -203.0841, -219.0753, -184.8346, -224.9957, -210.8661, -194.234, -194.2645, -419.9115, -227.9254, -203.9081, -226.2164, -195.119, -186.0248, -209.6454, -206.0443, -240.987, -215.2606, -198.3844, -206.1054, -218.8007, -230.5805, -196.6144, -203.4809, -193.288, -191.1823, -200.2765, -203.2367, -199.0558, -201.4362, -224.1413, -197.4384, -223.775, -218.1293, -219.5331, -229.4208, -203.4198, -203.664, 
0.00088, -428.4564, -193.6847, -237.3248, -191.2738, -212.6666, -205.4645, -198.7811, -201.8329, -426.778, -215.871, -206.0748, -231.435, -193.1354, -195.4852, -217.1832, -191.9147, -214.5892, -201.6498, -200.4596, -203.5724, -221.3031, -221.6998, -200.8258, -197.1942, -189.931, -193.2575, -192.403, -194.234, -209.8285, -193.6847, -230.4279, -192.6776, -230.4279, -219.0143, -209.5233, -214.162, -207.4481, -198.8117, 
0.0009, -447.1942, -201.8329, -224.1413, -204.2438, -225.5145, -209.3097, -199.2084, -209.0656, -442.6166, -232.442, -239.8883, -220.7538, -198.7506, -210.2558, -215.0165, -206.0443, -231.7401, -186.2384, -212.2394, -198.4149, -224.66, -229.6954, -201.1615, -211.5985, -199.2389, -208.4857, -200.3681, -196.4923, -209.2487, -193.7152, -232.9608, -202.077, -210.5914, -237.0197, -199.8187, -216.7865, -184.4989, -192.1588, 
0.00092, -442.4335, -197.4079, -215.3217, -205.2204, -217.9462, -211.9037, -224.538, -198.6591, -440.7245, -224.66, -226.8573, -211.0187, -198.1708, -207.0514, -209.3097, -217.7326, -229.6954, -189.1681, -204.8541, -199.2389, -233.9069, -215.81, -205.5866, -200.1239, -199.6967, -220.174, -205.2204, -206.319, -197.2858, -197.0722, -220.4791, -198.0487, -230.3668, -237.8436, -199.0863, -235.4633, -193.8373, -177.5409, 
0.00094, -428.8837, -195.4547, -218.9838, -202.84, -207.1124, -190.3888, -213.6737, -198.7506, -436.2384, -218.7091, -231.8622, -231.3129, -191.6095, -197.5299, -212.2699, -213.277, -236.1652, -198.7811, -211.0492, -192.0673, -221.3642, -230.0617, -204.1828, -209.2487, -199.6662, -201.3751, -195.6378, -203.5724, -206.3495, -200.6427, -221.0895, -207.0819, -237.2333, -226.3996, -184.682, -226.7352, -209.4928, -181.8439, 
0.00096, -439.9615, -199.2694, -219.5941, -196.5228, -215.6574, -201.3141, -185.9027, -193.0438, -422.597, -231.3739, -231.2213, -221.7304, -196.0651, -191.0602, -222.89, -213.338, -218.7702, -201.9245, -192.6166, -208.8825, -221.3031, -242.4518, -198.537, -190.8161, -201.7719, -209.3097, -196.1871, -199.8798, -208.8519, -203.9386, -227.4982, -210.8051, -223.8361, -227.7423, -196.6754, -215.1386, -195.3021, -187.1845, 
0.00098, -451.6193, -204.549, -229.0851, -207.3871, -219.1974, -197.591, -190.2667, -214.1315, -427.8766, -227.7118, -223.9276, -241.933, -208.7299, -186.8793, -232.8998, -211.9953, -219.2584, -206.8683, -192.4335, -208.089, -218.2208, -228.7494, -198.4149, -196.767, -201.6498, -203.9386, -189.4428, -196.1566, -195.7904, -204.2133, -218.2208, -209.4318, -216.3593, -225.6671, -192.7387, -202.016, -203.1452, -179.9213, 
0.001, -430.6537, -200.246, -221.7304, -210.3168, -207.9975, -208.8214, -182.1491, -201.6803, -428.3954, -230.1532, -222.2492, -232.5946, -199.3915, -196.9196, -222.3407, -217.8241, -226.0028, -208.1195, -191.7316, -225.362, -211.629, -215.9015, -195.119, -203.4503, -186.2995, -192.4335, -209.4928, -205.8002, -193.2269, -201.2225, -230.1532, -195.2716, -213.8568, -220.8759, -199.2389, -219.7162, -200.9479, -195.3937, 
0.00102, -434.8346, -188.1305, -234.8834, -200.1239, -220.6317, -199.1779, -184.4989, -207.8449, -427.785, -224.66, -219.6857, -239.9494, -199.1779, -197.5604, -225.5756, -207.6923, -223.5309, -199.483, -205.9528, -208.4857, -235.9821, -209.4928, -203.2672, -200.9479, -198.7811, -203.4503, -219.5026, -209.0656, -196.6144, -191.2433, -225.5451, -198.6286, -233.8153, -223.775, -190.0836, -220.2045, -208.4552, -199.3305, 
0.00104, -417.5616, -190.2973, -238.4235, -211.2018, -226.6132, -204.7626, -182.912, -192.4335, -429.0363, -221.7304, -222.9816, -230.9772, -211.6901, -196.0346, -218.526, -194.6613, -212.5446, -191.0297, -204.2743, -216.4813, -230.1532, -231.1298, -198.7201, -198.6591, -198.3234, -203.9081, -222.4323, -199.422, -198.2013, -203.4503, -214.0399, -190.3278, -222.4017, -214.5892, -199.5746, -189.2902, -202.8095, -200.246, 
0.00106, -419.8199, -199.1474, -224.2023, -211.9647, -232.2589, -202.4738, -190.755, -183.858, -423.4515, -229.6649, -216.6034, -216.4813, -207.204, -200.307, -203.8776, -212.3615, -240.8649, -196.6449, -195.4242, -220.4486, -227.1625, -221.8219, -199.0558, -203.4503, -185.6281, -203.2672, -224.4159, -194.4171, -200.0324, -197.8656, -233.0219, -186.7267, -221.7609, -226.8268, -201.8634, -190.9076, -193.3185, -172.4445, 
0.00108, -443.2574, -196.4618, -224.5075, -203.1146, -206.1054, -183.3087, -194.3866, -193.1354, -432.6678, -222.6459, -217.8851, -216.3898, -203.9996, -203.2672, -199.8493, -220.4791, -228.2306, -199.3915, -203.725, -228.6579, -219.5331, -239.8883, -205.9528, -196.4618, -176.9916, -204.7321, -223.1342, -208.2111, -214.223, -193.288, -232.5031, -197.591, -219.5026, -223.714, -207.8754, -200.5206, -197.591, -204.61, 
0.0011, -446.9196, -195.943, -223.9581, -205.434, -207.7533, -212.4225, -198.9032, -194.2951, -433.858, -238.6371, -217.7326, -229.2987, -210.4083, -190.3278, -207.6923, -222.005, -216.0236, -196.2482, -198.598, -233.5101, -209.5844, -237.3859, -211.9647, -197.1027, -197.1637, -187.0929, -220.7538, -222.2186, -197.7741, -206.7157, -233.1134, -201.4667, -216.1151, -216.0541, -203.5724, -214.8639, -209.4013, -217.5495, 
