Sweep Start (s), 116.6425, 116.8063, 116.9701, 117.134, 117.2978, 117.4617, 117.6255, 117.7893, 117.9532, 118.117, 118.2809, 118.4447, 118.6085, 118.7724, 118.9362, 119.1001, 
Time (s), Sweep #1, Sweep #2, Sweep #3, Sweep #4, Sweep #5, Sweep #6, Sweep #7, Sweep #8, Sweep #9, Sweep #10, Sweep #11, Sweep #12, Sweep #13, Sweep #14, Sweep #15, Sweep #16, 
0, -439.7784, -222.0966, -208.3026, -224.1413, -194.3561, -182.2711, -218.6176, -221.0895, -204.7626, -236.0736, -215.5963, -196.2787, -228.078, -193.8678, -194.7223, -435.9332, 
2E-05, -446.1261, -233.5407, -199.7272, -237.3248, -195.5158, -201.2836, -227.1015, -208.3026, -193.9288, -225.3314, -211.2628, -199.7882, -226.2775, -209.6149, -191.2128, -430.7147, 
4E-05, -430.8978, -223.8361, -192.1588, -230.0311, -201.8939, -208.5773, -228.6273, -241.5668, -192.1893, -216.8475, -208.8214, -191.2433, -232.0148, -190.694, -207.5702, -450.6122, 
6E-05, -437.1844, -234.6088, -205.2814, -229.6954, -194.8139, -183.1867, -233.1439, -222.4323, -178.548, -228.9325, -214.6503, -202.3517, -212.9108, -216.3898, -204.7016, -441.2433, 
8E-05, -432.912, -212.2699, -197.8656, -223.7445, -208.7909, -196.004, -236.3178, -217.8851, -196.4923, -213.277, -205.1898, -210.1947, -236.1347, -211.568, -214.3146, -422.1393, 
0.0001, -446.8585, -219.3195, -209.4623, -211.3239, -201.131, -174.8554, -215.3217, -224.66, -220.4791, -213.4601, -220.4181, -194.5697, -223.3478, -192.2504, -199.6967, -429.9213, 
0.00012, -429.4635, -221.1505, -203.0536, -241.8414, -203.8776, -195.4242, -214.223, -207.5092, -189.4428, -219.289, -221.4557, -208.8519, -218.1903, -212.5141, -203.4809, -427.5104, 
0.00014, -427.8461, -219.2584, -182.1185, -214.1925, -201.131, -190.5719, -229.4513, -232.1063, -209.2487, -199.5441, -231.6486, -198.537, -207.5092, -210.8966, -207.265, -441.2433, 
0.00016, -442.6776, -244.9542, -215.0775, -225.9113, -219.5636, -186.3605, -227.0099, -230.4889, -200.0629, -207.265, -225.2704, -200.9174, -201.07, -188.2221, -177.8766, -443.1659, 
0.00018, -433.5834, -224.2023, -220.4791, -225.3925, -197.7741, -190.9076, -209.9811, -212.9413, -194.3561, -202.9926, -214.8029, -230.3974, -206.7462, -194.5697, -202.1381, -432.027, 
0.0002, -440.9686, -211.9647, -196.3397, -206.8683, -197.4689, -174.9469, -210.2252, -222.0355, -208.7909, -213.4601, -223.653, -213.1854, -191.579, -200.6122, -208.974, -440.3583, 
0.00022, -431.9354, -219.8078, -193.8068, -236.2567, -201.2531, -192.8913, -208.2416, -220.5402, -224.0802, -196.8891, -210.622, -237.7216, -195.3021, -209.3402, -201.7108, -422.1088, 
0.00024, -429.5245, -209.2792, -198.7811, -225.6061, -208.2721, -183.797, -241.933, -233.4186, -228.4137, -187.8253, -221.059, -224.6906, -205.3119, -185.7807, -201.5277, -446.2177, 
0.00026, -442.8302, -238.9118, -191.1517, -225.2704, -202.1686, -185.1398, -224.8737, -211.7816, -231.3739, -197.6825, -227.8339, -226.7352, -192.7997, -190.1752, -204.2438, -433.2477, 
0.00028, -436.8488, -239.7357, -190.755, -228.7494, -202.6569, -198.5065, -222.7985, -229.0851, -231.6181, -208.3942, -218.4955, -224.5685, -197.5299, -202.8705, -207.0514, -433.1256, 
0.0003, -434.2242, -225.1788, -196.767, -230.7025, -179.5246, -178.3038, -226.6437, -232.381, -210.9882, -209.9811, -219.5331, -217.0307, -208.3026, -198.3539, -194.9054, -429.0973, 
0.00032, -429.6161, -229.5123, -200.246, -232.1369, -200.8869, -197.713, -217.7631, -220.8148, -204.0912, -205.0983, -220.235, -236.0736, -228.5968, -205.7086, -189.5954, -427.9987, 
0.00034, -438.5577, -221.6693, -201.4972, -213.5517, -204.1828, -188.3136, -233.7848, -225.7587, -226.6437, -227.4371, -229.9396, -215.1691, -215.8405, -195.4547, -201.4362, -432.5763, 
0.00036, -438.2526, -237.9962, -204.2438, -228.6579, -184.5294, -187.4286, -227.5287, -230.5805, -237.4469, -224.1413, -217.2748, -226.5216, -209.737, -187.4896, -187.9779, -425.6488, 
0.00038, -424.0619, -228.7189, -199.2694, -225.9418, -194.5087, -197.0722, -236.6535, -219.5636, -217.5189, -211.507, -209.4928, -226.7658, -230.7941, -198.8422, -206.8988, -434.8651, 
0.0004, -435.3534, -203.8776, -200.3681, -204.9457, -209.7064, -212.5751, -238.1183, -223.0731, -226.0333, -225.6671, -227.0099, -232.5336, -199.2084, -192.4335, -188.9545, -448.8422, 
0.00042, -439.2902, -235.2496, -214.6503, -208.7604, -214.8029, -209.8895, -218.3734, -216.7865, -221.6083, -229.9091, -229.6039, -228.6579, -205.2509, -205.1593, -184.2853, -448.7201, 
0.00044, -426.3202, -232.6251, -206.9904, -185.5975, -199.5441, -212.2699, -238.1488, -244.6491, -224.5075, -224.9347, -225.7892, -214.2841, -206.38, -188.039, -211.1102, -450.0934, 
0.00046, -421.2848, -233.5101, -206.2274, -200.3986, -179.494, -216.9391, -238.9728, -208.7909, -214.1925, -221.8219, -220.4791, -221.6998, -189.87, -190.3278, -206.7157, -425.1605, 
0.00048, -428.2123, -206.3495, -210.4694, -200.3986, -192.7997, -227.6813, -227.3151, -210.0421, -218.4039, -216.1456, -209.798, -230.4584, -211.7206, -199.1168, -206.7767, -424.9469, 
0.0005, -441.5485, -203.0231, -224.6295, -181.9965, -199.2999, -209.5233, -211.0492, -217.7326, -237.63, -224.8737, -235.1886, -215.7794, -209.3097, -196.2787, -182.3932, -418.0804, 
0.00052, -436.9098, -215.3522, -220.4486, -211.2628, -207.0209, -224.9042, -220.2045, -223.5004, -213.0939, -226.369, -230.3668, -229.1461, -205.6781, -208.3026, -199.9713, -427.7545, 
0.00054, -424.4891, -194.0204, -221.6998, -170.6134, -201.955, -231.9843, -231.0993, -228.0475, -236.4093, -220.3876, -209.5538, -214.5587, -208.6994, -195.1801, -202.84, -437.7948, 
0.00056, -432.6373, -215.0165, -224.4769, -190.6329, -217.2748, -222.0355, -227.3151, -216.2067, -226.0028, -223.3173, -222.768, -225.7892, -203.5724, -199.8187, -210.4389, -425.4962, 
0.00058, -428.6395, -203.9081, -216.817, -209.7675, -231.1908, -230.2142, -229.2987, -222.8595, -208.0585, -228.2916, -220.4181, -220.9674, -195.2716, -191.4874, -214.7418, -422.9633, 
0.0006, -428.1207, -197.4079, -216.7865, -197.9267, -224.5075, -219.0448, -203.3588, -227.8034, -224.1718, -219.6857, -225.9723, -218.7702, -192.6471, -185.6586, -232.8998, -436.7877, 
0.00062, -428.6395, -198.6286, -227.7728, -218.3124, -229.7565, -228.0475, -213.1854, -219.289, -193.8068, -216.7255, -231.0077, -242.4823, -214.5282, -213.6432, -227.8034, -436.1774, 
0.00064, -439.5343, -193.6542, -221.3336, -200.9174, -221.9745, -216.695, -237.8131, -234.7309, -212.8803, -214.7418, -223.9581, -228.8715, -191.3959, -183.4003, -224.9652, -439.931, 
0.00066, -437.8253, -204.9457, -228.2916, -203.4809, -216.2372, -211.1713, -214.3451, -226.0028, -218.4955, -237.3248, -222.7374, -214.986, -196.9501, -198.2623, -204.9762, -441.1823, 
0.00068, -422.0477, -193.8678, -228.4747, -201.3446, -221.9135, -228.7799, -227.5897, -239.4306, -212.1784, -224.3549, -212.6056, -228.8104, -209.8895, -214.4672, -224.7516, -426.6254, 
0.0007, -438.7714, -199.9408, -215.81, -197.9572, -222.2492, -212.2089, -226.4301, -230.9467, -241.4752, -215.4743, -227.7118, -219.6246, -204.9152, -196.5228, -228.078, -427.1747, 
0.00072, -432.027, -206.4716, -207.0819, -207.265, -224.2023, -218.6481, -213.6127, -219.6246, -210.3168, -212.3615, -228.3527, -226.8573, -196.0651, -217.0917, -228.8715, -422.3834, 
0.00074, -426.0455, -195.6073, -196.1261, -185.506, -221.12, -217.7326, -223.4088, -239.0338, -213.216, -220.9979, -220.174, -232.1979, -172.4445, -195.2106, -226.4911, -441.7926, 
0.00076, -440.3888, -198.5065, -217.0307, -204.2438, -233.266, -217.5495, -220.9979, -218.0072, -230.5194, -212.6666, -231.9232, -221.2421, -207.7228, -198.4454, -212.2699, -438.0695, 
0.00078, -428.6395, -188.6798, -208.4857, -196.7365, -226.0333, -233.9679, -211.3544, -234.09, -232.381, -227.0404, -212.7277, -224.2023, -192.6166, -199.1168, -235.5243, -431.5997, 
0.0008, -442.6166, -188.5578, -183.1256, -205.5255, -219.0143, -219.9298, -210.7135, -218.4345, -227.4371, -231.6486, -229.9091, -224.599, -189.8395, -199.0253, -225.0873, -427.0221, 
0.00082, -429.4025, -196.9806, -191.7011, -210.8661, -235.0665, -220.8454, -213.4906, -212.6972, -210.4694, -222.3407, -216.8781, -233.7543, -190.9381, -223.1952, -219.0753, -428.3649, 
0.00084, -438.5883, -177.8156, -199.8493, -180.7453, -228.963, -220.0519, -249.1046, -233.9374, -228.5358, -224.5075, -224.5685, -221.3642, -197.4079, -191.9452, -221.8219, -448.3539, 
0.00086, -444.3866, -202.7789, -207.0209, -193.2269, -226.8878, -217.0001, -216.9696, -215.7794, -221.1505, -234.9445, -216.4508, -220.9979, -195.6989, -189.3817, -228.3222, -425.4352, 
