Sweep Start (s), 80.06202, 80.22586, 80.3897, 80.55354, 80.71738, 80.88122, 81.04506, 81.2089, 81.37274, 81.53658, 81.70042, 81.86426, 82.0281, 82.19194, 82.35578, 82.51962, 82.68346, 82.8473, 83.01114, 83.17498, 83.33882, 83.50266, 83.6665, 83.83034, 83.99418, 84.15802, 84.32186, 84.4857, 84.64954, 84.81338, 84.97722, 85.14106, 85.3049, 85.46874, 85.63258, 85.79642, 85.96026, 
Time (s), Sweep #1, Sweep #2, Sweep #3, Sweep #4, Sweep #5, Sweep #6, Sweep #7, Sweep #8, Sweep #9, Sweep #10, Sweep #11, Sweep #12, Sweep #13, Sweep #14, Sweep #15, Sweep #16, Sweep #17, Sweep #18, Sweep #19, Sweep #20, Sweep #21, Sweep #22, Sweep #23, Sweep #24, Sweep #25, Sweep #26, Sweep #27, Sweep #28, Sweep #29, Sweep #30, Sweep #31, Sweep #32, Sweep #33, Sweep #34, Sweep #35, Sweep #36, Sweep #37, 
0.00016, -430.3485, -223.5309, -179.9823, -229.6954, -228.017, -238.3014, -218.6481, -197.7741, -209.9506, -225.6366, -230.3058, -186.5741, -209.1876, -215.3827, -191.6705, -201.4362, -219.9298, -220.6622, -230.8551, -236.5009, -218.6481, -215.9931, -243.8861, -219.1059, -215.932, -206.9599, -228.2916, -210.622, -198.3844, -227.8339, -225.0568, -222.6154, -220.9674, -231.0382, -226.4911, -212.5141, -209.9506, 
0.00018, -427.5714, -227.0404, -174.6723, -213.4906, -234.5172, -225.7282, -219.7467, -214.162, -223.5004, -224.8432, -228.2916, -210.0421, -204.4879, -228.6579, -192.7997, -181.7523, -224.2633, -228.3222, -233.2355, -222.4628, -223.714, -215.9015, -229.2377, -216.9391, -222.4628, -207.6923, -222.5543, -192.0673, -198.6591, -221.7609, -210.6525, -224.66, -224.66, -231.1908, -232.8388, -220.7843, -225.484, 
0.0002, -428.5785, -231.5875, -193.9594, -231.0687, -237.9962, -226.4911, -226.6742, -214.1925, -221.4252, -224.0802, -219.7772, -192.1588, -195.9735, -228.6884, -198.7201, -194.5392, -223.5919, -222.5238, -226.2164, -211.8427, -229.5734, -222.9205, -213.9179, -227.0709, -215.9015, -208.7299, -213.5211, -195.2716, -201.192, -226.2775, -231.557, -235.0971, -239.5831, -232.1063, -223.6835, -221.2116, -224.2633, 
0.00022, -447.0721, -221.9135, -186.9708, -227.0709, -240.1019, -218.4039, -239.6442, -211.3239, -217.9462, -230.0922, -218.5871, -183.8886, -193.8678, -215.8405, -213.9484, -220.5097, -230.8551, -216.2372, -226.6742, -218.0377, -225.484, -231.496, -228.7494, -231.3739, -227.6813, -195.7599, -223.5919, -207.6007, -201.4972, -219.9298, -219.9298, -228.963, -231.0077, -234.1815, -228.5968, -231.3129, -212.6666, 
0.00024, -428.609, -229.0241, -205.7086, -222.8595, -212.3004, -228.5358, -218.0683, -225.7282, -214.223, -227.5287, -232.0758, -194.112, -193.3185, -228.2306, -211.568, -208.1195, -217.9462, -224.2328, -225.0873, -229.5734, -225.9723, -229.9701, -218.0377, -219.8078, -218.0683, -195.4242, -233.0524, -198.1403, -200.6732, -231.0382, -222.9205, -229.0241, -229.2682, -227.193, -229.3903, -222.4017, -219.1364, 
0.00026, -425.8929, -233.3576, -202.9621, -229.3598, -220.7233, -218.2819, -230.1532, -228.6884, -215.0775, -236.9892, -229.3292, -196.9196, -208.15, -222.5543, -214.5282, -210.2252, -209.1571, -222.768, -228.2916, -231.496, -220.0824, -215.6268, -226.0333, -217.7631, -210.9577, -178.3649, -220.5402, -188.5578, -214.223, -229.6344, -226.1249, -234.0289, -230.4584, -222.768, -222.829, -233.1745, -232.8388, 
0.00028, -452.5653, -240.8038, -224.3854, -217.2443, -233.1134, -225.3314, -232.0453, -220.0214, -229.8786, -218.0683, -234.7614, -178.0902, -206.9904, -228.7799, -197.9877, -223.7445, -230.2753, -225.2399, -229.1461, -228.5358, -231.7706, -230.7636, -227.4982, -227.6813, -194.6918, -175.0385, -230.8246, -216.8781, -209.8285, -229.0241, -227.254, -224.5075, -228.4747, -241.5668, -213.4601, -224.9652, -220.7233, 
0.0003, -426.6559, -237.4774, -220.1129, -211.8121, -233.327, -226.5216, -221.0285, -221.2726, -236.0126, -228.8715, -225.5145, -185.9332, -208.1195, -224.599, -206.7767, -231.8012, -228.5053, -229.726, -230.2142, -235.8905, -243.1537, -230.0311, -225.484, -233.205, -213.4601, -182.1185, -234.3341, -197.6215, -209.3707, -225.0568, -229.9701, -230.8856, -227.0709, -220.5402, -234.914, -206.1054, -208.974, 
0.00032, -426.5948, -228.2001, -218.0683, -198.7201, -236.0736, -231.3434, -225.362, -223.3478, -217.58, -217.8241, -230.5194, -188.1, -213.1854, -202.3517, -181.3556, -210.744, -215.2301, -224.6906, -226.6437, -222.768, -234.6088, -233.6017, -226.0639, -223.0426, -226.2164, -194.6002, -225.8808, -191.5485, -210.8051, -229.7565, -217.58, -221.8219, -228.6579, -219.7772, -236.7145, -184.5905, -217.8241, 
0.00034, -429.7382, -230.2753, -217.0307, -188.4357, -219.6246, -229.1767, -219.8688, -232.8998, -211.7206, -235.7684, -223.4393, -189.4733, -213.8873, -210.8661, -185.0177, -198.3844, -235.5853, -223.5004, -226.7352, -216.1456, -210.9577, -227.3456, -198.5065, -216.3593, -221.2421, -206.0443, -228.2611, -192.7997, -206.1359, -222.829, -218.0072, -215.2606, -238.1183, -224.4159, -228.4442, -207.9059, -219.5636, 
0.00036, -432.851, -218.9227, -218.4345, -211.3544, -227.6203, -215.4132, -234.7614, -221.6388, -221.7609, -235.9516, -227.8949, -185.5365, -191.579, -203.9386, -207.1124, -212.2089, -224.7821, -211.2628, -233.5101, -218.5871, -224.9652, -219.0143, -190.6635, -211.4765, -204.6405, -205.3729, -231.9843, -193.288, -200.5512, -214.4977, -241.6583, -238.454, -227.7728, -245.1373, -227.8034, -205.0678, -210.4083, 
0.00038, -442.5861, -223.3173, -231.6181, -205.1898, -227.4677, -231.9843, -224.0802, -206.9904, -228.963, -230.611, -225.9723, -184.0412, -204.61, -198.1403, -208.8519, -207.6312, -216.9696, -225.8808, -220.2655, -219.6552, -235.0971, -225.8197, -200.5206, -227.4066, -201.5888, -201.07, -227.8034, -203.664, -204.549, -219.8383, -234.151, -242.2687, -225.2399, -237.3248, -228.1391, -193.6542, -205.0983, 
