Sweep Start (s), 121.5433, 121.7071, 121.871, 122.0348, 122.1986, 122.3625, 122.5263, 122.6902, 122.854, 123.0178, 123.1817, 123.3455, 123.5094, 123.6732, 123.837, 124.0009, 124.1647, 124.3286, 124.4924, 124.6562, 124.8201, 124.9839, 
Time (s), Sweep #1, Sweep #2, Sweep #3, Sweep #4, Sweep #5, Sweep #6, Sweep #7, Sweep #8, Sweep #9, Sweep #10, Sweep #11, Sweep #12, Sweep #13, Sweep #14, Sweep #15, Sweep #16, Sweep #17, Sweep #18, Sweep #19, Sweep #20, Sweep #21, Sweep #22, 
0.00024, -427.5104, -204.2438, -180.4096, -199.9408, -200.0629, -203.5724, -200.246, -187.6727, -192.9218, -205.5255, -211.4459, -202.6874, -198.8422, -221.12, -216.756, -199.7882, -192.6776, -199.2694, -187.215, -207.9059, -192.6166, -190.3888, 
0.00026, -427.4493, -185.8112, -198.4454, -194.3256, -200.9784, -198.7811, -204.9762, -200.5206, -198.4149, -209.8895, -203.3283, -211.4765, -198.1708, -215.9015, -203.4809, -194.0509, -200.5206, -208.6688, -193.6237, -190.3888, -201.2531, -205.7392, 
0.00028, -434.7125, -193.5321, -193.1354, -206.5326, -206.5021, -195.2716, -192.6166, -211.1408, -208.1195, -200.1239, -196.2482, -189.0766, -202.9926, -230.0006, -218.0683, -199.9713, -213.3685, -211.568, -188.161, -197.8351, -204.8541, -207.7228, 
0.0003, -432.088, -203.1146, -199.5441, -206.8988, -225.9113, -203.4198, -197.1637, -201.5582, -200.2765, -207.6007, -201.0089, -202.2296, -201.3751, -214.8334, -222.3712, -202.7179, -195.5158, -203.0231, -201.2531, -200.4291, -213.0329, -183.6139, 
0.00032, -431.8439, -207.5397, -190.9076, -195.3021, -205.1898, -212.8803, -208.7909, -200.3986, -184.9872, -218.526, -187.5812, -206.5936, -211.629, -215.932, -219.5941, -186.2384, -196.0346, -185.9332, -197.1637, -211.8732, -204.9762, -196.3092, 
0.00034, -426.9916, -184.7431, -173.8483, -209.5538, -189.5954, -203.1452, -220.7843, -197.5604, -186.0553, -192.464, -202.9621, -188.8324, -205.4035, -226.369, -210.683, -202.1686, -208.5163, -208.5773, -190.694, -204.61, -200.3375, -190.3888, 
0.00036, -426.1371, -200.5512, -187.5812, -195.4852, -202.84, -196.4618, -191.8231, -203.664, -186.5131, -192.5861, -208.1806, -197.8961, -191.7621, -225.9723, -208.4552, -196.7059, -199.7577, -201.8634, -186.1163, -203.5724, -197.9572, -217.3358, 
0.00038, -430.2875, -215.4743, -208.7299, -189.2902, -192.0978, -200.0629, -186.8488, -210.0421, -196.1261, -211.507, -200.4291, -203.1452, -197.7435, -231.9843, -199.483, -195.3021, -202.5958, -196.2482, -194.8139, -195.058, -200.0018, -202.5958, 
0.0004, -429.8297, -219.3805, -213.277, -205.0372, -197.2553, -214.1925, -198.8117, -203.2062, -202.1381, -211.4765, -208.1806, -208.7604, -211.2323, -231.3739, -214.8029, -193.8068, -209.737, -199.5746, -194.5087, -196.828, -199.3305, -190.9686, 
0.00042, -447.8351, -219.8383, -209.5233, -194.234, -195.9125, -204.9762, -193.9899, -211.9647, -211.2934, -215.0165, -197.7435, -201.1005, -210.5304, -225.0568, -202.1381, -204.549, -185.4755, -211.6901, -193.1354, -203.5114, -202.5653, -188.5578, 
0.00044, -445.882, -203.9386, -211.568, -205.4035, -210.5914, -208.9435, -193.5321, -202.5043, -203.8776, -210.7746, -206.0443, -188.6188, -188.039, -235.5243, -202.901, -217.0001, -210.3473, -219.0448, -208.3026, -206.8988, -206.5326, -203.2672, 
0.00046, -414.2047, -187.9169, -193.0438, -205.8917, -200.4901, -192.1893, -204.2133, -190.1752, -210.8051, -192.2199, -202.8705, -208.4247, -182.6373, -216.2067, -207.143, -197.1027, -195.4547, -200.3375, -203.0841, -208.028, -175.954, -219.6857, 
0.00048, -424.7943, -211.9037, -205.0067, -204.1522, -199.5746, -181.6303, -212.4225, -209.5233, -198.2929, -200.6427, -201.7719, -196.7975, -188.5883, -222.7069, -212.6361, -201.8024, -189.3207, -211.568, -196.3092, -184.9567, -198.4454, -209.3097, 
0.0005, -435.9332, -220.6928, -190.2057, -197.1942, -208.8214, -185.4755, -193.9899, -192.0673, -210.5609, -208.2111, -190.9992, -193.5321, -207.1124, -224.8432, -213.6127, -210.8356, -202.1686, -213.5211, -216.6644, -184.7125, -204.2743, -198.476, 
0.00052, -430.8368, -195.0885, -191.1823, -198.598, -196.1871, -187.7338, -196.8891, -198.6591, -196.6754, -192.2809, -193.2575, -212.1784, -208.3026, -220.2045, -212.3309, -210.8966, -207.6923, -194.6002, -194.7223, -189.8395, -190.9381, -197.8351, 
0.00054, -428.7311, -194.112, -208.5163, -201.2225, -200.9479, -200.9174, -198.7811, -197.3468, -199.9103, -207.9364, -204.7931, -188.5578, -188.6188, -234.5477, -212.6972, -200.5206, -227.1625, -195.5463, -195.4547, -202.84, -203.9996, -191.1517, 
0.00056, -431.0504, -212.6972, -205.7697, -204.8236, -212.392, -184.0106, -205.0983, -189.3512, -200.9479, -204.9457, -210.0421, -197.3773, -188.7714, -234.1815, -217.9157, -199.1168, -222.4323, -212.9413, -202.0465, -208.7909, -200.8869, -199.1168, 
0.00058, -432.6678, -199.6967, -207.3261, -217.702, -203.1452, -173.5126, -195.1496, -194.9359, -209.6759, -203.8776, -205.8917, -192.7997, -206.9904, -232.3505, -210.9271, -197.9572, -222.5543, -210.5609, -187.3065, -189.1986, -190.0836, -193.1049, 
0.0006, -419.6368, -212.7277, -192.4335, -192.2809, -208.4857, -183.3392, -188.6798, -209.1876, -218.6786, -196.0651, -187.5202, -211.5985, -188.8629, -218.4345, -211.3239, -192.2199, -222.7374, -191.7926, -200.5817, -195.9735, -204.3353, -192.5556, 
0.00062, -449.4525, -215.6574, -187.5812, -194.0814, -194.5087, -190.3888, -194.3866, -195.4852, -208.028, -199.6967, -194.234, -215.5658, -198.0487, -210.5914, -205.6781, -199.9408, -244.1608, -208.6688, -196.828, -197.8351, -208.3026, -217.3663, 
0.00064, -443.4406, -202.4433, -194.3256, -206.2579, -187.5507, -198.1708, -215.1691, -204.5184, -198.3234, -203.9996, -196.8585, -200.307, -203.2672, -199.9103, -213.5211, -186.2995, -232.4115, -194.3866, -190.0531, -203.3893, -189.0766, -204.5184, 
0.00066, -424.2755, -198.2929, -208.1806, -195.8209, -200.4901, -191.0907, -202.8095, -213.4601, -197.4689, -197.1637, -218.0377, -213.5822, -216.2067, -203.786, -211.507, -179.5856, -232.4115, -194.7528, -190.755, -199.361, -190.4193, -195.5158, 
0.00068, -433.5529, -194.173, -201.7413, -202.6874, -196.7059, -179.2499, -196.9806, -196.5228, -191.0602, -205.0678, -198.5065, -209.5538, -208.0585, -198.4149, -205.3119, -205.9528, -231.3434, -199.6662, -184.5294, -183.736, -196.2177, -191.4264, 
0.0007, -430.8368, -204.4269, -195.2411, -203.4503, -195.6073, -189.7174, -188.6798, -199.2999, -184.682, -199.7882, -199.1474, -184.5905, -194.0204, -195.8515, -202.1686, -197.4689, -214.5282, -199.9103, -197.0416, -196.4008, -192.0978, -194.4782, 
0.00072, -435.506, -220.7843, -200.5512, -206.1969, -192.7081, -184.5905, -207.7838, -200.3986, -206.7157, -196.1871, -206.1054, -187.9169, -195.2106, -202.8705, -214.3146, -207.9669, -216.3898, -199.6051, -215.2912, -205.7086, -198.7201, -191.6705, 
0.00074, -435.7806, -203.8165, -208.4857, -208.5468, -199.1779, -190.3278, -204.7626, -204.1522, -204.0912, -197.6825, -203.8471, -189.9005, -205.434, -199.9408, -215.6879, -214.6503, -218.5871, -207.5092, -197.4689, -199.2694, -209.4013, -193.6847, 
0.00076, -428.2733, -198.3844, -204.7626, -209.4623, -198.8117, -207.5397, -195.4242, -205.1288, -199.9103, -193.0133, -204.5795, -197.3773, -205.4645, -187.0014, -216.2067, -196.3092, -207.7228, -209.5844, -193.41, -188.7103, -194.7223, -201.131, 
0.00078, -425.7709, -203.8776, -212.6666, -196.4313, -202.016, -197.1332, -196.9501, -203.3893, -198.7201, -197.5604, -197.3163, -202.84, -205.0067, -194.8749, -217.7936, -193.2575, -220.4181, -203.7555, -201.7108, -189.5648, -185.9943, -218.6481, 
0.0008, -434.0411, -208.6078, -202.7789, -194.9664, -187.1845, -197.6215, -207.9059, -194.2035, -196.1261, -206.1054, -187.5202, -197.6215, -210.8356, -200.8258, -230.1227, -192.464, -219.7467, -204.0607, -185.8722, -205.6781, -216.1151, -205.9833, 
0.00082, -438.4357, -210.3778, -192.9523, -194.3561, -184.9872, -201.192, -200.307, -205.9833, -193.0438, -197.7435, -198.9948, -198.6896, -207.3871, -206.8073, -217.1527, -194.112, -216.2372, -201.131, -197.1027, -193.9899, -197.4689, -196.9196, 
0.00084, -437.5507, -203.3283, -196.7975, -201.0089, -194.2645, -195.5463, -189.3817, -210.0116, -196.5839, -193.1049, -205.2204, -196.6144, -204.7626, -191.9452, -218.4955, -206.5021, -216.0541, -202.016, -193.7763, -188.6188, -181.8439, -206.9599, 
0.00086, -428.1512, -193.5932, -198.0182, -196.2177, -179.2804, -195.8515, -203.3588, -195.6378, -192.7997, -194.5697, -193.7457, -202.7484, -205.1898, -192.3725, -212.453, -208.3026, -211.7816, -201.7108, -186.452, -203.1452, -189.87, -201.6193, 
0.00088, -437.3676, -203.7555, -203.0231, -194.173, -176.1981, -189.3207, -209.1266, -203.3893, -195.5768, -200.0018, -201.8939, -194.7528, -191.0602, -208.2111, -216.5119, -206.0443, -203.6029, -186.3605, -192.9523, -193.288, -196.2787, -195.7599, 
0.0009, -438.1915, -206.8073, -212.5141, -190.4498, -192.6471, -196.3397, -193.288, -187.2455, -203.0536, -200.1544, -189.1376, -199.6967, -191.64, -198.1098, -217.3358, -186.4215, -223.5004, -203.3283, -187.8864, -189.1071, -205.2509, -191.8537, 
0.00092, -435.8112, -202.1076, -199.0558, -196.7059, -180.8063, -198.476, -202.3212, -188.4052, -202.1686, -200.9784, -193.2575, -199.9713, -200.8869, -201.5582, -211.0492, -202.0465, -220.235, -201.2836, -204.671, -193.2269, -194.4782, -193.1659, 
0.00094, -435.2008, -199.7272, -198.9337, -207.2955, -199.361, -203.4809, -205.8917, -187.5202, -217.5189, -198.5675, -209.7675, -196.4923, -201.4972, -196.1566, -219.0143, -200.3681, -213.5517, -205.5255, -199.4525, -198.2623, -206.1359, -201.5888, 
0.00096, -430.0433, -201.0394, -200.2765, -202.5653, -204.4879, -204.3659, -194.7528, -201.955, -201.1615, -213.6737, -202.5043, -208.4857, -203.6945, -195.9125, -225.0568, -195.7599, -201.6193, -202.2601, -182.6679, -204.2743, -200.5817, -187.4286, 
0.00098, -424.6417, -203.0536, -209.9506, -206.4411, -194.6002, -195.3327, -199.5441, -189.6564, -199.8187, -213.3685, -181.5387, -197.6215, -195.5158, -201.955, -210.8966, -201.4972, -210.3778, -207.7533, -195.9735, -196.1871, -196.8585, -180.1044, 
0.001, -431.0504, -210.5914, -202.7484, -201.4972, -188.7409, -214.3756, -199.9103, -195.4242, -210.9882, -188.2831, -186.7877, -201.6498, -216.6339, -206.38, -203.2367, -197.1637, -218.0683, -195.4852, -211.507, -195.5158, -200.8563, -191.0602, 
0.00102, -447.774, -200.5512, -193.8983, -208.913, -197.652, -211.3849, -205.3729, -191.7316, -202.6264, -191.1212, -197.4689, -199.0253, -211.2934, -201.1615, -208.8214, -200.5512, -209.859, -195.7904, -210.4389, -216.9696, -199.5746, -181.966, 
0.00104, -439.4733, -200.4596, -204.3659, -202.3212, -203.1146, -218.5565, -197.0722, -186.5436, -200.3681, -198.7506, -204.9152, -202.6874, -207.9364, -212.0563, -211.4765, -206.4716, -187.4591, -205.6476, -211.3239, -204.0607, -199.0558, -191.5485, 
0.00106, -438.2831, -210.1337, -207.6923, -198.7506, -189.9005, -206.0138, -200.7038, -202.3212, -197.1027, -210.622, -191.0907, -201.07, -190.8161, -204.3659, -221.6693, -206.5631, -204.8236, -199.5136, -203.5419, -191.8537, -208.6078, -188.5578, 
0.00108, -432.7899, -200.3375, -206.8073, -204.7626, -194.7223, -204.1828, -197.8351, -216.3288, -199.8798, -207.9059, -195.9125, -204.9152, -185.8417, -189.2597, -212.2089, -198.9337, -196.767, -207.5702, -198.3844, -199.2084, -194.7223, -200.0018, 
0.0011, -431.2946, -193.1659, -208.0585, -202.4433, -187.8864, -201.3446, -186.8793, -216.5424, -208.8214, -195.5158, -206.5631, -179.5246, -192.3725, -206.8378, -214.1925, -193.8678, -201.0394, -203.2977, -203.0841, -199.422, -201.7413, -190.9992, 
0.00112, -440.2057, -194.9054, -203.1146, -213.4601, -187.4896, -194.4476, -200.7343, -203.664, -202.5348, -187.2455, -211.9342, -200.2765, -198.1098, -205.2509, -215.8405, -197.3468, -213.4601, -196.7975, -191.7926, -199.7577, -204.0912, -188.5578, 
0.00114, -431.5387, -216.817, -199.2999, -208.089, -202.9926, -188.161, -208.1195, -193.2575, -205.3729, -206.2885, -192.9218, -210.4999, -194.997, -203.0231, -214.5892, -200.1239, -194.3256, -199.0253, -192.2809, -187.9474, -203.8165, -213.0023, 
0.00116, -433.3087, -203.6334, -196.5534, -204.7321, -202.901, -190.8161, -187.3981, -190.0531, -198.0487, -210.4999, -190.0531, -208.6078, -212.4835, -202.901, -218.3734, -204.549, -193.8983, -196.0956, -203.1452, -198.2013, -203.4198, -200.8563, 
0.00118, -430.8978, -194.0204, -213.0939, -204.3353, -195.4547, -194.9664, -200.0018, -208.4857, -184.1937, -205.6476, -208.15, -193.6542, -191.8842, -195.4852, -206.3495, -199.9408, -185.8722, -192.5556, -217.9767, -196.2482, -210.622, -183.2172, 
0.0012, -430.4706, -198.7506, -194.3866, -198.3844, -186.1163, -195.6684, -200.7953, -208.6383, -196.767, -188.2831, -211.9342, -193.7152, -182.4542, -189.046, -220.7538, -201.2225, -198.1098, -199.9713, -206.6242, -191.9147, -218.7396, -168.7213, 
0.00122, -435.6891, -195.943, -196.2787, -212.8803, -212.4225, -196.0956, -213.3991, -202.5348, -193.7763, -195.5158, -190.5719, -205.1898, -201.07, -180.2265, -216.4813, -214.4977, -195.5158, -196.9501, -193.8678, -208.5163, -208.028, -182.3627, 
0.00124, -428.0902, -190.8466, -210.744, -215.5353, -210.0726, -191.2433, -193.8068, -194.1425, -188.5578, -219.9298, -204.61, -206.0443, -207.3871, -198.8117, -206.8378, -191.3654, -205.6171, -194.6002, -207.9975, -209.2487, -193.5626, -192.7081, 
0.00126, -440.9076, -201.7108, -220.296, -190.694, -222.6154, -186.9708, -196.6449, -200.5206, -186.0553, -200.0629, -211.507, -202.1076, -211.6901, -194.0204, -209.7064, -202.6569, -202.1686, -194.7528, -200.5512, -186.7572, -201.4972, -198.0182, 
0.00128, -455.7086, -188.4357, -204.8847, -199.6356, -196.3703, -187.0624, -204.8236, -201.8634, -183.9801, -210.0726, -194.5697, -204.8541, -198.6591, -182.6984, -210.683, -194.2951, -188.4357, -204.4879, -196.004, -205.3119, -209.3097, -209.8285, 
0.0013, -430.6232, -187.0014, -202.1686, -205.6171, -200.9784, -182.088, -200.7953, -198.5065, -207.4176, -208.3331, -198.3539, -202.3212, -202.2296, -184.6515, -230.2753, -187.0929, -192.3419, -215.6268, -203.2367, -207.4176, -189.9616, -212.4225, 
0.00132, -428.4259, -198.0182, -196.1871, -206.8988, -213.7042, -193.8373, -212.453, -197.9572, -198.1403, -205.9528, -206.1054, -207.1735, -205.0678, -190.4193, -209.2487, -201.5582, -202.2296, -212.1478, -202.1381, -208.028, -196.9196, -190.8161, 
0.00134, -431.7828, -181.7218, -207.7533, -205.7392, -209.8285, -187.9169, -205.556, -200.0324, -192.464, -210.9577, -210.9271, -211.629, -213.0023, -197.1942, -214.6198, -200.8869, -195.2716, -193.8678, -198.3539, -203.9691, -208.6688, -200.6427, 
0.00136, -439.7784, -191.5485, -192.8607, -200.9479, -213.9484, -179.0058, -197.6215, -202.1076, -192.7081, -211.1102, -210.5609, -187.0319, -207.7533, -199.1168, -213.9789, -200.8258, -190.5109, -194.3561, -185.6891, -204.3659, -203.6334, -203.725, 
0.00138, -425.8319, -210.744, -185.6586, -208.15, -223.4699, -215.1691, -203.4198, -208.4857, -200.1239, -203.8776, -201.192, -192.1893, -193.6542, -209.8285, -207.1124, -191.1517, -182.3322, -195.0275, -180.1959, -202.9926, -209.1571, -196.5839, 
0.0014, -432.1185, -211.4459, -200.0324, -194.6613, -212.5141, -197.652, -190.9076, -221.3336, -196.4618, -193.6542, -195.2106, -196.3092, -194.4476, -201.955, -209.8895, -194.7223, -197.5299, -196.5839, -198.6896, -208.1806, -191.4874, -206.8988, 
0.00142, -431.9965, -205.4035, -195.3021, -200.3681, -210.9271, -195.0885, -194.7223, -217.7326, -198.6591, -215.7794, -206.7462, -206.8683, -191.2738, -198.0182, -218.6176, -202.9315, -197.3163, -194.173, -210.9271, -216.2067, -200.3375, -185.1093, 
0.00144, -427.2968, -204.4879, -194.4782, -212.3309, -211.4459, -209.6759, -200.1544, -205.3729, -194.7223, -209.0656, -211.507, -197.4994, -205.5255, -193.0438, -218.8312, -199.5746, -185.3229, -189.2597, -204.549, -201.8939, -203.0841, -203.0231, 
0.00146, -449.483, -190.7245, -204.4269, -197.713, -224.5075, -207.2955, -200.3986, -195.3021, -201.5277, -189.5343, -198.476, -204.0912, -198.1403, -194.5697, -212.5751, -200.3681, -201.0089, -203.1757, -214.4672, -200.8869, -209.3097, -203.7555, 
0.00148, -436.5131, -186.6046, -209.9201, -188.7714, -229.0851, -213.0329, -201.7413, -213.0634, -191.8842, -193.8678, -195.119, -197.4689, -210.7746, -194.9664, -211.3849, -200.2765, -198.3539, -203.664, -193.5321, -194.8444, -208.4247, -192.2504, 
0.0015, -418.6603, -200.7343, -203.8165, -211.1713, -217.0307, -210.6525, -194.997, -199.6051, -185.9332, -206.2579, -200.3681, -192.6471, -212.7582, -208.6994, -222.7069, -196.9501, -190.8466, -194.112, -192.8913, -198.2318, -203.1146, -195.3021, 
0.00152, -434.9567, -199.422, -199.422, -209.2182, -202.3822, -204.5184, -205.2204, -179.3414, -206.6852, -191.3959, -185.4755, -190.0531, -208.3637, -203.6334, -213.216, -195.4547, -190.7245, -195.4547, -212.5446, -188.9545, -194.6918, -194.234, 
0.00154, -433.858, -203.1146, -204.4879, -200.0324, -206.4105, -187.8864, -199.361, -207.5397, -194.8139, -196.7975, -197.1942, -196.8891, -215.4743, -205.3119, -225.8197, -191.518, -194.3256, -199.3305, -213.0329, -197.9877, -197.591, -191.3654, 
0.00156, -435.3229, -199.3915, -202.7179, -206.0443, -210.0421, -196.9196, -201.3751, -209.3097, -182.973, -195.6073, -210.1337, -200.5206, -197.4079, -205.8612, -221.4252, -202.901, -208.7604, -204.2133, -219.8993, -188.1915, -193.3185, -192.9218, 
0.00158, -423.0853, -190.9381, -206.4716, -196.7365, -209.5538, -200.3375, -194.6613, -188.0695, -203.5114, -200.9479, -191.4569, -197.1942, -206.2885, -194.3256, -197.4994, -196.5228, -194.4476, -205.5866, -210.7746, -197.9572, -195.6378, -190.6635, 
0.0016, -425.4657, -197.2858, -199.6051, -185.3839, -205.3424, -202.2296, -193.9594, -194.9054, -203.8471, -184.4074, -181.8134, -204.8541, -209.798, -186.8793, -196.4618, -202.1076, -188.8629, -211.3239, -210.7746, -209.737, -188.4357, -195.9125, 
0.00162, -435.506, -216.5119, -201.131, -182.9425, -188.3441, -202.1076, -209.7064, -203.6334, -205.3424, -190.8161, -189.9921, -218.1598, -198.5675, -186.5741, -216.756, -195.4852, -202.3822, -216.3898, -199.8187, -221.3947, -198.7506, -200.6122, 
0.00164, -436.6046, -204.7626, -211.6596, -200.8563, -201.7413, -208.974, -188.5578, -198.8727, -199.361, -202.901, -200.3986, -217.2443, -195.5768, -203.6334, -209.2487, -190.1752, -198.5065, -209.0045, -206.6547, -203.5114, -197.4384, -202.4433, 
0.00166, -428.1818, -195.4242, -211.8732, -193.8373, -202.6569, -183.2782, -211.4154, -185.3534, -187.0319, -202.5043, -182.1185, -198.5675, -194.3866, -207.204, -208.5468, -191.1823, -200.5817, -206.7462, -207.2955, -190.9076, -195.1801, -212.6666, 
0.00168, -430.5316, -195.9735, -206.5631, -203.3283, -215.108, -190.8161, -193.7152, -195.8209, -179.1278, -213.6432, -187.4286, -192.464, -204.1217, -191.9757, -213.3991, -189.1071, -212.5751, -214.5892, -205.3729, -191.7011, -197.1942, -194.0509, 
0.0017, -432.5763, -199.1779, -184.3158, -199.8493, -224.0802, -200.6732, -180.2265, -202.7179, -184.8041, -207.5092, -197.652, -210.5609, -191.5485, -193.5626, -213.3685, -195.1496, -205.7392, -200.4291, -198.8117, -199.1779, -198.9948, -202.4738, 
0.00172, -426.9611, -189.1071, -194.1425, -197.652, -202.5958, -196.5228, -200.1239, -204.6405, -171.2238, -199.361, -188.4662, -197.4079, -193.3795, -197.8961, -200.246, -199.2694, -196.4923, -202.6264, -204.7626, -199.3915, -200.8258, -204.3048, 
0.00174, -434.1937, -203.3283, -196.8891, -208.4247, -189.3512, -196.0346, -186.1469, -211.4459, -184.56, -208.2416, -194.112, -198.2929, -208.2721, -201.6803, -187.7643, -183.1867, -194.3256, -200.0018, -198.1098, -195.2106, -191.4569, -205.8612, 
0.00176, -441.579, -197.7741, -203.8471, -205.1288, -178.3649, -200.5512, -177.8461, -197.0111, -193.1659, -200.7648, -191.0602, -205.5866, -206.5936, -203.7555, -200.1544, -178.8226, -209.0045, -209.859, -194.3866, -199.8493, -206.6242, -195.6989, 
0.00178, -440.2057, -204.2438, -208.3026, -205.0067, -180.6537, -207.2955, -178.2428, -195.882, -200.3375, -201.8634, -194.1425, -215.0165, -209.5233, -197.2858, -204.0302, -195.4242, -198.9032, -193.8678, -197.713, -200.7038, -201.7108, -204.4574, 
0.0018, -424.7943, -213.8263, -203.0536, -199.5441, -191.3654, -208.4247, -187.6727, -194.3866, -187.5202, -190.3278, -187.3371, -213.216, -195.4242, -197.4994, -209.5844, -204.7016, -187.8864, -197.7435, -197.1332, -201.1005, -205.6476, -207.204, 
0.00182, -419.2401, -203.8165, -215.9625, -207.7838, -193.1659, -190.6329, -194.5087, -209.3707, -214.6808, -200.185, -182.0575, -206.1359, -204.1522, -200.6122, -213.0329, -206.0443, -209.6149, -211.6596, -208.1195, -211.2628, -202.016, -197.1027, 
0.00184, -426.1676, -201.3751, -199.5746, -212.1478, -195.1801, -189.3512, -194.173, -199.4525, -213.7042, -206.2885, -192.6166, -197.9572, -205.5255, -193.4406, -224.2023, -192.6166, -200.8869, -195.058, -206.5631, -190.7855, -203.8776, -182.6373, 
0.00186, -441.8231, -184.3463, -185.5365, -204.5184, -190.6635, -198.6591, -201.0089, -198.3844, -197.3773, -202.2601, -210.4999, -205.2204, -197.4079, -197.6825, -220.9979, -203.8471, -215.4743, -182.7289, -197.5604, -198.6591, -205.2509, -203.4503, 
0.00188, -427.8766, -191.3654, -198.537, -193.41, -206.9293, -198.7201, -197.1942, -208.3331, -199.0558, -199.1168, -200.8258, -211.8732, -192.9828, -212.453, -217.0612, -194.0814, -203.1452, -196.4008, -210.5304, -188.0084, -207.5397, -205.6171, 
0.0019, -431.1725, -213.7958, -204.7321, -200.2155, -208.1195, -205.434, -198.0487, -188.9545, -199.1474, -198.9642, -203.8165, -194.997, -202.7484, -199.2999, -212.3615, -200.246, -195.882, -206.8988, -216.2067, -191.4264, -205.1898, -204.549, 
0.00192, -432.9425, -190.9076, -198.3844, -184.1327, -204.2438, -205.7697, -196.4618, -197.9572, -186.5436, -206.8073, -203.7555, -210.2252, -221.2726, -198.6286, -211.9037, -213.5211, -215.6268, -199.6356, -218.0988, -203.9691, -205.556, -213.1854, 
