Sweep Start (s), 86.8536, 87.01744, 87.18128, 87.34512, 87.50896, 87.6728, 87.83664, 88.00048, 88.16432, 88.32816, 88.492, 88.65584, 88.81968, 88.98352, 89.14736, 89.3112, 89.47504, 89.63888, 89.80272, 89.96656, 90.1304, 90.29424, 90.45808, 90.62192, 90.78576, 90.9496, 91.11344, 91.27728, 
Time (s), Sweep #1, Sweep #2, Sweep #3, Sweep #4, Sweep #5, Sweep #6, Sweep #7, Sweep #8, Sweep #9, Sweep #10, Sweep #11, Sweep #12, Sweep #13, Sweep #14, Sweep #15, Sweep #16, Sweep #17, Sweep #18, Sweep #19, Sweep #20, Sweep #21, Sweep #22, Sweep #23, Sweep #24, Sweep #25, Sweep #26, Sweep #27, Sweep #28, 
0.00034, -433.7054, -227.4982, -236.1652, -218.9838, -210.5609, -208.4552, -178.9752, -232.1369, -199.1474, -219.8383, -214.6503, -218.465, -198.537, -203.5724, -221.1505, -220.8759, -198.7811, -212.5751, -222.9205, -207.2345, -216.2982, -232.5946, -237.6605, -230.1227, -191.0297, -200.2155, -233.8458, -216.1456, 
0.00036, -437.4591, -216.756, -235.5548, -225.2704, -230.8551, -203.786, -192.464, -225.7892, -208.5468, -227.3151, -232.9303, -227.3456, -210.2558, -214.162, -227.5592, -227.9865, -208.6383, -203.3893, -230.5499, -209.4623, -232.3505, -225.4535, -242.2992, -221.3642, -206.4716, -194.2951, -222.5238, -234.6393, 
0.00038, -423.9093, -223.8971, -215.1996, -222.9511, -218.0683, -211.7816, -190.1142, -224.8432, -205.7697, -225.2094, -226.4606, -233.2965, -210.4389, -211.5375, -227.9865, -239.7968, -202.901, -203.725, -226.6132, -218.4955, -231.3739, -226.7352, -222.5238, -229.2682, -211.0187, -183.4918, -223.714, -225.7587, 
0.0004, -427.6324, -228.1696, -209.2487, -222.4933, -214.7418, -206.319, -197.8961, -213.0329, -190.694, -220.3876, -204.7321, -229.0546, -201.955, -207.0819, -231.1603, -228.8104, -207.5092, -226.8268, -221.1505, -200.307, -217.8546, -233.8153, -223.4699, -231.3739, -208.7604, -189.1681, -232.2284, -219.1059, 
0.00042, -431.5387, -230.4889, -205.3119, -223.1952, -225.8197, -184.4074, -209.859, -220.2655, -207.0819, -224.6295, -231.3434, -225.7587, -200.6122, -208.1195, -233.1745, -226.0028, -209.4623, -222.9816, -222.005, -209.6149, -217.9462, -224.7516, -218.4345, -226.8573, -200.0934, -194.9359, -224.2633, -223.6835, 
0.00044, -424.4891, -221.3947, -205.5255, -221.4557, -229.8175, -207.3261, -227.0709, -245.9003, -214.3146, -224.538, -222.768, -226.1859, -194.6613, -204.9152, -230.9772, -235.1276, -203.4809, -192.8302, -221.3642, -216.1151, -232.2589, -217.9462, -214.101, -222.0355, -187.5812, -201.9855, -209.8895, -218.2208, 
0.00046, -434.6515, -217.0307, -215.9931, -209.2182, -218.4345, -208.913, -228.6579, -246.9074, -209.6759, -222.2797, -208.913, -220.3266, -199.361, -199.2084, -228.3527, -211.0797, -213.0023, -206.4716, -227.6203, -208.7909, -219.8383, -212.7582, -227.9559, -227.3761, -185.1093, -205.8612, -211.8732, -224.7211, 
0.00048, -441.4874, -226.4606, -240.9564, -240.1325, -222.1881, -200.246, -228.9935, -230.9467, -198.8117, -231.9843, -218.4345, -215.4132, -206.0748, -219.5636, -221.4557, -227.9865, -209.4623, -212.9108, -231.0077, -204.5184, -225.6671, -232.1979, -232.7777, -225.6366, -198.9032, -206.6242, -235.4328, -216.9696, 
0.0005, -442.2504, -241.4142, -243.2147, -226.3996, -219.2584, -213.9179, -229.9091, -217.4884, -210.7746, -234.3341, -225.2399, -221.4862, -205.0067, -204.8236, -225.0263, -225.0263, -218.2819, -209.5233, -213.7042, -205.4035, -238.8812, -223.2562, -247.5177, -225.362, -199.8798, -206.1664, -234.7309, -212.9413, 
0.00052, -422.5055, -225.1483, -230.3058, -233.7848, -212.8497, -208.7299, -221.2726, -221.6083, -216.4813, -223.5614, -228.963, -226.2775, -200.1544, -199.8493, -211.9953, -228.5968, -212.453, -204.8541, -217.8851, -217.0612, -224.3854, -231.0993, -238.2404, -226.308, -203.2367, -215.047, -228.4442, -215.6268, 
0.00054, -425.7709, -232.3505, -222.3712, -239.8273, -233.1745, -200.5512, -227.8034, -221.8524, -193.0133, -223.653, -226.6437, -221.6083, -223.5004, -205.4645, -225.5145, -234.8834, -209.1876, -210.6525, -218.8007, -210.3168, -222.4323, -229.6649, -222.829, -229.8175, -199.2999, -221.4252, -224.9652, -207.7838, 
0.00056, -439.4733, -226.8573, -234.0595, -233.205, -219.0448, -200.246, -223.8971, -222.89, -216.1762, -224.5075, -222.4017, -214.986, -215.7489, -207.9364, -220.8454, -219.35, -195.5158, -204.0607, -222.005, -200.8258, -223.4393, -230.7025, -218.1903, -221.8829, -205.2814, -212.9718, -240.8344, -220.3876, 
0.00058, -429.0973, -222.3102, -232.8693, -205.1593, -233.8153, -214.8029, -228.3527, -224.5685, -227.4677, -232.1674, -226.1859, -223.9887, -200.8869, -208.7604, -229.3292, -214.3451, -194.6918, -209.859, -228.6273, -217.8546, -235.3412, -219.4721, -232.2284, -227.2846, -202.2907, -229.7565, -217.641, -233.9679, 
0.0006, -424.9469, -232.0453, -230.3363, -218.8312, -238.1183, -199.6967, -216.2677, -231.0687, -215.81, -227.0099, -226.7352, -221.4252, -204.2743, -198.8117, -227.6203, -220.235, -210.1642, -218.9838, -232.9303, -227.8034, -229.3903, -223.1342, -230.3668, -219.3805, -190.9381, -224.599, -225.1483, -237.5995, 
0.00062, -430.8673, -214.4367, -236.745, -240.4987, -226.6742, -200.3681, -219.2584, -234.4867, -226.1249, -219.0448, -226.0944, -213.9484, -202.901, -173.6652, -230.4889, -211.1102, -213.7348, -212.1478, -213.4601, -230.9772, -229.7565, -225.3314, -235.1276, -229.726, -200.7038, -225.0263, -224.4464, -228.017, 
0.00064, -427.5409, -215.9931, -227.5897, -231.496, -213.8263, -197.9877, -231.2213, -212.7582, -212.6361, -202.6874, -235.8905, -237.2028, -208.8519, -179.6466, -227.1015, -215.5353, -199.0558, -212.7582, -208.1195, -239.9799, -225.9723, -220.7843, -226.5521, -234.8224, -227.8034, -228.8104, -224.4159, -215.6574, 
0.00066, -436.2689, -223.653, -235.1581, -219.4415, -221.4557, -200.0934, -227.132, -207.8143, -197.2247, -184.4379, -219.3805, -222.9205, -200.4596, -190.2057, -229.1767, -214.8029, -215.1691, -203.2062, -230.0922, -225.1178, -227.0099, -228.078, -217.2748, -231.9232, -224.66, -236.1041, -221.5473, -218.5871, 
0.00068, -439.809, -222.768, -239.2169, -222.9816, -213.6127, -188.1, -221.181, -231.6486, -198.476, -196.2482, -233.4796, -225.0263, -203.0231, -197.0416, -240.7733, -192.1588, -223.2562, -206.2579, -239.4, -221.3336, -227.0099, -222.8595, -224.2938, -223.8971, -220.8759, -224.3854, -230.1227, -218.1903, 
0.0007, -427.6935, -206.4411, -237.9352, -223.9276, -204.4269, -198.1403, -231.6486, -236.1652, -193.8068, -208.15, -226.1859, -253.255, -195.6378, -214.1925, -220.4791, -201.3446, -210.1947, -213.0634, -222.4017, -214.986, -227.4982, -224.1718, -231.7096, -213.1549, -235.8295, -226.0333, -224.1413, -225.423, 
0.00072, -430.318, -226.4911, -209.6759, -233.6627, -210.8661, -221.0895, -240.0714, -234.9445, -198.0182, -200.8258, -218.0988, -224.9652, -205.495, -213.4906, -225.1788, -203.9691, -194.8444, -203.786, -235.7379, -235.0971, -228.4137, -221.7914, -223.8361, -209.9506, -230.6415, -218.6176, -224.7821, -234.6088, 
0.00074, -440.816, -228.3222, -226.9184, -234.3952, -203.2367, -204.4574, -233.9069, -221.6693, -197.8351, -210.5304, -227.0404, -216.1151, -201.4972, -206.6547, -221.2116, -201.5277, -199.9103, -209.6454, -227.8644, -223.5614, -216.8475, -224.9957, -227.1625, -197.5604, -225.9113, -226.5216, -232.0453, -224.538, 
0.00076, -436.1163, -209.0045, -238.1488, -231.435, -202.4433, -193.5016, -222.1271, -214.1315, -191.518, -198.2929, -223.8971, -228.963, -190.694, -203.2062, -221.4862, -202.4738, -205.1898, -198.1403, -227.254, -213.0329, -227.254, -233.8764, -241.2311, -212.0258, -236.4704, -224.9957, -216.817, -212.2394, 
0.00078, -435.6586, -225.6671, -216.2372, -235.4633, -202.1991, -210.8356, -213.338, -224.8432, -204.9457, -207.9669, -234.5172, -227.8644, -206.3495, -215.3522, -212.4835, -212.8803, -213.0023, -203.786, -232.3505, -224.9042, -238.8202, -221.5473, -231.0687, -221.7609, -233.6017, -225.4535, -211.5985, -217.4579, 
0.0008, -436.2689, -221.9135, -216.3898, -224.8737, -196.1566, -216.7255, -223.9276, -229.9396, -213.338, -201.9855, -229.5429, -230.3668, -197.713, -220.7843, -230.9772, -197.5299, -211.6596, -212.3309, -212.8803, -215.3522, -222.9816, -223.1037, -222.6154, -224.3854, -214.0704, -213.3075, -211.568, -216.9086, 
0.00082, -421.4679, -221.7914, -216.695, -220.5707, -203.2977, -191.0297, -236.5009, -231.1603, -217.0001, -202.3822, -230.5194, -218.7702, -189.4733, -232.3505, -232.1063, -216.8781, -215.047, -204.0912, -220.0519, -222.4628, -214.3146, -230.3668, -228.7799, -199.2389, -224.1718, -224.9042, -214.162, -223.2562, 
0.00084, -422.7802, -224.6295, -209.6454, -226.4911, -202.6264, -213.7653, -219.1669, -222.7985, -202.8095, -215.5963, -233.3881, -217.6715, -198.1403, -229.3903, -220.1434, -221.5473, -207.9669, -198.7811, -232.7167, -251.1493, -224.9652, -224.6295, -221.7304, -198.2623, -220.8148, -214.4977, -199.0863, -238.7897, 
0.00086, -435.4755, -240.7428, -215.1996, -221.4862, -203.9386, -200.5206, -218.0072, -213.1854, -199.0253, -204.7016, -233.5101, -230.5194, -214.162, -230.4279, -213.7348, -224.66, -195.058, -195.6073, -228.1696, -216.1762, -232.8693, -216.7865, -222.768, -211.1713, -234.8834, -241.9635, -197.1027, -232.1674, 
0.00088, -438.4052, -237.3554, -223.2868, -228.078, -198.5675, -197.8961, -242.4518, -213.6127, -205.4035, -189.9005, -226.8268, -222.7985, -196.3397, -232.32, -219.5026, -233.266, -207.0514, -219.0143, -224.66, -214.8029, -222.6764, -219.8688, -227.8949, -213.8873, -228.6884, -237.1112, -197.6215, -225.3009, 
0.0009, -427.3578, -219.7162, -221.8219, -226.1859, -200.0324, -208.6688, -241.6889, -219.6857, -200.307, -211.3239, -230.3668, -223.4088, -212.3004, -226.6437, -214.4367, -219.7467, -211.1408, -199.2389, -220.0519, -216.6339, -217.8241, -226.0028, -228.2001, -210.1032, -221.6388, -215.108, -190.8161, -228.3832, 
0.00092, -435.2313, -220.6317, -224.7211, -218.6481, -209.5538, -188.1305, -209.9811, -228.7799, -201.7719, -207.5397, -223.4393, -215.7184, -218.3429, -224.0192, -224.0802, -229.3598, -207.143, -194.5392, -228.8104, -226.5216, -212.5751, -230.733, -210.744, -212.7277, -230.9162, -223.2257, -199.2999, -230.7941, 
0.00094, -433.858, -237.2333, -222.4017, -232.9913, -204.5184, -199.0253, -221.3947, -223.5919, -198.2929, -185.3534, -243.2147, -224.8126, -197.0111, -226.2164, -228.9935, -226.4911, -216.5729, -214.0704, -221.7609, -226.0333, -225.0263, -226.7658, -211.6596, -204.1217, -220.6622, -227.9559, -203.9996, -220.6317, 
0.00096, -437.8253, -226.7658, -216.1456, -230.4889, -195.6989, -218.5871, -229.5734, -229.6649, -196.5228, -205.9833, -214.5587, -227.8034, -185.445, -228.963, -225.7282, -230.5194, -209.0045, -223.3783, -229.7565, -211.8427, -234.09, -236.7755, -223.1952, -194.0204, -228.6579, -231.2518, -199.1779, -230.2753, 
0.00098, -439.4122, -226.5216, -224.7211, -225.1788, -204.0912, -194.0509, -229.8175, -219.289, -193.0438, -196.004, -223.0731, -223.3478, -199.9103, -226.3996, -229.6649, -225.9113, -204.3353, -206.8988, -231.3434, -193.1049, -228.8715, -226.4606, -225.1788, -200.1239, -223.1342, -219.9603, -191.4569, -218.4955, 
0.001, -432.4847, -214.6503, -220.4791, -221.2726, -199.2999, -191.1212, -241.0175, -219.289, -199.9408, -197.7741, -244.6491, -230.2753, -210.1337, -216.1151, -229.6344, -227.193, -208.8825, -203.4503, -231.4655, -214.223, -229.0851, -212.7277, -227.0404, -199.7882, -235.86, -226.3385, -209.4623, -218.6786, 
0.00102, -438.7714, -217.0612, -217.6105, -227.1625, -192.9523, -208.0585, -238.2404, -233.2965, -218.9838, -204.8541, -227.9254, -232.5946, -205.0678, -226.2164, -223.0426, -228.902, -201.4667, -213.0329, -232.381, -227.3456, -221.059, -225.6671, -229.5429, -206.3495, -227.8034, -236.5924, -201.4972, -228.5968, 
0.00104, -436.1469, -230.2753, -221.1505, -239.0338, -199.8187, -204.671, -219.289, -229.8786, -202.9621, -205.1288, -229.848, -225.7282, -205.6171, -226.8878, -229.9701, -214.6808, -202.5958, -202.2907, -235.7684, -218.6176, -209.4928, -225.9418, -230.3974, -212.5141, -212.0563, -220.235, -195.5768, -224.4769, 
0.00106, -431.3861, -219.5026, -215.8405, -237.9047, -205.6171, -189.4428, -209.859, -222.9511, -199.6051, -207.8754, -225.2704, -236.9281, -204.549, -231.9232, -223.0426, -225.3009, -206.1969, -215.4743, -223.9276, -224.4464, -195.0885, -230.7636, -229.3292, -211.2323, -234.0595, -214.0094, -210.1947, -231.2824, 
0.00108, -438.5272, -220.0824, -223.775, -239.1559, -190.2667, -198.7201, -216.7255, -226.7352, -193.8068, -218.465, -223.8361, -231.6791, -208.7604, -231.8927, -210.5609, -235.9516, -195.0275, -202.7179, -230.1532, -223.1952, -209.8895, -237.4469, -218.4039, -212.1784, -231.6486, -217.4884, -194.3256, -223.5004, 
0.0011, -434.743, -229.0241, -232.5031, -213.6737, -199.2694, -210.1032, -224.8432, -218.0988, -206.1969, -232.0453, -226.1249, -223.1342, -207.0209, -240.3461, -221.181, -220.7843, -200.0018, -201.4362, -237.1723, -231.0077, -227.3151, -215.6574, -216.4813, -196.0651, -221.3642, -236.5619, -185.7807, -224.6295, 
0.00112, -430.2875, -214.223, -227.8949, -226.308, -196.9501, -196.828, -211.568, -218.9838, -206.8683, -219.9298, -238.1183, -229.8786, -203.4198, -219.5636, -221.3947, -220.9064, -200.9784, -209.7064, -235.0971, -234.6698, -228.078, -214.9555, -237.0502, -200.9479, -209.4623, -227.0709, -197.0416, -222.5543, 
0.00114, -432.6984, -215.4132, -228.4137, -239.3695, -193.4406, -192.0978, -209.0045, -228.7799, -199.3915, -209.737, -236.8976, -232.7777, -209.7064, -226.308, -216.9696, -230.733, -195.5463, -208.4857, -222.4628, -237.6911, -238.9118, -223.5004, -223.9887, -211.7206, -228.5358, -210.0726, -202.6874, -225.5145, 
0.00116, -432.6373, -218.4039, -234.2121, -234.5172, -202.5348, -202.4738, -207.204, -235.7684, -203.8165, -217.3358, -219.3805, -217.2748, -213.338, -225.0568, -232.6251, -217.3053, -215.047, -198.6286, -226.5827, -226.6742, -223.2562, -222.6764, -221.4252, -200.307, -219.2279, -218.8617, -197.1942, -224.1107, 
0.00118, -413.869, -229.2377, -225.0568, -219.9298, -210.3778, -209.4928, -202.5043, -230.1227, -203.7555, -229.6039, -234.3341, -226.3996, -205.9833, -227.8949, -228.3527, -229.0241, -218.1598, -208.913, -221.0285, -222.4323, -206.319, -238.8507, -228.902, -190.0531, -213.0634, -213.216, -190.5719, -230.7941, 
0.0012, -435.9332, -228.1085, -211.7816, -223.0731, -178.0597, -201.2225, -208.6688, -226.6742, -204.1217, -225.5756, -233.8153, -231.557, -198.2623, -222.2797, -219.0753, -222.5849, -216.3593, -221.7914, -222.6154, -229.3292, -223.2868, -229.2377, -229.9701, -214.4672, -210.744, -233.7848, -198.3539, -231.2213, 
0.00122, -430.7452, -209.4928, -198.2623, -227.6813, -184.6515, -208.028, -204.1217, -237.9047, -214.9555, -219.3805, -230.1227, -240.6207, -204.1828, -232.5641, -201.3141, -218.8922, -204.9152, -202.0465, -221.0895, -231.435, -232.8082, -233.8764, -209.6759, -215.5048, -230.2448, -226.4301, -198.9337, -222.2492, 
0.00124, -429.4635, -216.6034, -205.9223, -212.3004, -202.8095, -201.5582, -199.483, -230.7941, -214.6503, -222.4017, -221.6693, -232.8693, -203.6334, -229.7565, -210.8051, -224.4769, -212.6361, -195.882, -228.4137, -218.1903, -232.9913, -227.4677, -233.205, -203.7555, -224.7211, -217.5495, -196.004, -212.5446, 
0.00126, -430.0128, -223.5614, -222.768, -226.0944, -205.0067, -204.61, -190.9381, -221.6388, -208.974, -227.3151, -233.0524, -221.8524, -192.403, -220.174, -203.0536, -237.0502, -199.6967, -197.4994, -228.0475, -231.1298, -216.3593, -217.2443, -236.1652, -208.2111, -211.9953, -234.1205, -205.1593, -220.5402, 
0.00128, -431.9354, -239.339, -204.2133, -241.3226, -197.9572, -195.9735, -199.2389, -222.7985, -209.3402, -214.3756, -236.0431, -230.9162, -201.4362, -235.0971, -194.234, -217.5495, -183.736, -211.9953, -217.6105, -229.6344, -227.0404, -228.4747, -230.0311, -206.1969, -226.5827, -233.0524, -206.5021, -221.1505, 
0.0013, -436.0858, -236.9892, -222.005, -226.6742, -197.2247, -196.4923, -199.7577, -229.3903, -207.6618, -221.3031, -226.8878, -231.9538, -205.7086, -230.7025, -203.3283, -223.0426, -198.0792, -211.9342, -227.7118, -228.5663, -242.4823, -225.7282, -227.7118, -199.422, -233.3881, -225.362, -200.0629, -218.9227, 
0.00132, -428.548, -214.5282, -227.3151, -227.2846, -189.3207, -199.422, -201.5888, -223.0731, -216.5729, -221.12, -219.4415, -233.7543, -207.7228, -209.2487, -207.7228, -242.5128, -196.2177, -207.8449, -235.3717, -230.5194, -238.5455, -225.9418, -228.3222, -206.8683, -216.2372, -220.6317, -204.5795, -216.3593, 
0.00134, -424.2145, -216.2372, -228.6579, -225.7892, -202.9926, -191.8537, -207.8143, -226.9184, -214.4367, -212.5751, -228.3527, -243.8556, -200.4596, -228.6884, -193.288, -216.6034, -209.737, -210.4694, -223.4088, -222.5849, -210.3778, -228.1085, -233.6322, -228.9325, -232.8998, -227.4677, -212.5751, -202.2907, 
0.00136, -426.3812, -233.9984, -241.7499, -223.4393, -210.4083, -189.2902, -196.6754, -237.1417, -221.7609, -225.6061, -226.247, -225.3314, -191.2128, -229.9701, -205.3729, -222.3102, -213.1549, -208.3942, -215.0165, -218.3734, -215.3217, -226.2775, -219.7162, -208.6994, -232.1979, -225.0873, -186.7877, -194.4476, 
0.00138, -425.8319, -223.2868, -234.1205, -232.1979, -189.6869, -204.0607, -198.3234, -220.2045, -225.3009, -221.1505, -225.2399, -214.4977, -205.4645, -226.1859, -204.9152, -224.9652, -200.0934, -212.2394, -220.3266, -214.8944, -215.2912, -231.3739, -216.3898, -199.5136, -218.4345, -222.0661, -189.2291, -186.2689, 
0.0014, -426.6254, -218.1598, -229.7565, -240.3766, -186.5741, -205.8612, -209.9811, -217.702, -232.2589, -224.2023, -227.193, -237.4469, -208.4247, -220.4486, -211.9953, -221.7609, -216.6339, -203.9386, -235.921, -226.8878, -205.1898, -235.4938, -218.6176, -214.9555, -225.8502, -226.0333, -208.5468, -210.4694, 
0.00142, -435.3839, -230.1837, -224.1718, -228.6273, -191.7316, -209.4623, -207.0209, -229.7565, -226.1249, -222.1576, -236.3788, -236.2872, -205.7086, -222.89, -206.0748, -226.2164, -220.3876, -208.974, -238.9728, -235.7379, -197.1942, -225.7587, -230.672, -197.6215, -222.6459, -213.7348, -206.1359, -210.2252, 
0.00144, -437.7948, -226.8878, -231.435, -223.8056, -198.0792, -208.5468, -183.1256, -223.775, -220.2045, -220.6622, -222.768, -228.3832, -203.8165, -225.3009, -198.8422, -233.2965, -211.8121, -209.1266, -224.599, -231.7096, -192.0062, -226.0028, -240.224, -198.0792, -224.7516, -229.787, -189.87, -194.4476, 
0.00146, -429.3719, -216.0846, -224.2328, -235.3717, -206.4411, -193.0133, -203.4198, -219.1669, -216.2372, -236.0431, -222.005, -223.3173, -202.9621, -228.2306, -210.0116, -236.5619, -183.7055, -214.4061, -229.787, -218.3429, -196.1261, -235.5243, -243.9472, -204.0302, -222.2492, -209.9506, -192.403, -186.9403, 
0.00148, -427.663, -210.5304, -217.1527, -235.86, -186.2384, -188.5272, -214.8639, -219.5331, -219.35, -215.4437, -232.2284, -226.1249, -219.1669, -234.09, -200.5817, -222.0661, -198.0182, -206.7462, -226.8268, -231.7706, -212.7277, -223.4699, -236.9892, -200.7953, -217.0612, -210.8966, -184.2548, -195.6378, 
0.0015, -438.4662, -219.9603, -220.1434, -221.1505, -192.3114, -199.5441, -197.4994, -231.0077, -222.4017, -206.38, -223.0121, -229.6954, -210.4694, -220.9369, -193.5932, -215.8405, -213.7958, -219.7162, -222.6154, -232.5031, -204.7321, -222.4628, -227.2235, -205.556, -209.1266, -233.9374, -201.131, -197.8656, 
