0.00016, -428.8226, -229.0241, -239.2169, -221.0285, -213.4906, -206.4411, -184.56, -204.2438, -201.8634, -222.7374, -228.7799, -193.9899, -204.1217, -237.2943, -436.1469, -209.6759, -196.4008, -200.2765, -218.0377, -185.9332, -220.9979, -199.3305, -197.4384, -180.1349, -203.3893, -239.3085, -209.859, -201.5582, -232.8388, -230.3058, -197.5604, -203.9691, -197.8961, -190.6635, -225.3009, -228.0475, -208.4857, -226.308, 
0.00018, -421.6205, -224.7516, -231.1908, -223.4088, -207.6618, -198.6591, -193.3795, -204.3659, -205.1288, -227.4677, -229.4513, -196.0956, -201.2531, -228.902, -420.9186, -200.7953, -198.6896, -196.1566, -216.2982, -181.9049, -209.8895, -198.6896, -190.6635, -168.5077, -201.6193, -228.4137, -207.4481, -193.4711, -222.768, -223.1342, -202.8705, -201.5582, -209.4318, -200.2155, -223.4393, -206.8378, -215.7184, -225.8808, 
0.0002, -437.276, -244.1303, -240.6513, -235.1581, -202.8095, -193.349, -205.8307, -216.0846, -211.9647, -241.2921, -232.8998, -208.6688, -193.9899, -230.1532, -431.5387, -177.6935, -190.6329, -193.8373, -211.2323, -176.0761, -201.3446, -199.3915, -198.0182, -193.5626, -196.4008, -230.4279, -204.8541, -188.3136, -204.7626, -230.8246, -186.9403, -197.5604, -203.5419, -195.7904, -222.5543, -219.35, -216.3898, -216.3593, 
0.00022, -426.015, -231.0993, -224.7821, -223.1952, -200.7038, -212.1478, -200.4596, -214.9555, -200.0324, -231.5875, -222.2492, -198.6286, -207.1735, -230.4279, -438.8934, -176.2897, -195.6073, -193.288, -208.5163, -184.9567, -197.2247, -196.9501, -200.3986, -182.5763, -191.4874, -214.6198, -199.2084, -201.192, -223.6225, -235.8905, -193.8983, -187.7033, -210.3168, -173.8178, -206.5936, -234.2121, -210.5304, -207.3261, 
0.00024, -435.1398, -214.9555, -222.89, -228.9325, -197.4079, -218.7091, -202.4127, -196.1566, -191.2738, -230.1227, -223.1342, -215.5658, -199.6051, -208.089, -434.682, -198.476, -183.5224, -199.6967, -220.0214, -187.0624, -189.9921, -193.1049, -210.1032, -198.2623, -200.0934, -213.6737, -202.9315, -198.3234, -213.3991, -221.8219, -194.7223, -168.4772, -193.7457, -197.4079, -203.6945, -230.8551, -200.7648, -215.6574, 
0.00026, -439.87, -232.0148, -238.0573, -228.2611, -186.452, -218.6176, -211.9037, -197.0416, -206.5936, -228.7494, -229.3292, -219.0753, -214.101, -205.1898, -424.9469, -205.4035, -187.8864, -211.2018, -207.1735, -191.2433, -194.4782, -186.5741, -212.3309, -205.8002, -200.5512, -228.2001, -200.5817, -199.6356, -224.3244, -218.1293, -202.2296, -205.556, -205.5866, -196.2482, -212.3615, -223.5919, -217.641, -194.6918, 
0.00028, -427.6935, -233.1439, -237.5995, -218.5871, -205.4645, -199.8493, -197.3468, -207.265, -209.0961, -244.0692, -221.7304, -204.3048, -206.1359, -206.8378, -428.4869, -211.3239, -195.6684, -215.2912, -218.526, -190.9076, -189.6564, -196.5228, -197.0722, -197.2858, -208.089, -229.1156, -205.3729, -203.2062, -227.9559, -214.6808, -205.7392, -206.8988, -190.1752, -196.0651, -218.3734, -241.5973, -209.035, -195.0275, 
0.0003, -422.7191, -228.902, -231.6181, -222.89, -210.8661, -201.5888, -213.7958, -204.5184, -199.361, -238.7897, -231.2213, -207.7533, -183.2477, -201.07, -425.13, -200.8563, -181.6303, -192.8607, -226.8573, -193.4711, -198.1708, -207.6923, -192.0062, -189.1986, -197.1332, -233.6017, -206.4411, -200.0324, -231.4044, -221.5473, -199.7272, -196.9501, -197.1332, -201.8634, -224.7516, -232.7777, -205.4035, -202.84, 
0.00032, -430.0739, -227.1625, -235.921, -221.7914, -211.3239, -210.4389, -208.028, -202.6569, -204.8847, -223.8056, -224.7516, -203.8165, -195.2411, -203.2672, -428.1818, -198.6591, -176.5643, -182.1796, -213.6127, -198.6896, -204.1217, -189.6869, -197.1637, -187.7033, -207.143, -230.9467, -193.8068, -196.2482, -230.5805, -234.0289, -201.9855, -198.8422, -202.7179, -200.7038, -228.963, -228.902, -200.246, -203.9996, 
0.00034, -433.4308, -233.6933, -237.0197, -233.9069, -202.5348, -208.4247, -206.9904, -207.0209, -197.9572, -230.3974, -234.2121, -199.9713, -204.7626, -212.7887, -439.1376, -197.2858, -181.7523, -203.7555, -212.3309, -184.7125, -198.7811, -182.027, -200.0018, -191.8842, -206.9293, -223.4393, -189.0766, -200.7953, -230.5499, -212.1173, -201.4667, -206.9904, -195.2716, -207.0209, -198.6591, -230.9772, -213.9484, -187.5507, 
0.00036, -439.87, -240.7428, -233.6017, -220.0519, -210.6525, -196.1261, -210.8661, -198.4454, -206.1054, -224.2023, -232.9913, -200.8563, -220.0214, -200.7343, -433.797, -191.5485, -192.8913, -205.6476, -213.5211, -206.5936, -194.3866, -196.0651, -197.591, -200.7343, -195.6073, -214.0399, -195.2411, -198.598, -231.5265, -218.0377, -206.1664, -196.6754, -206.6242, -203.6945, -197.5299, -220.9064, -220.1434, -201.4057, 
0.00038, -434.7736, -224.3854, -227.4982, -239.7052, -204.2743, -195.5768, -213.0023, -201.9245, -204.6405, -224.1107, -221.3947, -192.8913, -202.9315, -201.1615, -438.8019, -199.5441, -203.4198, -203.2367, -215.4743, -208.089, -211.7206, -187.9474, -207.8754, -212.7277, -198.9337, -215.6268, -200.8869, -196.6144, -226.369, -228.8715, -203.7555, -193.1659, -207.9975, -198.7506, -216.0846, -228.2306, -208.8214, -198.1403, 
0.0004, -426.3812, -229.5734, -220.5097, -228.7799, -203.9691, -205.5866, -208.3942, -213.5822, -202.5653, -222.2797, -233.4186, -219.5941, -206.8073, -220.7843, -430.4095, -206.8073, -209.4318, -199.8798, -217.4884, -201.4972, -205.1288, -209.6454, -206.7767, -203.6029, -186.0553, -222.3712, -204.9152, -198.9032, -233.9069, -223.1647, -198.6896, -193.4711, -200.3375, -203.725, -217.8241, -222.1881, -215.6574, -199.0558, 
0.00042, -431.3251, -236.806, -217.3358, -229.2987, -200.1544, -203.4503, -209.1571, -212.453, -203.9081, -232.2894, -234.3036, -220.3571, -191.7316, -222.4323, -438.3441, -205.0372, -206.8988, -192.0062, -219.3195, -194.3561, -185.4144, -212.4225, -186.2079, -186.5436, -205.4035, -215.1996, -200.3986, -197.2858, -239.9494, -226.6742, -191.6095, -199.8798, -195.7294, -193.6847, -218.465, -214.6198, -207.6923, -198.3844, 
0.00044, -440.0836, -234.8834, -239.4611, -226.4606, -203.2062, -209.798, -193.5932, -208.5163, -207.6007, -225.8197, -233.8764, -192.8607, -202.6874, -212.3309, -446.1871, -201.5277, -196.6144, -195.3021, -213.9484, -202.1686, -189.9005, -204.3659, -209.1571, -203.1146, -208.5773, -220.4181, -184.7125, -214.3451, -225.2399, -241.1701, -187.4896, -204.3048, -203.6029, -196.004, -210.2252, -227.9559, -209.6149, -204.549, 
0.00046, -436.4825, -227.3761, -231.6791, -220.7843, -200.307, -208.7604, -206.4716, -211.7816, -217.7936, -227.0099, -227.2235, -206.5631, -219.9298, -202.6569, -422.9938, -202.4127, -205.8307, -204.9152, -212.4225, -210.9271, -211.8121, -193.6542, -212.9413, -203.5114, -197.6825, -214.9249, -186.9708, -209.5844, -227.2235, -218.8922, -197.8046, -194.7528, -212.0258, -198.0182, -190.1752, -231.496, -223.0731, -194.6613, 
0.00048, -429.0668, -228.4137, -219.8383, -231.1298, -204.9152, -202.2907, -198.0182, -215.7489, -203.786, -229.9091, -218.465, -215.7794, -202.6874, -203.5419, -428.0292, -200.8563, -187.1234, -201.3751, -206.2885, -202.1381, -208.6688, -195.6989, -217.2138, -202.4127, -208.6994, -219.3805, -207.2955, -201.5888, -231.8927, -219.4721, -209.3402, -196.3092, -211.7206, -207.7228, -199.483, -231.7706, -201.6803, -203.2977, 
0.0005, -427.3578, -243.2758, -224.6295, -238.4845, -208.7299, -204.2743, -206.5936, -197.2553, -208.7604, -229.0851, -218.4345, -207.6618, -198.8422, -195.1801, -434.6515, -202.1991, -197.4994, -202.4433, -208.0585, -188.8934, -191.64, -202.6264, -195.5768, -207.0209, -202.5653, -251.5766, -207.3871, -188.7103, -223.4699, -237.7826, -189.0766, -199.8798, -207.1124, -213.1244, -205.9223, -233.9984, -198.0182, -187.0929, 
0.00052, -430.4706, -233.4186, -220.0519, -239.6747, -198.0182, -202.1381, -214.8944, -186.9098, -203.5114, -229.787, -211.1102, -210.8966, -204.7626, -207.7533, -425.7404, -184.1632, -202.2907, -196.2787, -211.7816, -201.4972, -204.2438, -217.0612, -185.8722, -191.5485, -197.3468, -220.5097, -199.1779, -199.1474, -225.9113, -233.9679, -198.4149, -183.4613, -200.3375, -198.0792, -195.3937, -228.4747, -218.5565, -197.2553, 
0.00054, -442.5861, -220.7538, -225.9418, -234.8834, -211.8732, -205.9833, -207.3871, -201.0089, -198.0792, -225.362, -200.4596, -205.0067, -199.9713, -210.622, -436.6046, -191.3349, -197.4994, -186.5436, -207.5397, -195.5463, -207.0514, -217.7631, -187.6727, -191.2433, -197.652, -216.2982, -204.0912, -199.5746, -226.0639, -216.2677, -198.6286, -196.9806, -176.015, -197.652, -206.2579, -223.8056, -210.5609, -201.192, 
0.00056, -438.5272, -234.0595, -245.8392, -229.9091, -204.8541, -218.4345, -201.1615, -223.5309, -215.7184, -235.2802, -197.9267, -191.6095, -199.1779, -214.8334, -431.7218, -203.5724, -199.0253, -203.6945, -211.3849, -197.9572, -192.0368, -201.2225, -192.8913, -200.9784, -201.7413, -235.5243, -176.9306, -202.6264, -222.6154, -199.5746, -204.671, -207.6007, -197.1637, -192.8302, -214.6808, -226.4301, -212.1478, -198.6896, 
0.00058, -429.1583, -230.3974, -248.952, -232.9303, -191.1517, -214.9249, -209.3402, -208.2416, -195.119, -224.3854, -202.1991, -222.2186, -202.4433, -210.0116, -425.954, -194.9664, -197.4384, -206.319, -207.1124, -192.9828, -196.4313, -200.7648, -211.8121, -197.7435, -202.5653, -225.7282, -194.7528, -193.9594, -220.174, -200.0934, -199.0863, -198.9642, -212.9413, -213.338, -206.0748, -231.7401, -224.4769, -204.2743, 
0.0006, -429.7076, -218.9533, -232.442, -237.569, -210.8051, -203.1146, -205.9833, -203.5114, -205.495, -231.0382, -212.392, -237.6605, -205.9223, -215.0775, -449.6356, -194.2951, -190.1447, -198.0182, -204.3659, -191.2433, -208.8519, -195.5158, -204.61, -211.9037, -209.8895, -219.3195, -202.9926, -197.8961, -234.6088, -202.0465, -173.0243, -199.7882, -208.7909, -205.8917, -201.1005, -217.7936, -211.0797, -197.7435, 
0.00062, -417.226, -232.8388, -212.5446, -221.1505, -212.0563, -200.246, -215.81, -206.5936, -208.4552, -238.0878, -198.537, -222.89, -210.0726, -221.944, -429.4635, -207.3566, -200.0629, -191.1823, -209.7064, -210.1337, -198.1708, -191.0602, -197.5299, -212.2089, -216.6644, -220.1129, -198.5675, -206.2579, -237.9352, -197.7741, -182.2101, -197.8046, -205.5255, -196.0346, -210.1642, -213.7958, -212.4225, -199.1168, 
0.00064, -435.6281, -232.9608, -237.8436, -225.5756, -197.591, -198.7811, -200.5512, -216.3593, -195.4547, -224.8432, -196.1871, -228.9935, -215.3522, -208.7299, -425.6793, -198.5675, -197.5299, -189.2291, -216.6644, -205.434, -202.6264, -205.7086, -205.0983, -202.077, -209.8285, -222.2186, -194.9359, -205.3424, -235.799, -216.0541, -200.1544, -185.2619, -202.1686, -189.9005, -212.5141, -221.2726, -204.0302, -199.6356, 
0.00066, -432.7899, -227.6813, -242.6654, -234.0595, -189.7785, -216.9086, -208.6078, -217.2443, -211.9037, -244.0387, -215.4437, -234.6698, -213.3991, -207.4176, -428.3344, -200.4596, -208.1806, -212.6972, -219.7467, -192.3725, -212.4225, -202.2601, -200.4596, -184.1937, -201.0089, -232.1063, -198.537, -206.9904, -226.0944, -224.2938, -187.6117, -190.5109, -194.8139, -193.1354, -219.1974, -232.9303, -206.4411, -190.7855, 
0.00068, -432.8815, -233.4796, -231.8317, -231.8317, -196.5534, -212.9718, -205.1288, -217.2748, -203.2977, -240.163, -196.2787, -230.2448, -198.9948, -205.3729, -417.5922, -192.0978, -204.9457, -195.8209, -195.7599, -180.2265, -209.5233, -199.6356, -208.1195, -204.7931, -198.537, -217.0307, -200.246, -193.8373, -218.7702, -207.6312, -218.8922, -192.7081, -198.8727, -211.3239, -206.5021, -215.9625, -215.108, -192.403, 
0.0007, -420.1251, -230.5194, -230.611, -232.0758, -210.0421, -207.0209, -204.4574, -214.0399, -197.0111, -229.2682, -204.7931, -235.4328, -208.2111, -209.4318, -428.1207, -184.0412, -182.2711, -185.2924, -196.9196, -182.7289, -217.9157, -185.6891, -202.7789, -208.6078, -201.5277, -214.8334, -207.2345, -203.4198, -215.1386, -200.7648, -195.2716, -207.7533, -192.4335, -203.1757, -212.4225, -226.8268, -212.392, -196.5228, 
0.00072, -429.7687, -240.7733, -232.6862, -231.5265, -201.1005, -203.3283, -202.6264, -209.7064, -207.0514, -213.4296, -203.725, -243.6115, -213.338, -211.4459, -431.142, -205.2814, -184.5294, -209.3097, -220.9674, -182.1185, -211.5375, -191.1212, -192.8607, -202.4127, -196.8891, -232.7472, -190.9076, -185.8112, -216.6339, -198.5675, -201.6803, -206.38, -201.8939, -196.1871, -220.6622, -235.7074, -194.0204, -196.004, 
0.00074, -437.8558, -238.9423, -230.3668, -224.7516, -218.526, -205.0678, -199.8798, -209.3097, -209.2487, -229.0851, -189.5648, -249.8065, -215.7794, -212.2699, -427.9376, -212.4835, -201.8939, -209.035, -212.5446, -198.1098, -199.0558, -213.4601, -203.5114, -208.8214, -222.5849, -221.5473, -194.234, -195.7599, -219.7467, -200.8563, -197.4689, -185.1703, -204.7931, -215.2301, -215.6268, -233.6322, -213.4601, -211.2018, 
0.00076, -435.6586, -226.1859, -234.09, -232.9608, -221.6083, -202.7789, -206.0138, -205.495, -202.901, -222.9816, -210.6525, -235.7074, -203.2977, -194.0204, -437.4896, -194.3866, -196.6144, -205.2204, -209.6454, -203.3588, -193.7763, -220.6317, -216.1151, -219.0448, -204.0607, -224.0497, -209.5233, -205.6781, -224.9347, -208.8519, -192.6471, -189.2902, -209.0045, -207.204, -218.1903, -229.1156, -229.5429, -204.9762, 
0.00078, -448.6285, -226.2164, -203.3588, -229.2682, -200.3681, -202.3517, -197.652, -208.6078, -209.737, -237.4164, -214.0399, -227.3456, -205.3119, -198.8727, -424.2755, -196.4008, -208.2111, -207.6007, -207.3261, -217.6715, -203.8471, -208.1195, -206.7462, -202.901, -194.4782, -236.7145, -205.1288, -202.2296, -231.496, -208.974, -188.985, -206.6852, -211.5985, -207.3261, -198.8422, -217.0612, -204.2438, -211.5985, 
0.0008, -436.0553, -243.0927, -195.2411, -236.6535, -201.3141, -194.3256, -197.2553, -215.6879, -204.549, -246.8768, -211.629, -217.7326, -209.0045, -210.3168, -436.4825, -185.9638, -199.3915, -195.5158, -207.3261, -199.4525, -206.2274, -198.2929, -201.192, -205.9223, -206.8988, -221.0285, -205.7086, -202.9315, -220.0824, -197.3468, -183.9191, -205.1898, -196.8585, -211.507, -211.0187, -232.8693, -211.2628, -204.3353, 
0.00082, -418.3246, -233.4491, -190.5414, -239.5831, -205.4035, -213.0634, -203.1146, -206.0138, -214.5282, -225.4535, -210.4999, -232.5336, -209.3707, -194.0509, -426.6254, -211.9037, -198.2318, -185.9638, -219.5636, -189.87, -203.1452, -211.629, -205.4035, -196.7365, -204.7321, -233.0219, -183.4918, -217.3969, -236.8366, -183.2477, -178.7006, -207.5702, -206.6852, -191.6705, -213.1549, -235.0665, -225.5145, -199.5136, 
0.00084, -423.7262, -218.8007, -204.7321, -233.4186, -231.2518, -210.0726, -200.7648, -206.8378, -219.1364, -220.1129, -199.4525, -231.4655, -203.0841, -205.3424, -433.3698, -236.3178, -206.4716, -219.6552, -209.0961, -200.4291, -203.3893, -208.7604, -201.6803, -191.8842, -216.0236, -210.0726, -191.518, -202.8095, -222.89, -202.2296, -198.3539, -201.192, -210.8966, -185.2313, -214.7724, -232.5641, -213.3991, -207.6923, 
0.00086, -438.2831, -219.5026, -220.9674, -229.5123, -242.7875, -198.7201, -191.8537, -204.2133, -207.6312, -219.5941, -205.0372, -228.963, -206.5326, -212.3309, -429.8907, -217.9157, -198.9337, -199.2389, -214.3451, -209.8895, -207.7533, -192.403, -219.1974, -188.7409, -195.1801, -204.549, -197.8351, -209.3402, -219.3195, -204.7931, -198.9642, -203.8776, -196.6449, -196.3092, -212.4225, -222.5849, -205.0067, -214.223, 
0.00088, -438.8629, -220.9674, -214.1925, -216.8781, -232.442, -224.599, -198.7811, -193.3185, -209.9201, -227.7423, -206.4105, -243.0011, -216.5729, -200.0934, -420.4303, -205.6781, -204.8541, -195.4852, -221.4252, -195.4547, -202.4738, -195.8209, -217.3969, -197.0416, -176.015, -188.1305, -206.7462, -193.0744, -222.768, -200.8563, -195.3632, -212.3615, -203.5724, -193.9899, -217.0612, -222.7374, -209.737, -210.4694, 
0.0009, -424.8553, -231.9843, -209.4318, -217.0917, -213.6432, -223.1647, -205.7086, -204.1217, -199.9103, -233.4186, -191.2433, -236.8976, -209.5233, -190.9076, -440.2667, -189.6564, -204.8236, -200.5512, -215.4437, -200.6732, -199.3305, -186.0248, -222.7374, -186.9403, -197.0111, -197.591, -207.5702, -200.6427, -233.9374, -194.234, -196.004, -208.3637, -194.6613, -212.2089, -214.5587, -225.6671, -207.7533, -196.4008, 
0.00092, -432.1796, -224.4159, -210.5609, -218.465, -220.7233, -220.4486, -206.319, -208.8825, -192.3419, -235.3412, -190.2667, -211.9342, -199.422, -197.8046, -446.2482, -190.3888, -206.38, -193.288, -215.6268, -200.5512, -199.9103, -190.8771, -218.4955, -197.3163, -190.1752, -212.9413, -206.9599, -206.5936, -226.6437, -202.3822, -194.8444, -201.2225, -200.5206, -198.2318, -214.5587, -221.4862, -221.5167, -198.2013, 
0.00094, -429.7076, -223.1647, -203.3588, -235.7379, -229.3903, -208.1195, -195.3632, -211.9037, -203.8165, -236.0736, -208.7604, -203.3283, -192.5556, -204.9762, -423.3905, -200.7953, -197.1942, -202.3517, -221.7914, -203.1452, -183.3392, -193.8983, -203.5419, -207.8143, -199.5441, -196.5839, -199.1168, -200.7038, -219.1669, -212.0563, -197.3163, -210.2558, -193.9594, -204.9762, -199.3305, -213.6432, -217.58, -191.2433, 
0.00096, -431.9049, -220.3876, -194.112, -243.7335, -228.5053, -207.6007, -202.4127, -206.4105, -195.0885, -228.3527, -207.4481, -195.5158, -203.9691, -199.6051, -431.0809, -208.0585, -198.3844, -213.7653, -217.3053, -200.6427, -204.0912, -201.2531, -198.8422, -193.3185, -198.0487, -194.6613, -195.5463, -204.671, -230.2142, -208.2111, -205.3424, -206.6547, -206.2274, -199.6662, -211.8121, -218.0988, -212.1478, -200.0934, 
0.00098, -453.5114, -219.5941, -207.4176, -231.8012, -225.3009, -209.798, -222.7069, -201.5277, -203.2977, -226.7047, -197.652, -202.016, -211.9953, -191.3349, -434.9872, -202.4738, -197.1332, -210.6525, -202.4738, -224.2023, -205.8307, -209.035, -196.7365, -200.8869, -200.9784, -207.3566, -199.8493, -185.3839, -224.9652, -185.6281, -202.5958, -213.3991, -213.7653, -195.3327, -215.9625, -224.66, -212.392, -218.5871, 
0.001, -440.0836, -216.1456, -205.9223, -229.787, -229.0851, -205.5255, -218.3124, -205.6781, -196.4923, -233.2355, -206.9599, -198.8422, -217.1222, -203.6945, -426.6864, -193.1964, -203.9386, -218.9838, -213.6737, -204.61, -213.7653, -194.0814, -196.7365, -197.8961, -190.4498, -189.0766, -212.9108, -191.7621, -213.4601, -188.039, -211.629, -224.6295, -204.0912, -210.4694, -206.8988, -234.09, -216.5119, -221.181, 
0.00102, -437.0929, -209.6759, -205.3119, -236.0431, -228.2611, -205.5866, -210.4083, -196.6449, -214.4977, -221.6388, -209.8895, -195.3327, -218.5565, -209.4623, -424.9774, -197.6215, -208.913, -216.7865, -210.1642, -196.2177, -217.7326, -197.7741, -193.8373, -197.5604, -210.1642, -194.2645, -199.2999, -205.0983, -230.2142, -197.7741, -197.5604, -222.2797, -187.4286, -202.8705, -196.9196, -239.4916, -216.7255, -221.9135, 
0.00104, -442.1893, -203.2367, -212.1478, -226.0944, -229.1767, -196.6144, -197.3468, -196.4008, -208.6994, -219.0143, -229.5123, -201.8634, -186.9708, -203.5114, -420.1251, -215.2301, -188.9545, -229.2987, -212.3615, -199.0558, -203.9386, -204.9152, -213.4906, -201.9245, -225.5756, -203.5724, -197.4384, -196.004, -225.3009, -201.1005, -193.8373, -202.901, -199.1168, -199.2389, -214.2841, -229.0851, -202.901, -213.7653, 
0.00106, -438.6493, -202.3517, -218.526, -223.5004, -226.6742, -204.0302, -203.5419, -235.8295, -198.537, -221.3642, -217.0307, -195.8209, -219.9298, -200.0324, -438.2526, -206.1664, -183.4003, -217.2138, -222.5238, -198.4149, -201.3141, -209.3097, -198.9642, -203.1452, -203.3588, -196.7975, -197.2553, -203.8165, -220.174, -205.6476, -199.8187, -209.3097, -185.2619, -183.0646, -207.8143, -218.7091, -214.4672, -217.2748, 
0.00108, -437.3981, -198.0487, -194.8444, -235.4022, -230.4584, -208.4857, -205.4645, -213.8263, -198.9948, -233.3576, -208.5468, -212.453, -233.9679, -190.9992, -440.8771, -198.1708, -201.3141, -219.3805, -222.1576, -212.3309, -205.3729, -182.5763, -218.465, -205.3119, -201.7108, -187.276, -187.215, -210.1032, -226.1859, -195.943, -200.0629, -203.786, -193.288, -196.767, -203.2367, -217.5495, -219.8688, -222.6154, 
0.0011, -439.0155, -208.9435, -195.943, -229.787, -229.2987, -201.4362, -219.8688, -203.0841, -214.4367, -236.684, -194.7223, -217.7936, -219.5331, -209.2182, -428.2428, -183.1256, -182.7594, -229.1461, -221.8219, -206.2274, -199.5746, -201.7719, -204.4574, -207.3261, -198.9642, -193.5321, -199.1779, -206.9904, -212.392, -198.2318, -197.713, -214.2536, -215.5353, -199.1474, -208.3942, -225.3314, -211.8121, -231.2824, 
0.00112, -431.0504, -213.1244, -210.683, -229.6039, -221.8219, -204.4269, -196.2482, -212.0258, -205.7086, -222.5849, -211.8427, -201.4362, -216.8475, -202.5958, -435.8417, -193.1354, -177.5104, -220.235, -218.0072, -202.1076, -190.8161, -203.0841, -196.004, -193.9594, -210.0726, -187.6117, -200.7038, -205.3424, -215.3217, -197.6215, -204.2743, -199.5746, -202.3822, -213.4296, -214.4977, -237.569, -215.4132, -240.4376, 
0.00114, -439.7174, -218.7396, -209.0656, -230.8856, -232.4725, -202.7789, -195.2716, -208.4247, -211.6596, -223.1037, -209.3097, -220.235, -213.7958, -199.2084, -428.7616, -211.2323, -181.0199, -222.3102, -210.7746, -202.5043, -187.1539, -202.1686, -203.4809, -206.8988, -201.5277, -201.7413, -189.5038, -205.5866, -225.5756, -198.0792, -190.2973, -212.9718, -183.4308, -216.3593, -207.8449, -220.5097, -219.0753, -224.7821, 
