Sweep Start (s), 121.9414, 122.1053, 122.2691, 122.4329, 122.5968, 122.7606, 122.9245, 123.0883, 123.2521, 123.416, 123.5798, 123.7437, 123.9075, 124.0713, 124.2352, 124.399, 124.5629, 124.7267, 124.8905, 125.0544, 125.2182, 125.3821, 125.5459, 
Time (s), Sweep #1, Sweep #2, Sweep #3, Sweep #4, Sweep #5, Sweep #6, Sweep #7, Sweep #8, Sweep #9, Sweep #10, Sweep #11, Sweep #12, Sweep #13, Sweep #14, Sweep #15, Sweep #16, Sweep #17, Sweep #18, Sweep #19, Sweep #20, Sweep #21, Sweep #22, Sweep #23, 
0.00016, -439.2902, -226.1859, -226.7352, -239.4, -219.411, -223.5919, -216.1456, -207.8754, -206.4105, -202.6874, -210.5609, -232.5031, -241.4752, -216.7865, -226.4911, -228.078, -225.7282, -225.1178, -229.5429, -216.2067, -235.7379, -225.0873, -431.5997, 
0.00018, -437.0624, -225.2399, -223.653, -225.9418, -227.4066, -222.0661, -224.5685, -219.5636, -227.1015, -202.9621, -192.7692, -216.3288, -228.8715, -226.4606, -223.6225, -231.5265, -232.8693, -238.2099, -227.8034, -212.3004, -227.8034, -218.2208, -427.9987, 
0.0002, -417.5006, -219.7467, -217.641, -215.5963, -214.8029, -222.5543, -219.0448, -224.1718, -220.2655, -186.6046, -201.6803, -209.6454, -214.223, -227.193, -233.9069, -227.0099, -226.4606, -218.465, -223.9887, -215.7794, -229.1156, -225.5756, -434.4379, 
0.00022, -436.0858, -225.3009, -217.6715, -221.3642, -216.5729, -218.7702, -224.9042, -230.7636, -224.538, -175.5573, -190.1752, -215.2912, -218.9838, -230.2448, -220.9674, -235.4328, -225.0568, -231.7706, -220.8759, -209.6454, -217.3663, -234.3341, -433.9801, 
0.00024, -440.9686, -233.0524, -220.7843, -226.8878, -226.9184, -220.8454, -219.289, -223.6225, -228.2306, -201.8024, -208.3942, -229.848, -212.4225, -228.963, -219.35, -228.0475, -236.2262, -235.8905, -218.9227, -191.579, -237.5079, -223.0731, -428.7921, 
0.00026, -436.1469, -220.9064, -225.0873, -230.2753, -219.2279, -203.7555, -231.4044, -223.9887, -225.6061, -205.4645, -213.9789, -237.3859, -224.2938, -223.2868, -226.6437, -224.1413, -241.5363, -218.526, -228.841, -197.1637, -222.6459, -221.6998, -436.1774, 
0.00028, -432.027, -222.0355, -221.3031, -236.806, -217.58, -220.9064, -224.9042, -228.7494, -217.1527, -214.4672, -202.6874, -226.5521, -226.369, -227.3151, -228.5358, -208.1806, -234.7919, -208.3026, -217.0612, -204.3353, -209.859, -225.1788, -426.1066, 
0.0003, -433.0035, -219.6857, -226.9489, -223.5004, -235.4633, -241.5973, -232.1369, -219.5941, -208.5773, -216.695, -198.598, -222.2492, -220.4181, -233.2965, -233.0829, -230.3974, -225.5756, -223.9276, -216.5729, -196.4008, -227.5592, -227.2235, -434.0717, 
0.00032, -438.7408, -228.2916, -233.6017, -222.2492, -224.2938, -234.5783, -224.0192, -225.0263, -218.1598, -218.0377, -200.9479, -228.1696, -220.8454, -225.5756, -218.3734, -231.3434, -226.5827, -221.6388, -216.1151, -212.8497, -233.6627, -225.423, -440.3583, 
0.00034, -432.7594, -232.32, -241.6583, -237.7521, -210.1642, -221.6998, -204.7321, -224.1718, -224.7516, -221.944, -206.319, -233.2965, -224.4159, -217.6715, -227.6203, -215.3827, -240.7123, -214.7724, -233.6017, -209.1266, -226.7963, -224.9347, -424.2755, 
0.00036, -433.2782, -218.9533, -222.9816, -217.58, -226.7352, -219.9603, -188.1, -218.7396, -227.9559, -228.6273, -187.4591, -225.6366, -228.7494, -230.4889, -225.3925, -206.8378, -228.6884, -230.8551, -223.2257, -216.2067, -222.005, -222.9205, -428.2428, 
0.00038, -448.476, -223.6835, -229.4818, -218.4039, -223.3783, -214.1925, -183.5529, -213.3991, -229.787, -197.2247, -206.0748, -219.9909, -223.3478, -216.2372, -217.5189, -228.2001, -217.6715, -230.1227, -224.1413, -208.7604, -214.4061, -223.2868, -438.4967, 
0.0004, -436.9403, -220.9369, -240.163, -219.8993, -217.3969, -228.078, -211.568, -221.12, -211.0797, -195.5768, -217.1527, -219.289, -222.768, -232.7167, -224.7516, -232.1979, -216.5729, -211.8121, -224.8737, -203.0536, -221.4557, -209.798, -433.797, 
0.00042, -423.1158, -226.7352, -220.7233, -225.3009, -217.8851, -230.6415, -220.0519, -230.5499, -231.5875, -212.2699, -204.8236, -231.0687, -221.3336, -231.8927, -223.8666, -211.6596, -225.9418, -230.2142, -214.0704, -199.7882, -229.6344, -225.9418, -433.9496, 
0.00044, -425.5267, -226.5216, -223.653, -222.4017, -230.9162, -226.1554, -216.4813, -217.1527, -232.0148, -202.6569, -233.0219, -223.5614, -224.7516, -214.162, -228.902, -217.58, -232.442, -232.8693, -224.8737, -205.0372, -237.9657, -214.3756, -430.257, 
0.00046, -441.5485, -215.0775, -229.6649, -218.0988, -236.9586, -225.9418, -222.0966, -227.4677, -228.5968, -192.7081, -225.362, -216.4203, -228.2001, -226.7658, -231.1603, -238.8202, -218.9838, -231.9232, -224.8432, -192.464, -213.7958, -201.3141, -421.6815, 
0.00048, -432.2101, -217.6715, -219.3805, -228.5358, -225.5145, -227.4677, -232.7472, -227.7423, -233.7543, -179.9823, -223.5004, -215.4437, -215.6268, -227.2235, -211.629, -233.4796, -230.4279, -232.8693, -216.2982, -180.318, -224.2328, -226.6742, -434.5599, 
0.0005, -425.954, -227.8034, -222.2186, -226.308, -229.2987, -224.5075, -216.0846, -220.2655, -224.2023, -195.882, -234.7614, -204.3048, -218.6176, -233.5407, -223.775, -221.5167, -225.7587, -228.9325, -205.6781, -188.6188, -235.2802, -222.2492, -441.6705, 
0.00052, -443.1659, -224.2023, -236.7755, -213.1549, -225.9723, -228.5968, -221.5167, -209.5538, -219.4721, -199.8798, -230.8856, -202.7179, -225.5451, -221.2421, -227.3456, -215.047, -231.1908, -205.2204, -223.5309, -183.1561, -228.841, -212.3309, -434.1937, 
0.00054, -423.5431, -213.4906, -238.4845, -226.0639, -214.7724, -221.1505, -217.7936, -216.9696, -230.3058, -204.2438, -227.8034, -225.0568, -219.7772, -223.6835, -210.5609, -214.3451, -245.7477, -211.568, -222.7374, -184.1327, -217.0917, -214.223, -433.1866, 
0.00056, -426.6864, -208.3331, -229.4818, -229.2072, -207.7228, -221.9745, -227.1015, -215.6879, -233.2965, -199.5441, -218.5565, -226.1859, -217.9157, -228.2916, -205.9223, -233.0829, -235.0055, -236.6535, -217.8546, -191.6095, -216.0846, -231.8317, -432.5763, 
0.00058, -432.8204, -220.9674, -218.5871, -232.2894, -225.6976, -219.1669, -217.0917, -215.7184, -227.1015, -197.0722, -222.5238, -230.9772, -227.4371, -215.5658, -201.2531, -228.078, -224.0192, -227.6203, -225.0568, -188.5578, -221.6388, -228.7494, -430.0128, 
0.0006, -443.1049, -203.6029, -216.7865, -210.4999, -227.9254, -222.768, -218.9227, -225.7282, -230.8246, -221.944, -217.9157, -242.7875, -225.5451, -225.3925, -186.0858, -229.2987, -223.0121, -232.3505, -238.393, -199.6356, -241.2311, -225.8502, -426.1676, 
0.00062, -444.1119, -201.5888, -239.5526, -216.1762, -225.6061, -216.6339, -216.2372, -223.6835, -224.1413, -213.9179, -230.0311, -226.6132, -218.8007, -235.799, -192.0368, -221.8219, -215.5658, -224.66, -215.7184, -195.7599, -230.8551, -226.4911, -439.6564, 
0.00064, -436.5131, -200.5817, -228.7494, -228.5053, -226.7047, -220.1129, -234.09, -217.702, -219.7162, -195.5463, -221.5473, -223.9581, -228.7799, -237.8131, -203.1757, -223.9276, -227.9559, -229.8175, -223.0426, -173.6347, -211.1408, -226.7352, -447.2552, 
0.00066, -435.2008, -194.8139, -212.7887, -233.7848, -226.6742, -228.7494, -237.3554, -226.9489, -215.0165, -194.9054, -220.7233, -226.3996, -231.9843, -222.5543, -195.2716, -215.932, -235.7684, -228.2001, -236.806, -193.3795, -216.0846, -235.6464, -436.6046, 
0.00068, -427.2662, -187.1539, -228.7189, -218.0988, -217.8546, -233.9374, -233.1439, -221.7609, -220.7538, -190.3888, -211.629, -212.1478, -223.8971, -215.0775, -196.6144, -212.9718, -237.1417, -221.7914, -235.3412, -201.5888, -228.963, -233.0219, -421.9257, 
0.0007, -427.9681, -195.3021, -236.3178, -210.3473, -229.6344, -220.6317, -223.1647, -228.3527, -225.423, -189.5648, -204.0302, -228.5358, -226.0028, -225.0263, -220.3571, -222.829, -225.5145, -212.3004, -213.5517, -194.1425, -232.9303, -218.0683, -429.3719, 
0.00072, -438.7408, -194.3866, -222.6154, -234.975, -230.2753, -213.0023, -204.3353, -223.2257, -222.2492, -197.591, -213.1549, -246.1139, -229.0241, -222.0966, -227.5287, -225.3925, -225.1178, -231.7096, -219.5331, -196.1871, -214.986, -228.9935, -441.0297, 
0.00074, -438.5272, -194.0814, -220.3266, -224.9042, -229.6649, -226.0028, -229.6344, -227.8034, -226.5521, -201.1005, -226.9794, -213.9789, -209.6149, -213.5822, -217.3053, -217.641, -242.5128, -229.6954, -225.9418, -207.5397, -215.6268, -248.4332, -425.5573, 
0.00076, -430.6842, -194.8139, -222.0661, -218.8312, -216.3593, -223.1952, -228.841, -222.6154, -224.2633, -209.6454, -229.6649, -209.2487, -233.4796, -216.1762, -223.0121, -219.1364, -235.6159, -219.8688, -227.254, -200.0629, -238.5455, -230.3974, -424.306, 
0.00078, -427.4188, -215.1386, -231.9538, -224.4769, -230.7025, -226.2164, -213.9789, -211.2934, -226.369, -216.9696, -225.7282, -224.5075, -221.0895, -231.5875, -220.2045, -211.9342, -224.7821, -219.4721, -223.8361, -195.6989, -222.4628, -211.8732, -438.1915, 
0.0008, -433.9191, -226.8878, -214.2841, -222.9511, -226.1859, -219.2279, -218.1598, -215.047, -227.0709, -206.2274, -234.5172, -226.6437, -218.0072, -225.8502, -238.454, -207.0514, -227.1625, -225.1178, -215.1691, -196.4923, -226.7963, -226.5521, -443.6542, 
0.00082, -446.5228, -225.7282, -235.1581, -226.6132, -227.6203, -224.6906, -231.4655, -228.9935, -227.2846, -202.1381, -218.6786, -225.0568, -221.4557, -227.2846, -226.9184, -210.4083, -216.1762, -233.6627, -233.6322, -193.9288, -223.1952, -231.6486, -437.3676, 
0.00084, -429.1278, -233.6933, -214.9249, -217.3358, -231.7706, -232.9303, -236.1957, -227.7423, -234.5783, -211.4459, -238.2709, -218.6481, -225.0568, -221.7609, -210.3473, -218.4345, -217.7631, -220.0519, -233.1439, -201.5888, -217.5495, -218.2514, -436.4215, 
0.00086, -437.5201, -221.944, -212.2394, -223.9276, -211.9037, -237.1417, -223.1647, -221.0895, -234.3036, -210.2558, -228.1696, -219.2584, -228.841, -221.0285, -237.2333, -227.254, -235.5548, -220.6317, -235.2191, -199.3915, -219.289, -223.2868, -434.2853, 
0.00088, -433.3392, -213.2465, -223.653, -232.0758, -214.5587, -229.848, -214.1925, -219.3195, -216.2982, -222.2492, -222.7374, -230.5194, -222.89, -226.9794, -223.8361, -210.3168, -220.4181, -213.9789, -240.3766, -197.9572, -218.2208, -237.63, -428.9142, 
0.0009, -434.8041, -218.8007, -224.7516, -220.4181, -219.0448, -211.9953, -227.5592, -225.8808, -223.5919, -220.9674, -222.3102, -224.4159, -224.7821, -230.3668, -229.4513, -206.4716, -234.7003, -215.2301, -233.6322, -207.2345, -225.1178, -230.8246, -435.2618, 
0.00092, -434.9261, -232.8082, -231.4655, -227.0404, -232.2894, -237.5079, -225.1788, -240.285, -231.8317, -227.5592, -231.3434, -221.4557, -226.0028, -231.8012, -228.5968, -233.4491, -228.6273, -214.1925, -208.3331, -196.4313, -230.8551, -220.9979, -434.682, 
0.00094, -438.6493, -228.5358, -214.9249, -231.1603, -230.733, -235.9821, -219.1364, -223.6225, -220.9979, -220.4791, -234.09, -232.1674, -223.8056, -228.841, -234.2426, -230.9467, -217.3053, -219.289, -218.9227, -185.2924, -231.4044, -220.6012, -436.4825, 
0.00096, -435.0787, -227.7118, -229.0546, -224.3854, -216.9391, -212.3615, -218.1903, -204.1522, -208.3637, -222.0966, -217.2138, -210.2252, -227.9254, -225.6671, -225.3009, -214.6198, -228.2001, -221.2421, -220.2045, -194.0509, -226.0333, -228.3832, -430.5316, 
0.00098, -447.2858, -229.4818, -215.1996, -216.9086, -229.3903, -217.6715, -224.8432, -234.4562, -215.108, -231.8622, -212.8192, -196.2787, -222.768, -206.2274, -215.9015, -218.8617, -237.2028, -233.4186, -233.9374, -203.5114, -238.6371, -237.8436, -436.2994, 
0.001, -449.6967, -221.3031, -234.5783, -218.3124, -218.1293, -226.7352, -224.7516, -226.0944, -229.3598, -226.247, -200.6732, -193.9899, -221.2116, -218.2819, -230.0311, -214.3756, -231.8012, -235.036, -226.0944, -191.6705, -220.2655, -230.2753, -426.2286, 
0.00102, -428.3649, -223.8971, -235.2191, -226.4911, -207.6923, -212.3004, -217.9157, -217.3969, -230.5499, -228.3527, -209.1876, -208.2721, -226.2164, -224.9957, -230.2142, -225.6061, -220.0824, -227.4371, -220.174, -198.0182, -219.6552, -226.7963, -421.8036, 
0.00104, -427.8461, -223.714, -208.7299, -214.8334, -213.0329, -227.6508, -219.7772, -225.2094, -214.4977, -221.6388, -218.5871, -210.1642, -224.7821, -212.6056, -220.4486, -225.1483, -219.2279, -226.7352, -218.8617, -215.2301, -231.2213, -219.6246, -440.816, 
0.00106, -430.2264, -229.5429, -212.453, -228.2001, -218.8007, -236.1347, -224.2023, -231.435, -229.7565, -227.4371, -220.235, -198.6896, -222.9511, -214.0704, -213.1854, -223.9581, -232.32, -215.9931, -226.9794, -200.2765, -220.1129, -236.8366, -438.7714, 
0.00108, -426.5338, -217.9462, -221.6693, -224.7821, -221.2421, -236.5924, -226.9794, -219.1669, -229.848, -228.6579, -232.1674, -191.4569, -215.932, -224.6906, -224.7211, -218.0988, -249.6845, -229.4818, -228.8104, -199.9408, -227.8949, -222.5543, -417.9584, 
0.0011, -438.4662, -229.0851, -221.6083, -224.2633, -217.9462, -212.7582, -220.4791, -214.4367, -225.4535, -228.017, -230.733, -189.2902, -231.1298, -210.2252, -221.3336, -198.537, -220.5402, -231.9843, -233.6627, -192.9523, -236.5924, -220.0519, -419.881, 
0.00112, -441.64, -232.2284, -236.9892, -233.6933, -232.8082, -218.7091, -230.2753, -225.5451, -227.4982, -224.9042, -217.3358, -203.4503, -230.733, -220.5097, -217.9462, -204.7626, -214.162, -233.9984, -223.3783, -197.4689, -220.5402, -232.3505, -435.4755, 
0.00114, -446.2177, -222.1576, -214.6503, -221.2116, -230.5499, -229.848, -205.4645, -222.89, -226.0028, -206.8988, -217.58, -208.6688, -213.3991, -223.2562, -212.9108, -206.5326, -230.8856, -216.9696, -231.2824, -186.8183, -194.0204, -222.6154, -453.3282, 
0.00116, -428.4564, -220.9674, -224.7516, -225.9418, -217.5495, -222.1576, -227.8949, -213.0023, -212.5141, -210.0726, -220.9979, -207.5092, -223.4088, -218.4039, -206.9599, -194.8749, -233.9069, -225.8808, -230.7025, -189.9616, -226.2164, -226.3996, -430.7758, 
0.00118, -427.0221, -224.5685, -221.6388, -208.089, -208.6994, -237.2943, -231.7401, -218.9533, -230.672, -224.2328, -224.9652, -204.5795, -225.6366, -218.4955, -221.2421, -207.7838, -234.7003, -230.4279, -222.7985, -206.6242, -238.0573, -232.442, -434.2548, 
0.0012, -439.1681, -226.3996, -222.9816, -225.9418, -222.5849, -218.7396, -230.2142, -229.6954, -223.775, -230.672, -222.3102, -209.035, -236.6229, -223.5309, -225.8808, -217.7631, -222.0966, -241.4142, -211.9342, -209.4623, -231.2213, -234.4867, -442.6166, 
0.00122, -421.8646, -224.2633, -224.3549, -224.7516, -222.6154, -205.3119, -212.453, -221.944, -226.3385, -218.8312, -229.8175, -180.5621, -220.8454, -227.4066, -227.9865, -204.3353, -229.3292, -224.0192, -204.8847, -207.0209, -227.4677, -226.3385, -443.9288, 
0.00124, -429.4025, -216.6339, -219.7162, -225.5756, -226.7047, -227.0404, -206.5936, -232.32, -231.9232, -241.7804, -227.6508, -196.1566, -209.4318, -226.8878, -230.733, -198.7201, -233.5407, -219.9298, -199.1168, -201.131, -238.6676, -226.8268, -428.7921, 
0.00126, -435.567, -221.5778, -234.4257, -228.5053, -238.2099, -239.8578, -218.9838, -240.7733, -228.6884, -218.6176, -235.3412, -206.6242, -225.3314, -226.7658, -230.1837, -204.671, -232.6251, -232.6862, -194.8139, -195.2716, -226.8268, -220.9979, -431.6302, 
0.00128, -433.0035, -226.9794, -229.1461, -218.2819, -211.3849, -233.8764, -215.3217, -229.2377, -219.4721, -206.5326, -228.2306, -198.6591, -227.7118, -228.2306, -225.6061, -198.1403, -233.205, -229.4208, -185.7196, -200.6732, -237.1112, -223.653, -437.3065, 
0.0013, -442.4945, -219.0448, -226.308, -226.6742, -195.7294, -231.9843, -226.1859, -214.3451, -232.5641, -214.7113, -221.7914, -198.2623, -215.3827, -204.0302, -208.4552, -191.3349, -223.4088, -241.6583, -199.2389, -213.4601, -215.4132, -212.1784, -437.4286, 
0.00132, -436.5131, -216.6034, -212.0258, -243.0621, -209.1876, -221.4557, -232.0758, -216.7865, -226.247, -229.6344, -215.1386, -202.1991, -218.9533, -205.9833, -225.484, -203.5724, -223.5919, -226.8268, -201.0089, -200.4291, -223.1342, -209.859, -434.7736, 
0.00134, -420.5524, -224.5075, -214.6808, -235.3107, -188.039, -210.7746, -246.1444, -223.4699, -230.7636, -221.3947, -226.0639, -204.5184, -218.4039, -233.8153, -224.7516, -182.1185, -215.3217, -234.151, -192.0062, -200.8563, -229.0241, -232.2589, -435.506, 
0.00136, -427.6019, -230.2448, -221.1505, -224.2938, -192.9828, -221.6388, -240.163, -213.9179, -226.0944, -207.9669, -226.6437, -184.621, -231.0382, -224.66, -211.2934, -192.2199, -222.8595, -225.0568, -206.1054, -198.7201, -226.2164, -214.986, -436.6046, 
0.00138, -435.8112, -234.4562, -235.036, -224.66, -192.6166, -211.6901, -220.235, -229.1767, -218.1293, -221.7304, -229.1461, -197.4994, -229.0851, -218.2208, -216.3288, -207.3871, -230.3363, -236.1041, -209.4928, -196.2482, -238.3319, -217.0307, -432.8815, 
0.0014, -425.4352, -223.0426, -228.078, -216.2982, -197.8351, -222.9511, -213.7042, -223.714, -231.7096, -223.4393, -226.0028, -205.495, -243.4894, -231.0382, -221.2726, -203.9081, -240.4987, -221.4252, -194.2951, -199.7882, -229.848, -218.8617, -431.4777, 
0.00142, -420.9186, -206.2579, -222.1576, -215.9625, -187.4896, -233.0524, -220.8759, -227.0099, -217.3053, -222.4628, -225.5451, -205.3119, -239.7968, -222.1881, -212.6972, -198.5675, -234.7003, -224.8737, -215.2301, -192.4335, -215.6268, -220.1434, -437.3981, 
0.00144, -431.4777, -197.9877, -224.3549, -237.2943, -204.9152, -226.5827, -220.5097, -238.515, -221.8524, -224.538, -205.9833, -190.8161, -212.6972, -231.8012, -228.5053, -210.3473, -227.4677, -231.5265, -195.8515, -192.7997, -213.7653, -217.8241, -429.7382, 
0.00146, -441.9452, -219.1669, -230.7941, -217.2138, -207.8449, -220.8148, -222.5543, -231.496, -224.9042, -227.5897, -221.3947, -188.2221, -225.5451, -226.5216, -219.1669, -201.6498, -214.3146, -216.4203, -188.6493, -190.4804, -226.0333, -228.8715, -446.1566, 
0.00148, -429.3719, -222.7374, -220.235, -214.4061, -207.8754, -223.5614, -224.2633, -219.6552, -225.7892, -234.4562, -221.4862, -197.713, -229.3292, -216.8781, -235.5853, -189.2597, -228.3222, -211.6901, -194.9054, -183.3392, -227.2235, -240.1019, -440.5109, 
0.0015, -440.9686, -226.1859, -228.2611, -234.0289, -189.3512, -228.7189, -230.672, -219.9909, -232.0453, -228.1696, -216.3288, -204.4574, -230.8856, -234.7003, -233.9069, -226.5827, -228.5968, -219.9298, -195.3937, -198.1403, -220.0214, -232.4725, -441.2738, 
0.00152, -431.264, -219.9298, -231.6486, -227.7728, -198.537, -212.9108, -222.9511, -239.0643, -229.6039, -226.8878, -225.2399, -204.7626, -240.285, -220.3266, -231.0687, -225.8197, -232.5946, -226.7658, -206.4716, -192.525, -217.1832, -212.2089, -441.4264, 
0.00154, -433.858, -224.9957, -238.9728, -232.0758, -200.4596, -222.768, -226.5521, -221.3336, -220.9979, -227.9559, -221.9135, -217.4579, -222.4933, -218.3124, -214.2841, -222.7069, -237.4469, -223.0121, -200.9479, -196.0651, -228.9935, -226.6742, -431.5082, 
0.00156, -434.8041, -219.6552, -236.684, -220.7538, -198.8727, -221.5167, -218.0683, -203.5114, -214.0704, -216.9391, -227.7118, -220.2655, -214.5892, -217.5189, -225.2399, -235.3107, -231.8927, -213.7653, -189.1681, -201.4667, -229.0851, -237.8742, -435.8417, 
0.00158, -443.1964, -216.5729, -220.1434, -227.4982, -196.7059, -224.6295, -226.9489, -225.9418, -223.3173, -223.9581, -227.2846, -217.7631, -229.0851, -228.2306, -238.7592, -224.599, -225.6366, -225.6671, -209.1266, -206.0748, -218.8922, -230.3363, -438.7103, 
0.0016, -431.6302, -231.2824, -223.3173, -232.2894, -195.3021, -228.2001, -215.108, -224.2938, -221.6998, -223.2562, -218.465, -228.4442, -222.5849, -230.733, -228.7494, -209.6454, -226.9489, -231.0687, -208.3942, -201.3751, -211.1408, -216.5119, -442.4335, 
0.00162, -425.8319, -234.5477, -217.2748, -226.5521, -192.464, -232.5641, -237.1112, -219.35, -226.0944, -222.6764, -235.1276, -227.3151, -217.58, -211.5985, -226.308, -224.6295, -220.8759, -236.8976, -193.1964, -219.0753, -224.2938, -213.4296, -431.3251, 
0.00164, -428.3954, -212.5751, -218.6176, -217.702, -199.5441, -223.1952, -234.914, -230.8551, -216.9696, -221.1505, -199.9408, -209.859, -220.5097, -229.3292, -232.0758, -241.3532, -223.5919, -223.8361, -192.9523, -230.1532, -232.381, -212.3309, -438.222, 
0.00166, -439.2902, -207.9975, -203.8471, -228.902, -205.4645, -218.8922, -219.411, -233.1134, -220.7233, -223.2562, -209.798, -214.0094, -214.1925, -235.3412, -216.9086, -235.3107, -238.0878, -219.7162, -200.7038, -224.2633, -232.442, -230.3974, -438.985, 
0.00168, -427.9987, -203.3588, -202.6874, -233.1439, -223.1647, -229.5123, -213.0329, -204.9152, -228.9935, -212.9413, -231.7096, -215.108, -228.9935, -233.4491, -219.3805, -224.7821, -225.0873, -220.296, -195.943, -234.3036, -217.1527, -223.653, -431.0809, 
0.0017, -430.1654, -194.0814, -226.308, -226.5827, -218.6176, -226.4301, -221.9135, -224.4159, -228.5053, -215.871, -226.9794, -226.6132, -230.2448, -239.1559, -226.1859, -220.1129, -235.2496, -214.0704, -207.4176, -237.4774, -214.1925, -219.1669, -443.7762, 
0.00172, -437.1539, -195.3937, -228.078, -224.0802, -222.1881, -203.9386, -225.5145, -222.7985, -225.3925, -227.4982, -209.2487, -237.0502, -226.9489, -219.1364, -227.8644, -228.6273, -231.6791, -225.3925, -214.4061, -218.6786, -216.756, -236.745, -443.4406, 
0.00174, -442.0978, -198.537, -231.9538, -220.6012, -206.38, -204.6405, -223.2562, -218.8922, -206.8073, -239.3085, -220.1129, -229.2682, -212.1173, -222.768, -234.3036, -228.902, -229.3598, -238.3014, -196.8585, -226.6742, -213.7958, -223.5919, -426.7169, 
0.00176, -421.0712, -199.9713, -226.9794, -215.0165, -216.5119, -234.2121, -225.9723, -222.5849, -194.5697, -222.4628, -239.0949, -233.0829, -216.5729, -230.3363, -214.7418, -227.5897, -233.4491, -233.9374, -200.246, -232.0453, -229.5123, -222.7374, -434.7125, 
0.00178, -420.3082, -198.476, -214.6503, -218.0683, -227.4677, -218.1293, -217.2748, -233.1745, -203.786, -221.9135, -237.7216, -220.6012, -230.0617, -234.7919, -228.1085, -233.9069, -230.3974, -220.0824, -197.5299, -235.3717, -231.557, -225.5145, -429.3414, 
0.0018, -444.0509, -199.7577, -227.4982, -216.2372, -219.411, -222.829, -214.7113, -222.9511, -213.3075, -224.2328, -229.1767, -225.3314, -229.4818, -214.4367, -231.0993, -223.3173, -236.1041, -222.7069, -179.372, -223.3478, -228.2611, -233.5101, -433.858, 
0.00182, -440.8466, -198.3539, -234.4562, -233.0524, -218.7396, -228.4137, -220.6622, -218.2819, -198.476, -228.4747, -220.3266, -226.2164, -213.5517, -209.2792, -207.6312, -213.0023, -228.9935, -221.181, -191.3654, -221.4557, -205.2204, -218.1598, -438.1305, 
0.00184, -428.9752, -206.1054, -222.2797, -231.9843, -224.6295, -224.66, -223.1952, -215.7794, -211.2628, -223.9581, -236.684, -225.7892, -224.2328, -229.1461, -224.8126, -228.9935, -222.7985, -219.8078, -185.445, -225.7587, -224.7211, -217.6105, -423.3295, 
