Sweep Start (s), 110.6115, 110.7753, 110.9392, 111.103, 111.2669, 111.4307, 111.5945, 111.7584, 111.9222, 112.0861, 112.2499, 112.4137, 112.5776, 112.7414, 112.9053, 113.0691, 113.2329, 113.3968, 113.5606, 113.7245, 113.8883, 114.0521, 114.216, 114.3798, 114.5437, 114.7075, 114.8713, 115.0352, 115.199, 115.3629, 115.5267, 
Time (s), Sweep #1, Sweep #2, Sweep #3, Sweep #4, Sweep #5, Sweep #6, Sweep #7, Sweep #8, Sweep #9, Sweep #10, Sweep #11, Sweep #12, Sweep #13, Sweep #14, Sweep #15, Sweep #16, Sweep #17, Sweep #18, Sweep #19, Sweep #20, Sweep #21, Sweep #22, Sweep #23, Sweep #24, Sweep #25, Sweep #26, Sweep #27, Sweep #28, Sweep #29, Sweep #30, Sweep #31, 
0.00016, -426.5643, -199.1474, -197.9877, -186.2384, -192.3419, -196.1871, -189.3512, -240.1935, -439.809, -200.1239, -217.1222, -214.223, -202.1076, -216.0846, -201.0089, -230.2448, -218.4345, -212.0868, -208.9435, -191.0602, -191.2738, -196.2177, -190.6024, -201.2836, -224.9957, -189.046, -233.5712, -223.714, -250.8746, -210.8966, -205.8002, 
0.00018, -424.4891, -198.5065, -200.3681, -205.1593, -189.87, -193.1354, -193.8678, -225.3925, -424.306, -201.9245, -213.1854, -228.6579, -208.9435, -217.8546, -195.943, -229.0241, -227.9865, -213.9484, -211.9342, -181.1725, -181.6303, -194.4171, -189.8395, -195.6073, -210.0421, -182.027, -225.362, -221.6998, -251.5155, -216.4203, -204.1522, 
0.0002, -424.7028, -204.61, -180.9589, -204.8236, -197.9572, -193.6237, -193.6542, -211.9037, -424.9774, -207.1735, -202.1076, -222.9511, -194.7528, -225.362, -208.7299, -228.902, -229.8786, -232.5641, -214.0399, -185.9027, -186.3605, -201.9245, -193.6542, -199.7882, -221.8829, -186.9708, -215.6574, -235.3107, -235.799, -210.8051, -197.1332, 
0.00022, -423.7567, -206.5936, -182.7899, -190.5109, -204.1522, -208.028, -194.9359, -217.3969, -433.858, -202.077, -215.2301, -219.9298, -204.2743, -231.8622, -213.1549, -221.6693, -239.6137, -232.8693, -216.5729, -194.8139, -199.2999, -205.556, -193.9288, -193.6542, -214.8334, -184.2243, -228.017, -227.6508, -213.3075, -204.549, -197.7435, 
0.00024, -434.2853, -194.3256, -183.5529, -191.579, -206.0443, -191.3349, -200.3986, -217.9157, -440.1752, -192.6166, -224.2023, -225.7892, -204.7626, -225.484, -197.6215, -238.8812, -230.8551, -220.9064, -211.5375, -201.8939, -191.4264, -198.8422, -196.4313, -183.0951, -226.3385, -200.1239, -225.423, -218.3124, -226.5521, -207.7838, -201.0394, 
0.00026, -426.4728, -188.8629, -191.3043, -197.0722, -200.246, -197.3773, -192.7692, -230.0311, -431.4166, -203.2367, -215.7184, -228.078, -194.5087, -222.7069, -194.2035, -230.733, -215.4437, -211.4154, -210.4389, -201.2225, -187.8253, -201.07, -186.7877, -201.955, -221.8219, -197.8656, -226.2775, -235.2191, -235.036, -201.8024, -178.548, 
0.00028, -420.7355, -192.403, -189.9616, -194.5087, -192.8607, -205.6476, -190.0531, -235.1276, -438.8019, -188.8324, -205.0372, -233.3576, -197.7741, -215.7184, -205.9833, -219.1364, -214.5587, -219.6857, -199.7577, -202.077, -199.1474, -209.3402, -208.028, -210.8051, -220.6317, -179.9518, -222.1271, -230.611, -229.7565, -209.1266, -165.5475, 
0.0003, -428.9447, -193.9594, -191.579, -202.6874, -190.5109, -211.2934, -194.5392, -214.8639, -440.3278, -197.2858, -220.9064, -228.4747, -203.6029, -213.7042, -212.7887, -224.1107, -235.1581, -223.6835, -197.0722, -208.6383, -187.7643, -203.6029, -206.0138, -199.2389, -233.3881, -192.1893, -222.5238, -211.8732, -241.0785, -203.8776, -181.7829, 
0.00032, -435.7501, -167.0734, -180.257, -199.2389, -188.1915, -206.0138, -199.9408, -228.7494, -429.7687, -198.6286, -216.6339, -221.8829, -193.0438, -220.5097, -214.6808, -216.2677, -239.9799, -204.5795, -216.4813, -196.828, -181.4166, -199.422, -197.3163, -186.33, -219.5941, -215.871, -222.829, -214.0704, -242.7875, -201.4362, -198.0487, 
0.00034, -433.0951, -178.7921, -174.4892, -198.4454, -202.016, -199.1168, -194.4171, -229.6954, -428.7921, -189.87, -203.0536, -216.8781, -188.3441, -230.9162, -213.1244, -229.9396, -226.369, -206.0443, -223.0121, -208.6383, -180.4096, -203.2367, -200.2155, -198.4454, -214.1315, -209.7064, -231.6181, -222.4933, -246.6022, -205.6171, -194.8444, 
0.00036, -432.7899, -199.7272, -182.2711, -202.1686, -197.3163, -194.173, -196.0651, -214.7418, -428.1512, -206.0443, -211.7511, -225.8808, -205.0678, -234.151, -203.7555, -235.1276, -239.9188, -219.3195, -214.162, -202.4738, -186.2079, -204.1828, -204.2743, -183.1867, -223.3478, -195.4852, -223.5309, -228.6579, -246.5106, -208.5468, -191.7011, 
0.00038, -433.2172, -193.6542, -188.4967, -200.246, -194.8749, -205.7086, -206.38, -210.9577, -425.0385, -187.1234, -207.7838, -232.32, -214.9249, -224.6295, -209.3707, -230.733, -232.4725, -225.0873, -210.6525, -198.2013, -185.8112, -193.5321, -193.8983, -196.0651, -228.7189, -204.4269, -214.5587, -230.0006, -239.7968, -212.2699, -196.4618, 
0.0004, -433.6444, -206.8683, -190.4193, -214.986, -196.7975, -209.4928, -194.8444, -220.8148, -429.5551, -193.7457, -219.5331, -239.3695, -192.0978, -213.0939, -196.4313, -231.2824, -219.0448, -219.1364, -216.2067, -188.8019, -192.9828, -186.2689, -199.7882, -207.4176, -229.5734, -205.2509, -220.6317, -228.0475, -244.9542, -210.2863, -189.3207, 
0.00042, -429.8297, -208.15, -191.0602, -220.0214, -201.4972, -200.7343, -190.3888, -226.2775, -433.0951, -197.652, -225.1178, -210.1642, -198.3844, -218.7091, -204.1522, -227.3151, -214.3146, -213.5517, -218.0988, -180.5927, -176.6559, -189.5343, -205.3424, -198.0182, -220.1129, -195.2106, -224.7821, -231.8012, -237.4774, -202.84, -200.8258, 
0.00044, -429.0973, -202.2296, -190.8466, -229.3598, -204.9762, -205.0372, -188.985, -222.1576, -425.6488, -208.7299, -220.5707, -225.0568, -194.5392, -223.775, -197.3163, -217.2748, -221.6693, -199.9408, -207.6923, -186.2689, -179.433, -198.6896, -206.5326, -200.5512, -230.611, -214.8639, -219.35, -217.1832, -243.1842, -203.5114, -188.4662, 
0.00046, -418.2941, -209.5538, -188.1915, -228.3222, -199.2999, -199.6967, -202.9926, -219.35, -427.9376, -209.1876, -222.4628, -220.235, -197.0111, -215.9015, -191.5485, -224.5075, -230.4279, -199.0558, -202.2601, -199.6051, -182.5153, -198.1708, -196.0651, -206.4411, -222.7985, -224.1718, -233.7543, -222.1576, -227.6813, -208.5468, -187.0014, 
0.00048, -425.0079, -200.3375, -199.7577, -226.5521, -199.4525, -193.7763, -205.5255, -228.3222, -441.3348, -209.3402, -221.3336, -218.8922, -193.8678, -222.3102, -194.4171, -221.059, -229.4208, -217.0307, -212.3309, -199.8798, -186.3605, -189.9921, -200.7038, -212.7582, -213.8873, -221.2421, -230.2142, -214.7418, -221.8524, -209.798, -194.8139, 
0.0005, -441.6095, -197.6825, -215.81, -230.5194, -202.5043, -210.1337, -192.6471, -224.7516, -432.9425, -193.349, -219.0143, -225.8197, -204.0302, -222.89, -189.4428, -227.4066, -224.1413, -206.0748, -213.0634, -203.6945, -198.5065, -198.2318, -212.0868, -213.3075, -205.7697, -235.8295, -218.5565, -216.817, -219.7467, -213.1244, -202.9621, 
0.00052, -426.9916, -207.143, -197.9267, -225.7282, -203.4809, -204.8541, -192.2199, -225.3009, -435.3839, -191.8231, -207.5397, -227.3761, -208.6994, -225.3009, -187.9169, -220.174, -221.3642, -211.0187, -199.8798, -188.0084, -200.0324, -212.6361, -214.223, -221.7609, -224.7821, -226.2164, -222.3407, -217.58, -202.2296, -208.0585, -189.3817, 
0.00054, -423.9703, -211.8121, -192.2199, -216.0236, -201.4972, -191.7621, -199.8187, -231.9843, -433.1561, -192.0978, -204.0607, -229.726, -183.7055, -236.5009, -193.8983, -210.3168, -231.1298, -216.6339, -207.9975, -189.9005, -203.6945, -204.1522, -198.9337, -216.5119, -223.1342, -213.4601, -227.0709, -229.2987, -210.744, -213.277, -185.1398, 
0.00056, -423.5126, -210.1947, -202.7179, -211.9037, -204.3353, -188.8324, -212.6666, -234.0289, -422.7802, -199.8493, -213.1549, -227.7423, -191.7316, -230.3363, -190.0836, -228.4747, -228.6579, -218.0683, -225.8197, -197.9877, -198.6591, -205.4645, -193.3795, -214.101, -220.9674, -222.3102, -242.2382, -229.4818, -218.7091, -210.2863, -211.8427, 
0.00058, -431.5997, -193.5932, -209.737, -215.871, -203.9996, -190.4498, -194.9664, -227.132, -431.9354, -197.2858, -217.5495, -224.599, -204.4574, -233.6322, -191.3959, -231.496, -211.6596, -216.9391, -210.4694, -203.3283, -190.3583, -216.2067, -199.5746, -215.5048, -216.4203, -232.6251, -227.8949, -238.7897, -236.0431, -202.5958, -200.1239, 
0.0006, -429.7992, -188.039, -207.265, -214.2536, -185.7807, -200.8869, -195.4242, -228.3832, -431.203, -206.8073, -201.3446, -223.5614, -198.537, -232.1063, -189.7174, -234.3036, -214.1315, -218.7396, -216.7865, -190.2667, -204.61, -206.5326, -196.2177, -222.768, -219.289, -222.5543, -227.4982, -222.7985, -228.3527, -209.7675, -187.8253, 
0.00062, -429.0973, -200.2155, -204.9152, -207.9364, -202.5653, -204.8847, -201.3141, -221.9135, -429.7382, -195.9735, -218.6786, -229.1461, -188.8934, -221.0285, -195.3632, -218.4955, -222.0966, -224.0497, -217.4579, -187.2455, -191.64, -196.5839, -206.1054, -227.5592, -225.2704, -222.005, -226.1249, -216.7255, -222.768, -215.4437, -193.4711, 
0.00064, -422.7802, -201.2836, -182.7289, -190.0226, -204.549, -194.5392, -200.6427, -221.0895, -432.851, -190.9076, -218.7702, -223.1647, -189.0766, -221.6693, -209.4318, -207.3566, -224.538, -211.3849, -214.162, -188.3136, -190.3583, -193.7152, -208.3026, -234.0595, -232.381, -227.6508, -221.6998, -225.7282, -234.5477, -209.6454, -200.8563, 
0.00066, -423.3295, -193.8983, -190.1752, -195.3632, -201.1005, -185.0482, -204.0302, -212.5751, -428.3954, -190.6329, -214.0704, -227.4371, -202.9315, -224.6295, -194.112, -218.3124, -218.526, -208.1806, -219.8688, -197.4384, -191.0297, -199.5441, -196.6449, -214.7724, -230.2753, -214.0704, -221.3336, -233.205, -224.9957, -196.7059, -219.0753, 
0.00068, -439.9921, -208.4857, -188.1915, -205.3424, -200.4596, -201.8939, -202.7789, -213.5517, -433.736, -182.1796, -196.8585, -237.7521, -204.8541, -228.3222, -201.5888, -221.12, -224.3854, -212.3004, -209.4623, -194.1425, -212.392, -190.2057, -210.8356, -225.9418, -217.4274, -215.932, -224.0802, -222.768, -210.2252, -215.5353, -219.4415, 
0.0007, -423.0548, -226.9184, -203.7555, -200.8869, -201.1615, -197.4994, -195.6989, -228.7799, -442.6166, -193.5321, -211.0492, -222.7985, -204.6405, -218.6481, -192.7692, -219.3805, -224.3244, -218.6176, -198.9642, -202.8705, -207.1124, -196.828, -196.7059, -226.3996, -229.6954, -230.7025, -231.9538, -228.1696, -227.3456, -226.9794, -213.9789, 
0.00072, -423.9398, -219.6552, -200.185, -196.9501, -193.349, -195.6073, -185.3534, -220.9064, -429.8907, -196.4618, -217.3663, -207.4481, -193.288, -228.6884, -186.4215, -230.3058, -215.4743, -223.0121, -208.6383, -201.3141, -202.5653, -196.9196, -201.955, -207.265, -233.1439, -224.599, -225.2704, -225.2094, -223.714, -208.028, -204.549, 
0.00074, -439.0765, -231.1603, -194.173, -203.6334, -178.1513, -187.7948, -195.3327, -229.0851, -421.7731, -195.882, -217.9767, -226.7963, -190.7855, -234.8224, -197.591, -236.745, -222.2492, -223.9276, -201.5582, -191.9757, -205.1898, -192.6776, -200.4901, -212.3309, -221.3336, -221.3031, -226.0639, -234.6698, -231.9538, -206.7767, -199.2389, 
0.00076, -440.4193, -223.5919, -196.2787, -201.4362, -204.9762, -189.931, -197.1942, -223.8666, -440.3583, -200.6427, -219.6552, -221.7609, -203.0841, -232.7472, -209.7675, -223.4699, -224.9042, -220.6928, -209.2487, -202.6569, -196.9806, -193.1964, -207.0209, -230.0006, -226.9794, -229.5734, -225.5756, -219.0143, -221.3947, -210.622, -208.15, 
0.00078, -433.9496, -218.6481, -195.5768, -205.3119, -203.9691, -185.8417, -200.2155, -224.8126, -435.5365, -193.1659, -216.6339, -216.756, -210.5304, -230.8551, -194.5087, -213.3991, -224.5685, -230.9162, -217.0612, -191.1517, -196.2787, -188.2221, -201.1005, -213.7958, -207.5397, -226.8878, -224.9042, -213.1549, -226.369, -217.1527, -220.0519, 
0.0008, -433.797, -212.2089, -193.0438, -199.2999, -196.5228, -191.1823, -199.483, -222.4933, -427.2662, -199.7272, -208.4857, -209.9506, -199.1168, -220.0214, -190.6024, -221.8829, -235.9516, -223.714, -212.5446, -197.2858, -188.7714, -193.7152, -198.8117, -218.7091, -218.1293, -218.465, -232.8388, -221.3031, -219.4721, -219.35, -230.5499, 
0.00082, -435.9027, -216.2372, -199.5441, -197.2553, -193.8983, -199.5441, -199.2389, -242.2687, -436.6046, -193.6847, -221.2116, -217.9462, -206.5936, -219.0753, -188.7409, -219.411, -230.3058, -220.3266, -204.8541, -197.652, -189.5648, -193.7457, -197.8961, -234.5477, -229.1767, -215.7794, -219.5331, -219.3805, -214.4061, -220.8148, -227.6813, 
0.00084, -449.3915, -230.2142, -200.1239, -192.7081, -201.2531, -205.1593, -186.0858, -232.2894, -423.2074, -194.3866, -217.3663, -226.6742, -202.1076, -223.8361, -207.1124, -220.2045, -223.5919, -205.8002, -207.8754, -205.2509, -191.579, -196.3092, -184.9872, -226.4606, -213.0634, -216.4813, -224.8432, -229.5123, -225.4535, -208.8825, -215.8405, 
0.00086, -436.7572, -222.9205, -206.0138, -190.0226, -210.2863, -192.2199, -195.0275, -226.6132, -423.9093, -205.556, -219.2584, -224.0802, -200.9174, -238.3624, -214.1925, -219.289, -211.2628, -223.6835, -211.8427, -209.0045, -194.2035, -195.0885, -180.6537, -202.1076, -217.1832, -215.1691, -231.8317, -233.7543, -224.4159, -209.3402, -226.0333, 
0.00088, -435.5975, -209.2487, -198.598, -194.8139, -190.6635, -204.5184, -207.9059, -221.6998, -431.1115, -201.6193, -217.5189, -222.8595, -208.2721, -244.7101, -202.84, -231.8317, -223.3173, -221.8219, -219.0753, -196.9501, -201.2836, -189.931, -196.7365, -215.7184, -218.7396, -224.2023, -220.6317, -236.0431, -224.2633, -204.5795, -220.9674, 
0.0009, -431.2335, -217.9767, -195.7904, -197.6825, -195.2411, -213.4601, -194.0814, -235.2802, -424.7943, -202.4127, -216.2067, -221.3031, -201.7108, -212.8803, -193.0744, -230.7636, -214.5282, -220.9369, -207.9364, -198.1098, -205.6171, -192.6471, -202.0465, -223.653, -219.5636, -221.7609, -220.7538, -230.8551, -221.0895, -204.1522, -223.4699, 
0.00092, -419.942, -217.58, -200.5206, -185.506, -202.077, -204.2133, -190.4804, -232.4115, -428.8837, -203.9996, -207.1124, -230.1227, -200.9479, -220.4486, -193.7152, -230.8551, -217.0917, -229.4208, -207.9364, -214.2536, -198.9337, -191.6095, -201.4362, -220.1434, -211.507, -225.3009, -221.8219, -220.2655, -222.3712, -217.0001, -213.9789, 
0.00094, -431.0809, -227.9865, -196.767, -188.7103, -207.4787, -190.6024, -197.1027, -211.2018, -425.0385, -207.9975, -210.9577, -239.1254, -204.1828, -228.9325, -197.652, -215.871, -224.5075, -222.6154, -208.3331, -202.4433, -191.518, -187.8253, -194.0204, -226.3996, -222.5238, -217.1222, -222.3712, -210.5304, -235.2802, -214.5892, -216.6339, 
0.00096, -436.4825, -221.4557, -195.3327, -199.4525, -202.1991, -204.0302, -197.652, -201.3446, -421.1627, -208.2416, -230.9467, -234.9445, -196.3397, -221.3947, -205.1593, -219.7467, -206.4411, -213.0634, -216.7255, -191.4569, -195.5158, -205.0067, -198.4149, -221.6998, -230.3058, -215.047, -220.0519, -221.8524, -231.9232, -215.9625, -223.1647, 
0.00098, -424.8553, -222.0355, -209.2792, -210.5304, -192.9523, -218.5871, -208.4247, -220.6928, -432.3932, -213.0939, -212.5751, -220.6012, -197.1942, -217.6105, -194.9664, -221.3642, -210.1337, -212.1173, -206.2274, -200.246, -204.7321, -217.8546, -203.9996, -217.1222, -218.8007, -228.0475, -227.3456, -220.8148, -229.5734, -211.0797, -221.6083, 
0.001, -421.1017, -228.902, -201.6193, -202.8705, -205.1898, -227.9254, -216.6034, -239.0033, -431.0199, -204.1828, -197.7435, -227.6508, -199.422, -226.7658, -192.9218, -219.6246, -219.5331, -207.7838, -212.6972, -197.8351, -189.3207, -194.0509, -203.5724, -216.1151, -223.5614, -222.0966, -232.1674, -214.162, -226.5827, -208.0585, -215.7489, 
0.00102, -436.3605, -228.1391, -212.7887, -206.6242, -204.7321, -224.6906, -220.9674, -220.4791, -432.2406, -197.8351, -205.8307, -222.4933, -197.5299, -220.9064, -197.9877, -227.5592, -216.3288, -220.7233, -214.4672, -195.882, -198.4454, -190.3888, -196.3703, -225.423, -229.1767, -217.702, -216.9391, -223.0121, -230.7941, -199.3915, -224.1718, 
0.00104, -430.4706, -225.2399, -196.1566, -199.422, -196.0651, -202.8095, -210.2558, -228.1696, -429.2499, -196.5228, -212.9413, -210.0116, -187.2455, -213.9789, -197.1637, -220.4791, -223.1647, -212.1173, -218.2819, -209.7675, -198.9948, -202.7179, -187.8864, -217.1527, -225.1178, -219.7772, -215.8405, -223.9581, -236.5009, -202.6569, -218.3734, 
0.00106, -426.3507, -223.1952, -179.5856, -203.4503, -190.9076, -213.338, -203.6029, -230.9467, -431.3251, -206.0138, -209.2182, -228.1391, -198.7506, -216.2372, -211.0492, -226.4911, -215.3827, -215.5963, -214.7418, -197.8351, -202.7179, -194.997, -204.3659, -214.5587, -221.7609, -231.2824, -212.453, -238.515, -231.1603, -224.6906, -210.4389, 
0.00108, -443.6847, -223.4393, -197.5604, -202.077, -192.8607, -220.3876, -215.871, -218.8007, -418.4161, -204.671, -221.7609, -218.1903, -199.0253, -216.1456, -203.6029, -220.5707, -232.5641, -217.7631, -211.1408, -213.1549, -200.6732, -188.985, -196.2482, -219.2279, -218.3124, -217.9767, -224.1413, -228.841, -222.1576, -209.0656, -228.6273, 
0.0011, -443.8678, -222.6154, -199.7272, -212.7582, -186.0248, -220.6622, -193.7152, -216.3593, -420.7965, -199.6051, -211.3239, -217.2138, -198.3844, -218.7702, -209.3097, -224.1718, -243.4284, -223.9581, -209.0656, -193.349, -202.4738, -193.349, -200.307, -219.1974, -223.5614, -199.5746, -234.9445, -216.817, -220.174, -194.6308, -215.5658, 
0.00112, -444.2645, -229.848, -185.2313, -188.1, -194.2951, -211.2934, -190.8466, -226.3996, -430.1349, -198.1403, -208.2416, -232.1674, -201.0089, -231.2213, -207.2345, -240.6207, -235.9516, -213.3075, -225.2399, -188.3136, -195.5768, -208.9435, -187.276, -218.3124, -218.0377, -200.185, -236.4704, -231.496, -224.0192, -217.8546, -219.9909, 
0.00114, -436.2689, -214.9555, -196.4313, -194.4782, -196.7059, -218.7396, -194.2035, -225.6061, -423.6652, -191.9452, -220.6622, -228.0475, -204.7016, -221.8829, -187.3981, -226.9184, -224.4464, -228.7189, -224.2633, -191.9452, -185.2313, -210.7135, -189.7785, -209.9506, -215.81, -203.2672, -226.0028, -233.9679, -233.0524, -214.5282, -213.7042, 
0.00116, -423.9093, -220.174, -196.004, -193.4711, -198.5675, -217.8851, -194.3256, -221.6693, -427.4188, -202.3517, -207.2955, -225.6366, -202.5958, -224.3854, -195.8515, -223.1037, -223.653, -219.1974, -194.5087, -205.0678, -181.3251, -206.1054, -200.7953, -219.5941, -224.9957, -193.8678, -224.0192, -231.3129, -229.2682, -197.9267, -194.5392, 
0.00118, -422.0782, -226.5827, -204.1522, -192.0673, -207.5397, -216.2677, -193.6542, -221.181, -426.2897, -201.3141, -209.9506, -232.9608, -201.8024, -216.4813, -208.7604, -225.7892, -227.9254, -226.1859, -204.7321, -200.185, -185.3229, -233.327, -202.2296, -229.7565, -222.7069, -195.2106, -219.0753, -218.6786, -217.702, -211.6596, -201.6803, 
0.0012, -433.5223, -222.3712, -201.1615, -205.9833, -209.859, -212.8192, -196.4923, -224.7211, -435.3839, -194.5087, -214.3451, -218.2208, -192.7387, -224.0497, -206.1664, -218.0072, -227.6508, -216.5729, -228.5053, -189.6564, -196.2177, -237.0197, -218.3124, -222.9205, -216.4203, -210.9882, -222.768, -234.6393, -220.8759, -214.4672, -194.9664, 
0.00122, -427.0526, -214.8029, -191.8537, -203.2062, -204.9152, -215.7184, -185.2924, -230.8856, -437.0929, -196.6754, -214.7418, -222.1271, -194.8749, -231.3434, -206.5021, -229.9701, -225.1788, -228.2306, -224.0497, -181.5997, -198.8727, -218.9533, -195.943, -220.4791, -203.3893, -213.1549, -219.8383, -232.9913, -210.3168, -219.2279, -190.8466, 
0.00124, -431.3556, -213.9789, -190.7855, -202.3212, -199.7577, -229.787, -192.2199, -224.6295, -426.5643, -194.9664, -207.2345, -225.9113, -202.5958, -230.672, -204.61, -224.0802, -232.3505, -223.1037, -202.3212, -191.7011, -203.9386, -223.8971, -190.9992, -221.8524, -217.5495, -208.4857, -223.1342, -226.4301, -224.5075, -216.2982, -193.0744, 
0.00126, -433.4613, -209.5233, -196.4313, -200.1544, -196.5534, -221.0895, -201.8634, -220.6622, -425.1605, -192.2809, -218.6481, -217.8241, -191.0907, -218.526, -200.4901, -222.9511, -231.0077, -222.2492, -209.3707, -198.5675, -191.9757, -217.641, -190.4498, -216.4813, -234.3646, -194.8139, -238.454, -226.6437, -234.8834, -210.2863, -188.6188, 
0.00128, -434.3158, -224.0497, -194.7528, -207.0514, -194.3256, -210.0116, -200.307, -219.2584, -420.5524, -200.0018, -211.0797, -222.7985, -206.4411, -220.2045, -197.4384, -232.5946, -223.9581, -227.4066, -216.2067, -202.3822, -205.1898, -213.9789, -199.0863, -213.1549, -227.5897, -192.8302, -223.2868, -216.6034, -234.6393, -213.0634, -204.4879, 
0.0013, -439.1681, -225.6061, -184.1022, -223.775, -204.549, -218.3734, -194.0814, -222.7985, -422.6276, -205.8307, -216.3898, -218.2819, -202.1991, -224.9347, -201.07, -235.2802, -226.1554, -222.5238, -211.4154, -198.9948, -183.9801, -220.6622, -215.3522, -219.4415, -233.5407, -191.3959, -217.8546, -220.2045, -240.3766, -205.6781, -210.9577, 
0.00132, -424.9164, -229.5429, -191.4264, -218.8922, -197.9572, -222.5849, -201.8939, -214.6503, -422.7802, -203.6029, -214.223, -221.0285, -202.1991, -226.4606, -211.8732, -220.7843, -229.8175, -214.2536, -200.8258, -194.7223, -201.6193, -224.8126, -206.7462, -232.0758, -218.8007, -204.1217, -218.2208, -229.6344, -243.8251, -207.9059, -197.8046, 
0.00134, -434.7125, -223.2868, -203.4503, -203.6945, -198.537, -226.4301, -202.5653, -223.8361, -430.8063, -191.6095, -219.9298, -234.3341, -204.8236, -219.1059, -206.0443, -225.6976, -215.6268, -215.0165, -204.7931, -200.307, -191.0602, -226.1554, -208.5773, -225.2094, -217.7326, -203.0536, -215.3827, -223.5309, -224.8737, -208.8519, -192.464, 
0.00136, -432.2406, -217.1222, -200.9784, -201.5582, -197.6825, -225.7587, -191.0907, -217.3358, -432.9425, -201.0089, -213.3685, -233.6627, -195.0885, -228.078, -187.6117, -227.0709, -221.2421, -224.4464, -212.7887, -206.8988, -191.9147, -223.4088, -193.9594, -209.6759, -218.2208, -208.4247, -219.4721, -211.4154, -214.223, -206.7462, -195.2411, 
