Sweep Start (s), 94.79124, 94.95508, 95.11892, 95.28276, 
Time (s), Sweep #1, Sweep #2, Sweep #3, Sweep #4, 
0, -443.5626, -208.6994, -220.3266, -229.4208, 
2E-05, -435.9027, -214.162, -235.1581, -227.8339, 
4E-05, -439.7784, -210.1642, -227.132, -244.9237, 
6E-05, -441.701, -213.277, -231.4044, -228.9325, 
8E-05, -441.5179, -208.6078, -234.151, -245.1984, 
0.0001, -444.6002, -217.4884, -234.151, -246.7243, 
0.00012, -447.4384, -210.0421, -233.2355, -235.7684, 
0.00014, -444.1425, -202.4738, -222.5238, -227.193, 
0.00016, -446.828, -209.4928, -217.4579, -237.8131, 
0.00018, -443.3185, -219.8383, -225.0568, -236.7145, 
0.0002, -447.8961, -213.6737, -240.1325, -227.0709, 
0.00022, -442.464, -212.1784, -227.1015, -216.6034, 
0.00024, -444.295, -217.3663, -225.7892, -231.0077, 
0.00026, -448.5065, -210.2863, -238.454, -234.5477, 
0.00028, -449.2389, -210.9577, -241.5363, -225.9113, 
0.0003, -433.6749, -204.671, -232.5641, -225.9723, 
0.00032, -445.6073, -203.2062, -243.6725, -227.8644, 
0.00034, -437.0929, -225.423, -241.994, -226.7963, 
0.00036, -450.2155, -232.7777, -230.5194, -236.5924, 
0.00038, -450.4901, -239.0643, -214.3756, -225.3009, 
0.0004, -439.7784, -240.0104, -236.7145, -224.2023, 
0.00042, -435.9943, -222.0966, -228.5663, -231.1603, 
0.00044, -439.9615, -223.7445, -232.5946, -237.3248, 
0.00046, -449.8492, -222.3102, -231.5265, -230.733, 
0.00048, -464.0399, -232.8693, -240.0104, -227.9865, 
0.0005, -434.2242, -228.9935, -236.5924, -234.4867, 
0.00052, -439.7174, -219.8383, -229.5123, -219.6552, 
0.00054, -443.2269, -232.9303, -235.4938, -225.6671, 
0.00056, -459.035, -236.6229, -238.454, -237.1417, 
0.00058, -441.9452, -224.9347, -236.9892, -238.9728, 
0.0006, -430.2264, -228.5358, -237.7521, -237.5079, 
0.00062, -440.4803, -227.1015, -227.4982, -234.3646, 
0.00064, -443.0133, -223.653, -224.0192, -236.8671, 
0.00066, -445.9125, -222.0355, -222.7374, -231.9538, 
0.00068, -456.1664, -241.7804, -217.6715, -235.0055, 
0.0007, -445.3326, -224.5685, -226.6132, -245.7477, 
0.00072, -440.1752, -226.0944, -240.2545, -243.8861, 
0.00074, -450.7648, -237.1723, -234.914, -243.8556, 
0.00076, -439.7479, -217.1527, -235.3717, -236.684, 
0.00078, -449.0253, -224.2938, -230.4279, -243.4894, 
0.0008, -446.4618, -220.2655, -210.3168, -234.5477, 
0.00082, -437.0929, -219.6552, -222.89, -228.2611, 
0.00084, -440.0531, -240.285, -236.4704, -238.9118, 
0.00086, -444.3561, -244.466, -234.8529, -242.9096, 
0.00088, -436.9098, -236.5314, -234.1815, -237.9352, 
0.0009, -444.7223, -235.9516, -222.9205, -240.2545, 
0.00092, -444.3561, -244.7101, -222.7069, -232.0758, 
0.00094, -441.7316, -235.7684, -240.3156, -233.1134, 
0.00096, -441.2433, -225.6366, -231.435, -234.5172, 
0.00098, -445.6989, -226.8573, -228.0475, -242.2687, 
0.001, -454.7626, -233.3881, -224.66, -234.7003, 
0.00102, -449.6661, -227.8949, -232.1063, -237.5385, 
0.00104, -443.7762, -219.7772, -241.4142, -251.6376, 
0.00106, -444.5697, -233.7848, -227.3456, -259.7858, 
0.00108, -437.2455, -218.6786, -242.0246, -246.6632, 
0.0011, -443.8678, -219.6552, -223.0426, -240.3156, 
0.00112, -448.7201, -236.1652, -215.3827, -247.0294, 
0.00114, -442.8607, -231.0382, -227.4982, -232.6862, 
0.00116, -439.1376, -230.1532, -236.1957, -235.8905, 
0.00118, -437.1234, -225.5451, -236.3788, -246.3886, 
0.0012, -437.5507, -242.5128, -235.8905, -250.1422, 
0.00122, -449.3304, -242.1466, -239.4916, -236.7145, 
0.00124, -453.1451, -223.5919, -217.3358, -251.6681, 
0.00126, -444.3561, -228.2306, -240.0409, -246.6327, 
0.00128, -445.7904, -225.7587, -237.2943, -243.4589, 
0.0013, -436.8488, -214.5892, -241.9025, -240.0409, 
0.00132, -444.4171, -226.1249, -231.7401, -241.4447, 
0.00134, -452.016, -225.7892, -222.89, -240.1325, 
0.00136, -452.5653, -233.4491, -235.1276, -237.0502, 
0.00138, -447.1637, -220.2655, -239.0033, -245.0458, 
0.0014, -450.8258, -227.4677, -236.9892, -250.1727, 
0.00142, -446.0651, -236.5619, -225.0263, -244.6491, 
0.00144, -440.1447, -232.1674, -234.1815, -241.933, 
0.00146, -445.2411, -245.3204, -241.1395, -233.6933, 
0.00148, -444.2645, -238.0878, -235.921, -231.8012, 
0.0015, -445.1495, -239.9494, -227.8949, -246.9989, 
0.00152, -437.6117, -232.7472, -238.9423, -235.5548, 
0.00154, -445.6378, -223.1342, -229.2377, -225.7282, 
0.00156, -451.2836, -237.9047, -238.515, -239.4306, 
0.00158, -443.2574, -231.0382, -236.1652, -235.6769, 
0.0016, -436.1163, -227.2235, -223.4088, -234.4867, 
0.00162, -441.7316, -230.8246, -228.2611, -232.5031, 
0.00164, -445.7904, -230.8246, -236.4093, -235.0665, 
0.00166, -440.6329, -226.4301, -238.6676, -223.1037, 
0.00168, -449.1168, -219.5026, -238.2404, -231.4655, 
0.0017, -458.8214, -228.2916, -229.6344, -241.3532, 
0.00172, -437.1844, -225.6671, -232.7777, -232.6862, 
0.00174, -434.1022, -226.7658, -232.2894, -237.8742, 
0.00176, -446.2787, -230.1532, -216.7255, -235.8295, 
0.00178, -444.9359, -232.8693, -226.8268, -237.1112, 
0.0018, -443.3795, -228.2916, -252.5836, -229.3292, 
0.00182, -443.4711, -224.7516, -243.6725, -232.2284, 
0.00184, -438.8324, -225.6061, -224.8737, -234.2731, 
0.00186, -437.4286, -234.7614, -239.0338, -231.9843, 
0.00188, -447.0721, -228.3527, -234.7614, -223.8056, 
0.0019, -451.8634, -230.2753, -222.2492, -217.0307, 
0.00192, -440.4498, -226.247, -239.4611, -228.3832, 
0.00194, -440.7855, -249.2572, -230.3974, -231.1603, 
0.00196, -442.8912, -226.9794, -217.2748, -230.0311, 
0.00198, -447.2552, -230.3974, -234.7614, -235.0055, 
0.002, -447.3773, -238.6066, -234.7309, -236.4704, 
0.00202, -446.889, -244.3439, -231.1298, -234.09, 
0.00204, -441.9757, -249.9896, -234.0289, -236.8366, 
0.00206, -437.9474, -234.8529, -238.2709, -240.6207, 
0.00208, -445.8514, -221.12, -241.6278, -238.3319, 
0.0021, -449.2389, -217.9767, -231.3129, -238.8812, 
0.00212, -449.6661, -225.1788, -229.5734, -231.6181, 
0.00214, -448.5675, -224.599, -225.7892, -233.3576, 
0.00216, -443.5321, -230.5194, -222.005, -227.132, 
0.00218, -445.2411, -219.35, -222.7069, -224.5075, 
0.0022, -459.9506, -224.7821, -228.0475, -228.3222, 
0.00222, -452.9926, -235.3412, -231.0993, -238.2404, 
0.00224, -436.5131, -234.3952, -224.3244, -235.5243, 
0.00226, -440.8771, -227.8949, -222.4323, -226.0028, 
0.00228, -435.3229, -236.9281, -215.3217, -221.7609, 
0.0023, -441.3348, -227.8949, -229.9091, -234.975, 
0.00232, -437.7643, -219.5331, -244.3439, -227.0709, 
0.00234, -443.288, -227.7118, -232.5031, -233.4491, 
0.00236, -445.1801, -240.1325, -228.3527, -247.2125, 
0.00238, -437.8253, -241.7804, -230.5805, -223.7445, 
0.0024, -438.1305, -234.7614, -226.7963, -222.6764, 
0.00242, -444.2645, -222.89, -225.0263, -241.5973, 
0.00244, -443.7457, -212.453, -224.2023, -227.7423, 
0.00246, -447.2858, -218.526, -226.247, -224.0802, 
0.00248, -457.3566, -229.8786, -239.4, -238.3624, 
0.0025, -447.4994, -230.3363, -233.4491, -234.2121, 
0.00252, -430.6842, -231.7096, -220.1129, -222.7069, 
0.00254, -434.1022, -230.6415, -234.8834, -223.2257, 
0.00256, -447.9877, -222.2797, -241.9635, -220.6622, 
0.00258, -443.1354, -228.2306, -231.8012, -225.0568, 
0.0026, -454.8236, -240.0104, -226.0333, -224.66, 
0.00262, -442.4335, -232.9913, -237.7521, -230.0617, 
0.00264, -435.2618, -233.266, -235.799, -231.8927, 
0.00266, -439.931, -222.3102, -242.2687, -219.5941, 
0.00268, -437.5507, -212.8803, -233.4491, -243.8861, 
0.0027, -449.0863, -236.1347, -236.1347, -242.4518, 
0.00272, -448.476, -218.4345, -226.0944, -233.2355, 
0.00274, -439.5953, -222.2186, -224.6906, -227.0709, 
0.00276, -453.2977, -237.2943, -228.4747, -224.8737, 
0.00278, -454.3964, -230.8856, -230.4584, -224.9042, 
0.0028, -443.349, -233.8458, -229.4208, -230.3058, 
0.00282, -435.9332, -242.5128, -236.2872, -234.151, 
0.00284, -439.3207, -230.8856, -240.4376, -227.132, 
0.00286, -443.7152, -222.0966, -229.5123, -217.58, 
0.00288, -439.1376, -224.1107, -226.7658, -242.757, 
0.0029, -444.173, -228.6273, -212.8803, -253.6212, 
0.00292, -437.0624, -239.7968, -217.1527, -243.1232, 
0.00294, -441.3043, -228.2611, -229.9396, -237.6605, 
0.00296, -446.5228, -231.4044, -239.278, -221.4252, 
0.00298, -436.452, -236.9586, -236.806, -217.7326, 
0.003, -440.8466, -226.6437, -233.9984, -230.4889, 
0.00302, -445.7904, -224.538, -232.8388, -222.4017, 
0.00304, -443.0438, -227.3456, -233.2355, -236.3483, 
0.00306, -445.6683, -242.9706, -224.7516, -236.2567, 
0.00308, -435.7501, -246.4801, -231.8927, -238.0573, 
0.0031, -453.0841, -239.278, -238.1183, -225.5451, 
0.00312, -446.767, -227.6508, -228.2916, -225.6671, 
0.00314, -439.7174, -216.3593, -223.775, -232.442, 
0.00316, -454.1522, -227.5592, -227.8949, -239.9188, 
0.00318, -441.0602, -225.362, -231.1603, -225.9418, 
0.0032, -429.8297, -230.2448, -230.5805, -224.0802, 
0.00322, -432.1796, -235.86, -230.5805, -225.9418, 
0.00324, -460.8051, -227.5897, -223.4393, -234.8834, 
0.00326, -450.7343, -230.1837, -221.2726, -224.5685, 
0.00328, -436.7877, -237.9047, -220.5097, -225.9113, 
0.0033, -445.5157, -236.6535, -232.4725, -233.0219, 
0.00332, -442.5555, -232.442, -233.5712, -238.6066, 
0.00334, -449.6661, -235.6464, -230.7941, -233.8764, 
0.00336, -447.1027, -243.2147, -220.9064, -230.3058, 
0.00338, -439.9921, -232.32, -243.0011, -213.0329, 
0.0034, -438.2526, -237.8131, -250.661, -225.0263, 
0.00342, -444.5087, -244.9848, -229.0546, -222.829, 
0.00344, -439.4427, -229.9396, -221.8219, -232.5336, 
0.00346, -443.8678, -228.1085, -238.1183, -238.8507, 
0.00348, -447.1637, -215.5658, -245.5951, -231.6791, 
0.0035, -439.7784, -208.3942, -219.1974, -229.3292, 
0.00352, -434.3158, -221.2116, -214.3146, -228.3832, 
0.00354, -452.2906, -231.1298, -234.8529, -228.7494, 
0.00356, -456.8073, -233.2355, -246.2055, -237.1112, 
0.00358, -450.3375, -233.4186, -235.6769, -243.7335, 
0.0036, -450.7648, -219.5941, -235.2191, -242.8485, 
0.00362, -442.7386, -218.8312, -234.0595, -231.557, 
0.00364, -446.6144, -220.4486, -216.7865, -228.3527, 
0.00366, -433.1866, -234.2731, -222.5849, -211.8121, 
0.00368, -440.3888, -223.9276, -232.7472, -228.1696, 
0.0037, -444.173, -219.7772, -242.0551, -216.695, 
0.00372, -447.1027, -218.4039, -232.2894, -226.5216, 
0.00374, -438.6493, -238.8812, -232.6251, -227.9559, 
0.00376, -444.9664, -237.2333, -228.7494, -228.8104, 
0.00378, -443.8983, -230.4584, -233.5712, -237.7521, 
0.0038, -447.3468, -231.8317, -225.3314, -230.2753, 
0.00382, -444.8444, -229.0546, -233.4186, -226.9489, 
0.00384, -438.924, -225.6366, -241.6278, -227.4982, 
0.00386, -454.2133, -227.1015, -233.1745, -220.5402, 
0.00388, -436.1469, -231.2824, -223.3173, -223.3783, 
0.0039, -439.9615, -229.2377, -221.5167, -240.3766, 
0.00392, -444.0814, -230.1837, -222.9816, -238.1488, 
0.00394, -439.5038, -223.0121, -241.1701, -229.6344, 
0.00396, -454.5795, -229.0851, -225.9418, -238.7287, 
0.00398, -447.9572, -223.0426, -227.2846, -213.7348, 
0.004, -447.0111, -221.9745, -233.205, -219.1669, 
0.00402, -447.652, -238.7897, -235.921, -232.2589, 
0.00404, -441.1517, -238.8507, -231.9843, -232.6557, 
0.00406, -427.785, -223.775, -226.0639, -236.0126, 
0.00408, -442.3114, -229.848, -218.3124, -235.036, 
0.0041, -443.41, -229.4818, -233.1745, -217.3663, 
0.00412, -440.0836, -242.0551, -226.0333, -215.5658, 
0.00414, -449.7882, -228.8104, -225.8502, -219.1669, 
0.00416, -445.2106, -220.3571, -232.1369, -231.4655, 
0.00418, -451.1005, -233.9679, -237.5385, -247.2431, 
0.0042, -446.7365, -223.6835, -217.5495, -234.7919, 
0.00422, -445.5157, -227.5287, -218.3124, -229.9701, 
0.00424, -442.525, -234.4257, -217.8851, -229.5123, 
0.00426, -447.3163, -227.1625, -239.0033, -221.8829, 
0.00428, -446.2787, -219.7162, -235.4328, -231.4044, 
0.0043, -444.2645, -230.5805, -233.4186, -246.9379, 
0.00432, -446.4008, -243.0316, -221.2116, -232.5946, 
0.00434, -446.828, -229.6344, -220.0214, -229.6039, 
0.00436, -448.5675, -226.9184, -240.285, -238.6676, 
0.00438, -448.6591, -230.9467, -225.9113, -224.8432, 
0.0044, -440.9991, -219.6552, -233.1439, -217.4274, 
0.00442, -436.3605, -244.527, -233.8153, -234.7003, 
0.00444, -437.3676, -239.278, -230.8246, -222.9205, 
0.00446, -439.5648, -234.6698, -228.0475, -228.963, 
0.00448, -441.8536, -246.1444, -217.3053, -248.006, 
0.0045, -441.0907, -231.0077, -228.6884, -251.2103, 
0.00452, -456.3495, -231.1603, -231.9843, -239.3695, 
0.00454, -440.8771, -229.6649, -236.5009, -229.6649, 
0.00456, -440.816, -215.7184, -233.9374, -234.7309, 
0.00458, -434.6515, -236.6535, -244.6491, -227.8644, 
0.0046, -443.0133, -232.6557, -238.515, -218.2514, 
0.00462, -449.9408, -242.4518, -217.4884, -242.6654, 
0.00464, -445.4852, -235.1886, -214.986, -243.9166, 
0.00466, -434.0717, -220.1434, -219.2279, -228.7799, 
0.00468, -443.6237, -230.7941, -230.672, -225.3009, 
0.0047, -450.8868, -215.5963, -245.5036, -227.9254, 
0.00472, -451.5277, -232.2894, -244.6185, -219.3195, 
0.00474, -439.2902, -240.7428, -230.3058, -229.0241, 
0.00476, -439.9615, -223.6225, -238.7592, -234.5172, 
0.00478, -442.9523, -222.0661, -231.5265, -227.254, 
0.0048, -462.6666, -239.0338, -234.8224, -228.8715, 
0.00482, -459.859, -240.4682, -236.9586, -226.1554, 
0.00484, -440.4193, -224.5685, -229.4208, -231.9538, 
0.00486, -451.4362, -220.8148, -239.339, -232.3505, 
0.00488, -442.4335, -229.6039, -227.0099, -227.8949, 
