Sweep Start (s), 124.544, 124.7079, 124.8717, 125.0356, 125.1994, 125.3632, 125.5271, 125.6909, 125.8548, 126.0186, 126.1824, 126.3463, 126.5101, 126.674, 126.8378, 127.0016, 127.1655, 127.3293, 127.4932, 127.657, 127.8208, 127.9847, 128.1485, 128.3124, 128.4762, 128.64, 
Time (s), Sweep #1, Sweep #2, Sweep #3, Sweep #4, Sweep #5, Sweep #6, Sweep #7, Sweep #8, Sweep #9, Sweep #10, Sweep #11, Sweep #12, Sweep #13, Sweep #14, Sweep #15, Sweep #16, Sweep #17, Sweep #18, Sweep #19, Sweep #20, Sweep #21, Sweep #22, Sweep #23, Sweep #24, Sweep #25, Sweep #26, 
0.0011, -436.9098, -196.4618, -192.0673, -217.0307, -191.6095, -210.1337, -226.6742, -183.3087, -199.9103, -205.556, -197.1637, -197.9572, -228.4442, -197.7741, -208.6994, -197.9572, -219.289, -208.6994, -202.1381, -214.1925, -203.4198, -196.6754, -210.4694, -202.3822, -203.8165, -194.4476, 
0.00112, -420.2167, -191.3043, -196.9196, -210.5914, -189.931, -218.526, -229.6344, -195.7904, -188.4967, -203.7555, -196.7059, -199.0863, -231.0993, -198.5065, -214.8029, -199.6967, -195.882, -214.5587, -206.9904, -214.7113, -206.8683, -200.0629, -208.4247, -203.8776, -209.2792, -201.131, 
0.00114, -424.0619, -204.4269, -195.8515, -212.3309, -193.2269, -215.2301, -231.8927, -205.0372, -192.7081, -197.1332, -205.7086, -203.9691, -225.2399, -198.6286, -195.5463, -201.07, -207.4481, -211.2934, -181.3556, -200.2155, -207.6007, -200.8563, -201.8634, -202.5653, -213.4906, -212.1173, 
0.00116, -439.046, -208.8214, -189.3512, -227.6813, -189.4122, -220.5097, -218.0988, -195.5768, -203.4198, -205.4645, -205.3729, -196.1566, -228.4747, -199.4525, -199.0863, -201.192, -202.6569, -200.7343, -214.4367, -205.7086, -208.2111, -204.0302, -200.0018, -203.664, -207.0514, -196.3092, 
0.00118, -442.7386, -192.0368, -196.7365, -200.8869, -193.3795, -220.9979, -225.8502, -187.3981, -210.8356, -210.622, -188.5272, -198.9642, -216.7255, -203.1452, -206.8378, -211.0187, -215.6879, -200.9479, -219.8078, -205.9528, -213.4906, -209.7064, -192.0368, -190.3888, -198.8727, -195.8515, 
0.0012, -435.567, -208.4552, -196.9196, -183.6444, -201.192, -215.2606, -219.9603, -208.1195, -215.1691, -198.1098, -182.6679, -201.4972, -205.9528, -208.9435, -201.8329, -209.4013, -227.2235, -213.6737, -226.7963, -214.6198, -217.7631, -213.3685, -196.1566, -195.8515, -202.077, -200.185, 
0.00122, -424.3976, -211.5375, -191.6705, -184.1632, -205.6171, -210.5914, -215.6268, -207.265, -208.1806, -190.9381, -190.0531, -197.3163, -223.1647, -206.6242, -202.4738, -202.8095, -216.3593, -209.8895, -225.0568, -214.6808, -210.7135, -213.4906, -203.0231, -200.7038, -203.4809, -198.6591, 
0.00124, -429.7382, -216.9696, -180.3485, -180.8673, -204.2438, -215.932, -219.6857, -197.8351, -198.9032, -198.8422, -198.0487, -189.7785, -227.132, -189.3207, -202.1381, -193.0744, -213.7348, -203.1146, -215.8405, -213.216, -206.7767, -196.8891, -198.8727, -210.8051, -218.7396, -209.1571, 
0.00126, -432.5763, -227.2235, -182.3627, -183.4308, -206.7462, -211.4459, -222.7985, -191.6705, -209.4928, -196.9196, -189.7174, -195.3937, -235.5853, -201.0089, -205.9528, -198.0792, -208.028, -199.1474, -217.3969, -214.6198, -213.6737, -186.33, -193.4406, -202.3822, -204.7626, -206.6547, 
0.00128, -437.5507, -226.0944, -193.0744, -194.9054, -195.3937, -220.0214, -220.5097, -188.2526, -206.7157, -188.7409, -189.4733, -193.1659, -224.9042, -210.4389, -213.8568, -201.7413, -216.4203, -200.6122, -221.7304, -209.035, -225.2399, -189.7785, -196.3703, -193.1354, -211.4154, -199.7577, 
0.0013, -427.0221, -229.8786, -204.4574, -205.8002, -196.5534, -219.289, -213.5211, -209.2487, -196.1871, -201.4057, -195.4242, -194.0814, -224.9957, -211.2323, -205.8002, -203.9081, -216.5424, -202.4738, -224.0497, -196.7059, -211.1713, -195.1801, -201.3446, -209.5844, -220.7233, -211.9953, 
0.00132, -422.9022, -225.0568, -196.4923, -207.9059, -212.1478, -216.3593, -215.2606, -199.9713, -200.185, -197.1027, -177.724, -195.6989, -218.4345, -201.9245, -203.5724, -195.4852, -224.2023, -193.8373, -226.4606, -212.0563, -221.7609, -201.4667, -209.9811, -206.8683, -217.3358, -213.1854, 
0.00134, -422.7496, -209.6759, -196.8585, -204.7931, -206.1054, -219.2279, -231.435, -199.2694, -208.7604, -190.2057, -185.3534, -202.2296, -225.362, -195.3937, -188.1, -194.7223, -219.6246, -198.5675, -229.1461, -223.8361, -219.7162, -192.7997, -196.4923, -203.9081, -197.3468, -208.5773, 
0.00136, -428.8226, -216.0236, -196.7365, -191.0602, -205.9223, -221.181, -220.8759, -205.1288, -200.185, -198.1098, -186.7267, -200.0629, -224.6906, -202.5348, -189.87, -201.7108, -208.6994, -201.0089, -215.5963, -209.1266, -204.0607, -192.3419, -197.6825, -192.9828, -197.2247, -198.8727, 
0.00138, -428.8837, -218.0988, -199.1779, -173.421, -204.8541, -223.9887, -222.5543, -194.6002, -208.5163, -215.3827, -189.7174, -175.4352, -214.0399, -203.0841, -206.4411, -213.5517, -213.9179, -214.3451, -218.5565, -215.6574, -209.8895, -192.7081, -200.5817, -197.1942, -195.3327, -197.7741, 
0.0014, -431.7828, -207.6007, -194.0814, -182.7594, -189.9616, -215.2606, -230.3363, -204.1217, -212.453, -211.1408, -198.6286, -200.4596, -214.4367, -197.8656, -202.901, -211.9342, -219.5941, -206.5021, -229.3903, -217.1832, -207.6007, -211.6901, -187.1845, -191.9757, -202.5653, -195.0275, 
0.00142, -442.5861, -199.5136, -192.4945, -177.0221, -201.6498, -214.101, -226.9184, -212.2089, -207.8754, -210.8661, -211.0187, -202.4433, -217.9157, -195.882, -194.4782, -197.2553, -210.8051, -204.2743, -230.1227, -214.6808, -205.9223, -215.2606, -183.4613, -199.6662, -207.9059, -191.579, 
0.00144, -427.9681, -212.7277, -197.1637, -181.2946, -200.4291, -219.0448, -217.2443, -204.3048, -204.7321, -195.1496, -214.223, -191.64, -229.4513, -197.8046, -204.9152, -192.3725, -209.5233, -200.7648, -220.9674, -195.1496, -222.8595, -220.3266, -198.7506, -193.2269, -199.1779, -212.3004, 
0.00146, -422.6276, -228.5968, -203.6029, -174.0314, -201.2836, -229.2987, -223.6225, -185.9027, -201.955, -187.9169, -201.1615, -194.4476, -224.7516, -203.6334, -198.537, -206.4716, -218.9227, -196.8585, -217.8241, -209.737, -219.0143, -211.0797, -194.0814, -195.8515, -214.0704, -201.7108, 
0.00148, -421.4679, -219.4415, -188.7103, -171.4069, -196.9196, -228.078, -217.6715, -198.9948, -207.5092, -211.4459, -200.7648, -206.8683, -233.5712, -207.2955, -207.204, -199.361, -222.9205, -191.3959, -230.3974, -215.5963, -216.5119, -198.3539, -197.1637, -192.2809, -207.9975, -204.9152, 
0.0015, -434.2548, -223.4088, -206.6547, -177.0221, -191.7316, -223.4699, -230.3668, -187.7643, -206.9904, -216.4813, -196.0956, -211.5985, -226.3385, -205.3119, -197.2858, -186.0858, -224.4159, -196.8585, -228.8715, -207.7228, -203.3893, -187.1539, -193.3795, -222.2186, -202.4433, -208.028, 
0.00152, -433.1866, -222.0355, -204.0912, -181.5997, -199.9103, -223.1037, -228.9935, -198.5675, -199.8493, -197.591, -205.7086, -195.7599, -220.3571, -225.7892, -194.8749, -208.6688, -200.185, -202.5958, -222.7374, -209.6759, -215.2606, -196.6449, -197.1637, -220.8454, -194.9054, -211.3544, 
0.00154, -432.4237, -229.2377, -200.5512, -172.1698, -196.5839, -216.4813, -230.8246, -204.9762, -200.185, -181.5997, -204.1828, -184.0717, -227.6508, -218.526, -210.7135, -200.8869, -196.5839, -201.5277, -226.0333, -213.0329, -219.289, -212.7887, -190.9992, -193.5626, -200.7953, -194.0814, 
0.00156, -436.9098, -216.1151, -197.9267, -183.5834, -198.4149, -221.5778, -223.1037, -199.2084, -205.434, -189.9005, -201.8634, -187.8559, -232.6862, -219.9909, -206.2274, -198.8422, -212.3615, -205.495, -225.3009, -215.2912, -214.8639, -198.0792, -182.5153, -200.2155, -206.4411, -185.1398, 
0.00158, -429.2499, -214.5587, -204.2438, -187.3676, -200.246, -208.4247, -219.6857, -196.4923, -214.3451, -202.4127, -198.8117, -194.5697, -227.5287, -244.8627, -203.2062, -187.3981, -220.296, -189.809, -214.7724, -212.1478, -200.7038, -206.4411, -186.7267, -208.6383, -192.0978, -193.8678, 
