Sweep Start (s), 98.53986, 98.7037, 98.86754, 99.03138, 99.19522, 99.35906, 99.5229, 99.68674, 99.85058, 100.0144, 100.1783, 100.3421, 100.5059, 100.6698, 100.8336, 100.9975, 101.1613, 101.3251, 101.489, 
Time (s), Sweep #1, Sweep #2, Sweep #3, Sweep #4, Sweep #5, Sweep #6, Sweep #7, Sweep #8, Sweep #9, Sweep #10, Sweep #11, Sweep #12, Sweep #13, Sweep #14, Sweep #15, Sweep #16, Sweep #17, Sweep #18, Sweep #19, 
0.00026, -444.173, -200.0018, -213.9789, -204.9152, -192.403, -200.3681, -226.3996, -231.7401, -226.3385, -222.6764, -202.0465, -211.9037, -192.7081, -186.452, -186.0248, -218.4345, -181.7829, -213.7958, -209.9201, 
0.00028, -433.9496, -196.7365, -208.028, -216.9696, -190.3888, -195.2411, -233.9679, -224.0192, -216.2372, -216.2677, -196.6754, -192.5556, -194.0509, -209.035, -204.2438, -230.5499, -194.8749, -184.1327, -203.3588, 
0.0003, -423.5736, -189.7785, -213.6737, -219.411, -193.0744, -205.5866, -225.8808, -216.6644, -217.9157, -224.3244, -185.0177, -190.5414, -200.6427, -191.2433, -208.0585, -220.7538, -200.3375, -186.5436, -205.3424, 
0.00032, -427.3883, -206.0748, -190.0531, -215.4132, -197.1332, -209.0961, -228.2306, -217.4884, -215.7184, -215.7489, -196.8891, -204.671, -194.6308, -201.8329, -202.0465, -220.6012, -192.0368, -203.786, -200.2155, 
0.00034, -436.2689, -192.2809, -200.5206, -202.0465, -208.6688, -209.7675, -217.2748, -222.7069, -217.4884, -218.1598, -185.5975, -188.0695, -197.8046, -198.1098, -197.8656, -229.7565, -191.2128, -214.4977, -200.7953, 
0.00036, -434.1022, -181.7523, -207.7838, -204.3659, -200.307, -201.0394, -227.3456, -225.484, -222.5238, -241.6278, -209.2182, -205.3424, -184.2243, -197.4079, -185.3839, -215.5963, -176.5643, -222.7985, -202.6264, 
0.00038, -429.5856, -192.3114, -198.8727, -209.9506, -192.1893, -197.9267, -223.5004, -234.9445, -209.3402, -211.9953, -195.6989, -197.4384, -183.9801, -201.9245, -200.4901, -217.3969, -190.5109, -210.9577, -191.4264, 
0.0004, -433.1256, -204.1217, -198.0792, -218.7091, -191.1823, -199.9103, -227.0404, -238.515, -230.0311, -229.5123, -202.2907, -193.7152, -174.9774, -194.6308, -197.3773, -221.8829, -178.7311, -222.2186, -203.2062, 
0.00042, -428.7006, -195.1496, -205.434, -210.4694, -207.6618, -194.173, -237.1112, -223.9887, -220.5707, -229.5429, -204.2438, -189.6564, -193.9594, -181.8744, -201.8024, -215.6879, -191.3654, -211.9342, -194.8444, 
0.00044, -431.7828, -197.2553, -192.6776, -212.3004, -189.1071, -206.319, -230.5805, -229.6039, -220.6928, -213.5211, -189.4428, -180.2875, -195.8515, -189.9921, -201.0394, -228.5053, -201.6193, -212.1173, -189.3817, 
0.00046, -436.3605, -196.0956, -199.3915, -209.859, -181.966, -205.6171, -221.6388, -226.9489, -211.4154, -231.7706, -207.0514, -201.6193, -207.143, -186.5436, -192.2809, -220.9674, -198.1403, -219.1669, -196.0346, 
0.00048, -427.0831, -188.8629, -189.4428, -213.1854, -178.609, -196.2177, -222.9816, -218.9533, -216.4813, -218.3734, -196.1566, -200.246, -199.7577, -189.6564, -220.2045, -222.4323, -206.0138, -215.5658, -203.4809, 
0.0005, -437.1539, -188.1305, -198.8117, -216.2067, -182.1796, -190.8771, -226.7658, -207.5092, -230.8246, -215.871, -206.5631, -198.0792, -195.943, -179.494, -185.4755, -211.9342, -199.9713, -213.6737, -203.0841, 
0.00052, -423.9093, -200.3681, -203.6945, -210.4083, -197.1332, -205.3119, -219.7772, -220.5097, -211.3849, -220.174, -204.0912, -196.3092, -205.4645, -191.1212, -196.3092, -207.9059, -188.2831, -203.6334, -179.5551, 
0.00054, -428.4869, -192.403, -198.2318, -209.4928, -216.8475, -208.3331, -214.0399, -235.6464, -209.6149, -217.8546, -194.9359, -202.9621, -198.3844, -199.0253, -190.7855, -221.8829, -205.0678, -217.702, -196.3092, 
0.00056, -432.3016, -207.7838, -195.6684, -222.1881, -203.4198, -190.5109, -230.2142, -226.308, -232.6251, -229.2682, -198.0487, -217.0917, -197.2858, -181.9965, -193.41, -220.9064, -201.07, -207.6007, -191.4874, 
0.00058, -413.0756, -210.6525, -195.3632, -212.1173, -196.2787, -200.9479, -232.1063, -210.5304, -226.8573, -216.1762, -195.8515, -190.4498, -206.2579, -181.4166, -215.3522, -223.0121, -187.7338, -194.0204, -192.464, 
0.0006, -427.4188, -210.9882, -191.0602, -206.9904, -190.2973, -206.8683, -228.8104, -214.6503, -240.1935, -227.5897, -198.0182, -190.1447, -192.5861, -178.9447, -201.2531, -228.6273, -190.0226, -210.2252, -200.307, 
0.00062, -433.2782, -214.162, -187.8253, -218.6481, -212.1784, -194.6613, -225.1788, -193.7457, -208.3637, -235.4938, -197.4079, -203.8776, -196.4923, -181.8439, -198.537, -219.5941, -187.7643, -206.1664, -189.3512, 
0.00064, -427.6324, -196.1871, -175.2521, -223.8361, -193.4711, -182.2711, -222.9511, -198.7811, -228.2306, -222.9511, -188.5272, -201.6803, -181.4777, -198.1403, -196.7059, -220.8454, -190.8161, -213.7042, -192.8302, 
0.00066, -431.7828, -188.8629, -192.5556, -213.9789, -199.361, -194.5697, -230.3058, -201.8024, -227.0709, -219.1669, -203.5724, -189.1376, -193.9594, -195.3937, -196.4313, -213.8568, -184.621, -197.6825, -188.5883, 
0.00068, -443.6237, -197.2247, -194.7833, -198.8422, -215.5963, -202.5348, -208.3331, -190.3278, -226.5827, -217.3969, -197.4689, -198.9032, -210.744, -202.5043, -200.3681, -210.1032, -198.8117, -196.6144, -210.4083, 
0.0007, -434.743, -213.6127, -192.6471, -202.2601, -193.8068, -201.3141, -214.0704, -210.3778, -226.8573, -230.0922, -190.9076, -196.0346, -196.4008, -192.2199, -189.5954, -212.1173, -199.361, -189.2902, -191.9452, 
0.00072, -428.5175, -212.8192, -200.2155, -213.1549, -199.3915, -191.1517, -227.4066, -195.943, -222.7374, -216.1456, -201.07, -200.1544, -201.4057, -203.2672, -193.1354, -202.5348, -187.5812, -190.8161, -203.1452, 
0.00074, -417.1039, -202.1686, -204.3964, -213.8873, -207.5092, -185.2924, -232.9608, -193.0744, -231.2213, -223.3173, -194.2035, -202.0465, -191.7926, -197.3773, -208.2416, -211.9953, -201.4667, -198.598, -202.6569, 
0.00076, -430.9894, -206.8683, -202.5043, -200.8563, -198.9948, -204.9457, -229.1461, -185.3229, -219.5636, -223.8971, -192.2809, -192.7692, -194.3561, -204.9762, -185.6891, -235.036, -190.9686, -199.9408, -206.8073, 
0.00078, -443.6542, -201.3141, -186.7267, -204.5795, -189.7174, -201.131, -229.3292, -179.2194, -210.3473, -222.7069, -187.1234, -192.7387, -188.8324, -205.0372, -212.1784, -229.6344, -213.7042, -199.2694, -214.9249, 
0.0008, -431.4471, -202.1991, -190.4193, -217.2443, -192.3725, -183.7665, -221.9745, -183.9496, -217.7936, -223.9887, -192.2809, -197.3468, -186.6657, -205.1288, -193.4711, -224.2938, -197.713, -189.6869, -216.1456, 
0.00082, -432.3016, -202.9621, -196.828, -220.8759, -206.6852, -192.0062, -221.12, -180.318, -219.3195, -215.871, -192.6471, -204.3964, -209.8285, -209.7064, -191.5485, -208.5468, -198.1403, -188.8324, -192.4335, 
0.00084, -426.1676, -211.8121, -199.0253, -215.7794, -200.7038, -198.6896, -213.6737, -193.0438, -211.568, -209.9506, -186.9098, -191.64, -200.9479, -201.3751, -199.0253, -226.247, -214.5282, -199.361, -193.5016, 
0.00086, -426.9611, -211.6901, -198.6896, -216.9086, -187.7643, -208.4247, -218.3429, -196.6449, -233.6933, -225.5756, -202.5043, -203.1452, -194.3561, -199.6662, -201.2225, -226.7352, -194.4476, -188.2831, -200.3681, 
0.00088, -422.5055, -197.7741, -197.5604, -200.7648, -202.9926, -210.2252, -223.3783, -191.1823, -219.411, -211.0187, -200.185, -202.9621, -201.955, -198.2318, -199.9713, -223.1952, -191.2128, -196.3703, -205.434, 
0.0009, -429.3719, -195.0275, -205.8612, -205.6476, -203.1452, -197.4994, -227.4066, -183.9191, -224.8432, -216.1456, -202.3212, -195.3021, -193.5932, -179.3414, -198.6591, -233.5407, -190.2362, -197.9877, -225.0263, 
0.00092, -433.3087, -182.912, -203.786, -205.0678, -226.6132, -194.7223, -221.0285, -170.9186, -218.1293, -229.6344, -209.859, -199.0558, -208.8214, -215.4437, -207.0514, -230.9772, -181.5997, -196.1871, -206.9904, 
0.00094, -431.2946, -196.4923, -196.1871, -210.9577, -195.7904, -201.0394, -208.089, -180.5011, -210.2252, -217.5189, -196.4313, -193.6237, -205.3119, -202.3822, -200.6732, -222.7374, -203.2062, -220.0214, -211.0187, 
0.00096, -430.0739, -199.2694, -201.1615, -215.0775, -190.8161, -201.8329, -217.641, -204.4574, -210.1337, -232.442, -211.3239, -198.3539, -210.1337, -193.1354, -186.6657, -220.296, -208.15, -212.1478, -229.8175, 
0.00098, -434.621, -184.7125, -201.4057, -208.7299, -206.1359, -188.2526, -228.8715, -206.0748, -206.4105, -235.5548, -202.1991, -195.1496, -212.6972, -191.2738, -212.1173, -234.5783, -212.2699, -198.8727, -227.3456, 
0.001, -432.5153, -195.2106, -204.2438, -212.7277, -221.3947, -205.0372, -218.1293, -205.0372, -235.9821, -224.4769, -192.7387, -207.2345, -192.0368, -181.9354, -193.9288, -235.5853, -202.5958, -200.0324, -219.9298, 
0.00102, -422.5665, -195.2716, -195.2411, -207.0819, -201.8939, -204.0607, -225.484, -189.9921, -218.2514, -223.3173, -206.5936, -215.4743, -192.1588, -198.1098, -194.997, -215.1386, -182.3017, -207.3871, -230.8856, 
0.00104, -423.7262, -196.7365, -192.403, -201.4667, -196.7059, -198.8117, -225.7892, -199.2999, -207.9669, -215.4743, -209.4013, -191.3654, -186.8793, -197.6825, -204.4574, -229.4818, -197.9267, -220.8454, -229.5429, 
0.00106, -421.712, -202.4738, -197.3468, -212.0868, -204.2133, -212.9108, -227.193, -214.1925, -220.9979, -225.6366, -208.4247, -174.3671, -200.4291, -190.3583, -183.9496, -228.4747, -203.8471, -223.3783, -216.8475, 
0.00108, -424.4586, -200.246, -196.3092, -215.9931, -194.2035, -192.403, -209.9201, -196.7975, -216.0846, -224.0802, -182.3017, -194.7223, -205.3119, -187.0319, -203.5419, -234.7309, -203.1452, -224.3549, -209.2182, 
0.0011, -434.4989, -200.307, -202.2296, -216.9696, -188.3136, -186.4215, -217.1832, -200.4291, -229.8175, -220.6012, -190.6635, -198.598, -201.07, -178.6701, -199.1168, -221.6998, -200.6732, -222.5238, -223.714, 
0.00112, -425.6488, -197.1332, -199.7272, -231.2824, -195.4547, -190.6635, -215.9931, -201.2225, -229.4208, -212.9413, -192.464, -208.974, -202.9621, -212.0258, -190.0531, -219.6246, -185.1398, -202.4127, -215.1386, 
0.00114, -421.0101, -193.9594, -203.8776, -211.4765, -193.7763, -206.8988, -226.3996, -213.277, -230.7025, -215.6574, -197.1027, -198.8727, -186.6962, -187.9779, -209.1266, -223.5614, -200.0629, -219.1974, -226.7963, 
0.00116, -433.9496, -196.9501, -203.8471, -204.5795, -198.2623, -205.0678, -231.435, -194.3866, -236.5009, -236.8976, -210.9577, -199.5441, -200.0629, -199.9408, -190.1752, -213.0329, -192.4945, -221.3336, -229.0241, 
0.00118, -430.7452, -196.1261, -194.5087, -218.8007, -192.464, -211.507, -223.8056, -185.506, -224.3854, -209.4013, -183.0341, -197.6825, -195.5463, -204.0607, -194.997, -222.1576, -205.9833, -227.6203, -226.7352, 
0.0012, -432.7899, -196.4313, -188.1915, -232.1674, -200.5817, -208.3942, -229.8175, -205.434, -225.484, -219.0753, -197.1637, -193.6542, -175.1605, -189.7785, -197.8656, -228.2916, -195.2411, -208.7604, -225.8197, 
0.00122, -443.0133, -194.112, -189.0766, -214.6503, -194.234, -199.6662, -227.6813, -194.0204, -218.2208, -246.8463, -207.5092, -186.2995, -187.6727, -202.7484, -192.2199, -229.2987, -193.9899, -207.7838, -213.4906, 
0.00124, -432.3932, -201.8634, -182.8204, -203.8776, -194.0509, -206.6852, -217.2138, -192.2809, -218.9533, -212.6361, -199.1168, -190.694, -181.8134, -191.8537, -199.1168, -232.6251, -206.0443, -227.9865, -216.6034, 
0.00126, -423.299, -193.1659, -197.9877, -209.5538, -207.1735, -201.5582, -239.7357, -183.3087, -226.7658, -218.0377, -216.6339, -214.223, -187.3981, -205.556, -196.6144, -210.8356, -210.3168, -226.9794, -232.6557, 
0.00128, -432.027, -203.0231, -191.2128, -206.0443, -208.089, -210.8661, -227.3151, -189.6259, -206.1664, -231.6181, -204.8541, -209.6454, -200.3681, -218.465, -205.0678, -217.2138, -233.6017, -215.0165, -222.2492, 
0.0013, -439.1681, -191.2433, -193.8068, -221.059, -209.859, -194.3866, -212.6361, -203.8776, -214.5892, -220.9674, -208.6994, -185.3839, -203.5419, -190.6329, -187.215, -226.7963, -216.9391, -221.2726, -220.6317, 
0.00132, -436.8182, -203.8776, -198.9948, -218.465, -199.7577, -196.4008, -216.0846, -210.4389, -206.8378, -224.0802, -202.9926, -207.0209, -197.0416, -191.0602, -188.2831, -224.9957, -206.4411, -215.2301, -210.5304, 
0.00134, -434.1327, -211.1713, -197.3773, -205.2204, -195.5158, -206.9904, -216.0541, -209.5844, -214.4367, -218.5565, -194.9664, -190.3583, -193.7457, -208.7299, -195.3327, -250.0202, -240.224, -228.2001, -219.1669, 
0.00136, -427.2052, -205.3424, -192.2504, -211.6901, -208.089, -205.2204, -225.6061, -213.4296, -214.4061, -224.7516, -212.3309, -210.2558, -199.8798, -210.1642, -202.8095, -240.4987, -213.3685, -216.9391, -213.7653, 
0.00138, -409.0778, -210.1642, -200.3375, -224.4159, -188.4662, -204.3353, -228.1085, -191.0907, -212.8497, -223.8056, -184.56, -212.5446, -200.9174, -206.1359, -202.5043, -230.9467, -222.2186, -212.2394, -215.8405, 
0.0014, -431.6608, -223.653, -196.0346, -214.4672, -193.7152, -195.2716, -223.8971, -206.7157, -237.0502, -229.9091, -188.5272, -193.4711, -184.3768, -200.0934, -187.9169, -217.58, -223.8666, -221.1505, -235.5548, 
0.00142, -449.0863, -207.0514, -196.4618, -201.7719, -196.767, -205.3424, -219.8078, -200.8258, -208.8519, -238.7897, -186.6657, -198.6896, -196.2787, -225.6976, -205.7086, -217.1527, -209.9506, -202.901, -213.9484, 
0.00144, -424.6722, -193.8678, -189.4122, -214.9249, -209.6149, -205.6171, -231.0687, -192.7997, -202.8705, -218.2819, -194.4171, -186.6657, -194.234, -196.004, -201.3751, -227.0709, -224.2938, -207.5092, -216.6644, 
0.00146, -434.8956, -192.1283, -205.8917, -210.0116, -229.4818, -196.3092, -215.108, -190.5719, -208.5163, -220.9064, -208.6078, -186.33, -201.1615, -174.3366, -197.9572, -221.059, -211.4765, -213.1549, -224.0802, 
0.00148, -434.8651, -185.9638, -207.143, -197.8351, -217.3358, -207.1124, -224.9957, -198.9642, -195.3937, -219.8383, -196.7365, -203.0536, -218.8007, -204.2743, -207.8754, -228.2916, -211.0492, -230.0922, -228.5358, 
0.0015, -433.2477, -197.2247, -190.0226, -211.0492, -206.38, -186.391, -235.1581, -201.9245, -204.1522, -216.9391, -213.0939, -206.8988, -206.7157, -205.0678, -200.0018, -234.2121, -226.247, -223.3173, -221.6998, 
0.00152, -435.7501, -205.0678, -195.2411, -212.3309, -214.101, -185.1703, -222.0355, -193.6847, -197.0416, -233.205, -199.6967, -192.4335, -198.1098, -211.9647, -185.7501, -221.8829, -213.9789, -200.3681, -214.0094, 
0.00154, -427.663, -199.5746, -207.4176, -219.4721, -213.7958, -194.2645, -222.1881, -198.0792, -198.6591, -213.7042, -188.6188, -187.8559, -187.6727, -196.2787, -198.7811, -221.1505, -219.5941, -197.7435, -215.1996, 
0.00156, -427.2662, -197.1942, -209.1571, -213.0329, -209.2182, -187.1539, -224.0497, -200.2765, -206.8378, -226.2164, -201.3141, -197.9572, -191.64, -205.434, -194.3866, -216.0846, -221.8829, -187.3065, -224.2938, 
0.00158, -436.33, -197.7741, -197.0416, -207.7838, -213.338, -202.2907, -224.2938, -206.0138, -200.307, -227.3151, -172.7496, -215.2606, -207.9364, -215.6879, -204.7321, -231.0382, -228.4442, -188.5272, -217.4884, 
0.0016, -443.4406, -184.4684, -203.2672, -210.5914, -209.5538, -194.9359, -214.6198, -192.8913, -209.7675, -223.5614, -199.7577, -201.2836, -201.955, -182.2711, -195.7599, -217.9767, -225.484, -214.6808, -212.5141, 
0.00162, -429.5245, -186.9708, -200.7343, -226.3385, -219.9603, -193.8983, -240.4987, -182.2711, -202.3822, -225.0568, -185.0482, -193.5626, -183.0341, -204.61, -198.476, -224.5685, -208.3331, -195.882, -205.0983, 
0.00164, -418.6908, -204.1217, -191.4264, -210.8051, -220.9979, -187.6727, -224.3854, -176.5949, -202.4127, -230.9162, -169.6369, -189.5648, -190.2973, -201.5582, -201.6803, -223.775, -232.6251, -201.5277, -226.5521, 
0.00166, -426.7169, -193.9288, -194.2645, -224.7821, -221.6083, -190.6329, -228.9325, -179.5246, -213.0023, -239.4306, -185.506, -214.8029, -215.5353, -200.5817, -188.4662, -209.9811, -221.8219, -210.5914, -233.0829, 
0.00168, -442.0673, -198.2929, -197.0111, -218.1598, -222.7069, -207.5092, -221.181, -178.7006, -187.8559, -229.4208, -187.3065, -206.9599, -205.5255, -219.7162, -201.2531, -221.0895, -227.4066, -196.0651, -218.3124, 
0.0017, -437.6422, -198.0182, -201.3446, -209.0045, -210.0726, -209.1266, -222.5238, -192.7081, -200.8869, -210.5609, -202.077, -184.7125, -205.8917, -196.2177, -185.4755, -227.8339, -225.1788, -194.6918, -229.9091, 
0.00172, -425.8014, -193.1354, -203.0536, -203.786, -209.035, -200.4596, -226.3385, -195.058, -194.9664, -229.0546, -198.6286, -200.7343, -206.5631, -212.6361, -195.882, -222.4628, -212.8192, -196.4923, -216.6644, 
0.00174, -421.2238, -196.6754, -204.8847, -204.2438, -218.8617, -199.5441, -214.2841, -187.215, -187.2455, -218.5871, -184.2853, -192.4335, -190.2362, -208.4857, -211.0797, -232.5336, -232.2284, -204.5184, -233.6322, 
0.00176, -431.9049, -186.2079, -187.7033, -199.0253, -206.7462, -195.7904, -233.4491, -191.2433, -210.7135, -219.0143, -195.9735, -188.7409, -198.2623, -199.9713, -204.1522, -197.1332, -220.0214, -208.2111, -217.58, 
0.00178, -438.6798, -192.3114, -184.3158, -225.0568, -198.4149, -201.192, -224.2023, -176.8085, -188.4967, -219.5331, -194.8139, -207.3261, -209.8285, -193.41, -214.1315, -204.3353, -223.8971, -202.077, -218.7091, 
0.0018, -434.0411, -198.2318, -199.422, -213.1854, -192.7692, -191.579, -222.89, -194.3561, -200.6122, -231.6181, -209.3402, -203.2672, -196.2482, -180.8673, -194.6002, -219.9603, -222.1881, -205.6171, -237.2943, 
0.00182, -441.8231, -215.3217, -200.0629, -214.9249, -205.3729, -189.7174, -223.4699, -188.4357, -207.2955, -230.1837, -207.143, -194.173, -206.2885, -204.0912, -192.4335, -217.2443, -208.3942, -197.8046, -223.653, 
0.00184, -439.4122, -213.7348, -185.9943, -219.1364, -209.1876, -196.6144, -227.4066, -186.2384, -188.1305, -217.8546, -179.9518, -194.8444, -186.9708, -189.9005, -202.5958, -216.817, -229.3292, -208.0585, -228.5053, 
0.00186, -422.7802, -181.2641, -210.2863, -216.9086, -210.0421, -199.2084, -234.5172, -179.9823, -208.6994, -222.1271, -192.0368, -196.1261, -193.5932, -190.2667, -201.5888, -215.3827, -226.4301, -198.3539, -222.1271, 
0.00188, -427.3883, -192.525, -210.622, -214.0704, -199.2694, -204.0302, -215.932, -189.046, -187.4896, -211.1102, -182.7289, -212.1173, -209.035, -218.1903, -211.3849, -208.7299, -221.3947, -186.1469, -228.8715, 
0.0019, -426.9916, -198.6896, -196.3397, -213.7348, -188.6188, -196.7365, -219.0448, -181.7523, -199.7272, -221.6388, -205.1593, -194.997, -182.912, -187.0624, -186.9098, -217.3663, -222.7985, -191.1212, -238.2404, 
0.00192, -428.8531, -196.8585, -193.5321, -215.871, -202.6874, -185.2313, -220.5097, -192.1283, -213.1549, -233.0829, -207.0819, -203.1757, -186.7572, -191.6095, -187.6422, -233.9679, -214.986, -189.6869, -217.8546, 
0.00194, -423.7262, -205.2204, -194.6918, -203.5114, -225.7587, -175.8624, -217.7326, -175.4352, -201.3751, -232.8998, -198.8727, -195.3021, -199.1779, -209.4318, -206.1054, -230.0311, -218.9533, -218.6176, -220.7233, 
0.00196, -435.9637, -204.2743, -211.3544, -213.2465, -198.7506, -201.07, -234.3952, -161.8854, -197.0111, -223.714, -193.1049, -200.307, -200.1544, -194.6308, -190.2667, -225.8197, -216.0541, -197.9267, -221.1505, 
0.00198, -431.8744, -209.5844, -199.0863, -228.4747, -217.6715, -210.7135, -230.7941, -187.3065, -196.004, -229.5734, -192.0368, -206.0748, -206.2274, -206.8683, -188.9545, -234.5783, -238.6371, -183.6139, -211.9647, 
0.002, -425.5573, -183.4613, -185.2313, -222.0355, -227.5287, -202.3822, -212.6056, -178.7616, -217.6105, -227.6508, -198.1708, -189.3817, -191.9452, -181.0809, -187.9779, -224.4159, -239.5526, -205.3729, -213.1244, 
0.00202, -425.0079, -188.2831, -209.3402, -198.2318, -221.059, -202.4433, -226.5827, -189.1986, -212.2699, -219.5636, -204.2743, -202.1686, -199.0558, -204.0607, -181.2335, -212.453, -211.7206, -210.6525, -211.629, 
0.00204, -439.6564, -194.8444, -210.0726, -221.3031, -213.6432, -208.8519, -216.8475, -202.2907, -175.2521, -212.6056, -206.2885, -185.8722, -217.1832, -199.8798, -188.0695, -225.3009, -235.2802, -201.5888, -223.2562, 
0.00206, -429.7076, -184.0412, -204.7931, -226.0639, -210.7135, -205.8612, -230.5194, -184.1937, -190.694, -222.9511, -205.5866, -183.8886, -189.5954, -192.0062, -168.172, -223.2257, -217.7326, -184.621, -226.5521, 
0.00208, -416.0968, -191.1823, -206.8683, -214.7724, -206.5326, -178.6701, -231.0382, -172.414, -183.736, -209.2792, -185.9638, -205.7697, -197.0722, -204.2438, -183.4613, -234.5172, -231.496, -170.1251, -213.7653, 
0.0021, -423.3905, -185.9027, -204.671, -209.2182, -211.5985, -174.9469, -227.8644, -194.1425, -195.943, -226.0639, -205.1898, -187.0319, -186.5741, -187.0014, -186.9403, -223.9887, -220.4486, -193.6847, -217.0001, 
0.00212, -440.7245, -199.2389, -205.3424, -211.8732, -212.8803, -189.0155, -225.1788, -192.525, -194.8749, -228.902, -196.1871, -189.2902, -209.4318, -200.7343, -182.6679, -219.5941, -208.0585, -192.6471, -207.7228, 
0.00214, -431.8134, -194.6613, -193.6542, -211.2323, -206.9904, -188.2831, -225.8808, -190.5109, -176.5338, -226.7047, -199.8493, -193.8068, -195.6073, -193.9594, -184.1632, -235.4022, -240.2545, -200.9174, -223.2868, 
0.00216, -424.0619, -206.6242, -195.0275, -219.9298, -206.9904, -192.403, -224.4159, -184.56, -205.0678, -240.4682, -218.9838, -201.7413, -184.1327, -194.8749, -185.8417, -219.5636, -230.1532, -199.6662, -218.1598, 
0.00218, -431.7523, -199.8187, -202.077, -215.8405, -207.5397, -204.61, -226.4301, -172.0783, -201.5888, -224.8126, -194.8749, -203.2367, -208.6688, -201.192, -188.4967, -223.4393, -223.0121, -187.9474, -228.5358, 
0.0022, -433.8885, -205.6171, -196.9196, -217.8546, -222.0966, -194.2645, -215.4437, -186.9403, -207.0819, -219.8688, -199.2389, -191.3654, -209.035, -191.3654, -179.0363, -236.9892, -223.9581, -191.9147, -236.1957, 
0.00222, -428.7616, -200.6122, -188.924, -217.7631, -218.0377, -197.3468, -225.3009, -194.6613, -191.1517, -237.1112, -197.6825, -202.5043, -196.7059, -209.3402, -191.4569, -227.3151, -214.3146, -191.64, -210.2558, 
0.00224, -435.8722, -195.4852, -199.9103, -208.7299, -202.6874, -195.5768, -224.3244, -190.6329, -193.7457, -214.7724, -185.9638, -187.8559, -185.506, -198.7506, -195.8209, -240.1325, -242.3297, -201.0089, -214.162, 
