Sweep Start (s), 93.31488, 93.47872, 93.64256, 93.8064, 93.97024, 94.13408, 94.29792, 
Time (s), Sweep #1, Sweep #2, Sweep #3, Sweep #4, Sweep #5, Sweep #6, Sweep #7, 
0.00058, -437.5812, -233.6017, -224.2328, -230.3058, -222.1881, -241.6583, -232.5031, 
0.0006, -438.6188, -232.0758, -243.0621, -223.4088, -225.2399, -238.2709, -233.1745, 
0.00062, -441.1212, -225.362, -237.3859, -222.6459, -227.193, -236.1041, -235.6464, 
0.00064, -437.7948, -220.0519, -233.9069, -211.4765, -222.5543, -242.6349, -226.2775, 
0.00066, -443.6847, -227.0404, -237.4774, -219.7772, -226.7963, -246.7548, -217.0307, 
0.00068, -444.9664, -231.5265, -228.1085, -237.4469, -241.4447, -240.4376, -223.9276, 
0.0007, -440.4498, -232.5031, -208.8519, -234.6393, -220.9674, -242.2382, -230.672, 
0.00072, -443.3795, -221.2726, -228.902, -231.5265, -220.6012, -236.2872, -236.0126, 
0.00074, -445.058, -239.4306, -235.6769, -220.8148, -223.8361, -232.9303, -233.8764, 
0.00076, -451.8329, -232.6251, -231.2518, -228.2001, -222.3407, -244.7711, -226.4911, 
0.00078, -450.8563, -223.2257, -227.193, -238.1793, -226.8268, -253.7738, -223.1037, 
0.0008, -447.4994, -231.5265, -236.6229, -236.745, -238.9118, -250.6, -236.806, 
0.00082, -449.2084, -228.1696, -237.2028, -224.4769, -231.4044, -231.9538, -236.0736, 
0.00084, -447.9572, -228.2306, -226.2775, -217.8546, -228.4442, -228.1696, -232.2589, 
0.00086, -436.2689, -231.6486, -221.6083, -215.5353, -238.2404, -234.8224, -232.8388, 
0.00088, -449.3304, -227.2235, -235.4328, -223.2257, -237.3859, -248.6774, -231.3129, 
0.0009, -442.9828, -231.5875, -231.6791, -227.4371, -232.7472, -255.8795, -224.3244, 
0.00092, -435.3229, -238.2404, -222.0661, -224.2633, -236.8671, -240.8344, -227.8644, 
0.00094, -446.7975, -224.9347, -222.829, -224.6906, -231.8927, -248.9215, -227.6813, 
0.00096, -448.6591, -226.4606, -235.2496, -216.817, -215.7794, -253.6517, -228.2916, 
0.00098, -446.1261, -225.1788, -220.3571, -220.9979, -231.2824, -243.6725, -241.4752, 
0.001, -443.0438, -229.9396, -224.6906, -228.3222, -240.224, -244.2829, -231.8012, 
0.00102, -448.1708, -240.4376, -228.0475, -231.0687, -221.944, -256.5204, -231.8622, 
0.00104, -430.4706, -237.8436, -209.4928, -237.5385, -219.0143, -246.9684, -217.4274, 
0.00106, -442.9218, -229.3292, -223.3478, -234.7003, -227.3761, -235.86, -221.3031, 
0.00108, -444.2035, -224.2328, -235.799, -224.9347, -239.0338, -241.872, -223.8056, 
0.0011, -439.5038, -219.9603, -229.1767, -240.4987, -234.6698, -252.37, -224.0497, 
0.00112, -441.0297, -219.5636, -237.0197, -229.6344, -242.7875, -242.1771, -226.0944, 
0.00114, -446.889, -229.4208, -233.1134, -227.9559, -243.9166, -227.5287, -221.3947, 
0.00116, -446.767, -237.3859, -218.2514, -233.4186, -236.1652, -242.1771, -221.2726, 
0.00118, -443.8983, -240.3461, -216.5729, -224.7516, -224.1413, -222.829, -240.4987, 
0.0012, -437.9169, -232.4115, -226.1554, -212.9718, -222.005, -220.8759, -232.3505, 
0.00122, -442.9828, -244.3134, -228.2611, -235.9516, -226.7047, -220.6317, -227.0404, 
0.00124, -446.4313, -235.8905, -211.4765, -240.9259, -225.3314, -230.8551, -221.2116, 
0.00126, -438.3746, -220.174, -217.1832, -220.8148, -234.5172, -226.9184, -214.9555, 
0.00128, -446.8585, -241.3532, -231.0993, -208.089, -239.8273, -224.4464, -221.9135, 
0.0013, -447.9266, -246.5717, -224.6295, -231.1298, -232.5641, -227.8644, -213.4296, 
0.00132, -435.3839, -239.7663, -218.2208, -235.5243, -231.8622, -238.7287, -198.2929, 
0.00134, -439.7784, -224.538, -229.0546, -238.0878, -239.0643, -242.4823, -199.3305, 
0.00136, -447.4384, -243.9472, -242.1466, -240.0409, -236.5009, -239.7968, -215.81, 
0.00138, -465.7184, -250.0812, -238.9118, -207.5397, -233.8458, -233.9374, -212.0868, 
0.0014, -457.8448, -244.8322, -226.3385, -220.7233, -229.2072, -222.6459, -223.9887, 
0.00142, -435.2924, -236.1347, -228.6884, -233.8458, -229.9701, -229.4513, -220.7538, 
0.00144, -430.1959, -232.4725, -227.3151, -233.4186, -235.9516, -233.8764, -203.7555, 
0.00146, -446.4923, -233.8764, -219.1669, -236.8671, -233.0524, -224.7211, -200.2765, 
0.00148, -443.3185, -228.8715, -218.4345, -226.7047, -229.4818, -217.2138, -207.6007, 
0.0015, -441.3654, -231.7401, -221.7304, -218.4039, -225.1788, -221.181, -220.6317, 
0.00152, -447.5909, -237.5079, -231.0993, -224.0192, -231.2824, -230.4279, -240.1019, 
0.00154, -440.5109, -242.0246, -225.6976, -241.3837, -240.7428, -231.1603, -247.0905, 
0.00156, -436.6656, -237.9657, -230.7025, -229.6649, -236.1041, -224.2328, -225.4535, 
0.00158, -436.8182, -237.2638, -221.2726, -214.986, -234.6698, -239.7052, -228.4137, 
0.0016, -447.7435, -239.5526, -233.266, -224.6295, -223.2257, -222.2492, -234.0595, 
0.00162, -451.0089, -242.5739, -228.9325, -234.1815, -227.3456, -223.0426, -245.9918, 
0.00164, -439.2902, -233.4796, -221.059, -234.8529, -233.9374, -238.1488, -238.5761, 
0.00166, -448.8116, -238.2404, -228.2611, -236.806, -231.9538, -252.0343, -216.756, 
0.00168, -459.0656, -239.4306, -243.8556, -230.7636, -233.266, -232.2284, -217.1527, 
0.0017, -436.0248, -237.8131, -234.8224, -225.4535, -244.8932, -230.7025, -234.1815, 
0.00172, -448.8727, -255.91, -229.5734, -220.235, -222.9205, -233.0829, -222.5849, 
0.00174, -452.016, -234.4562, -242.9401, -236.1957, -238.1793, -228.902, -217.9157, 
0.00176, -437.4286, -227.5287, -249.3183, -243.0011, -232.4115, -227.6508, -229.6649, 
0.00178, -443.9899, -226.308, -240.8954, -227.254, -226.3996, -222.4017, -231.0993, 
0.0018, -440.4498, -236.3178, -237.3248, -214.101, -224.2633, -226.4301, -240.1019, 
0.00182, -449.1168, -240.8344, -253.5602, -211.6596, -236.3483, -222.4933, -232.9303, 
0.00184, -448.9948, -237.5079, -240.0409, -233.3576, -232.6251, -230.733, -225.1178, 
0.00186, -450.2155, -229.2072, -232.7167, -232.8998, -227.3456, -241.5058, -219.5331, 
0.00188, -439.9921, -227.6813, -241.4142, -228.5968, -229.0851, -242.2077, -224.2938, 
0.0019, -447.3163, -227.3761, -228.0475, -222.9511, -234.6088, -215.4437, -223.5309, 
0.00192, -456.8378, -218.0683, -215.7794, -223.714, -237.5995, -222.3102, -222.6459, 
0.00194, -454.3964, -215.5963, -237.2333, -226.4911, -224.0802, -225.2399, -218.3429, 
0.00196, -451.3141, -217.8241, -256.0626, -231.5265, -230.8246, -220.6622, -225.9723, 
0.00198, -451.6803, -204.3964, -236.1347, -217.7326, -215.3217, -239.0338, -223.4699, 
0.002, -450.5511, -205.7086, -246.1139, -221.12, -222.4323, -228.9935, -228.078, 
0.00202, -440.4803, -206.0443, -238.8202, -235.6159, -229.5734, -219.8993, -232.0453, 
0.00204, -444.2645, -212.3004, -234.5783, -234.2731, -229.4208, -238.8507, -226.7658, 
0.00206, -435.3839, -227.2846, -237.2028, -220.296, -224.0497, -243.9166, -228.2916, 
0.00208, -444.0204, -221.944, -251.6986, -213.338, -229.6344, -224.4464, -226.2775, 
0.0021, -447.2247, -218.4039, -244.9237, -228.0475, -229.9701, -240.8038, -223.0426, 
0.00212, -447.2552, -225.2094, -244.3439, -222.1576, -226.8268, -234.8834, -225.4535, 
0.00214, -435.9637, -240.7428, -235.1581, -229.8175, -235.4022, -235.5853, -223.4699, 
0.00216, -444.0814, -228.1391, -245.5341, -218.7091, -240.4071, -235.7684, -228.1696, 
0.00218, -456.6547, -235.3107, -242.9401, -227.8949, -233.3576, -226.8573, -229.5734, 
0.0022, -447.8961, -246.9989, -248.2807, -233.3881, -231.8927, -242.4213, -219.7162, 
0.00222, -450.8258, -236.7145, -230.1837, -219.0448, -232.1979, -250.9967, -237.4774, 
0.00224, -442.0978, -206.4105, -233.4491, -214.7418, -226.1249, -231.5875, -227.3761, 
0.00226, -443.5931, -199.4525, -241.2311, -234.2121, -228.078, -221.9135, -209.0045, 
0.00228, -444.8138, -206.5936, -240.3766, -232.7472, -219.6246, -235.2802, -229.8175, 
0.0023, -438.8629, -208.1806, -237.2943, -227.8034, -220.8759, -229.0241, -239.2475, 
0.00232, -443.9288, -231.3129, -250.0507, -245.9003, -222.4323, -215.5658, -230.5194, 
0.00234, -440.2667, -236.2262, -246.1444, -243.1232, -242.1466, -231.3434, -230.2448, 
0.00236, -443.9594, -225.7282, -249.4708, -238.454, -232.7472, -233.1745, -233.5407, 
0.00238, -459.0656, -222.0355, -242.4823, -226.6742, -232.1979, -236.684, -225.6366, 
0.0024, -439.4733, -224.8737, -235.799, -225.9723, -249.8981, -228.078, -231.4044, 
0.00242, -439.87, -221.3031, -253.8349, -226.5827, -233.6017, -230.3668, -222.4628, 
0.00244, -442.7386, -232.5641, -250.2643, -239.0033, -237.569, -226.4606, -231.0077, 
0.00246, -437.7032, -228.2916, -238.0573, -225.8197, -232.5641, -222.4628, -220.1129, 
0.00248, -438.8629, -237.5385, -234.9445, -204.5795, -220.9064, -232.0758, -220.8454, 
0.0025, -444.1119, -244.9237, -233.327, -201.4057, -215.5658, -232.9303, -232.8693, 
0.00252, -446.0651, -234.151, -243.3063, -203.8471, -228.3527, -226.308, -231.0382, 
0.00254, -441.8536, -209.4623, -255.6354, -199.9713, -226.1554, -229.5429, -230.9772, 
0.00256, -448.4149, -231.9843, -248.1586, -209.0045, -223.0731, -220.9369, -230.672, 
0.00258, -445.2716, -228.9325, -238.8507, -205.3119, -232.8388, -221.2421, -234.3341, 
0.0026, -451.9244, -230.7636, -242.4213, -216.8781, -228.7189, -198.5065, -229.4513, 
0.00262, -426.8085, -223.3783, -252.0343, -213.6127, -224.2023, -185.2924, -230.9772, 
0.00264, -441.2433, -225.8502, -250.0202, -227.8034, -223.9276, -185.9332, -234.3341, 
0.00266, -447.4689, -230.2142, -236.9281, -255.1471, -236.7755, -190.0531, -230.7025, 
0.00268, -447.9266, -237.7521, -240.4987, -252.0038, -238.8812, -195.2716, -235.3717, 
0.0027, -454.7321, -237.0197, -241.5668, -225.2399, -225.5451, -185.9638, -221.6083, 
0.00272, -447.8351, -230.0922, -252.3395, -219.2279, -235.2191, -178.5175, -225.1788, 
0.00274, -441.5179, -215.4743, -233.327, -241.7804, -222.3712, -189.1986, -231.1298, 
0.00276, -434.1632, -232.9608, -236.4093, -243.5504, -233.8764, -197.9572, -237.4469, 
0.00278, -436.1774, -236.9586, -242.1161, -230.6415, -236.4704, -203.7555, -221.3336, 
0.0028, -440.816, -221.8524, -244.0997, -240.8649, -225.6671, -219.0448, -219.411, 
0.00282, -447.9266, -229.0851, -244.8017, -231.1298, -217.1832, -229.2072, -224.3244, 
0.00284, -436.452, -231.0382, -233.6933, -220.235, -233.2965, -227.6813, -210.8356, 
0.00286, -430.6842, -226.9794, -237.3248, -222.9816, -226.5521, -244.8627, -225.5756, 
0.00288, -447.3773, -230.4889, -247.7924, -229.7565, -217.2443, -243.7946, -225.6366, 
0.0029, -445.5157, -239.0643, -233.9679, -244.527, -217.0307, -228.902, -227.5897, 
0.00292, -448.9032, -241.1395, -236.5009, -229.8786, -224.8737, -222.6154, -239.3085, 
0.00294, -444.7833, -236.8671, -250.1422, -226.2164, -237.5385, -221.7914, -224.5685, 
0.00296, -447.5604, -226.3385, -236.1652, -225.2094, -224.4159, -240.0409, -227.2846, 
0.00298, -440.6635, -227.3761, -238.4235, -220.4181, -233.5407, -239.7052, -225.0263, 
0.003, -454.8541, -236.7755, -234.6088, -230.9772, -238.0573, -226.9794, -226.6132, 
0.00302, -447.2552, -237.6605, -228.841, -230.3058, -228.6884, -218.9533, -241.2311, 
0.00304, -442.6471, -229.7565, -221.059, -219.6552, -225.0568, -220.8148, -225.3925, 
0.00306, -442.0978, -227.1625, -224.9042, -232.8998, -230.7636, -233.6322, -220.6622, 
0.00308, -438.5272, -236.684, -237.6911, -236.5924, -239.1864, -232.7167, -227.1625, 
0.0031, -436.6962, -232.9303, -231.1298, -220.1434, -236.9281, -231.9232, -234.151, 
0.00312, -433.7665, -222.3712, -222.4323, -218.8312, -236.2567, -228.3222, -231.9538, 
0.00314, -452.2906, -224.1413, -243.642, -229.5429, -232.9608, -233.6933, -222.4933, 
0.00316, -442.9523, -239.6137, -236.4398, -228.8715, -230.1532, -233.4186, -217.1832, 
0.00318, -446.2177, -232.32, -234.151, -231.0382, -236.0736, -236.4093, -228.5358, 
0.0032, -443.8373, -224.0192, -237.5995, -215.4743, -225.3009, -235.4328, -236.5619, 
0.00322, -437.7032, -238.515, -230.0311, -222.9816, -206.9599, -220.0824, -233.9679, 
0.00324, -440.9686, -237.2028, -237.0502, -226.0028, -217.58, -228.3222, -221.181, 
0.00326, -451.955, -236.8671, -229.1767, -231.2824, -229.2682, -240.6513, -224.0497, 
0.00328, -441.9757, -229.2682, -232.442, -231.6486, -226.6437, -230.3363, -235.2496, 
0.0033, -444.173, -227.6508, -230.1532, -245.4425, -231.0993, -222.1576, -231.1603, 
0.00332, -436.7267, -239.2475, -224.1107, -233.6017, -221.9135, -232.1979, -229.2072, 
0.00334, -444.4476, -226.6132, -227.8949, -238.8507, -225.6671, -235.0971, -231.1908, 
0.00336, -449.2084, -243.7946, -237.3248, -238.515, -237.8742, -228.078, -227.5897, 
0.00338, -444.7223, -232.8388, -228.3527, -218.9533, -235.7379, -224.2328, -221.2116, 
0.0034, -431.203, -237.9657, -237.569, -216.5729, -234.151, -213.7958, -216.2982, 
0.00342, -440.4498, -237.2943, -230.4279, -230.7941, -234.6088, -214.162, -232.9913, 
0.00344, -451.1005, -240.0104, -240.163, -228.902, -219.8383, -223.1952, -226.4911, 
0.00346, -445.882, -235.7074, -240.8954, -226.2775, -234.5172, -215.2301, -231.5265, 
0.00348, -435.2313, -236.2567, -238.4235, -221.8219, -230.3668, -222.8595, -232.8388, 
0.0035, -447.5604, -236.6229, -223.653, -228.017, -224.9042, -235.7074, -216.9696, 
0.00352, -445.9125, -231.0077, -234.8224, -224.0497, -223.775, -237.0197, -219.9298, 
0.00354, -441.0907, -231.6181, -233.1134, -222.0966, -232.9608, -221.181, -222.768, 
0.00356, -437.8864, -244.588, -218.7702, -225.7892, -223.4699, -231.8927, -226.8268, 
0.00358, -448.2318, -235.8295, -217.4579, -229.5734, -223.1952, -239.5831, -233.9069, 
0.0036, -445.9735, -230.3668, -231.6181, -235.4938, -234.5477, -230.0006, -228.4747, 
0.00362, -453.6945, -233.1745, -227.7728, -217.0917, -238.2404, -231.3739, -232.6251, 
0.00364, -446.767, -237.0502, -221.3336, -223.5004, -233.327, -240.3156, -221.2726, 
0.00366, -432.027, -239.5831, -216.1762, -242.5739, -225.5145, -233.5712, -220.4181, 
0.00368, -452.84, -237.9962, -214.8029, -230.3363, -226.0028, -218.8312, -227.8949, 
0.0037, -451.9855, -230.9162, -229.4513, -225.8808, -224.9652, -227.4066, -227.6508, 
0.00372, -437.6422, -233.3881, -228.2001, -226.369, -229.2072, -236.4704, -222.4933, 
0.00374, -443.9288, -232.2589, -221.6083, -231.9538, -233.266, -239.5526, -236.5009, 
0.00376, -453.847, -234.3646, -223.5919, -239.0033, -227.1015, -246.358, -228.2916, 
0.00378, -444.0204, -245.5951, -219.0143, -251.1188, -227.1625, -243.703, -234.3341, 
0.0038, -434.8346, -227.8949, -227.8644, -226.9794, -233.4796, -213.4601, -235.799, 
0.00382, -448.0792, -230.3058, -232.8388, -235.3412, -237.3554, -227.132, -225.2704, 
0.00384, -440.3278, -227.132, -232.0453, -231.3434, -228.6579, -236.1652, -217.2443, 
0.00386, -446.767, -230.3058, -227.254, -225.9723, -226.2775, -228.0475, -226.2164, 
0.00388, -446.1871, -246.236, -228.9935, -223.2868, -231.8012, -218.5871, -229.2072, 
0.0039, -446.2787, -242.5739, -226.5827, -235.2496, -228.2916, -235.2802, -221.6083, 
0.00392, -445.6073, -229.5734, -228.8715, -235.036, -207.8143, -241.7804, -213.7653, 
0.00394, -437.0624, -229.9396, -222.3712, -228.5053, -224.5075, -221.4862, -227.9865, 
0.00396, -445.2411, -241.8414, -234.8834, -230.4889, -230.3363, -228.7799, -230.7636, 
0.00398, -440.0836, -231.9843, -231.5265, -223.9276, -229.9396, -232.8388, -239.1864, 
0.004, -448.9948, -229.8175, -233.205, -227.0404, -233.2355, -234.5783, -228.2306, 
0.00402, -444.5392, -233.266, -215.871, -217.7936, -227.3151, -234.5172, -213.1854, 
0.00404, -438.5577, -231.9538, -218.8312, -221.8524, -220.4181, -216.4813, -223.5919, 
0.00406, -429.6161, -237.0197, -228.963, -229.3598, -228.2916, -217.58, -225.3925, 
0.00408, -453.9386, -240.8038, -242.2992, -220.4181, -226.7963, -233.4491, -225.8808, 
0.0041, -447.8961, -235.3412, -231.6486, -229.6344, -227.4371, -237.4164, -227.5592, 
0.00412, -449.2694, -237.5385, -237.1112, -235.3717, -233.1134, -234.2426, -226.7352, 
0.00414, -434.8346, -253.2855, -235.6464, -239.1254, -235.9516, -242.6044, -236.3483, 
0.00416, -440.694, -235.2802, -229.6954, -239.2169, -240.8344, -230.3668, -239.3085, 
0.00418, -447.1027, -218.5565, -222.3712, -235.8295, -230.9467, -236.8366, -219.5026, 
0.0042, -435.1398, -229.6649, -223.9276, -221.9135, -224.0192, -231.4044, -236.6535, 
0.00422, -446.6144, -246.3275, -219.8688, -232.2894, -224.0192, -223.775, -232.8082, 
0.00424, -448.5675, -234.8834, -220.6012, -231.3434, -221.181, -237.2943, -217.702, 
0.00426, -442.8912, -238.7287, -222.7069, -224.7516, -219.2279, -240.8649, -215.2301, 
0.00428, -452.1686, -239.278, -213.6737, -233.8458, -232.8998, -210.2252, -220.0214, 
0.0043, -449.422, -237.3248, -219.6246, -229.787, -243.4894, -226.4301, -219.0448, 
0.00432, -439.2291, -216.2677, -224.8737, -217.9157, -241.0785, -239.2169, -222.3712, 
0.00434, -450.1544, -234.3341, -231.0382, -219.5026, -232.9303, -238.3624, -222.2186, 
0.00436, -444.4781, -226.4606, -231.3434, -226.308, -234.5477, -243.0316, -225.6366, 
0.00438, -442.5555, -234.5172, -228.2916, -223.6835, -229.2377, -239.2475, -231.6791, 
0.0044, -437.3981, -245.412, -221.3947, -233.1745, -230.1837, -231.435, -225.2399, 
0.00442, -440.9076, -236.1957, -227.7423, -232.4115, -224.3854, -226.5521, -213.338, 
0.00444, -451.6803, -228.5358, -241.3226, -235.036, -229.2072, -222.0661, -226.2164, 
0.00446, -449.6051, -228.9325, -250.8746, -228.963, -225.6061, -237.3554, -228.7189, 
0.00448, -443.6237, -232.5336, -227.8339, -229.4818, -233.0219, -226.8268, -228.3222, 
0.0045, -459.1266, -233.8764, -222.6764, -234.151, -227.7728, -212.8803, -246.1444, 
0.00452, -466.756, -232.7472, -224.7821, -238.9118, -228.1085, -220.9369, -218.1903, 
0.00454, -444.0509, -232.9303, -227.1625, -223.5614, -239.6442, -224.7821, -230.0617, 
0.00456, -445.3937, -237.2638, -230.3058, -220.6317, -232.6251, -224.66, -233.8458, 
0.00458, -448.9642, -237.1112, -229.1156, -232.5031, -234.0289, -240.1325, -227.4066, 
0.0046, -439.5038, -247.7008, -222.0966, -231.9538, -227.4677, -232.1674, -221.7914, 
0.00462, -437.0929, -241.0785, -236.806, -241.3532, -219.6246, -227.4982, -222.6154, 
0.00464, -440.0836, -228.5053, -236.9281, -233.327, -212.7582, -223.714, -224.9042, 
0.00466, -450.5206, -227.0099, -222.3712, -218.1598, -221.6083, -229.1461, -225.2704, 
0.00468, -448.3234, -230.8246, -225.8197, -213.277, -229.726, -222.6154, -224.3854, 
0.0047, -438.1305, -229.3598, -237.8436, -224.599, -232.8693, -213.8568, -212.6666, 
0.00472, -445.8514, -228.4137, -222.5849, -227.8339, -238.5761, -242.6959, -230.2753, 
0.00474, -442.8302, -221.944, -221.6388, -216.8475, -226.3996, -224.66, -240.2545, 
0.00476, -444.5697, -234.3952, -217.641, -219.8383, -223.9581, -228.4137, -240.5902, 
0.00478, -446.9806, -223.6835, -227.1625, -240.7123, -243.0316, -228.3222, -232.7472, 
0.0048, -450.5206, -233.4186, -220.6012, -242.3602, -238.6066, -236.7755, -221.6388, 
0.00482, -435.2313, -219.9603, -218.2208, -236.2567, -244.4049, -238.3319, -215.1996, 
0.00484, -443.8983, -219.1364, -221.2421, -230.9162, -233.5407, -231.8317, -236.7755, 
0.00486, -449.7577, -231.8927, -234.9445, -226.1249, -220.8454, -231.1298, -231.9538, 
0.00488, -433.1866, -219.3805, -228.8104, -234.1815, -229.0241, -221.5167, -220.6622, 
0.0049, -438.3136, -222.6764, -228.3832, -231.2518, -240.9564, -224.5685, -227.8644, 
0.00492, -438.985, -224.6295, -223.3783, -216.4203, -233.5101, -232.5946, -233.327, 
0.00494, -441.4874, -227.7118, -225.1483, -214.6503, -219.0448, -228.6579, -231.1908, 
0.00496, -446.3702, -219.411, -234.7614, -231.0993, -231.2213, -235.0971, -231.7401, 
0.00498, -436.4215, -229.4818, -234.0289, -233.9374, -225.2399, -221.6388, -241.2616, 
0.005, -430.1959, -232.5336, -226.308, -233.6322, -217.6105, -214.2536, -236.3178, 
0.00502, -440.6024, -226.7963, -221.8829, -232.8998, -223.3173, -228.1085, -247.2736, 
0.00504, -448.4454, -225.8502, -221.9135, -230.4889, -220.6317, -237.569, -247.1515, 
0.00506, -438.9545, -221.6083, -227.8034, -228.3222, -240.5292, -232.5031, -246.7853, 
0.00508, -442.464, -217.0001, -227.254, -226.3996, -242.0246, -217.9157, -240.6818, 
0.0051, -437.0929, -219.1669, -218.8617, -237.9047, -235.8295, -233.4491, -227.6813, 
0.00512, -443.2269, -237.4164, -229.7565, -235.5853, -231.2213, -234.0595, -232.5641, 
0.00514, -449.1168, -233.0829, -233.0829, -227.4982, -226.4911, -223.8056, -222.7985, 
0.00516, -443.9288, -226.7658, -232.6862, -232.5031, -213.6737, -218.526, -225.8197, 
0.00518, -432.1796, -223.1647, -233.2965, -219.35, -232.8388, -226.0944, -227.9254, 
0.0052, -441.3043, -227.7728, -227.5592, -219.7467, -222.3407, -227.6203, -216.2982, 
0.00522, -456.5936, -229.4818, -220.1129, -223.5309, -235.799, -216.3288, -231.557, 
0.00524, -440.0226, -235.7379, -225.1178, -221.6693, -236.1347, -224.1413, -225.484, 
0.00526, -439.3817, -230.3058, -217.3358, -223.3783, -224.6295, -230.3363, -231.8012, 
0.00528, -450.5206, -237.7826, -225.6061, -230.0311, -218.6176, -233.1745, -215.2606, 
0.0053, -450.246, -234.975, -230.5499, -222.6764, -216.9391, -226.9489, -223.2868, 
0.00532, -439.6869, -227.132, -218.6481, -230.8856, -234.3341, -217.9157, -225.3314, 
0.00534, -447.4689, -235.5548, -223.2257, -224.0802, -232.9608, -228.078, -225.0568, 
0.00536, -437.7338, -228.6273, -224.0497, -225.8808, -220.4486, -236.3178, -217.5495, 
0.00538, -433.736, -221.3031, -224.5075, -226.3996, -228.4442, -229.1156, -225.6366, 
0.0054, -438.8019, -227.9559, -239.7663, -235.8295, -234.6698, -232.6251, -233.8153, 
0.00542, -444.1119, -229.3292, -231.557, -231.0077, -231.6791, -234.9445, -239.0643, 
0.00544, -440.2667, -228.5968, -230.5805, -242.3602, -221.6693, -238.7287, -224.2633, 
0.00546, -445.4547, -227.6508, -234.9445, -237.0502, -226.8573, -231.496, -223.4393, 
0.00548, -449.1779, -234.09, -224.9042, -232.1674, -228.8104, -221.944, -216.4813, 
0.0055, -435.4755, -216.1762, -238.8507, -237.2638, -237.4774, -238.0878, -223.1037, 
0.00552, -429.7076, -223.6225, -235.3412, -231.8622, -244.527, -229.787, -214.5587, 
0.00554, -439.2291, -220.1434, -231.7096, -226.9184, -233.6627, -232.5946, -218.1903, 
0.00556, -445.943, -220.6317, -220.9064, -225.484, -232.8693, -232.5946, -231.2213, 
0.00558, -444.3866, -225.0873, -218.2514, -226.6742, -229.4818, -224.0192, -222.7069, 
0.0056, -444.0814, -232.7472, -223.8056, -231.7096, -214.4367, -232.6251, -223.5614, 
0.00562, -445.6989, -236.9586, -223.714, -238.6371, -227.6508, -230.8551, -219.1364, 
0.00564, -460.0116, -230.3974, -221.8219, -237.6911, -221.4252, -223.5004, -219.8993, 
0.00566, -454.7015, -236.6535, -225.1788, -232.2894, -236.3483, -229.1767, -221.1505, 
0.00568, -441.3654, -237.5995, -223.775, -233.5712, -242.4213, -228.902, -229.0241, 
