Sweep Start (s), 106.2489, 106.4128, 106.5766, 106.7405, 106.9043, 107.0681, 107.232, 107.3958, 107.5597, 107.7235, 107.8873, 108.0512, 108.215, 108.3789, 108.5427, 108.7065, 
Time (s), Sweep #1, Sweep #2, Sweep #3, Sweep #4, Sweep #5, Sweep #6, Sweep #7, Sweep #8, Sweep #9, Sweep #10, Sweep #11, Sweep #12, Sweep #13, Sweep #14, Sweep #15, Sweep #16, 
0, -443.6847, -239.339, -206.7157, -220.9369, -227.254, -239.9188, -226.0333, -215.81, -230.7941, -232.1979, -237.3248, -228.2001, -234.1815, -234.7309, -226.1554, -235.8295, 
2E-05, -433.5223, -234.4562, -192.1893, -237.9657, -226.7963, -219.289, -230.5805, -229.0851, -240.7428, -229.7565, -232.0148, -236.0431, -237.7521, -235.6769, -226.0028, -235.86, 
4E-05, -439.1681, -233.8764, -202.3822, -237.3554, -222.6764, -223.9276, -212.8803, -213.1854, -232.3505, -230.1227, -226.0333, -226.6437, -228.4137, -224.0802, -229.2072, -230.5194, 
6E-05, -445.8514, -241.8414, -186.8793, -227.8034, -218.0377, -225.8808, -222.9816, -206.9599, -216.1456, -237.0807, -227.9865, -224.4464, -234.4257, -236.1347, -240.4682, -231.7096, 
8E-05, -456.7767, -234.1815, -182.027, -223.2868, -230.9162, -230.611, -223.4393, -192.1893, -233.0829, -239.339, -225.5756, -227.5287, -240.8954, -233.4491, -237.0807, -227.8339, 
0.0001, -440.816, -232.4115, -183.4613, -226.4606, -231.1603, -230.0311, -228.902, -195.0275, -240.1935, -240.7123, -230.1532, -225.3314, -221.3947, -215.5048, -231.5265, -220.8759, 
0.00012, -435.5365, -233.7238, -191.5485, -246.0224, -215.4437, -222.6459, -233.6933, -210.6525, -235.2802, -231.0077, -234.5172, -223.0426, -229.2682, -217.9462, -222.7374, -218.1903, 
0.00014, -452.5653, -233.1134, -199.1168, -235.6464, -215.9931, -226.5827, -233.0829, -207.7228, -230.3974, -226.0028, -208.2111, -213.6737, -237.8742, -228.9325, -223.0426, -230.8551, 
0.00016, -444.9969, -235.4328, -201.6803, -226.7047, -226.0944, -229.848, -227.193, -212.4225, -229.3903, -227.132, -211.0797, -220.4791, -233.8153, -222.2797, -217.6105, -226.369, 
0.00018, -455.4034, -226.247, -193.1964, -216.0236, -237.3859, -225.3009, -204.7931, -214.4367, -232.5946, -227.8644, -225.8808, -227.2235, -235.6464, -222.1576, -220.0214, -224.599, 
0.0002, -449.0863, -233.205, -210.744, -233.9984, -234.4257, -236.1957, -231.9538, -197.9267, -229.5429, -227.9865, -222.2186, -224.3244, -227.8644, -223.1647, -228.8715, -224.2633, 
0.00022, -444.173, -237.7826, -212.6056, -234.1815, -224.538, -228.8715, -239.4, -194.6002, -221.181, -231.6181, -230.2448, -227.9865, -234.8834, -219.7467, -221.0895, -229.7565, 
0.00024, -443.4406, -223.5919, -206.7157, -231.4655, -227.7728, -215.1386, -228.902, -209.4623, -230.0617, -234.7614, -233.8153, -214.3451, -224.3244, -213.8568, -231.1908, -223.0731, 
0.00026, -452.5653, -221.0895, -193.6847, -229.726, -230.7941, -224.8126, -232.5641, -209.5538, -221.4862, -221.4862, -231.496, -215.6268, -239.5221, -217.9462, -221.8829, -219.2279, 
0.00028, -439.2291, -241.1701, -210.4083, -230.9772, -221.6083, -226.8268, -228.2916, -204.2133, -224.3244, -232.7167, -230.2753, -228.5053, -231.4044, -210.8661, -236.9892, -222.2797, 
0.0003, -443.5931, -230.4279, -206.6242, -226.5521, -225.0263, -236.4398, -217.9157, -225.0263, -228.7189, -240.4682, -232.0758, -236.2262, -228.2611, -225.7587, -241.7499, -215.108, 
0.00032, -452.2906, -232.0148, -206.9599, -226.1859, -230.2142, -231.6181, -239.278, -232.381, -235.1886, -218.9838, -243.5504, -226.4911, -239.6747, -244.8932, -221.7304, -230.3058, 
0.00034, -436.452, -236.3178, -198.0182, -220.4791, -234.2121, -233.8153, -227.3456, -204.8236, -221.6693, -221.059, -235.0971, -232.7777, -232.6862, -234.3036, -218.5565, -221.6083, 
0.00036, -434.9872, -222.3102, -217.8546, -228.4442, -233.0829, -229.0546, -222.768, -200.1239, -224.6906, -238.454, -240.5597, -220.4791, -226.3385, -227.1625, -224.7516, -225.9723, 
0.00038, -448.2623, -224.5685, -219.8078, -236.2567, -232.7777, -224.4769, -231.1908, -190.9076, -228.9935, -222.6154, -224.599, -236.7755, -221.6693, -220.174, -234.8224, -233.4491, 
0.0004, -445.0275, -227.2235, -201.5582, -224.3244, -223.2868, -226.9489, -212.4835, -201.8024, -217.1832, -229.4208, -225.9723, -223.5919, -226.8878, -223.4393, -235.1581, -222.3102, 
0.00042, -454.8846, -220.5402, -210.6525, -228.5663, -225.7282, -233.8764, -221.6388, -203.664, -226.1249, -232.2589, -238.0573, -214.4977, -228.2611, -220.235, -230.2142, -218.9533, 
0.00044, -433.7054, -222.4017, -197.6825, -232.8388, -227.193, -221.7304, -215.5963, -211.0187, -243.1842, -228.1391, -223.775, -199.7577, -227.9865, -223.9887, -231.6486, -224.3854, 
0.00046, -430.2875, -225.7587, -197.1637, -235.3717, -222.4933, -213.8568, -225.362, -209.2792, -233.5407, -229.848, -225.4535, -198.8727, -220.7233, -226.9489, -237.1417, -243.6115, 
0.00048, -430.8978, -228.9935, -211.6901, -235.2191, -224.5075, -236.3483, -238.4235, -207.0514, -231.6486, -218.0072, -221.5167, -202.3822, -214.2841, -232.8693, -232.2894, -232.5641, 
0.0005, -440.755, -222.6154, -208.913, -229.8786, -235.3107, -237.1112, -238.3624, -206.38, -234.3952, -226.1859, -222.6764, -207.8449, -236.0126, -222.4017, -226.2164, -224.5075, 
0.00052, -451.6803, -234.3952, -207.2955, -229.5429, -215.9625, -242.4823, -246.6632, -216.1151, -224.3854, -238.3624, -226.4301, -204.0912, -234.9445, -237.2638, -230.2448, -226.8878, 
0.00054, -458.4552, -229.0851, -214.4061, -235.4022, -209.2792, -219.8993, -227.4677, -212.5141, -232.5641, -225.2399, -234.4867, -196.6754, -226.9794, -240.4682, -229.787, -219.1059, 
0.00056, -448.537, -237.1723, -200.185, -217.4274, -235.5243, -224.1413, -220.296, -199.0558, -239.9188, -208.3942, -228.1085, -194.6613, -225.6976, -222.7069, -218.526, -219.7162, 
0.00058, -443.2269, -220.4181, -195.6073, -230.7636, -228.9935, -223.0731, -214.6503, -206.1969, -225.2094, -224.1718, -227.254, -202.1686, -230.6415, -207.265, -224.8737, -234.2121, 
0.0006, -438.4662, -232.5946, -204.549, -230.3058, -223.1647, -225.0568, -216.4508, -205.7392, -225.6061, -225.9113, -221.8829, -195.1496, -233.9069, -230.1837, -212.5751, -227.9254, 
0.00062, -436.6351, -237.9352, -209.3097, -230.8551, -220.9674, -215.4132, -224.8126, -198.2013, -227.0709, -230.672, -222.2797, -206.5936, -235.5548, -229.5123, -213.7958, -231.0687, 
0.00064, -466.7865, -231.9232, -204.8236, -233.3881, -236.5924, -220.4791, -226.8268, -205.1288, -213.7348, -235.7379, -235.3107, -204.7016, -235.4022, -236.2262, -227.5592, -231.435, 
0.00066, -444.2645, -207.4176, -202.077, -232.442, -224.1718, -223.8056, -223.8056, -208.1806, -218.4039, -213.8873, -227.3151, -210.0726, -227.6813, -233.1439, -216.8475, -227.8339, 
0.00068, -439.2596, -231.9538, -202.1686, -223.8361, -235.8295, -227.5897, -234.7614, -201.7719, -239.6747, -233.9374, -237.6605, -208.3942, -216.9086, -235.8905, -230.733, -235.2191, 
0.0007, -440.3278, -240.7123, -203.4503, -221.6998, -226.9184, -222.5238, -239.8273, -210.2252, -232.2894, -232.7472, -232.3505, -213.277, -225.3925, -228.078, -243.2453, -230.1837, 
0.00072, -438.1305, -230.3974, -204.7321, -222.4933, -223.5309, -222.3407, -223.4393, -227.0709, -218.0377, -228.7189, -228.9325, -205.9528, -228.5358, -219.5331, -234.7614, -225.5145, 
0.00074, -451.9855, -219.3805, -193.6237, -219.35, -225.0873, -234.3646, -225.6366, -223.1342, -217.0307, -220.2045, -230.672, -207.2345, -232.2894, -227.8644, -228.3222, -232.6557, 
0.00076, -458.2111, -229.2682, -191.7011, -212.9413, -231.8317, -229.787, -231.6486, -218.8922, -222.5849, -222.4628, -237.2028, -202.5043, -234.1205, -234.975, -234.2426, -248.6163, 
0.00078, -437.337, -233.0524, -186.7267, -216.2982, -225.9113, -220.4486, -246.8158, -204.3353, -222.829, -229.2377, -228.3222, -212.9413, -230.4889, -223.653, -227.8949, -235.7074, 
0.0008, -436.6656, -229.4208, -196.3092, -227.3151, -237.7521, -219.2584, -231.1298, -216.0236, -237.2638, -248.0365, -225.7892, -202.7789, -227.0099, -228.6273, -231.6181, -223.8971, 
0.00082, -434.7736, -226.9489, -207.5092, -220.235, -235.036, -216.6339, -222.1271, -219.1059, -227.9865, -243.4894, -216.0236, -204.6405, -243.2147, -223.775, -233.6933, -224.9957, 
0.00084, -436.1469, -236.7755, -206.38, -227.8339, -235.1581, -224.9042, -227.9865, -214.8029, -223.5309, -235.3412, -217.7631, -211.3239, -235.5243, -224.3854, -240.7428, -228.9325, 
