Sweep Start (s), 48.81216, 48.976, 49.13984, 49.30368, 49.46752, 49.63136, 49.7952, 49.95904, 50.12288, 50.28672, 50.45056, 50.6144, 50.77824, 50.94208, 51.10592, 51.26976, 51.4336, 51.59744, 51.76128, 51.92512, 52.08896, 52.2528, 52.41664, 52.58048, 52.74432, 52.90816, 53.072, 53.23584, 53.39968, 53.56352, 53.72736, 53.8912, 54.05504, 54.21888, 54.38272, 54.54656, 
Time (s), Sweep #1, Sweep #2, Sweep #3, Sweep #4, Sweep #5, Sweep #6, Sweep #7, Sweep #8, Sweep #9, Sweep #10, Sweep #11, Sweep #12, Sweep #13, Sweep #14, Sweep #15, Sweep #16, Sweep #17, Sweep #18, Sweep #19, Sweep #20, Sweep #21, Sweep #22, Sweep #23, Sweep #24, Sweep #25, Sweep #26, Sweep #27, Sweep #28, Sweep #29, Sweep #30, Sweep #31, Sweep #32, Sweep #33, Sweep #34, Sweep #35, Sweep #36, 
0.00016, -424.4891, -189.7479, -185.8417, -203.0536, -212.4225, -181.6303, -200.3681, -200.4901, -202.9926, -190.9686, -191.5485, -201.4667, -210.6525, -183.8275, -182.973, -197.8656, -202.7484, -218.8007, -201.2836, -191.0907, -197.6215, -197.4384, -200.246, -190.5109, -203.4809, -188.3746, -198.0792, -202.84, -217.5495, -188.161, -193.9899, -200.307, -192.3114, -187.0014, -192.9828, -204.2133, 
0.00018, -419.4232, -204.549, -177.1442, -200.0324, -226.5521, -194.3256, -196.7365, -201.4057, -188.4662, -209.2182, -190.2362, -214.3451, -218.5871, -189.8395, -188.2526, -191.7011, -203.9691, -220.8148, -195.1496, -196.0956, -185.8722, -202.5043, -208.974, -197.0416, -197.3468, -188.7103, -208.3026, -202.901, -211.6596, -186.7877, -194.0814, -209.4928, -203.5114, -181.1115, -203.2367, -202.5958, 
0.0002, -430.4095, -192.7692, -181.9049, -211.9037, -239.4916, -196.2787, -205.0372, -211.2018, -196.8891, -212.5751, -196.1566, -211.2323, -206.8073, -203.9386, -190.755, -209.6759, -206.9599, -220.235, -197.2247, -203.6334, -179.4635, -195.5158, -197.6825, -197.8351, -196.0651, -189.1071, -193.2269, -200.8258, -230.4279, -197.7435, -190.8771, -199.8187, -201.8329, -186.1774, -202.2907, -186.9708, 
0.00022, -435.6586, -185.8722, -177.9987, -203.2672, -230.1837, -187.0624, -200.6732, -193.1049, -198.537, -180.257, -190.7245, -190.3278, -207.2345, -200.9479, -178.2733, -195.8209, -210.683, -232.442, -207.6312, -197.4994, -187.6117, -201.5277, -198.2929, -208.3331, -197.6825, -196.0346, -187.7033, -195.943, -226.8268, -200.3681, -192.6776, -196.2787, -206.1359, -185.5975, -198.7811, -202.5348, 
0.00024, -422.2614, -190.9381, -165.3644, -202.6874, -213.338, -206.8683, -191.7316, -189.9616, -206.0138, -196.3703, -204.8541, -193.288, -211.8732, -187.6727, -194.6308, -192.3419, -203.0536, -216.8781, -205.5255, -201.4972, -196.4618, -191.6705, -181.3251, -208.9435, -199.422, -188.4967, -179.2194, -191.0907, -223.714, -197.591, -202.2907, -207.0514, -199.361, -192.6166, -197.591, -210.2863, 
0.00026, -426.3202, -189.1681, -175.8319, -206.6547, -228.3222, -188.3746, -192.8302, -202.0465, -205.8307, -205.9833, -205.5255, -212.6666, -214.5892, -201.5888, -191.3349, -195.2106, -211.7511, -221.4252, -197.9877, -214.162, -195.8515, -196.4313, -196.4923, -192.5556, -201.192, -188.4052, -191.6095, -195.2106, -224.9347, -185.9943, -199.9408, -192.7692, -199.2389, -188.4052, -207.7228, -211.9342, 
0.00028, -428.0292, -187.4896, -181.5692, -199.7882, -232.5946, -195.4852, -196.7365, -196.3703, -193.9288, -195.0885, -194.997, -193.8068, -216.3898, -196.9501, -195.5463, -202.5653, -218.0377, -230.0617, -195.0275, -197.2553, -203.5419, -192.7387, -203.9691, -199.422, -197.9877, -199.5441, -201.5277, -194.1425, -225.0873, -199.6356, -210.683, -209.1266, -193.2269, -193.1049, -205.7392, -209.1876, 
0.0003, -422.0782, -196.9501, -175.6183, -214.162, -231.8622, -207.7228, -192.8913, -205.6171, -185.4755, -208.7299, -199.7272, -189.2597, -209.8895, -194.9664, -190.8771, -208.6688, -217.702, -210.1642, -207.5702, -198.9337, -204.9762, -213.6127, -202.7179, -198.8727, -201.8634, -188.924, -196.3092, -189.0155, -215.2301, -197.3773, -192.464, -198.7811, -203.0231, -200.185, -189.1376, -197.3773, 
0.00032, -425.0385, -203.9081, -179.3414, -219.8383, -215.3217, -208.0585, -197.2247, -197.7435, -199.361, -203.1146, -207.9669, -198.1708, -209.6454, -195.5158, -191.6095, -201.8634, -214.4977, -211.8121, -200.9784, -192.0673, -192.7692, -199.7577, -191.64, -194.3256, -180.8673, -208.8214, -188.6493, -203.4198, -210.3778, -192.7692, -198.3234, -206.6852, -201.3446, -198.3234, -196.4313, -195.882, 
0.00034, -430.8368, -194.1425, -187.7338, -208.9435, -219.8078, -201.2531, -197.4994, -190.2057, -201.1005, -193.4711, -209.3402, -196.2177, -217.3053, -200.9784, -201.8634, -192.3419, -203.3588, -221.4252, -192.7387, -199.6356, -187.3676, -203.0536, -201.6498, -196.6754, -198.0487, -212.0563, -181.5692, -195.5768, -222.0661, -180.8673, -192.5861, -200.7648, -190.2973, -199.8493, -200.9784, -205.1593, 
0.00036, -435.0787, -179.1889, -185.7807, -210.8966, -228.2916, -202.1381, -204.671, -205.0067, -197.7435, -199.0253, -196.7365, -198.2929, -203.2062, -202.2601, -196.5839, -196.5839, -210.9271, -217.8241, -195.058, -199.6356, -197.9572, -205.0067, -201.6498, -184.682, -199.2084, -203.725, -189.4428, -188.5883, -226.2775, -195.7904, -196.6754, -193.1354, -202.7484, -207.3261, -198.6591, -204.7016, 
0.00038, -425.7098, -188.985, -168.8739, -220.9674, -217.8241, -199.8187, -202.2296, -197.1332, -199.9713, -199.7882, -191.3349, -188.1305, -205.495, -202.077, -184.4074, -198.537, -202.077, -217.0001, -191.3959, -205.7392, -201.5277, -197.591, -191.9757, -202.7179, -192.9218, -197.2247, -201.8024, -193.3795, -227.3151, -206.3495, -197.4079, -190.2667, -194.3256, -207.8449, -205.7697, -206.7767, 
0.0004, -439.5953, -196.8891, -174.0314, -213.1244, -214.5587, -200.246, -202.5958, -197.2247, -200.4596, -200.0629, -190.9381, -193.4711, -205.7392, -201.6498, -183.7055, -178.3344, -207.9975, -207.0209, -202.3517, -204.61, -197.0722, -192.464, -189.9616, -198.537, -195.2106, -188.5883, -208.7299, -199.2999, -213.6127, -198.6286, -209.6759, -196.7975, -199.361, -201.4057, -206.5631, -210.5609, 
0.00042, -444.9054, -194.0204, -179.1278, -223.775, -213.1549, -197.4994, -197.5299, -190.8771, -193.8678, -180.8673, -182.851, -191.8842, -199.2999, -201.0089, -182.1796, -184.0106, -210.2558, -208.1806, -192.8607, -200.3681, -203.6029, -195.1496, -189.8395, -173.2074, -189.1071, -203.4809, -202.4738, -193.2269, -217.702, -187.4896, -201.8329, -193.9899, -206.1359, -206.319, -191.64, -199.1168, 
0.00044, -435.0787, -187.9779, -187.7948, -204.1522, -233.5407, -206.9904, -201.7108, -188.3746, -200.4596, -191.9147, -172.7191, -195.943, -213.5822, -203.3588, -180.4401, -180.9284, -209.9811, -222.0355, -193.8068, -206.8073, -197.7741, -192.0062, -186.5741, -185.1398, -172.2614, -210.7746, -200.1239, -188.4357, -228.3222, -176.015, -186.2689, -201.4667, -197.7435, -197.5299, -206.4411, -193.2575, 
0.00046, -421.651, -190.8161, -191.4264, -203.1146, -230.9772, -206.6852, -194.7223, -191.1823, -205.1898, -191.8842, -181.5082, -206.6547, -220.3266, -198.476, -197.0722, -180.5621, -206.2579, -237.5385, -197.652, -198.6896, -193.5626, -183.736, -195.2411, -186.8793, -173.7567, -201.9245, -187.1234, -187.3065, -222.2186, -192.0368, -192.6776, -197.4384, -188.161, -206.0138, -195.9125, -198.8117, 
0.00048, -427.0526, -181.3861, -177.9376, -205.6781, -214.162, -196.7975, -208.7299, -216.0541, -194.6002, -189.8395, -201.4057, -197.3468, -208.6383, -183.7055, -206.7462, -195.7599, -193.8678, -227.7423, -187.276, -190.5109, -200.185, -195.7599, -208.7604, -194.6613, -191.7926, -193.4406, -194.173, -196.3397, -227.7423, -185.3839, -200.3375, -193.41, -208.7604, -216.4813, -188.7409, -203.5114, 
0.0005, -425.8624, -182.6373, -173.2074, -209.9201, -223.1647, -191.3959, -207.0819, -216.6644, -192.8913, -185.1398, -210.5609, -197.591, -209.8895, -199.1474, -193.7457, -196.1566, -199.9408, -212.7887, -204.0302, -205.556, -192.0978, -187.8559, -187.7948, -199.361, -199.1474, -203.5724, -197.3468, -201.1615, -225.5145, -187.6727, -198.537, -200.5206, -193.2269, -198.8422, -196.9196, -189.9921, 
0.00052, -434.8956, -194.8139, -187.3676, -199.2389, -227.132, -190.9381, -214.101, -212.9718, -190.8466, -193.7457, -197.2247, -212.4225, -209.1266, -201.6803, -192.5861, -196.0346, -208.3942, -220.9979, -194.8444, -212.8192, -200.8869, -180.1654, -197.2553, -188.0695, -193.7763, -194.2035, -205.8307, -205.6476, -228.8104, -199.7882, -196.6144, -192.7692, -201.0394, -177.724, -210.5914, -198.5065, 
0.00054, -434.8651, -196.3703, -183.1867, -208.6383, -215.6574, -195.9125, -222.768, -197.1942, -201.8329, -206.319, -186.0858, -191.64, -204.2133, -194.112, -194.5697, -202.5348, -211.3544, -227.7728, -198.1098, -191.3349, -181.8134, -188.4357, -205.5255, -186.7572, -191.8842, -200.3681, -207.2955, -212.1784, -231.2518, -211.3239, -202.077, -187.5507, -198.7811, -199.4525, -212.6666, -203.3283, 
0.00056, -430.8063, -203.2977, -174.6723, -205.5866, -220.9674, -198.0182, -227.7118, -191.0907, -201.8329, -204.1217, -186.0553, -187.5507, -217.702, -198.3539, -188.8629, -213.0023, -205.7697, -216.6339, -205.5255, -193.8983, -185.4755, -201.8024, -199.5136, -197.4689, -193.8373, -201.2225, -196.7059, -192.525, -225.1178, -221.12, -202.8095, -190.8771, -172.7496, -204.1217, -198.9032, -201.8329, 
0.00058, -416.7682, -202.016, -180.6537, -210.1032, -226.0944, -184.0412, -230.5194, -196.1871, -195.0275, -187.1539, -208.3026, -201.5277, -226.369, -197.591, -193.0438, -214.7724, -211.2323, -211.9342, -197.6825, -194.234, -205.8002, -191.0297, -202.901, -204.61, -188.1305, -192.4335, -200.5512, -196.8891, -215.1691, -207.9059, -201.4972, -198.1098, -191.1823, -194.9664, -189.7479, -201.5888, 
0.0006, -430.1349, -197.8961, -181.0504, -205.3424, -237.6911, -186.6657, -222.6764, -190.5109, -186.7877, -207.3871, -212.3615, -203.1452, -203.5724, -198.1403, -195.3937, -203.4198, -207.1124, -218.4345, -198.7201, -199.5746, -200.246, -179.1278, -208.2721, -191.9757, -185.1703, -198.476, -198.0792, -186.8183, -206.7462, -197.8351, -192.0978, -198.3844, -203.9386, -191.3654, -203.2977, -201.4057, 
0.00062, -421.8036, -196.8585, -177.5714, -205.3119, -217.3663, -195.2716, -224.1107, -177.5714, -191.3654, -195.943, -196.9196, -195.7599, -207.7533, -202.4433, -197.8351, -202.077, -217.3969, -206.7462, -198.8117, -204.7321, -187.7338, -190.1447, -199.8798, -201.9855, -187.7338, -203.4503, -194.4782, -180.4401, -219.5331, -194.173, -197.2858, -208.6688, -204.2743, -200.0324, -186.8183, -205.4035, 
0.00064, -424.6722, -199.483, -181.4777, -220.2045, -220.296, -199.6051, -228.8104, -192.3114, -193.1659, -188.5578, -204.549, -192.9523, -202.901, -202.2907, -192.1893, -191.4874, -225.5756, -212.453, -192.8913, -194.7528, -197.6215, -191.6705, -200.0018, -206.4411, -207.6618, -189.0155, -188.4967, -185.506, -230.611, -191.5485, -192.4945, -192.0978, -190.6329, -198.8117, -214.4061, -198.9948, 
0.00066, -416.2494, -212.4835, -171.2238, -222.0966, -227.8949, -193.5626, -230.8856, -191.0297, -201.7719, -191.7316, -211.2323, -194.0509, -207.1124, -206.1664, -198.598, -202.901, -223.4699, -225.484, -195.8209, -202.3517, -206.4716, -198.7201, -205.2814, -191.4264, -205.1593, -190.9992, -202.1686, -185.3839, -216.9696, -191.3654, -194.4171, -197.6825, -189.8395, -203.2367, -213.338, -201.6803, 
0.00068, -431.8439, -197.8961, -175.7404, -204.5795, -230.2142, -191.2128, -211.7816, -198.9337, -190.5414, -197.3468, -191.8231, -183.3087, -203.6029, -200.246, -184.7736, -209.7064, -213.1549, -217.8851, -192.4335, -199.7882, -205.2204, -204.671, -210.2252, -186.0553, -192.2504, -207.8449, -214.7418, -172.3529, -225.423, -204.3048, -198.537, -206.4411, -193.8373, -190.9992, -184.4684, -191.2433, 
0.0007, -435.6586, -187.5202, -177.4494, -204.3964, -222.768, -202.6569, -193.1049, -195.9125, -183.858, -201.0394, -192.464, -199.2389, -203.4503, -195.6684, -187.7643, -197.8961, -200.9174, -206.8988, -199.0253, -197.5299, -192.5861, -201.131, -213.338, -187.4286, -174.2755, -203.0536, -203.8471, -194.9664, -217.3358, -203.1452, -204.3659, -190.7855, -201.4972, -203.725, -191.0602, -210.2558, 
0.00072, -426.5948, -171.7426, -185.9638, -206.319, -215.7184, -200.4901, -208.3942, -194.0814, -191.8231, -191.3349, -183.2782, -199.8493, -221.2421, -198.2318, -194.234, -204.3964, -205.3729, -226.7352, -199.4525, -194.0204, -209.7064, -197.6825, -201.9855, -196.9806, -198.1403, -197.3163, -199.361, -187.7338, -203.9996, -208.5773, -198.7811, -192.1893, -189.6869, -195.058, -201.4972, -210.0421, 
0.00074, -422.2308, -167.226, -205.2509, -208.4857, -223.3173, -207.9059, -217.3663, -191.4874, -207.4481, -190.0531, -192.5556, -201.7108, -217.9462, -197.3163, -189.0766, -207.5092, -214.8944, -217.4884, -195.2716, -189.7479, -208.089, -205.4035, -191.4569, -209.4928, -187.6727, -195.7599, -188.1915, -190.2057, -216.2982, -196.3092, -213.1854, -204.4879, -180.379, -200.5817, -186.6657, -217.0001, 
0.00076, -421.5289, -206.5936, -177.5104, -203.2062, -215.2912, -194.3866, -210.0421, -192.6166, -202.1076, -203.0231, -200.0018, -192.7997, -204.8847, -201.1615, -188.1, -199.6051, -201.5582, -210.4999, -197.713, -206.1664, -199.1779, -186.6962, -199.6967, -198.7811, -191.7316, -194.7223, -195.7599, -189.2902, -238.9728, -192.3419, -209.3707, -202.4127, -193.3795, -195.119, -183.9191, -204.9762, 
0.00078, -429.7687, -203.9996, -185.4144, -205.8307, -218.465, -202.5043, -223.6225, -199.5136, -195.5463, -197.1637, -205.3729, -192.5556, -207.5397, -199.1168, -190.8771, -197.3468, -206.1359, -234.4562, -194.6918, -205.556, -195.2106, -191.8842, -207.3871, -181.8439, -187.4591, -192.1893, -197.8656, -201.3446, -223.1647, -202.2601, -198.1708, -190.8771, -202.7179, -197.591, -183.6444, -200.0629, 
0.0008, -428.9142, -195.2411, -184.1937, -207.7228, -232.5946, -204.0912, -230.5499, -200.246, -198.6896, -211.5985, -203.4503, -189.3512, -211.4765, -208.3637, -195.3327, -186.33, -215.0775, -226.4911, -195.3937, -190.9381, -202.2601, -199.422, -197.652, -204.4574, -197.1027, -218.0988, -202.1991, -199.483, -224.5075, -207.0209, -186.7877, -197.1637, -191.7316, -191.3349, -200.246, -199.6967, 
0.00082, -440.0836, -205.3424, -196.5534, -219.9909, -228.2916, -209.035, -228.6273, -201.7413, -213.9179, -202.7179, -196.3092, -177.8766, -194.0509, -213.3075, -198.9337, -192.7997, -217.2748, -219.6552, -193.3795, -201.9855, -185.2924, -197.5299, -193.5626, -205.6476, -202.2601, -209.6149, -196.8585, -195.119, -214.1315, -199.6356, -194.8139, -203.2367, -192.3725, -188.0695, -199.5746, -191.7926, 
0.00084, -433.3698, -196.6144, -191.8231, -203.1146, -217.3358, -195.6073, -226.8878, -200.0934, -201.8634, -182.7289, -198.7506, -187.0624, -213.9484, -198.0792, -187.0014, -201.1005, -212.9108, -227.9254, -178.1513, -199.5746, -183.797, -199.2999, -194.4782, -203.8471, -202.2601, -198.6286, -198.5675, -196.828, -213.1244, -185.8417, -206.0443, -206.38, -198.598, -192.9218, -201.4057, -196.9501, 
0.00086, -423.4515, -194.112, -180.8063, -205.9833, -225.6976, -202.3517, -214.8639, -193.7457, -192.4945, -212.2699, -209.5538, -189.4428, -217.0001, -190.755, -188.4662, -200.185, -205.0678, -232.32, -198.6591, -187.4896, -204.3964, -196.8585, -196.5839, -200.8258, -208.0585, -193.2575, -206.0748, -198.476, -213.0939, -203.5724, -200.0324, -192.7997, -188.5272, -203.3588, -198.4454, -208.5468, 
0.00088, -431.4471, -208.8519, -174.8554, -214.4977, -220.4181, -203.5419, -218.4345, -185.6891, -185.0177, -199.5746, -199.5441, -181.9354, -210.5914, -196.767, -197.9267, -205.8917, -213.0023, -225.6366, -198.9948, -202.4433, -200.1544, -190.2362, -199.2084, -204.4269, -218.6786, -217.8241, -198.9948, -201.7413, -227.4371, -205.6476, -190.4193, -194.5392, -201.7719, -208.3637, -198.2929, -210.5609, 
0.0009, -432.2406, -204.0302, -183.0036, -210.1337, -228.6579, -203.7555, -221.6998, -180.8063, -191.3349, -185.1093, -194.5697, -192.464, -212.7887, -196.1566, -185.4144, -193.288, -209.2487, -210.2558, -191.1823, -195.0885, -216.8781, -198.537, -191.2128, -199.5746, -195.0885, -201.8939, -193.41, -195.0275, -218.6481, -190.5719, -189.6564, -195.4547, -210.6525, -191.1823, -197.4689, -204.2438, 
0.00092, -425.4047, -196.767, -184.4989, -204.0607, -225.2704, -201.8024, -226.4301, -194.8444, -204.9762, -204.9762, -181.4472, -211.4154, -219.6552, -195.8209, -184.2853, -191.3043, -201.7108, -215.8405, -188.0695, -188.4357, -211.2323, -193.1354, -189.1681, -210.8051, -190.0226, -183.6749, -195.0885, -199.7577, -228.4442, -196.4008, -208.8214, -193.0133, -210.3473, -193.3795, -185.2008, -197.8961, 
0.00094, -424.6417, -205.6171, -197.9877, -213.9179, -229.8175, -191.7926, -234.3952, -195.4242, -196.6449, -196.0651, -182.973, -211.8427, -207.2345, -202.8095, -182.4848, -206.8988, -215.6879, -228.8104, -192.6776, -185.567, -204.8236, -198.7506, -193.7763, -194.2035, -196.0651, -200.5817, -193.2269, -199.483, -223.9276, -202.5043, -193.9594, -191.9147, -201.4972, -194.9664, -180.2875, -189.5343, 
0.00096, -421.1322, -188.3441, -197.1942, -208.8214, -225.7892, -187.0929, -215.047, -195.8515, -197.3468, -197.0722, -201.3446, -198.0487, -202.4738, -197.0416, -194.1425, -191.0297, -214.0399, -221.181, -200.4901, -193.1354, -191.4569, -198.7506, -192.3419, -194.8139, -203.0231, -199.8187, -204.6405, -187.7643, -213.0023, -201.0089, -191.3349, -201.9245, -203.6334, -192.5556, -205.0983, -189.5343, 
0.00098, -434.2853, -181.7218, -174.3976, -207.0819, -209.3097, -202.1991, -223.0121, -205.5255, -177.0831, -195.8209, -188.039, -220.0519, -207.2955, -198.3844, -180.9284, -187.9169, -202.077, -216.1762, -191.3654, -193.6237, -183.6444, -200.1544, -194.2645, -205.0678, -201.07, -194.2645, -206.7767, -191.1212, -214.7418, -202.2601, -190.8161, -209.6149, -201.2531, -188.3441, -209.4928, -205.0983, 
0.001, -421.1322, -204.3353, -182.4542, -218.526, -220.7843, -215.7794, -215.2912, -199.0558, -186.452, -204.2438, -192.9523, -210.4999, -212.4835, -198.1098, -178.9447, -197.5604, -203.8776, -217.641, -192.464, -197.9572, -208.1806, -210.2558, -199.8187, -198.7506, -201.0394, -179.7992, -203.9081, -197.652, -230.3974, -190.1752, -176.1371, -194.173, -193.7152, -187.7948, -207.3261, -205.3119, 
0.00102, -432.7899, -208.4552, -194.8444, -213.3075, -225.7892, -196.9806, -216.0846, -180.4096, -191.8537, -198.537, -198.8727, -190.6329, -209.4623, -203.8471, -183.5529, -202.4433, -222.3407, -226.5827, -195.0275, -197.591, -209.9201, -202.9315, -203.0841, -196.7365, -202.3517, -183.6749, -205.9528, -191.3654, -230.672, -186.4215, -180.5621, -197.0722, -191.3043, -192.6776, -204.3048, -198.8422, 
0.00104, -423.2379, -198.1403, -191.3349, -210.6525, -231.1603, -195.4547, -227.254, -192.2199, -176.5033, -208.3942, -195.8209, -184.0412, -209.3707, -204.9457, -205.2814, -196.6449, -205.4035, -217.58, -206.4105, -194.5392, -193.9899, -188.3136, -193.8068, -197.4689, -190.7245, -193.5016, -198.2623, -191.4264, -225.4535, -193.8373, -185.506, -216.756, -183.3698, -203.0536, -191.2433, -197.4994, 
0.00106, -417.4701, -189.8395, -181.2946, -210.1032, -228.5663, -192.5556, -211.7206, -195.3937, -184.2853, -192.525, -198.9642, -196.1261, -207.2955, -200.8258, -197.652, -191.64, -212.3309, -219.2584, -199.7272, -192.403, -203.2062, -206.0748, -206.0138, -184.56, -193.5626, -190.2667, -193.8983, -193.3185, -233.5712, -201.7413, -192.4945, -210.0116, -190.4498, -203.9996, -200.0324, -192.3725, 
0.00108, -426.1981, -203.4809, -188.8019, -215.9625, -233.3881, -200.8869, -197.4689, -197.8046, -178.487, -194.3256, -194.9359, -201.3446, -213.3991, -195.6073, -183.4003, -179.3109, -224.2633, -213.7348, -202.901, -189.9921, -200.7953, -206.0748, -195.3632, -179.8297, -194.9664, -196.004, -208.2111, -201.6193, -228.5053, -200.5512, -199.0253, -206.2579, -203.0536, -205.2204, -197.4384, -190.2973, 
0.0011, -434.6515, -201.9245, -190.2362, -210.1947, -224.6295, -188.8629, -195.5158, -204.8236, -172.7191, -183.8886, -205.0678, -190.8771, -215.5048, -192.8913, -192.3419, -187.4896, -220.1434, -216.4813, -198.0182, -197.1027, -184.0106, -198.9032, -197.8046, -180.8673, -196.0956, -175.3436, -205.5255, -210.683, -208.974, -201.131, -195.4547, -201.6498, -198.2013, -185.567, -205.6171, -194.5392, 
0.00112, -429.9213, -192.2199, -202.4433, -210.2863, -221.7609, -184.7431, -191.4874, -206.38, -188.3441, -180.8673, -202.7789, -179.9823, -207.5702, -194.234, -188.6798, -194.2951, -213.216, -216.3593, -195.9125, -201.2225, -191.9452, -190.4804, -194.8444, -194.5697, -187.9474, -188.2526, -186.3605, -187.1234, -221.5473, -209.5538, -190.3278, -200.4291, -198.8727, -188.4662, -189.2291, -210.5304, 
0.00114, -433.4003, -189.931, -192.2504, -212.6972, -215.8405, -189.2291, -178.8226, -183.7055, -197.6825, -196.2482, -197.2553, -198.537, -208.8214, -199.8493, -199.361, -200.5512, -209.035, -220.1129, -193.3185, -187.5507, -196.9501, -186.0858, -189.6259, -192.6776, -199.9103, -184.6515, -194.234, -193.9288, -223.1037, -207.7533, -192.3725, -199.3915, -192.403, -194.4782, -202.1991, -202.5653, 
0.00116, -423.5736, -203.0536, -173.4821, -209.3402, -216.0541, -204.5795, -184.2853, -196.6144, -200.8563, -199.8493, -200.8869, -213.277, -210.5304, -209.5233, -192.0673, -202.6569, -215.81, -211.3239, -197.4079, -181.8744, -194.5697, -203.8471, -188.5883, -194.3561, -201.5277, -187.3371, -190.2362, -205.1288, -213.7958, -194.2951, -204.7016, -189.046, -200.6122, -197.0416, -203.9081, -200.7953, 
