Sweep Start (s), 178.6606, 178.8245, 178.9883, 179.1521, 179.316, 179.4798, 
Time (s), Sweep #1, Sweep #2, Sweep #3, Sweep #4, Sweep #5, Sweep #6, 
0.00168, -455.8917, -215.3827, -229.2072, -231.557, -232.1979, -217.3358, 
0.0017, -438.924, -211.4459, -231.557, -222.0966, -231.6181, -225.8502, 
0.00172, -441.6095, -213.7348, -228.963, -203.1757, -227.8339, -209.1571, 
0.00174, -438.1915, -221.2726, -225.3925, -219.7467, -220.5402, -227.9865, 
0.00176, -439.1986, -209.3707, -225.6061, -217.641, -225.1483, -237.8436, 
0.00178, -446.3092, -217.9157, -233.0219, -222.3407, -231.1908, -230.8551, 
0.0018, -450.8868, -234.8834, -235.4328, -226.8268, -220.6317, -226.7047, 
0.00182, -451.9855, -231.8012, -220.0214, -230.9467, -226.6437, -233.2965, 
0.00184, -441.64, -232.0758, -231.8317, -229.4208, -224.7211, -229.1461, 
0.00186, -442.8302, -219.9909, -240.6207, -214.986, -218.526, -218.1293, 
0.00188, -443.6542, -228.9325, -238.454, -220.6317, -229.8175, -238.8507, 
0.0019, -449.5135, -214.1315, -221.1505, -231.5875, -235.3107, -234.8224, 
0.00192, -450.8563, -213.277, -221.5778, -223.775, -235.7684, -224.7516, 
0.00194, -443.5626, -221.3336, -226.9489, -226.4606, -222.2797, -220.9979, 
0.00196, -449.7882, -233.2965, -219.289, -230.5805, -223.6225, -218.4345, 
0.00198, -442.403, -239.6442, -235.9516, -227.4982, -227.7118, -234.0289, 
0.002, -423.6957, -225.1178, -245.8087, -225.0568, -232.9303, -233.7238, 
0.00202, -437.7948, -230.4279, -237.0502, -244.5575, -245.2594, -223.775, 
0.00204, -445.4242, -222.7985, -224.8126, -227.0099, -229.3292, -231.5875, 
0.00206, -452.5958, -221.7914, -208.4552, -223.0426, -218.0683, -232.381, 
0.00208, -445.8514, -227.0404, -231.0687, -211.2934, -219.3195, -222.3102, 
0.0021, -452.4432, -226.7352, -233.3881, -222.2797, -231.435, -229.6649, 
0.00212, -446.3397, -227.7118, -225.5756, -231.2518, -225.3925, -226.308, 
0.00214, -431.5082, -226.0333, -222.9205, -231.3129, -232.3505, -232.6862, 
0.00216, -439.6564, -232.5641, -221.9745, -221.7304, -233.4491, -232.1063, 
0.00218, -454.2438, -231.0993, -234.5783, -214.8639, -225.5145, -232.2284, 
0.0022, -438.4052, -230.9772, -225.9418, -217.7326, -220.5402, -232.6557, 
0.00222, -426.2286, -233.5101, -233.2965, -225.2094, -234.8224, -224.9957, 
0.00224, -444.1119, -235.4938, -240.4376, -218.4345, -243.8251, -242.5739, 
0.00226, -459.3097, -226.0639, -224.5685, -226.0333, -227.7118, -232.1063, 
0.00228, -447.774, -230.3668, -235.6159, -238.515, -219.4415, -228.2001, 
0.0023, -450.2155, -231.7706, -215.2606, -237.6605, -235.4328, -224.0802, 
0.00232, -444.173, -236.5924, -198.8117, -229.4513, -229.4818, -213.8873, 
0.00234, -435.0787, -219.8078, -214.8944, -223.775, -223.3783, -219.5026, 
0.00236, -438.8629, -235.9821, -228.0475, -227.9865, -233.4186, -241.2616, 
0.00238, -444.234, -230.0006, -234.0289, -230.1532, -236.745, -224.2023, 
0.0024, -441.64, -220.6928, -234.0289, -225.6061, -223.0426, -229.6344, 
0.00242, -439.9615, -227.7118, -216.0236, -228.4137, -207.1735, -231.1298, 
0.00244, -434.1632, -227.1015, -234.3952, -227.3151, -226.7963, -230.2142, 
0.00246, -438.5577, -235.0055, -226.4606, -232.6251, -229.1156, -232.2589, 
0.00248, -440.694, -229.8175, -222.005, -233.5407, -238.7592, -220.4181, 
0.0025, -448.2013, -234.151, -226.9794, -227.6508, -240.163, -223.8361, 
0.00252, -446.828, -215.932, -215.9625, -223.8361, -228.2306, -229.0546, 
0.00254, -451.6498, -221.3336, -230.3058, -228.2611, -218.465, -226.7963, 
0.00256, -445.2411, -223.653, -231.8317, -222.6459, -213.5211, -230.5499, 
0.00258, -435.6281, -221.9745, -226.0944, -224.1718, -206.7462, -229.3292, 
0.0026, -451.6498, -229.9701, -234.2731, -242.5739, -227.0099, -222.6764, 
0.00262, -445.5768, -224.8126, -234.2426, -224.1718, -235.4022, -221.7609, 
0.00264, -437.9474, -234.7309, -223.6835, -224.9347, -240.163, -226.0639, 
0.00266, -443.0743, -238.9423, -220.9979, -238.4845, -244.9237, -234.2731, 
0.00268, -451.3446, -251.9428, -225.6671, -228.3527, -223.5004, -229.4818, 
0.0027, -435.1703, -238.9728, -230.9772, -232.1063, -226.8573, -213.9789, 
0.00272, -449.5441, -224.4464, -227.3761, -225.1788, -222.8595, -211.7816, 
0.00274, -464.8639, -229.2682, -229.6954, -229.9091, -226.1859, -208.3637, 
0.00276, -448.7506, -232.5946, -226.5827, -236.9586, -237.7826, -218.5565, 
0.00278, -442.1283, -230.0006, -226.1859, -227.0709, -236.5619, -213.4601, 
0.0028, -438.2831, -222.2186, -234.8834, -235.3107, -227.4982, -209.859, 
0.00282, -441.4569, -230.1227, -231.7401, -221.5778, -221.3642, -205.7086, 
0.00284, -453.5114, -230.0006, -234.2426, -230.0922, -228.5663, -218.1598, 
0.00286, -435.1703, -237.1723, -238.393, -225.7282, -232.2894, -222.6154, 
0.00288, -435.506, -225.4535, -213.8263, -223.2868, -226.6742, -234.1815, 
0.0029, -447.8351, -227.0404, -221.3642, -223.714, -224.7821, -222.768, 
0.00292, -445.1801, -236.0126, -218.1598, -223.8971, -232.0453, -223.0426, 
0.00294, -447.5909, -235.036, -224.2328, -234.7309, -235.1581, -231.0077, 
0.00296, -441.4264, -230.9772, -237.0502, -227.8034, -228.2306, -224.3854, 
0.00298, -427.9987, -226.5827, -238.2404, -235.9516, -231.6181, -223.4088, 
0.003, -442.5861, -227.3151, -239.6137, -234.7919, -223.714, -228.7494, 
0.00302, -444.7833, -233.5712, -236.8976, -233.0829, -236.684, -232.4725, 
0.00304, -436.391, -237.9962, -226.4301, -227.7728, -229.1461, -229.2987, 
0.00306, -446.2177, -229.5734, -236.1652, -228.6884, -233.266, -233.205, 
0.00308, -432.088, -232.8388, -225.9418, -231.1603, -237.0807, -229.4513, 
0.0031, -434.8346, -224.7516, -226.1554, -230.7025, -237.9352, -241.7499, 
0.00312, -448.0182, -225.8197, -244.527, -221.5778, -229.1767, -217.702, 
0.00314, -434.8651, -225.0263, -231.6791, -230.7025, -229.8175, -214.101, 
0.00316, -447.4994, -231.8317, -220.3876, -231.3739, -220.9064, -224.9347, 
0.00318, -448.2623, -231.3129, -228.6884, -233.1439, -215.5353, -227.5897, 
0.0032, -439.4122, -224.0802, -224.4769, -218.6481, -224.6906, -236.8671, 
0.00322, -437.1539, -227.1625, -227.1625, -224.8432, -230.0922, -241.4142, 
0.00324, -431.2335, -220.3571, -224.8737, -233.8153, -235.3107, -225.6671, 
0.00326, -456.1664, -227.1015, -238.3624, -240.8954, -235.1276, -221.6693, 
0.00328, -452.6263, -239.1864, -249.0436, -225.5756, -226.7352, -225.2399, 
0.0033, -422.0172, -240.4987, -236.2567, -232.0758, -232.1369, -242.1161, 
0.00332, -446.3092, -228.3222, -218.5565, -226.1554, -227.6813, -229.1767, 
0.00334, -442.6776, -224.538, -227.4677, -229.726, -222.1881, -226.247, 
0.00336, -428.7006, -239.7357, -224.3549, -229.7565, -236.7755, -230.733, 
0.00338, -442.403, -235.2191, -237.2333, -245.5036, -228.0475, -230.2142, 
0.0034, -442.9218, -227.2846, -240.0714, -239.6747, -221.2116, -220.296, 
0.00342, -437.4896, -229.1461, -231.2518, -233.8153, -233.7848, -234.1205, 
0.00344, -439.2902, -224.1718, -233.2965, -224.1718, -224.1718, -231.1603, 
0.00346, -463.2159, -227.6813, -236.4704, -221.5473, -224.0497, -232.5031, 
0.00348, -457.0819, -227.5287, -237.3554, -238.9118, -218.7396, -219.7772, 
0.0035, -439.6259, -234.4257, -254.1705, -220.4791, -231.9843, -220.1129, 
0.00352, -438.0389, -234.914, -232.7777, -230.6415, -232.7777, -224.6295, 
0.00354, -441.7926, -224.8126, -222.2186, -235.7379, -227.3761, -232.5641, 
0.00356, -437.3065, -214.0704, -233.3881, -231.8622, -219.9298, -231.8927, 
0.00358, -451.8024, -221.0895, -235.799, -231.5265, -216.756, -232.6862, 
0.0036, -449.2389, -226.0944, -219.5026, -227.5897, -227.6813, -235.4328, 
0.00362, -447.4078, -225.8197, -244.2218, -225.7587, -232.5946, -228.4137, 
0.00364, -445.5768, -228.9935, -237.7521, -234.3036, -228.078, -222.0355, 
0.00366, -466.6949, -228.5358, -231.7096, -228.7494, -221.3642, -225.7892, 
0.00368, -442.8302, -214.6198, -219.1669, -228.963, -221.3642, -238.2099, 
0.0037, -446.5533, -206.1969, -232.1063, -232.6862, -234.6393, -232.6862, 
0.00372, -452.1991, -234.6393, -237.9047, -224.5685, -226.4301, -226.4606, 
0.00374, -432.6373, -242.3297, -236.6535, -221.5778, -219.0753, -224.66, 
0.00376, -443.6237, -217.0001, -225.9418, -229.1461, -233.6322, -232.32, 
0.00378, -448.9948, -222.768, -220.6317, -239.3695, -231.0077, -227.8644, 
0.0038, -449.8798, -225.5145, -221.2726, -235.5853, -218.3734, -225.7282, 
0.00382, -448.7201, -224.6906, -207.9975, -227.0709, -226.8268, -231.9843, 
0.00384, -441.7621, -230.7025, -207.4176, -230.9162, -238.0878, -221.0895, 
0.00386, -444.6613, -224.1413, -221.4862, -225.5145, -225.3925, -233.9679, 
0.00388, -446.3702, -239.4306, -233.3881, -222.6154, -231.8622, -241.1395, 
0.0039, -437.4286, -244.5575, -235.1276, -228.078, -230.7941, -228.2916, 
0.00392, -437.215, -222.829, -220.9674, -233.5101, -235.4328, -230.2142, 
0.00394, -446.6144, -213.1549, -236.4093, -224.538, -237.8131, -233.3881, 
0.00396, -447.4384, -228.2001, -233.4491, -222.7069, -240.6818, -226.4606, 
0.00398, -449.9713, -228.5968, -209.8285, -231.557, -242.6654, -229.2072, 
0.004, -455.9528, -223.0426, -238.3014, -213.0939, -226.1859, -217.2138, 
0.00402, -435.5365, -234.6088, -261.5253, -223.1037, -222.4628, -214.4061, 
0.00404, -439.87, -237.2943, -231.7401, -229.8175, -228.6273, -213.5822, 
0.00406, -451.6803, -231.3739, -232.2589, -233.4491, -222.4017, -225.6976, 
0.00408, -447.8656, -218.8007, -249.2877, -233.0829, -227.5897, -221.7914, 
0.0041, -432.088, -234.9445, -244.4965, -236.8671, -230.7025, -225.5451, 
0.00412, -449.6967, -236.4398, -241.9635, -238.9423, -234.4562, -216.3288, 
0.00414, -434.621, -220.7233, -244.7406, -222.4628, -231.8012, -240.3461, 
0.00416, -435.5975, -227.3151, -244.1303, -244.6185, -227.8034, -240.163, 
0.00418, -439.7174, -222.2797, -227.7423, -228.0475, -235.6159, -232.8388, 
0.0042, -455.6781, -233.8153, -232.7777, -225.6976, -231.9232, -230.3058, 
0.00422, -449.5441, -228.7799, -248.7079, -225.2399, -222.3102, -227.2235, 
0.00424, -440.7245, -224.3854, -236.6535, -222.8595, -217.6105, -242.757, 
0.00426, -439.7479, -232.8998, -252.5531, -228.1391, -225.362, -233.205, 
0.00428, -440.4803, -239.6137, -238.5455, -233.1745, -230.4584, -229.6039, 
0.0043, -447.5299, -231.1603, -245.6867, -231.3129, -225.5145, -215.9015, 
0.00432, -451.955, -218.9533, -250.3559, -232.5336, -234.9445, -224.3244, 
0.00434, -447.5909, -238.7592, -246.5412, -229.1156, -231.4044, -231.557, 
0.00436, -427.6935, -232.3505, -246.4801, -240.3766, -221.3642, -230.2142, 
0.00438, -428.4564, -240.4071, -240.3766, -235.9516, -213.7042, -234.4562, 
0.0044, -443.2269, -229.6649, -227.9865, -227.0709, -229.726, -232.8082, 
0.00442, -447.2247, -226.0944, -239.2169, -230.5499, -223.8361, -226.7658, 
0.00444, -446.1261, -233.2355, -243.3063, -224.4464, -233.6322, -229.3598, 
0.00446, -441.579, -226.5827, -245.6561, -216.5729, -241.1701, -227.7423, 
0.00448, -443.7457, -231.8927, -252.6142, -222.2186, -221.12, -233.6017, 
0.0045, -454.2438, -229.4818, -245.9918, -222.6764, -224.3244, -237.2943, 
0.00452, -434.0717, -228.1391, -261.8915, -233.3881, -234.1205, -242.3908, 
0.00454, -453.3893, -224.6295, -262.0746, -242.4518, -222.3407, -221.4862, 
0.00456, -427.9071, -228.8104, -228.9935, -243.8556, -220.9369, -232.0148, 
0.00458, -429.6466, -229.2377, -232.2284, -228.017, -232.0758, -234.9445, 
0.0046, -439.5953, -230.2142, -243.7946, -215.9625, -229.9396, -217.3358, 
0.00462, -441.4264, -217.7936, -246.5717, -241.3532, -225.5145, -219.0448, 
0.00464, -441.8842, -232.9608, -241.0175, -231.496, -237.7216, -226.0028, 
0.00466, -439.5953, -234.2731, -248.006, -233.7848, -228.9935, -222.2492, 
0.00468, -439.3512, -236.7145, -243.1537, -219.5941, -229.0851, -234.3646, 
0.0047, -455.0983, -233.1134, -233.9374, -224.5685, -224.5685, -223.9887, 
0.00472, -445.2106, -243.703, -239.1254, -235.2802, -229.8786, -223.9276, 
0.00474, -439.1986, -221.4862, -242.0856, -231.435, -230.4584, -224.1718, 
0.00476, -432.7899, -220.1129, -243.1842, -226.5827, -222.3407, -218.1903, 
0.00478, -440.9076, -237.2943, -218.5871, -236.1347, -228.2306, -225.2094, 
0.0048, -426.5948, -233.4796, -233.6627, -218.4039, -228.6273, -228.5663, 
0.00482, -442.7997, -228.5053, -240.4682, -216.6339, -235.9821, -219.1364, 
0.00484, -442.5555, -220.5402, -231.557, -241.2921, -235.6159, -233.7543, 
0.00486, -436.9708, -231.4655, -226.7963, -235.6464, -239.6442, -236.5009, 
0.00488, -446.3397, -223.5614, -233.4796, -224.66, -229.2377, -223.2868, 
0.0049, -449.9713, -232.4725, -230.733, -222.1576, -242.3908, -230.5805, 
0.00492, -449.2694, -236.5314, -234.0595, -220.4486, -232.1979, -225.1178, 
0.00494, -443.349, -227.4371, -236.6229, -223.1952, -221.3336, -210.9882, 
0.00496, -430.257, -223.8971, -225.5756, -223.5919, -226.5216, -212.3309, 
0.00498, -434.0411, -221.5167, -231.4655, -242.6044, -227.7423, -246.4801, 
0.005, -434.4989, -234.8834, -229.726, -239.4611, -222.7985, -235.3107, 
0.00502, -443.7457, -230.5499, -221.2116, -227.0709, -216.9696, -222.005, 
0.00504, -457.6923, -227.9865, -226.0333, -230.1227, -212.1478, -224.9957, 
0.00506, -449.2084, -222.1881, -228.7494, -235.1886, -230.8246, -232.5336, 
0.00508, -436.0248, -220.9064, -239.7968, -226.9184, -228.5358, -219.4415, 
0.0051, -433.5223, -237.1417, -230.7941, -235.5243, -206.5326, -211.6901, 
0.00512, -438.4662, -235.921, -234.3646, -222.0355, -226.7047, -225.5145, 
0.00514, -438.161, -224.0802, -234.8224, -216.6644, -231.8317, -227.6203, 
0.00516, -444.3866, -221.8829, -232.2894, -222.6764, -230.8246, -231.1908, 
0.00518, -452.7179, -228.8104, -222.768, -233.8764, -217.7936, -226.3385, 
0.0052, -442.403, -231.8317, -223.8666, -219.0448, -215.7184, -221.2421, 
0.00522, -429.3414, -225.9113, -204.5184, -216.3288, -215.2301, -227.5897, 
0.00524, -426.9611, -234.6393, -229.5123, -230.672, -234.1205, -223.0121, 
0.00526, -447.1332, -234.1815, -234.3341, -235.4328, -224.7821, -219.1974, 
0.00528, -453.847, -244.3439, -234.3952, -224.1413, -224.9347, -222.1576, 
0.0053, -441.4874, -232.2284, -234.4562, -222.6154, -229.4513, -229.3598, 
0.00532, -447.0721, -221.3031, -228.7494, -232.5031, -219.6246, -229.3598, 
0.00534, -448.9337, -230.3058, -222.0355, -227.0709, -224.2938, -219.3805, 
0.00536, -450.2765, -237.1112, -224.599, -221.7304, -220.9674, -228.1391, 
0.00538, -439.2902, -228.6579, -226.1554, -238.0573, -238.5455, -243.8861, 
0.0054, -431.0809, -225.5145, -231.3739, -229.0851, -233.6322, -229.0546, 
0.00542, -445.2106, -238.5761, -234.1815, -239.2169, -220.9064, -224.3549, 
0.00544, -453.3282, -227.132, -227.3456, -228.2611, -224.8126, -233.4796, 
0.00546, -438.2831, -218.0072, -230.4889, -226.2164, -234.975, -238.0878, 
0.00548, -439.3817, -223.0426, -232.5336, -220.8148, -237.4469, -243.1842, 
0.0055, -439.7479, -228.7189, -232.8388, -230.5194, -249.1962, -224.0192, 
0.00552, -436.7267, -229.7565, -224.5075, -230.3363, -228.7494, -218.1903, 
0.00554, -434.743, -220.8454, -234.3646, -242.2687, -219.7772, -226.4606, 
0.00556, -437.1539, -234.9445, -226.0639, -234.6393, -236.8366, -238.2709, 
0.00558, -436.4825, -230.8856, -226.0944, -244.7406, -225.6366, -228.2916, 
0.0056, -437.7032, -227.3456, -226.6742, -248.3112, -224.0192, -228.2001, 
0.00562, -441.1212, -228.5053, -236.4093, -233.4186, -226.1554, -230.1532, 
0.00564, -434.9567, -229.1156, -229.9091, -231.0382, -228.3222, -231.8927, 
0.00566, -434.5905, -225.0873, -219.8993, -223.8666, -232.9608, -230.0006, 
0.00568, -446.828, -230.4889, -225.5756, -225.5451, -228.8715, -227.2846, 
0.0057, -440.2057, -232.0758, -224.7821, -229.1156, -218.2514, -227.8034, 
0.00572, -434.5294, -224.66, -224.9957, -220.7233, -221.2726, -236.5924, 
0.00574, -445.0885, -222.6459, -233.6322, -213.277, -229.4513, -227.0709, 
0.00576, -438.6493, -241.7804, -222.4933, -219.5636, -234.5477, -231.3434, 
0.00578, -440.4803, -231.6181, -226.4911, -231.0382, -236.0431, -243.5504, 
0.0058, -447.9877, -230.7025, -225.5451, -225.8197, -232.6557, -230.8246, 
0.00582, -433.6749, -228.902, -224.9347, -242.6044, -231.6181, -235.1581, 
0.00584, -434.1022, -223.2562, -232.4725, -242.5434, -229.8175, -217.0917, 
0.00586, -449.1473, -224.8126, -239.5526, -233.6933, -238.2404, -222.4323, 
0.00588, -444.9054, -225.484, -227.193, -222.0355, -218.4039, -230.3058, 
0.0059, -447.8961, -218.4039, -239.0033, -229.787, -224.7211, -211.1408, 
0.00592, -445.3632, -228.5053, -233.9374, -232.32, -221.0285, -208.089, 
0.00594, -442.9828, -229.2682, -244.0387, -232.1369, -224.8737, -233.5712, 
0.00596, -447.9266, -228.963, -241.6583, -217.6715, -234.4562, -230.0006, 
0.00598, -443.6237, -230.1837, -236.806, -219.2584, -229.5123, -220.0214, 
0.006, -439.1376, -231.7401, -218.7091, -226.4606, -228.7799, -228.8104, 
0.00602, -438.5272, -226.5521, -223.653, -235.6464, -229.4513, -224.6295, 
0.00604, -437.8558, -225.8502, -226.4606, -232.381, -236.4398, -216.2982, 
0.00606, -442.525, -228.7494, -228.8104, -220.7233, -224.4464, -219.6246, 
0.00608, -438.1, -234.3952, -233.205, -234.975, -234.4562, -228.1696, 
0.0061, -434.7125, -232.9608, -225.8502, -230.9772, -227.3151, -230.1227, 
0.00612, -430.3485, -225.9723, -233.3881, -232.1369, -233.2965, -233.4491, 
0.00614, -440.6635, -224.599, -227.5287, -235.8905, -228.7189, -224.2023, 
0.00616, -443.1049, -236.3178, -226.4911, -229.4208, -222.7985, -219.35, 
0.00618, -435.2008, -226.2775, -238.5761, -231.0077, -228.4747, -236.806, 
0.0062, -430.5621, -232.5031, -226.4606, -226.4911, -227.8644, -219.6552, 
0.00622, -431.9049, -227.3151, -232.2894, -212.5446, -231.496, -225.3314, 
0.00624, -445.3326, -232.5641, -223.6225, -227.5287, -231.435, -230.7636, 
0.00626, -446.1261, -227.4066, -226.308, -227.9865, -241.2921, -215.6574, 
0.00628, -446.3397, -238.1488, -235.6464, -233.8153, -230.1837, -226.4606, 
0.0063, -442.4335, -244.6491, -229.3292, -228.6579, -233.0219, -244.0997, 
0.00632, -443.5016, -234.3952, -222.9205, -232.9913, -230.7941, -224.4464, 
0.00634, -439.4427, -232.4725, -226.7658, -236.5619, -222.1576, -226.4301, 
0.00636, -440.5719, -246.297, -238.6981, -230.4279, -231.1298, -222.4323, 
0.00638, -432.4847, -246.5717, -237.8742, -224.0497, -219.0753, -217.0917, 
0.0064, -436.9098, -230.2448, -228.6579, -226.4301, -225.423, -215.932, 
0.00642, -443.1659, -226.2164, -221.7609, -221.3947, -222.1576, -219.5636, 
0.00644, -446.1871, -240.1935, -230.2753, -227.7423, -231.1298, -231.5875, 
0.00646, -436.9098, -239.6442, -221.7304, -231.2518, -235.8295, -225.9113, 
0.00648, -434.8956, -232.2894, -232.5336, -227.6203, -233.2965, -224.4464, 
