Sweep Start (s), 21.652, 21.81584, 21.97968, 22.14352, 22.30736, 22.4712, 22.63504, 22.79888, 22.96272, 23.12656, 23.2904, 23.45424, 23.61808, 23.78192, 23.94576, 24.1096, 24.27344, 24.43728, 24.60112, 24.76496, 24.9288, 25.09264, 25.25648, 25.42032, 25.58416, 25.748, 25.91184, 26.07568, 26.23952, 
Time (s), Sweep #1, Sweep #2, Sweep #3, Sweep #4, Sweep #5, Sweep #6, Sweep #7, Sweep #8, Sweep #9, Sweep #10, Sweep #11, Sweep #12, Sweep #13, Sweep #14, Sweep #15, Sweep #16, Sweep #17, Sweep #18, Sweep #19, Sweep #20, Sweep #21, Sweep #22, Sweep #23, Sweep #24, Sweep #25, Sweep #26, Sweep #27, Sweep #28, Sweep #29, 
0.00018, -420.1251, -194.4171, -206.6242, -190.9381, -202.1686, -201.8634, -206.1054, -198.1098, -228.902, -205.7086, -211.0492, -191.2128, -196.4923, -198.6286, -194.2035, -204.4269, -206.4716, -185.9332, -206.9904, -202.0465, -199.5136, -218.2208, -181.142, -197.8046, -199.2694, -204.1217, -197.3773, -199.7882, -192.4335, 
0.0002, -432.5458, -196.4618, -211.4765, -201.3751, -194.3256, -202.3822, -214.101, -186.2995, -221.9135, -198.2623, -199.422, -201.8329, -199.3915, -208.8214, -197.5299, -204.7321, -208.8519, -210.8661, -200.3681, -206.9599, -203.1452, -209.2792, -178.3954, -205.6781, -191.8537, -199.7882, -193.9288, -202.1076, -200.246, 
0.00022, -437.8864, -199.1168, -203.8165, -204.8236, -217.702, -199.5746, -221.5778, -191.3959, -216.7865, -209.4318, -205.0067, -196.1261, -201.9245, -224.4159, -197.1942, -205.6171, -218.4955, -208.1806, -197.8046, -188.8934, -203.9691, -213.0634, -177.9071, -204.549, -183.6749, -192.1283, -203.0536, -210.1337, -209.859, 
0.00024, -431.1725, -214.4061, -205.2204, -182.5763, -241.5668, -206.4411, -215.2606, -201.131, -231.9843, -197.3163, -214.5892, -186.4215, -210.8661, -207.9364, -188.1, -206.4716, -204.3353, -199.8187, -196.9806, -200.2155, -201.3446, -210.9577, -181.7523, -183.3087, -188.7409, -202.901, -189.7479, -206.8378, -204.2438, 
0.00026, -425.3436, -204.1217, -199.8493, -179.4635, -217.5495, -203.9996, -191.5485, -211.6596, -210.683, -203.9996, -214.2536, -180.1654, -195.7599, -199.7577, -203.786, -198.8117, -189.046, -196.828, -203.6945, -198.9948, -201.4667, -212.6666, -176.3812, -214.8334, -205.5255, -220.6622, -186.0858, -196.3397, -207.7838, 
0.00028, -428.7006, -202.1381, -204.2133, -187.0929, -210.9882, -198.9948, -206.5631, -195.6684, -211.8121, -205.0983, -216.695, -192.7692, -181.4472, -199.6356, -209.9811, -204.3353, -192.9828, -192.9523, -206.8683, -192.8302, -201.2225, -200.8869, -177.8766, -206.38, -199.361, -197.9267, -193.9899, -194.2035, -195.9125, 
0.0003, -430.4401, -190.8466, -208.5163, -190.3583, -214.7418, -204.1522, -207.0819, -195.058, -220.6012, -205.6781, -210.5914, -194.5087, -200.3375, -205.8002, -218.465, -200.0934, -204.4879, -198.9032, -198.4149, -203.664, -192.6776, -215.1691, -192.6776, -197.7741, -201.3751, -189.0155, -212.3615, -203.0231, -191.8537, 
0.00032, -424.8859, -188.039, -203.4809, -201.7719, -221.3336, -204.3659, -201.7719, -197.5604, -226.5521, -195.9125, -218.4039, -204.7321, -202.5958, -186.3605, -196.6144, -188.985, -205.9528, -194.3561, -209.3707, -204.2438, -197.4689, -230.5499, -191.6705, -187.0624, -201.4362, -207.0514, -203.2977, -202.7179, -209.2182, 
0.00034, -432.3016, -193.8983, -207.6007, -199.4525, -204.3659, -203.9691, -192.8913, -203.1757, -228.6579, -201.4972, -215.5963, -213.5517, -201.6803, -196.1871, -194.5697, -205.3424, -194.234, -202.3212, -187.7948, -213.1549, -204.3659, -211.8732, -178.7311, -209.4928, -205.8002, -193.6847, -200.5817, -199.6662, -192.2809, 
0.00036, -427.6935, -194.3256, -213.216, -200.6122, -211.568, -218.5565, -193.9288, -203.6945, -223.0731, -199.2694, -226.6437, -195.8209, -198.8727, -204.5184, -199.5441, -202.4127, -198.4454, -207.8143, -191.7926, -201.3446, -196.1566, -209.4013, -179.8908, -215.7184, -203.3283, -198.0792, -200.185, -190.3278, -184.4074, 
0.00038, -436.6656, -211.2323, -200.4596, -203.4809, -206.6242, -200.4291, -213.7653, -190.7855, -219.7772, -204.3659, -205.6781, -191.9147, -201.6498, -201.192, -205.4035, -172.0477, -198.8117, -192.2504, -200.8563, -198.4454, -189.3207, -204.5795, -190.755, -204.7626, -203.0841, -198.7506, -205.8612, -190.3278, -194.6613, 
0.0004, -431.0809, -203.6029, -186.8488, -205.6171, -207.1735, -198.0182, -210.0726, -188.0695, -219.2279, -202.016, -198.9642, -191.7621, -203.3893, -207.1735, -210.4083, -184.7431, -201.8024, -212.3309, -200.2765, -200.307, -205.1288, -211.1408, -185.445, -190.7855, -194.6613, -212.1478, -198.8727, -212.3309, -206.9293, 
0.00042, -428.6395, -215.1996, -196.1261, -209.2487, -224.3244, -205.0678, -213.3991, -197.3468, -229.0241, -198.9337, -211.7206, -199.1474, -203.8165, -207.265, -208.8214, -198.3234, -214.2841, -221.6083, -202.2296, -201.6193, -192.9218, -207.7533, -183.6444, -200.4291, -193.6237, -203.2367, -208.8519, -203.4503, -203.9996, 
0.00044, -429.2804, -210.8661, -197.8961, -193.349, -225.2094, -208.3026, -205.6171, -200.4901, -233.6017, -197.652, -216.1151, -208.6078, -209.3707, -214.5892, -197.1027, -204.3048, -203.9386, -197.1332, -209.3097, -201.3141, -196.0651, -205.8612, -185.2313, -202.1381, -202.8095, -192.6776, -204.9762, -197.6825, -202.4738, 
0.00046, -425.9845, -186.1774, -210.683, -197.4689, -206.0748, -199.2694, -193.0438, -187.1845, -220.9674, -194.6308, -213.2465, -199.9408, -205.2204, -220.9064, -189.9005, -199.422, -200.3375, -208.089, -196.3092, -200.3681, -212.1173, -217.1527, -194.4171, -196.4313, -203.6945, -203.5724, -194.5392, -209.5538, -203.9996, 
0.00048, -417.0428, -179.8908, -225.8502, -201.3141, -196.9196, -206.4411, -213.216, -194.9054, -222.1271, -202.2296, -222.5238, -196.6754, -197.6215, -204.0302, -198.9032, -187.8864, -203.8776, -192.7387, -200.9174, -192.3725, -201.3446, -209.4013, -177.0221, -213.6432, -191.7316, -205.4645, -191.2433, -196.2482, -220.8454, 
0.0005, -428.5175, -201.955, -215.9015, -204.6405, -215.9625, -205.4645, -228.2306, -200.185, -225.3925, -201.0089, -216.5119, -193.2575, -185.445, -203.6334, -198.3234, -197.0416, -205.2204, -176.9916, -204.7321, -202.901, -193.9288, -221.9745, -178.7921, -217.3358, -193.8678, -193.4406, -202.0465, -194.4476, -199.5441, 
0.00052, -433.3087, -202.2907, -198.9337, -204.7321, -213.0329, -188.5578, -220.0214, -210.8051, -228.0475, -212.0563, -213.6737, -202.7484, -203.2977, -201.07, -194.2035, -195.5768, -199.1779, -196.2482, -202.7179, -208.7604, -201.2225, -211.4459, -178.5785, -209.9811, -197.0111, -187.215, -207.1735, -194.4476, -199.5441, 
0.00054, -423.0853, -199.483, -207.3566, -189.809, -210.4694, -191.7316, -190.5719, -201.5582, -209.5844, -194.5087, -204.9152, -204.7931, -214.6198, -199.6967, -204.8541, -205.8612, -204.9457, -200.2155, -206.6547, -199.4525, -206.5631, -214.3451, -193.1354, -205.2814, -199.8798, -193.7763, -212.3309, -212.7277, -203.1757, 
0.00056, -420.0031, -205.7697, -198.4149, -201.8024, -205.7086, -211.9037, -202.7179, -201.6498, -214.8334, -201.8024, -200.8258, -206.0443, -207.8143, -192.6776, -199.8798, -192.403, -202.5043, -200.307, -202.0465, -195.882, -218.4039, -216.8781, -183.3698, -210.7746, -208.3026, -199.9713, -207.1735, -193.8983, -209.5538, 
0.00058, -425.7404, -208.2111, -188.4052, -209.9506, -206.5936, -209.1571, -205.9223, -202.4127, -226.7047, -194.3256, -203.1757, -206.7767, -195.9735, -201.5277, -210.7746, -201.6498, -192.7997, -190.1447, -195.4547, -196.1871, -210.4389, -219.0143, -169.5758, -213.3991, -198.8422, -211.7511, -200.307, -192.0062, -203.0536, 
0.0006, -430.6537, -198.1403, -205.4645, -190.2362, -197.2858, -204.6405, -211.9342, -191.7316, -229.5734, -200.4901, -207.7838, -190.8161, -185.445, -200.8869, -216.8781, -210.2558, -185.8112, -212.6056, -206.0748, -191.1517, -200.6122, -208.913, -174.0009, -193.7152, -198.8422, -205.1593, -201.3446, -199.2084, -197.591, 
0.00062, -427.9376, -195.4852, -214.8029, -191.8231, -197.8656, -205.0372, -216.2677, -183.797, -220.9369, -203.1146, -213.2465, -192.1588, -190.1142, -219.9909, -209.3402, -203.9386, -197.1637, -211.8427, -210.2558, -204.1828, -193.7763, -217.6105, -176.5338, -204.6405, -202.5348, -196.5534, -196.8891, -210.4389, -204.61, 
0.00064, -420.0641, -201.6498, -218.2514, -198.0792, -228.7189, -213.5517, -203.9386, -191.7316, -212.2394, -198.4149, -206.319, -208.3026, -208.3026, -209.3707, -201.4972, -202.5348, -198.4149, -194.3561, -200.246, -201.192, -190.1752, -218.4039, -189.6869, -203.0536, -202.1686, -202.4433, -191.1823, -191.3043, -206.7767, 
0.00066, -428.0902, -217.1832, -215.047, -191.518, -222.2186, -195.3021, -200.7038, -196.5534, -217.4579, -198.1403, -218.465, -206.0138, -200.1544, -187.4591, -209.4928, -204.2743, -208.15, -202.9621, -200.4901, -192.1893, -199.6967, -223.3173, -185.7196, -205.9223, -205.6781, -208.6078, -197.8046, -188.3746, -196.3092, 
0.00068, -423.8483, -207.3261, -214.8029, -188.2221, -211.3544, -178.2733, -201.955, -195.2716, -223.7445, -202.077, -205.1898, -208.0585, -195.4242, -189.8395, -205.3424, -206.1359, -194.0509, -218.6481, -214.7418, -213.8568, -201.1005, -211.3239, -183.0646, -199.2389, -192.0978, -196.3703, -203.8776, -189.1376, -200.2155, 
0.0007, -430.379, -200.8258, -219.8078, -194.6613, -213.7348, -195.119, -194.9054, -200.5512, -227.2235, -210.1032, -201.6803, -206.4411, -195.2411, -192.7081, -214.3146, -200.0934, -203.2977, -206.8988, -208.1195, -209.8895, -201.3446, -200.4596, -179.0058, -190.5109, -200.0934, -196.9196, -198.8727, -208.2416, -205.0067, 
0.00072, -429.7076, -212.2089, -225.2399, -211.7206, -222.9816, -204.8847, -199.2999, -195.5158, -225.3925, -204.7931, -188.8019, -209.6454, -206.5326, -210.1337, -195.943, -194.2035, -197.8656, -201.4667, -190.9381, -192.6166, -202.7789, -211.7816, -181.6913, -197.5299, -207.1735, -209.3097, -194.8139, -207.7838, -203.4809, 
0.00074, -425.7098, -218.9227, -222.7069, -205.8917, -215.8405, -213.216, -194.2951, -200.9479, -224.1718, -203.2977, -211.5985, -212.6666, -195.8209, -197.0416, -193.5016, -198.476, -191.6705, -206.9599, -207.6618, -209.035, -198.9642, -211.2628, -182.912, -205.0067, -195.3327, -207.1124, -204.4269, -188.924, -202.6874, 
0.00076, -427.8766, -195.943, -227.7728, -208.5773, -204.4879, -208.8825, -210.622, -213.277, -224.4769, -193.6237, -212.392, -198.1403, -198.6286, -192.2504, -197.6825, -192.464, -201.3751, -200.8258, -209.6454, -200.0629, -197.5604, -217.58, -188.1915, -197.7435, -189.7479, -198.4149, -209.2792, -183.9191, -202.8705, 
0.00078, -426.1676, -197.6215, -215.2301, -202.1381, -217.7631, -207.3261, -210.2558, -205.6171, -227.8644, -195.058, -221.0895, -193.3185, -196.1261, -192.7081, -198.0792, -189.0766, -210.8051, -203.5114, -197.4384, -199.5746, -188.3746, -212.453, -183.858, -198.6591, -198.537, -187.5507, -206.5021, -198.7811, -202.5653, 
0.0008, -421.3458, -205.0678, -205.6781, -193.1659, -224.2938, -193.0438, -197.4689, -189.7174, -225.5145, -202.1991, -218.4955, -191.9757, -189.6564, -203.7555, -194.5087, -207.2345, -211.2018, -208.2416, -199.422, -214.8334, -193.6847, -210.3168, -182.3017, -196.5228, -208.4857, -186.391, -200.5512, -195.943, -206.38, 
0.00082, -431.0809, -202.5043, -212.2394, -194.8139, -220.3876, -192.4335, -198.2929, -201.3751, -219.2279, -203.6945, -221.8524, -191.2433, -194.5392, -201.9245, -198.0487, -195.5768, -197.6825, -207.1735, -202.2907, -205.5866, -204.7016, -221.7609, -173.9398, -190.3888, -198.8422, -191.518, -190.5414, -195.7904, -221.181, 
0.00084, -423.9093, -193.4711, -222.4017, -197.4994, -211.7511, -211.507, -208.089, -205.5255, -216.6034, -196.1261, -212.6666, -198.4454, -207.204, -203.9996, -203.4198, -200.8563, -192.9218, -205.556, -202.3822, -197.3468, -194.3256, -209.1876, -177.3578, -202.2601, -199.9713, -195.1801, -194.0814, -185.7807, -216.817, 
0.00086, -430.1959, -205.7392, -218.0377, -207.3261, -207.6007, -207.4176, -203.8165, -193.4711, -217.9767, -196.0651, -204.1828, -203.3283, -205.8917, -213.277, -194.6613, -209.8895, -203.2672, -215.8405, -203.6334, -202.7179, -202.5958, -196.1871, -183.3698, -205.7697, -217.8241, -210.7135, -203.0231, -191.5485, -190.2057, 
0.00088, -449.1168, -199.7882, -217.0917, -186.0553, -211.1102, -196.7975, -200.0629, -202.7179, -212.3004, -206.8073, -221.5473, -181.2335, -223.6835, -208.5773, -192.5556, -208.974, -192.7997, -190.9992, -195.2411, -197.6825, -203.6029, -200.9479, -179.7382, -215.5658, -200.4596, -209.035, -201.3141, -183.0951, -204.3964, 
0.0009, -427.8156, -210.9577, -209.9201, -205.7086, -207.4176, -192.7692, -195.1801, -212.8497, -211.9953, -207.143, -218.5871, -194.6918, -211.4765, -206.8378, -196.9501, -203.6029, -200.8258, -195.943, -200.5817, -200.5206, -200.3375, -214.5892, -173.7262, -210.8661, -205.2509, -200.6122, -197.1942, -178.1818, -211.1713, 
0.00092, -425.6793, -213.9179, -224.66, -220.296, -208.7909, -200.3681, -199.9713, -210.9271, -209.9201, -201.3446, -205.1593, -210.7746, -206.9293, -198.8727, -198.6286, -204.8847, -204.8847, -185.1398, -200.6732, -211.1102, -200.9174, -205.0983, -165.9137, -201.2836, -211.1408, -208.7604, -195.1496, -187.3676, -196.0346, 
0.00094, -427.1442, -201.1005, -224.9042, -187.8864, -227.5897, -199.8187, -213.3991, -197.7741, -233.8764, -188.8324, -222.0661, -210.1337, -210.622, -199.361, -200.5206, -201.4057, -201.7413, -202.8095, -206.3495, -208.5163, -183.5224, -209.8285, -177.5104, -199.7577, -207.8143, -205.5255, -202.077, -196.0956, -199.5746, 
0.00096, -419.1791, -204.9152, -238.1183, -192.0062, -213.338, -205.0372, -208.028, -200.5817, -230.2448, -198.7201, -211.507, -204.549, -201.1615, -193.6847, -202.1686, -197.0722, -199.1168, -217.58, -211.568, -208.089, -192.403, -192.7081, -178.7921, -215.2606, -194.5392, -213.2465, -198.537, -187.276, -212.9718, 
0.00098, -420.0641, -201.9855, -231.3434, -199.1474, -214.1315, -205.9528, -188.161, -193.9288, -202.6874, -205.4035, -210.4999, -192.9828, -185.7501, -200.0934, -203.2977, -195.5158, -209.4318, -212.3615, -202.5653, -195.1801, -201.192, -218.1903, -175.954, -199.7882, -199.1168, -190.5414, -196.0346, -194.5392, -213.8263, 
0.001, -437.337, -190.7245, -218.2819, -196.3397, -211.8121, -198.7811, -193.6847, -202.5043, -187.276, -195.2411, -212.9108, -195.5463, -210.4083, -209.1876, -200.2155, -208.2416, -192.3725, -195.7904, -206.7767, -198.6591, -194.6918, -215.1691, -176.2287, -203.0841, -209.4623, -196.8585, -204.4879, -200.2155, -213.8568, 
0.00102, -438.3746, -207.1124, -226.8268, -201.8024, -210.9882, -204.0302, -203.2977, -206.2885, -189.87, -201.5277, -214.8029, -202.3517, -208.7604, -206.7767, -198.8422, -201.2531, -192.5861, -187.9779, -215.81, -204.2438, -197.8656, -217.702, -165.7611, -199.5746, -203.8165, -205.0372, -199.422, -204.8541, -194.9664, 
0.00104, -429.0057, -214.3451, -224.2633, -201.2836, -215.047, -225.0263, -200.307, -192.0368, -211.1408, -214.3146, -217.8851, -197.591, -199.0253, -198.0487, -202.6874, -188.7409, -198.2929, -202.1076, -210.3168, -203.9996, -206.1054, -223.7445, -178.1207, -185.3839, -197.4384, -203.9081, -199.483, -217.702, -213.4296, 
0.00106, -427.6324, -203.2672, -234.3646, -198.6896, -211.9953, -217.6715, -197.8961, -191.0907, -193.1659, -206.5936, -189.809, -193.5626, -183.9801, -196.4313, -207.7533, -193.8373, -193.6237, -209.1876, -211.568, -187.7643, -190.0836, -215.3827, -183.797, -202.5958, -211.2018, -210.5914, -201.5277, -218.2514, -211.9647, 
0.00108, -428.1818, -201.192, -211.9342, -200.5817, -209.1571, -214.7724, -204.0607, -198.7811, -204.4269, -203.6945, -204.3964, -203.8165, -206.8683, -208.913, -211.8427, -205.434, -200.9174, -201.5582, -200.185, -198.9948, -189.5648, -215.4743, -184.0106, -208.2721, -197.7741, -213.338, -210.7746, -207.7533, -200.0324, 
0.0011, -430.1654, -209.8895, -221.4557, -197.652, -205.6476, -218.6786, -210.8661, -200.3986, -205.5866, -202.9621, -209.1571, -206.6547, -207.5397, -195.119, -199.6051, -201.2531, -198.7811, -187.9474, -194.4782, -199.8493, -180.4096, -211.568, -178.0902, -204.7626, -191.3654, -204.7931, -197.9877, -194.4476, -202.2296, 
0.00112, -420.3082, -197.5299, -218.0988, -199.9713, -214.5587, -233.2355, -198.9642, -201.8024, -206.4716, -192.7387, -212.6666, -205.1593, -211.4459, -200.4291, -195.0275, -187.8253, -198.2623, -201.8024, -199.1168, -199.8493, -175.3436, -196.2482, -184.8956, -196.004, -196.7365, -205.4035, -182.973, -189.3512, -209.2182, 
0.00114, -425.8014, -198.5065, -215.5963, -190.6329, -219.8993, -230.3668, -195.3937, -212.1173, -199.2999, -202.1991, -221.6998, -211.8732, -210.2863, -207.0819, -213.5822, -202.0465, -196.4313, -206.8073, -208.5773, -205.0678, -194.6002, -214.2841, -178.9752, -207.143, -195.2106, -207.7838, -195.3937, -195.6073, -201.131, 
0.00116, -427.5104, -200.7038, -225.6976, -203.786, -206.1054, -216.1456, -194.8444, -200.1544, -200.7648, -197.9572, -214.7724, -204.4574, -204.6405, -203.7555, -203.5724, -208.089, -189.0766, -212.7277, -204.4879, -199.7577, -197.4994, -227.3761, -183.0341, -205.8612, -203.9996, -193.6237, -202.4433, -199.6662, -201.192, 
0.00118, -434.0717, -193.6542, -221.12, -201.3446, -209.6759, -217.0612, -190.4498, -213.7348, -200.246, -199.9408, -203.0536, -195.6989, -205.7086, -195.7904, -200.3986, -198.2318, -202.2296, -203.4503, -200.9174, -204.4269, -187.8864, -218.9533, -191.4569, -202.1991, -194.9359, -192.4335, -199.7577, -205.2509, -207.0819, 
0.0012, -436.0248, -204.1828, -218.9533, -193.6847, -203.2062, -219.8688, -197.591, -216.0541, -194.5697, -201.5582, -214.6503, -196.1261, -206.6852, -207.265, -191.0602, -206.8988, -202.7179, -206.4411, -208.5468, -211.2323, -194.9664, -212.453, -189.0155, -200.7953, -200.5817, -208.1806, -195.943, -206.6547, -199.7882, 
0.00122, -424.9469, -214.3146, -226.0639, -204.4269, -203.664, -213.4906, -192.0368, -193.1964, -207.5397, -211.1408, -212.3615, -190.755, -206.4411, -196.2787, -198.6896, -223.1342, -195.1496, -201.3751, -198.0182, -189.9616, -188.5272, -206.1359, -172.3834, -198.7811, -210.0726, -200.7953, -187.4591, -193.5626, -192.5861, 
0.00124, -417.9279, -212.6972, -219.5026, -206.5631, -203.6945, -217.2443, -204.7626, -188.3746, -193.0133, -211.9647, -217.8851, -192.5861, -200.0629, -193.7152, -198.6896, -210.5304, -194.9359, -195.0885, -199.1168, -197.4079, -181.6303, -215.7184, -167.8058, -207.9975, -206.5936, -198.9337, -207.2345, -190.9992, -197.5604, 
0.00126, -435.4144, -205.495, -218.6176, -198.476, -208.7604, -228.8104, -206.1054, -198.3844, -203.6334, -204.0607, -210.1032, -195.2106, -192.2504, -200.2765, -213.7042, -198.2318, -202.1076, -194.6308, -196.4313, -186.2079, -210.2558, -214.986, -180.8673, -218.2208, -202.9926, -203.4198, -206.0748, -208.4857, -193.6542, 
0.00128, -437.0013, -191.2433, -218.465, -197.4994, -214.0094, -219.3195, -207.3566, -197.2247, -209.2182, -196.5839, -218.9533, -187.3981, -208.5468, -195.6989, -204.8847, -197.4994, -195.6989, -193.1659, -201.5277, -207.3566, -207.0819, -199.8798, -184.8041, -193.41, -193.8678, -209.3402, -206.7767, -198.1403, -209.6759, 
0.0013, -428.3344, -202.1686, -220.6012, -202.016, -216.695, -213.7042, -206.319, -193.5932, -201.955, -211.3239, -214.4061, -202.2907, -210.1947, -197.1942, -196.1566, -196.9806, -194.7833, -187.7033, -210.4083, -216.756, -204.3353, -215.7794, -177.6935, -210.744, -203.3283, -195.5768, -196.2787, -194.2645, -207.4176, 
0.00132, -424.9774, -199.6051, -222.0661, -201.3446, -219.1364, -220.3876, -184.9262, -201.131, -199.3305, -208.028, -208.4247, -197.652, -203.7555, -200.9479, -201.2836, -195.4547, -199.3915, -190.5719, -194.6918, -198.0792, -191.7316, -232.2894, -181.5387, -209.035, -203.3893, -203.5419, -207.7228, -200.307, -203.0231, 
0.00134, -438.161, -201.131, -226.3996, -201.4057, -210.683, -225.8502, -198.5065, -197.8046, -201.9245, -209.737, -196.1566, -209.035, -197.3468, -195.119, -194.1425, -195.7294, -197.652, -212.8192, -210.3778, -192.9828, -190.3888, -225.8808, -194.8139, -207.5092, -195.1496, -198.0182, -210.3168, -204.1217, -211.4765, 
0.00136, -435.9332, -205.0983, -226.4606, -198.7811, -200.5206, -214.9249, -201.5277, -186.5436, -193.0438, -196.828, -214.3756, -204.7626, -198.6591, -185.9943, -197.652, -204.5795, -197.652, -213.6737, -201.192, -201.2531, -193.0438, -209.0961, -178.7921, -198.4454, -197.0416, -203.6945, -187.2455, -211.507, -202.1686, 
0.00138, -426.3202, -201.8939, -220.0824, -194.3866, -211.5985, -224.3244, -196.9196, -191.1823, -200.6427, -201.07, -210.683, -195.0275, -205.0372, -198.598, -201.5582, -207.2345, -211.3239, -191.0602, -209.6759, -190.6635, -200.3681, -208.5468, -182.7899, -192.4335, -189.0766, -196.2482, -195.7599, -199.361, -187.0929, 
0.0014, -434.8956, -201.8634, -213.6127, -206.9293, -215.3827, -224.2938, -206.0443, -203.5114, -200.1544, -209.3097, -208.2111, -187.8864, -202.6874, -207.3871, -192.2504, -200.8258, -192.3419, -205.2814, -217.0917, -188.6188, -202.6264, -204.1828, -184.9262, -200.8563, -200.5817, -189.3817, -203.0536, -201.0394, -200.1239, 
0.00142, -434.1937, -201.5582, -209.0656, -210.9882, -205.1593, -223.653, -211.2323, -187.4591, -205.3729, -201.192, -215.3522, -182.1491, -206.0748, -209.5233, -198.1403, -213.7348, -200.4291, -203.6029, -212.1478, -212.2699, -204.5795, -214.3146, -187.215, -206.5021, -204.7016, -191.1212, -213.9789, -199.8493, -198.598, 
0.00144, -430.9589, -200.7038, -202.5958, -192.7997, -215.1691, -227.8644, -204.2438, -191.8537, -201.8024, -202.5348, -210.1032, -193.0744, -204.61, -192.464, -218.2819, -211.6596, -210.1947, -205.3424, -193.4406, -206.7462, -206.0443, -214.2536, -185.2313, -202.901, -199.0863, -207.8143, -205.7697, -202.1381, -193.349, 
0.00146, -425.5267, -193.5932, -210.8661, -209.6759, -227.1015, -219.5026, -215.8405, -201.5582, -197.1637, -200.2155, -216.817, -175.6183, -200.4596, -199.6662, -198.476, -207.9975, -205.4035, -199.3305, -200.0324, -204.5184, -201.192, -218.5871, -186.6657, -197.9572, -210.0116, -216.5119, -198.2318, -200.6427, -201.4667, 
