Sweep Start (s), 16.46874, 16.63258, 16.79642, 16.96026, 17.1241, 17.28794, 17.45178, 17.61562, 17.77946, 17.9433, 18.10714, 18.27098, 18.43482, 18.59866, 18.7625, 18.92634, 19.09018, 19.25402, 19.41786, 19.5817, 19.74554, 19.90938, 20.07322, 20.23706, 20.4009, 20.56474, 20.72858, 
Time (s), Sweep #1, Sweep #2, Sweep #3, Sweep #4, Sweep #5, Sweep #6, Sweep #7, Sweep #8, Sweep #9, Sweep #10, Sweep #11, Sweep #12, Sweep #13, Sweep #14, Sweep #15, Sweep #16, Sweep #17, Sweep #18, Sweep #19, Sweep #20, Sweep #21, Sweep #22, Sweep #23, Sweep #24, Sweep #25, Sweep #26, Sweep #27, 
0.0006, -432.1796, -208.974, -211.4459, -204.3048, -194.6002, -218.6176, -196.3703, -204.0302, -179.8602, -189.5343, -198.7201, -215.1691, -236.9892, -203.5114, -197.6215, -226.0944, -204.7931, -211.4154, -188.7409, -190.4498, -192.403, -205.5866, -195.0885, -190.2973, -195.058, -198.8422, -237.1417, 
0.00062, -419.9725, -204.8847, -208.4552, -208.4552, -205.6781, -201.2836, -188.6493, -184.6515, -183.3698, -182.4237, -203.3893, -205.4645, -230.5805, -196.4618, -191.518, -220.3876, -200.9784, -208.6688, -180.1349, -195.6989, -190.4498, -195.7599, -203.9081, -193.9288, -196.0956, -193.8373, -230.0311, 
0.00064, -423.9093, -202.2296, -203.8165, -206.9599, -199.8798, -200.2155, -187.9474, -172.8107, -186.2995, -185.6586, -203.4809, -197.8961, -228.2916, -188.1, -191.3654, -217.7936, -187.0014, -215.7794, -187.0319, -193.2269, -196.1566, -193.6847, -197.4079, -198.537, -179.494, -193.288, -214.2841, 
0.00066, -427.8766, -203.4198, -188.4967, -203.0536, -210.2863, -221.0285, -203.0841, -187.4896, -183.5834, -187.9779, -199.9103, -175.0385, -229.726, -190.2362, -192.5861, -232.5031, -190.694, -222.3712, -205.6171, -202.4738, -207.1124, -194.9359, -199.361, -193.5321, -187.7643, -198.8727, -208.3026, 
0.00068, -431.4777, -196.5839, -198.5675, -202.1381, -197.1942, -216.1762, -207.0819, -203.9691, -177.1137, -196.8891, -209.1266, -179.0363, -232.5336, -188.5272, -199.8798, -234.6698, -189.5038, -209.5538, -213.9484, -200.5206, -197.2553, -201.8634, -195.058, -198.9032, -192.525, -209.6149, -223.7445, 
0.0007, -423.9703, -204.9152, -193.5016, -204.4879, -211.629, -189.931, -209.5844, -195.4547, -183.5834, -201.2531, -207.5397, -205.8917, -234.2426, -205.0372, -205.8612, -227.4982, -198.0182, -210.2252, -191.8842, -194.6918, -200.1239, -203.2062, -194.173, -185.9332, -197.3163, -208.7604, -232.1979, 
0.00072, -418.3856, -192.9523, -190.755, -192.8913, -199.1168, -198.9642, -206.9293, -189.6869, -207.8143, -197.652, -210.9577, -208.8519, -227.193, -196.5839, -200.2765, -215.6268, -201.5277, -207.7838, -196.4313, -196.0956, -204.0302, -209.0045, -206.0748, -198.6591, -196.6144, -195.3021, -221.6998, 
0.00074, -431.7828, -196.5839, -197.8046, -192.9828, -198.2013, -195.1801, -203.9996, -189.4733, -202.3212, -189.3817, -198.8727, -208.6383, -217.3053, -186.8793, -200.9784, -219.1669, -193.9899, -213.2465, -193.0744, -201.6498, -201.131, -197.6825, -191.4569, -222.0661, -186.2079, -202.9315, -215.9625, 
0.00076, -428.2733, -200.7648, -188.2526, -188.8629, -198.8727, -191.3043, -208.028, -213.1854, -209.6149, -208.913, -198.9642, -205.1288, -236.2567, -192.2504, -197.0111, -227.8034, -192.0062, -217.8241, -194.8749, -195.4242, -173.8178, -203.8165, -190.7245, -210.3168, -185.2313, -199.361, -222.7069, 
0.00078, -426.1066, -200.0629, -192.7692, -199.361, -201.9855, -197.4079, -216.3898, -206.8988, -226.6437, -205.495, -196.7059, -201.3751, -233.3881, -202.5653, -199.6967, -225.8502, -200.2155, -208.0585, -178.0902, -196.6449, -191.9452, -197.9877, -193.0438, -200.2155, -190.6329, -204.3964, -230.5805, 
0.0008, -433.797, -189.9616, -193.8983, -215.5963, -205.1288, -178.0292, -205.5255, -198.7201, -224.0802, -188.924, -182.973, -204.7016, -228.8104, -213.0939, -195.7904, -221.5778, -190.3278, -211.8427, -179.7687, -212.0563, -193.5321, -186.5741, -190.3888, -180.0739, -177.2357, -206.38, -225.8197, 
0.00082, -425.13, -198.0182, -191.1212, -192.7081, -184.1022, -177.0831, -207.265, -193.0438, -249.1351, -192.8302, -187.4896, -196.6449, -225.2704, -194.2645, -210.683, -213.277, -200.3986, -213.277, -186.3605, -200.3375, -182.5153, -199.9713, -173.9704, -199.7577, -185.4755, -192.6166, -201.4057, 
0.00084, -425.5267, -198.3234, -208.974, -196.4618, -195.3327, -198.5675, -206.2274, -224.9652, -248.3417, -203.0536, -190.1752, -197.713, -224.8126, -190.9686, -200.9784, -222.6459, -201.6498, -213.6432, -196.004, -183.9801, -188.8934, -199.1474, -201.6803, -192.5556, -180.4096, -203.0231, -216.6339, 
0.00086, -417.9584, -190.8466, -202.4127, -191.2128, -205.6476, -208.3637, -198.3844, -193.5321, -261.1285, -203.664, -206.38, -195.4242, -223.2562, -199.7272, -197.9877, -221.5778, -192.1893, -217.9157, -186.7572, -200.8869, -192.5556, -192.1893, -199.9408, -202.016, -183.6139, -196.1566, -222.3712, 
0.00088, -413.7775, -189.5343, -183.858, -199.7272, -194.7833, -211.6596, -202.9926, -193.0133, -252.0343, -202.1076, -187.4591, -184.7431, -222.5543, -199.6662, -203.1757, -221.6083, -195.3327, -202.3517, -187.5812, -211.2934, -190.6635, -191.7011, -197.1637, -194.5392, -189.5038, -197.1637, -220.2655, 
0.0009, -421.7426, -201.8634, -178.4259, -216.0846, -190.4498, -227.1015, -203.2367, -195.7294, -262.9291, -194.234, -190.6329, -190.6635, -222.5543, -201.07, -205.6781, -219.1669, -212.0563, -216.6034, -192.7692, -209.3402, -189.0155, -195.3632, -203.5114, -200.5206, -203.2672, -206.2274, -226.6132, 
0.00092, -431.9354, -194.8139, -180.0434, -205.3424, -210.1032, -202.8095, -196.1566, -210.3168, -280.1715, -202.9926, -204.8847, -182.6984, -227.4982, -202.1686, -200.1544, -217.3663, -198.1098, -223.1647, -180.5011, -197.1637, -174.0619, -189.87, -205.0983, -191.4569, -184.0412, -198.3844, -217.5189, 
0.00094, -433.4918, -187.5202, -179.4025, -189.87, -207.0514, -200.7953, -193.0438, -205.6171, -266.347, -190.3278, -188.7714, -186.7877, -226.8573, -199.6662, -198.9948, -224.5075, -191.0297, -228.2306, -196.4008, -194.4782, -188.1, -191.9452, -201.5277, -188.7714, -178.609, -181.8439, -230.3363, 
0.00096, -423.0243, -186.33, -183.6444, -182.973, -206.0748, -211.2018, -205.2509, -197.5604, -257.5275, -195.9125, -180.0434, -187.8559, -222.3712, -189.5648, -200.6427, -224.4159, -194.8749, -209.5844, -202.5653, -201.8329, -180.379, -193.0133, -210.8966, -198.1403, -192.0978, -202.4738, -231.0077, 
0.00098, -427.9987, -207.265, -207.2955, -206.1359, -195.7599, -213.3075, -192.3114, -207.5397, -277.3944, -183.5529, -197.2247, -193.8373, -224.6906, -211.4154, -204.8236, -232.2894, -199.6967, -203.2062, -201.4667, -205.9528, -183.736, -193.4406, -215.871, -212.0563, -189.4428, -205.495, -226.2164, 
0.001, -433.7665, -192.7997, -208.5163, -217.6715, -185.8417, -205.8612, -190.6635, -211.7511, -275.3802, -204.3964, -200.8869, -194.8139, -224.5685, -203.8471, -201.4667, -228.5663, -194.9054, -208.7299, -202.5043, -198.2623, -181.5692, -188.5578, -220.6012, -191.3959, -188.8934, -199.9103, -215.0775, 
0.00102, -424.7638, -206.2885, -200.4291, -185.6586, -189.6869, -216.2982, -199.1168, -201.6498, -272.9694, -200.185, -183.858, -210.7746, -221.1505, -185.9638, -211.0797, -207.2955, -192.1283, -215.0165, -195.3327, -200.6732, -183.1256, -199.1168, -211.507, -191.7621, -188.161, -195.9125, -211.0492, 
0.00104, -426.1371, -210.8051, -210.8661, -180.257, -194.2645, -222.4933, -189.1071, -202.901, -269.2462, -200.6732, -179.9823, -196.4618, -226.7047, -200.1239, -199.422, -224.9957, -204.4269, -216.5729, -201.6498, -194.7833, -182.0575, -208.089, -215.5048, -193.0133, -172.9328, -200.4901, -225.2399, 
0.00106, -436.3605, -205.9223, -200.2155, -194.2035, -194.6613, -222.0966, -207.7533, -203.9386, -264.3939, -198.6286, -194.0814, -185.1703, -233.6933, -199.5746, -195.3327, -230.7636, -214.0704, -219.1364, -198.5065, -201.6803, -177.7545, -199.7882, -206.1664, -191.4874, -175.5878, -201.2836, -213.1854, 
0.00108, -421.9562, -204.7016, -206.38, -178.8532, -211.507, -212.2089, -194.7223, -196.4618, -266.1945, -207.3871, -206.8073, -208.2721, -227.9559, -210.0726, -198.0182, -231.8012, -211.2018, -206.319, -187.9169, -200.8869, -183.7665, -199.5136, -209.0961, -199.9103, -189.9921, -209.1571, -218.6176, 
0.0011, -431.9965, -193.288, -193.7152, -190.4498, -197.3773, -205.8002, -182.2101, -203.9386, -252.4921, -199.1474, -198.598, -206.6242, -215.8405, -194.2951, -198.7811, -237.5385, -209.3097, -205.5255, -196.6449, -202.6569, -187.0624, -211.0492, -214.5892, -189.046, -191.1823, -193.6237, -224.8432, 
0.00112, -427.4188, -202.1686, -204.0302, -188.2221, -202.7789, -204.4879, -195.2411, -201.2531, -228.3527, -194.2951, -194.7528, -206.1054, -223.1342, -189.3817, -193.7457, -224.6906, -206.1664, -204.5184, -200.7343, -190.5414, -188.4662, -207.0209, -216.4203, -186.0553, -183.5529, -189.4733, -230.0617, 
0.00114, -423.6652, -197.4994, -208.974, -187.9169, -207.143, -208.5163, -194.9054, -194.0814, -209.5538, -179.9518, -197.2858, -211.7206, -222.4017, -197.9267, -201.9855, -216.6339, -216.1762, -205.7392, -198.6896, -186.0858, -196.9501, -196.2177, -221.6388, -190.4804, -185.8722, -186.2689, -223.714, 
0.00116, -436.7877, -204.7626, -193.1659, -187.4286, -194.2035, -216.2677, -192.9828, -211.568, -215.6574, -195.943, -188.3746, -201.8634, -210.1032, -200.0324, -202.1076, -219.4415, -200.9174, -210.9882, -187.3676, -200.5817, -200.7953, -192.403, -207.265, -203.725, -189.6869, -202.7179, -203.5419, 
0.00118, -434.4073, -208.7604, -200.2155, -181.0504, -187.6422, -222.89, -202.8705, -203.9691, -205.5866, -198.9642, -203.9081, -198.8727, -213.3685, -202.4127, -190.1142, -217.1527, -178.3038, -213.0329, -186.4215, -195.5463, -206.6547, -200.0934, -209.2792, -200.9479, -188.8934, -206.7462, -206.0138, 
0.0012, -427.1747, -204.2133, -200.1239, -176.8085, -199.4525, -215.2912, -189.9616, -193.9899, -179.5551, -202.3212, -194.6613, -196.3092, -228.5968, -201.8634, -203.0231, -225.6976, -191.3043, -218.8617, -196.6754, -192.1893, -200.4596, -196.2787, -207.2955, -200.6122, -192.7692, -207.6007, -209.4013, 
0.00122, -420.4608, -192.8607, -192.4335, -188.8629, -191.5485, -213.7042, -203.4198, -197.652, -171.3458, -207.9975, -195.1496, -199.8493, -220.6928, -180.5927, -202.1686, -229.2072, -187.6727, -204.549, -206.5631, -183.7665, -201.4057, -195.2106, -204.1828, -197.1942, -201.8024, -187.6727, -198.5065, 
0.00124, -424.2145, -206.319, -190.8466, -199.2084, -202.5653, -215.0165, -206.6852, -191.3043, -162.8314, -194.112, -199.8798, -201.2531, -212.0258, -185.4144, -203.8165, -221.8829, -182.912, -195.2716, -203.8776, -201.131, -199.2389, -187.4286, -208.4247, -196.1871, -201.4667, -203.3893, -196.9806, 
0.00126, -423.6346, -198.7201, -199.6967, -180.8063, -207.3566, -215.1996, -195.5768, -196.4008, -166.1579, -199.2084, -196.2177, -189.7174, -223.6225, -194.8139, -198.3844, -237.9962, -192.2809, -206.5936, -194.0814, -201.07, -206.0138, -191.0907, -210.1337, -191.2128, -204.7626, -196.004, -201.4972, 
0.00128, -426.015, -199.8187, -201.8024, -180.5927, -188.3441, -204.0302, -181.8134, -206.2885, -177.1137, -193.5321, -203.5724, -171.7121, -238.8507, -215.7184, -205.3424, -237.1417, -190.4498, -220.5402, -192.9218, -196.9196, -203.4809, -202.84, -208.8214, -200.7038, -194.2951, -194.9359, -190.9992, 
0.0013, -423.6041, -193.1964, -204.1828, -187.3676, -185.9638, -202.0465, -197.713, -200.6732, -166.2189, -198.3844, -206.38, -179.4025, -227.0709, -220.3571, -206.6547, -225.8197, -187.4286, -210.4999, -201.4057, -195.3021, -192.7692, -207.204, -218.6176, -188.3746, -194.9664, -204.8541, -193.1964, 
0.00132, -415.1813, -200.8869, -183.858, -189.9005, -211.7816, -209.6759, -209.9811, -198.7506, -154.3781, -211.9037, -206.2579, -198.8422, -215.5353, -205.7697, -187.1539, -221.2726, -207.5397, -209.9811, -191.2738, -201.1615, -199.6662, -200.4596, -208.4857, -172.6581, -209.7675, -196.2177, -194.3256, 
0.00134, -421.651, -206.5021, -187.7033, -185.3839, -202.5958, -211.9342, -206.4411, -202.5653, -154.8663, -202.6264, -203.2977, -199.0558, -219.0448, -186.5741, -197.6825, -217.7936, -205.7697, -211.3849, -192.403, -191.8537, -202.9315, -206.0748, -198.476, -190.8466, -199.422, -182.8815, -197.7741, 
0.00136, -422.8717, -190.9992, -190.3583, -189.7785, -187.3676, -206.1969, -203.1757, -202.2296, -150.9296, -199.5746, -208.6994, -190.9992, -238.6676, -192.3419, -209.6454, -224.0192, -205.2814, -211.2934, -190.5109, -207.5092, -174.306, -201.0089, -208.6078, -186.8488, -207.4787, -198.476, -197.0722, 
0.00138, -421.8951, -202.1076, -214.7724, -202.5043, -189.809, -211.3239, -195.6073, -198.3234, -143.9716, -182.4542, -204.4879, -196.4618, -226.1249, -193.7457, -200.3375, -230.1532, -199.1168, -213.0329, -211.2628, -211.5375, -190.5719, -197.4384, -215.6574, -203.664, -204.0912, -208.089, -184.9567, 
0.0014, -429.8602, -196.5839, -210.0116, -213.0329, -196.3397, -206.7157, -203.9996, -186.2384, -137.6239, -189.7785, -182.3017, -206.2885, -221.8524, -201.4972, -187.5812, -227.193, -200.9479, -214.8029, -190.9992, -200.2155, -189.5954, -199.6967, -207.7533, -199.6662, -193.8678, -198.8117, -182.6373, 
0.00142, -417.348, -195.3327, -205.3424, -192.3114, -198.3539, -198.0182, -191.3349, -197.6215, -144.0326, -195.8209, -177.0831, -199.9103, -216.4203, -197.652, -209.9506, -225.8197, -185.3534, -212.2089, -193.4711, -174.245, -186.0553, -196.3092, -210.8051, -194.5087, -201.2531, -203.9081, -210.9882, 
0.00144, -425.0079, -203.5419, -196.2177, -195.3327, -190.5109, -216.4813, -195.9735, -199.8798, -148.0304, -197.1942, -192.1283, -195.4242, -226.8573, -189.5038, -206.9904, -223.8361, -178.6395, -210.2863, -200.6732, -198.9337, -181.0809, -197.9572, -206.0748, -195.5463, -193.0133, -191.1212, -206.9599, 
0.00146, -439.5648, -209.9506, -204.6405, -203.2672, -194.9054, -209.6149, -213.9179, -206.9293, -150.8685, -207.1124, -190.9686, -189.87, -232.1369, -207.0514, -201.192, -213.338, -194.3561, -205.0983, -195.9735, -197.1637, -189.87, -207.0209, -215.6879, -202.6874, -191.3654, -188.6798, -202.8095, 
0.00148, -427.0221, -197.3773, -191.7011, -210.1032, -197.3163, -205.7392, -215.7489, -199.9408, -157.4909, -200.8258, -186.8183, -191.8231, -233.266, -220.5402, -206.1054, -215.9625, -218.3429, -215.3522, -203.2977, -189.1986, -194.2035, -206.6852, -214.3756, -207.3261, -205.2814, -198.2929, -197.8046, 
