Sweep Start (s), 118.7118, 118.8757, 119.0395, 119.2034, 119.3672, 
Time (s), Sweep #1, Sweep #2, Sweep #3, Sweep #4, Sweep #5, 
0, -444.3256, -235.0055, -225.1788, -218.4345, -436.6046, 
2E-05, -454.0607, -230.0617, -225.8502, -227.3761, -442.7081, 
4E-05, -448.2318, -246.6327, -227.2846, -230.1532, -444.6002, 
6E-05, -438.3441, -237.2638, -235.036, -219.9298, -441.3348, 
8E-05, -436.2689, -221.2726, -227.9254, -218.526, -440.2057, 
0.0001, -446.1261, -229.6039, -236.4093, -220.5097, -439.7784, 
0.00012, -431.3861, -227.2846, -220.8148, -226.0944, -443.4406, 
0.00014, -429.3719, -225.2704, -209.9201, -240.6513, -442.9218, 
0.00016, -449.1168, -210.7746, -213.0939, -240.4376, -444.6307, 
0.00018, -454.6405, -227.4371, -227.4982, -234.2426, -454.671, 
0.0002, -428.2123, -231.1908, -224.4464, -214.4672, -448.9948, 
0.00022, -436.0553, -217.0307, -228.1696, -198.8727, -452.1991, 
0.00024, -441.4264, -210.3778, -234.3646, -218.6786, -439.1376, 
0.00026, -455.9222, -231.5265, -236.8366, -225.5451, -436.33, 
0.00028, -439.7174, -244.9848, -224.0802, -233.3881, -437.5201, 
0.0003, -443.1659, -234.2426, -225.6366, -237.2943, -443.349, 
0.00032, -433.797, -232.9303, -232.7472, -246.6327, -449.5135, 
0.00034, -440.2667, -234.4562, -230.8856, -230.3058, -445.4852, 
0.00036, -446.2177, -230.9772, -230.4889, -223.0731, -442.1283, 
0.00038, -447.1027, -229.5429, -225.6671, -226.1554, -436.3605, 
0.0004, -440.6024, -238.6676, -230.2448, -229.9396, -432.4847, 
0.00042, -439.1376, -233.1745, -237.5385, -233.1134, -435.9637, 
0.00044, -439.931, -229.2987, -230.611, -237.2028, -439.0765, 
0.00046, -435.6891, -218.4955, -242.9706, -229.5123, -426.9305, 
0.00048, -444.7223, -224.3549, -239.9494, -218.2208, -447.9572, 
0.0005, -443.6847, -232.2894, -239.5526, -245.7477, -447.5909, 
0.00052, -446.4618, -224.1107, -232.1674, -229.7565, -451.9855, 
0.00054, -434.7125, -230.4584, -218.4345, -219.35, -447.2858, 
0.00056, -447.2552, -229.0546, -225.362, -223.6835, -441.4264, 
0.00058, -445.2716, -221.7914, -231.5875, -227.2846, -439.1986, 
0.0006, -442.3724, -230.7025, -226.6437, -214.986, -446.6144, 
