Sweep Start (s), 103.9843, 104.1481, 104.312, 104.4758, 104.6397, 104.8035, 104.9673, 105.1312, 
Time (s), Sweep #1, Sweep #2, Sweep #3, Sweep #4, Sweep #5, Sweep #6, Sweep #7, Sweep #8, 
0.00094, -438.7103, -225.2704, -228.4747, -210.9882, -227.1625, -229.5429, -237.1417, -245.2594, 
0.00096, -431.8134, -228.0475, -226.0333, -236.684, -234.7614, -230.2753, -235.2496, -242.2382, 
0.00098, -434.8346, -244.6185, -238.8507, -220.174, -248.1281, -237.63, -236.0431, -213.0634, 
0.001, -444.8749, -233.1439, -240.163, -219.0753, -225.2704, -239.0643, -239.7968, -216.695, 
0.00102, -451.4667, -231.4044, -231.3434, -234.914, -234.151, -231.1908, -227.5592, -236.5009, 
0.00104, -449.2389, -233.8153, -229.5734, -235.7074, -238.1488, -225.0873, -238.7287, -235.0055, 
0.00106, -443.9288, -238.0878, -240.8038, -220.9064, -235.3412, -217.58, -230.3058, -235.2496, 
0.00108, -438.5577, -228.7494, -233.5407, -230.1532, -223.714, -230.3363, -221.8524, -226.247, 
0.0011, -443.1049, -229.8175, -230.8856, -241.109, -230.672, -229.4208, -230.4889, -221.6998, 
0.00112, -432.088, -229.6954, -230.611, -238.5455, -224.3244, -236.5009, -236.8671, -229.6954, 
0.00114, -435.8112, -226.2164, -240.5292, -231.1603, -246.236, -226.3996, -228.017, -226.369, 
0.00116, -442.0062, -225.7587, -230.0617, -229.6954, -227.193, -226.3996, -235.4938, -234.6698, 
0.00118, -441.7316, -229.6039, -227.8339, -230.733, -233.4796, -233.8153, -243.9166, -233.4491, 
0.0012, -435.8417, -227.2235, -233.2355, -234.914, -236.684, -234.3952, -237.3554, -229.0851, 
0.00122, -439.9615, -235.6159, -227.6508, -230.8856, -226.6132, -241.1395, -232.8998, -233.0829, 
0.00124, -450.7343, -239.5221, -234.3952, -235.7379, -242.7265, -238.4845, -245.5951, -227.1015, 
0.00126, -450.4291, -227.132, -239.278, -231.6486, -243.7641, -237.9352, -248.006, -220.0519, 
0.00128, -434.4684, -223.1952, -240.5902, -227.4982, -235.2802, -231.7096, -230.8856, -226.9184, 
0.0013, -443.4711, -230.6415, -244.8017, -222.5543, -231.8317, -219.3195, -220.7233, -231.1298, 
0.00132, -444.9969, -219.8688, -236.9281, -231.1603, -218.0683, -221.6083, -234.7614, -232.1674, 
0.00134, -437.215, -224.1413, -229.8175, -247.182, -223.8056, -225.2094, -247.3346, -225.6366, 
0.00136, -444.234, -246.1749, -239.2475, -224.6295, -231.8317, -223.2257, -229.9701, -229.5123, 
0.00138, -432.088, -235.4633, -244.4049, -216.6644, -222.3407, -235.3107, -241.7194, -231.5875, 
0.0014, -433.3698, -221.9745, -223.4393, -228.963, -228.078, -229.2987, -249.2267, -227.6813, 
0.00142, -455.3119, -227.8339, -224.9347, -231.9538, -236.0126, -235.0971, -241.994, -234.3952, 
0.00144, -451.1005, -220.1434, -230.5499, -234.4562, -222.2797, -227.4677, -243.4284, -227.8644, 
0.00146, -453.4808, -238.1488, -223.3478, -239.278, -227.2235, -219.0753, -237.7826, -220.9369, 
0.00148, -444.6918, -238.5761, -235.9821, -236.7145, -236.0431, -225.423, -245.4425, -228.3527, 
0.0015, -437.337, -229.8786, -228.9325, -227.132, -234.6698, -229.9701, -252.0343, -230.8551, 
0.00152, -448.6591, -228.0475, -217.8546, -234.5172, -233.1745, -231.3434, -240.6513, -235.8295, 
0.00154, -439.7174, -225.1788, -225.9723, -229.0241, -241.0175, -231.0687, -224.9652, -225.8197, 
0.00156, -432.1185, -233.6933, -238.515, -233.9374, -241.2006, -229.8175, -234.975, -222.6764, 
0.00158, -450.5817, -231.8622, -239.339, -233.1134, -228.6273, -238.2709, -233.205, -226.7047, 
0.0016, -443.8983, -218.5871, -233.205, -231.7706, -219.1364, -232.5031, -232.8082, -221.7304, 
0.00162, -447.2552, -212.3615, -240.3766, -229.9091, -220.3571, -228.4442, -229.6344, -236.2262, 
0.00164, -442.2809, -213.6432, -243.5809, -227.4066, -226.6742, -232.1369, -241.7194, -234.4257, 
0.00166, -455.0372, -211.0187, -248.006, -237.4469, -218.2208, -237.1112, -226.4606, -227.7423, 
0.00168, -451.7719, -219.1059, -228.5358, -232.5946, -232.7472, -226.8878, -221.6693, -239.7357, 
0.0017, -443.349, -230.8551, -232.9913, -227.2235, -230.4279, -229.6039, -230.9162, -229.5734, 
0.00172, -446.4008, -244.8322, -243.703, -228.1085, -233.327, -237.2333, -230.1227, -235.0971, 
0.00174, -433.6444, -231.1603, -241.0785, -248.3417, -223.6835, -235.8295, -219.5636, -235.4938, 
0.00176, -437.8864, -222.4323, -229.9701, -236.1652, -234.3341, -237.63, -223.5004, -239.2475, 
0.00178, -442.3724, -243.2758, -238.6371, -222.2492, -225.3314, -223.2257, -226.4606, -225.7892, 
0.0018, -450.1849, -231.2824, -240.0409, -230.3363, -233.0829, -232.9303, -229.4208, -234.3952, 
0.00182, -442.7997, -226.5521, -235.4328, -218.9227, -242.879, -233.327, -229.7565, -239.6442, 
0.00184, -441.7316, -222.1271, -224.5685, -223.1037, -243.5809, -232.2284, -228.3222, -227.132, 
0.00186, -441.1823, -230.8551, -230.0922, -226.4301, -238.393, -228.0475, -238.9423, -214.1315, 
0.00188, -441.6095, -225.6061, -240.4071, -227.9559, -233.6322, -236.1041, -228.9935, -235.0055, 
0.0019, -438.5272, -221.4862, -238.3014, -227.8644, -221.0285, -236.1347, -228.9325, -218.7091, 
0.00192, -443.2574, -241.048, -221.2421, -232.0148, -228.5358, -231.8927, -223.5919, -214.3146, 
0.00194, -442.2198, -233.8458, -236.684, -235.5548, -229.9701, -231.435, -232.9303, -232.3505, 
0.00196, -445.943, -218.3429, -225.6366, -217.702, -230.8856, -238.7897, -231.5875, -230.5499, 
0.00198, -444.0509, -215.3827, -212.4835, -221.6693, -223.8056, -235.7379, -199.2694, -230.3974, 
0.002, -437.9779, -229.2682, -222.768, -238.0573, -228.8104, -224.7211, -207.5397, -228.7799, 
0.00202, -444.8749, -240.6818, -233.3576, -236.6229, -235.0055, -228.5968, -229.8786, -233.9984, 
0.00204, -447.6825, -231.0077, -235.2496, -240.1935, -229.2377, -226.6742, -229.1156, -233.0829, 
0.00206, -454.5795, -230.1532, -231.0382, -240.987, -230.0006, -228.1085, -211.7511, -232.0148, 
0.00208, -448.0792, -231.2518, -234.3646, -226.247, -238.7287, -238.7287, -209.035, -229.6649, 
0.0021, -441.6705, -242.2077, -227.6813, -226.8878, -231.2213, -233.5712, -228.7189, -218.3124, 
0.00212, -454.2133, -240.3766, -223.4699, -231.6181, -232.0758, -234.8529, -245.1068, -223.1647, 
0.00214, -442.1588, -231.0687, -227.8339, -243.9472, -237.7826, -238.2404, -224.3854, -238.0878, 
0.00216, -445.5157, -248.7079, -233.7543, -240.1325, -217.9767, -242.5128, -221.8219, -238.5455, 
0.00218, -447.4994, -239.1254, -226.6132, -227.9559, -224.2938, -247.8534, -222.005, -223.9581, 
0.0022, -435.506, -223.0731, -230.4584, -230.9772, -227.6203, -236.7145, -241.3532, -228.5968, 
0.00222, -428.2123, -233.1134, -249.0741, -222.9816, -233.0829, -235.9821, -231.4044, -231.9538, 
0.00224, -435.0482, -244.4049, -236.1347, -225.8502, -233.9069, -236.7755, -221.6388, -236.0431, 
0.00226, -454.9457, -240.8344, -237.7826, -226.4301, -227.4066, -239.2169, -228.8715, -231.5265, 
0.00228, -448.1403, -232.8998, -235.1581, -220.4486, -229.2377, -237.4469, -241.1395, -236.0431, 
0.0023, -440.7245, -231.9843, -225.9418, -227.2846, -228.9935, -262.746, -231.7401, -237.8436, 
0.00232, -445.6683, -240.6207, -229.8175, -231.5875, -225.1788, -243.1842, -223.8666, -226.0028, 
0.00234, -449.8187, -243.5504, -236.1347, -223.2868, -216.2067, -240.2545, -231.496, -238.454, 
0.00236, -446.7059, -235.6464, -238.1183, -226.7963, -217.5495, -241.0175, -242.6654, -238.7592, 
0.00238, -441.2433, -257.619, -226.9794, -229.0241, -231.7096, -234.975, -243.3063, -240.2545, 
0.0024, -443.9594, -253.5602, -242.0246, -223.9581, -237.3859, -253.5297, -232.6557, -237.8131, 
0.00242, -433.3392, -227.7423, -235.1581, -231.8927, -226.0944, -234.4257, -237.0502, -235.2802, 
0.00244, -450.8258, -235.1276, -238.2099, -232.7472, -237.8436, -216.3898, -224.7821, -234.4867, 
0.00246, -450.7037, -245.5646, -235.9516, -243.8556, -237.4469, -230.3974, -234.09, -231.4044, 
0.00248, -445.4547, -227.5592, -225.2399, -238.1183, -237.8131, -228.078, -238.5455, -232.6557, 
0.0025, -431.4166, -216.1762, -224.538, -237.4469, -223.8361, -224.7821, -245.9308, -240.285, 
0.00252, -432.2711, -218.7396, -222.7985, -239.5526, -225.423, -241.872, -222.9205, -245.5646, 
0.00254, -447.4384, -226.8573, -243.6725, -240.987, -238.9728, -225.4535, -221.8829, -225.1178, 
0.00256, -458.089, -226.0639, -241.109, -239.1254, -231.9843, -236.7145, -220.4791, -231.557, 
0.00258, -449.9103, -217.1527, -220.296, -234.4562, -232.6862, -238.3624, -225.5756, -242.0551, 
0.0026, -442.2809, -222.9816, -210.8356, -230.5499, -239.5221, -225.2399, -227.6203, -236.9586, 
0.00262, -437.8864, -236.1652, -231.8927, -235.036, -231.5875, -230.2448, -226.1249, -229.6344, 
0.00264, -456.1053, -235.2496, -235.1581, -234.3646, -217.3969, -218.8922, -233.5407, -234.6393, 
0.00266, -447.652, -223.8666, -220.9369, -235.1581, -215.5658, -219.8688, -232.7777, -220.8759, 
0.00268, -443.9594, -225.6366, -232.4725, -232.4115, -219.7467, -235.6159, -227.7118, -229.3903, 
0.0027, -455.1593, -224.0497, -236.1347, -238.515, -242.4823, -229.0851, -245.0153, -226.6132, 
0.00272, -442.4945, -221.8524, -237.3554, -234.3952, -229.8175, -234.8529, -229.3292, -221.6388, 
0.00274, -432.2711, -236.1347, -224.66, -229.8786, -231.1298, -238.6371, -228.2306, -228.017, 
0.00276, -441.3654, -251.2103, -229.6039, -230.4279, -228.3222, -242.757, -242.2382, -243.7641, 
0.00278, -452.7789, -234.3646, -240.0104, -229.9396, -230.3668, -230.8551, -235.6769, -227.8034, 
0.0028, -430.2875, -219.1364, -242.0551, -233.6322, -224.8737, -230.4584, -240.6513, -217.9157, 
0.00282, -441.4874, -230.4889, -231.6791, -225.1788, -237.63, -226.7963, -235.6769, -219.289, 
0.00284, -447.8961, -232.1063, -239.8883, -224.7516, -220.9979, -230.8551, -226.6132, -230.1837, 
0.00286, -441.0602, -239.9494, -227.0099, -242.4823, -214.4672, -217.9767, -225.0263, -225.2399, 
0.00288, -436.5131, -241.9025, -215.7489, -224.6906, -233.0524, -227.7118, -246.0224, -238.4235, 
0.0029, -437.0929, -235.9821, -226.4606, -236.684, -225.0263, -248.83, -231.0077, -238.8507, 
0.00292, -436.6962, -237.1723, -233.6933, -240.224, -226.4606, -236.1652, -222.0966, -220.8759, 
0.00294, -451.0699, -237.7521, -222.2797, -228.963, -233.6933, -217.5189, -241.872, -228.017, 
0.00296, -438.2831, -219.411, -222.9205, -241.3837, -241.994, -225.6366, -231.496, -239.0949, 
0.00298, -443.8983, -243.1537, -216.6644, -239.7663, -237.2333, -241.048, -238.2404, -232.7167, 
0.003, -438.8019, -236.2872, -232.6251, -239.1254, -230.0617, -215.8405, -239.5526, -233.205, 
0.00302, -448.1708, -229.726, -230.6415, -232.8388, -225.9418, -213.4296, -225.9418, -216.3593, 
0.00304, -453.3893, -233.266, -229.1767, -229.8786, -219.1669, -237.1112, -230.3974, -235.86, 
0.00306, -447.8046, -221.181, -230.5805, -223.1647, -221.2116, -234.0595, -237.6911, -214.2536, 
0.00308, -441.0297, -241.8414, -233.9679, -230.2448, -221.5473, -230.7941, -234.1815, -212.6361, 
0.0031, -433.4918, -244.0387, -233.8764, -240.4376, -233.8153, -234.4257, -226.4606, -231.2213, 
0.00312, -446.4313, -226.2775, -224.538, -232.5336, -228.8104, -228.017, -229.5734, -242.818, 
0.00314, -450.0934, -235.3412, -228.6273, -237.2028, -223.3783, -224.2938, -247.7924, -224.3854, 
0.00316, -447.1942, -240.6818, -234.4867, -223.3783, -223.8056, -239.6747, -245.5646, -216.5424, 
0.00318, -431.5997, -245.0458, -240.6818, -224.9042, -225.5451, -224.3244, -221.1505, -224.4159, 
0.0032, -433.5529, -231.6181, -235.4022, -230.0006, -232.7777, -222.7985, -225.8502, -232.2284, 
0.00322, -431.0809, -223.9276, -235.4633, -233.1745, -220.9674, -229.0546, -218.0377, -235.1276, 
0.00324, -440.8466, -229.4818, -221.5778, -240.8038, -216.7865, -219.0753, -216.695, -232.5946, 
0.00326, -446.889, -233.2965, -227.1015, -229.3903, -223.8361, -229.2377, -227.0404, -231.435, 
0.00328, -450.2765, -238.8507, -239.1864, -229.2682, -228.7799, -244.0082, -225.7282, -225.8502, 
0.0033, -442.5555, -241.5058, -225.9723, -231.1298, -228.6884, -232.6251, -223.1342, -239.5526, 
0.00332, -441.0297, -244.1913, -229.4208, -231.6181, -228.8715, -217.3358, -227.6508, -226.308, 
0.00334, -450.2155, -252.4616, -229.8786, -221.5778, -233.0524, -224.3854, -224.2328, -226.9184, 
0.00336, -447.652, -244.0692, -237.2943, -233.6017, -231.2213, -232.2284, -220.0519, -225.6976, 
0.00338, -440.0226, -251.0578, -226.4301, -228.2916, -233.8458, -221.8524, -220.0214, -235.7684, 
0.0034, -439.5953, -248.1891, -232.2589, -235.5243, -245.1068, -223.8056, -231.4044, -228.7189, 
0.00342, -443.6237, -242.3297, -244.9237, -241.933, -229.3598, -228.1085, -241.6889, -228.8715, 
0.00344, -445.882, -233.5407, -235.9516, -244.527, -234.3952, -223.0121, -243.7641, -242.7265, 
0.00346, -436.0858, -226.4606, -223.8056, -237.0807, -236.3483, -233.1134, -224.7821, -216.2067, 
0.00348, -430.1654, -230.672, -227.6508, -231.9538, -227.0099, -247.5177, -239.0949, -219.289, 
0.0035, -443.5016, -225.4535, -240.8344, -239.8273, -225.3925, -233.8458, -221.4252, -236.4398, 
0.00352, -454.549, -229.1156, -222.1271, -260.3961, -211.6901, -238.8507, -224.7821, -231.9232, 
0.00354, -440.2972, -237.9047, -233.8458, -252.4921, -225.8808, -220.7843, -221.944, -223.1342, 
0.00356, -439.4122, -240.5292, -233.1745, -233.2355, -231.9232, -229.726, -218.8922, -215.108, 
0.00358, -447.5299, -234.7614, -234.3952, -220.1434, -247.0294, -242.2992, -225.4535, -235.0971, 
0.0036, -447.8961, -231.7401, -217.3053, -235.5853, -247.0294, -226.4606, -233.7848, -237.4774, 
0.00362, -441.1212, -227.3761, -230.0006, -251.7597, -231.496, -236.2567, -239.0643, -233.7848, 
0.00364, -451.6193, -237.1723, -233.0524, -234.9445, -229.0241, -229.5734, -235.2802, -236.5009, 
0.00366, -445.1495, -233.5407, -226.4911, -217.4579, -233.1745, -234.9445, -219.4415, -240.1325, 
0.00368, -454.0912, -231.8012, -229.3292, -236.9281, -229.8786, -224.2633, -233.0829, -229.7565, 
0.0037, -449.361, -231.9843, -228.2001, -235.9516, -230.1837, -238.4235, -232.2284, -223.1952, 
0.00372, -434.3463, -236.806, -226.7352, -244.3439, -236.3483, -239.9494, -235.036, -221.6388, 
0.00374, -441.4264, -227.8034, -226.1249, -237.7826, -229.0546, -226.7047, -227.6508, -240.987, 
0.00376, -452.8094, -225.423, -226.2775, -229.7565, -227.7118, -236.9892, -239.7968, -235.9821, 
0.00378, -452.1075, -231.557, -235.1276, -236.806, -224.4769, -239.8273, -238.1183, -219.9298, 
0.0038, -446.4313, -229.4208, -238.0878, -235.5243, -239.7052, -233.6322, -227.8339, -238.8812, 
0.00382, -437.8253, -228.5968, -231.5875, -235.921, -239.8273, -234.1815, -231.5875, -224.8126, 
0.00384, -437.2455, -218.0683, -225.1178, -247.6703, -234.7614, -222.0966, -222.7069, -227.9865, 
0.00386, -446.5533, -227.5897, -233.1439, -242.5739, -223.1647, -224.8126, -236.0736, -233.5407, 
0.00388, -441.4264, -226.6132, -231.7096, -239.2475, -235.6159, -222.3102, -225.9113, -247.7313, 
0.0039, -432.9425, -237.1417, -221.2421, -235.6769, -233.3881, -236.7145, -233.7543, -238.5455, 
0.00392, -448.9948, -228.6884, -224.0802, -233.2355, -227.0404, -241.3837, -237.2638, -241.048, 
0.00394, -443.5931, -228.2001, -225.5145, -237.4774, -235.2496, -236.9892, -232.1979, -242.2077, 
0.00396, -440.8466, -241.0785, -229.9091, -253.2245, -251.7902, -241.5668, -240.4682, -237.7826, 
0.00398, -443.6847, -234.3952, -236.5619, -243.1842, -237.8131, -232.7777, -234.7309, -234.1205, 
0.004, -440.4193, -217.5495, -229.2072, -248.9826, -235.5853, -225.423, -235.9821, -232.5031, 
0.00402, -447.4384, -215.5658, -249.4098, -241.872, -225.8197, -226.5521, -229.5734, -233.2965, 
0.00404, -453.1757, -224.9042, -245.9003, -242.757, -234.3952, -227.3456, -233.2355, -243.1232, 
0.00406, -441.8842, -240.8344, -241.109, -244.7711, -237.4469, -249.8065, -239.0643, -250.6915, 
0.00408, -449.2084, -232.9303, -235.6769, -248.7995, -242.1466, -253.194, -236.5619, -244.9237, 
0.0041, -444.5087, -228.7189, -230.9772, -243.8861, -221.6388, -252.5226, -232.2284, -250.0202, 
0.00412, -450.9174, -228.4137, -228.3832, -233.3881, -223.775, -249.2267, -219.6246, -240.7733, 
0.00414, -445.8514, -222.2186, -230.733, -240.6818, -231.0687, -237.7521, -225.362, -222.7985, 
0.00416, -452.3212, -221.7304, -227.3151, -252.7362, -241.2616, -239.6747, -242.5434, -234.4562, 
0.00418, -438.924, -219.1059, -234.4867, -243.3063, -232.1369, -237.63, -237.5079, -236.5619, 
0.0042, -439.3512, -223.4699, -233.4491, -254.5978, -216.1762, -234.8529, -228.5053, -236.6535, 
0.00422, -446.4923, -237.3859, -244.9237, -245.6561, -229.2072, -245.6561, -234.975, -237.63, 
0.00424, -448.3539, -223.6225, -228.3222, -240.4376, -233.6933, -229.1156, -223.714, -228.0475, 
0.00426, -449.6051, -230.4279, -228.5663, -244.1913, -240.3461, -238.5761, -217.2138, -236.3178, 
0.00428, -447.6215, -233.0219, -224.6906, -244.9848, -228.2001, -250.6, -231.9843, -233.9984, 
0.0043, -439.931, -244.9542, -226.0639, -238.454, -228.1391, -257.6495, -225.3314, -224.0497, 
0.00432, -439.2902, -231.9538, -229.6344, -234.2426, -238.7287, -237.2638, -228.6884, -234.0289, 
0.00434, -442.8607, -241.0175, -235.5548, -249.2267, -229.6649, -239.1864, -238.6981, -228.6579, 
0.00436, -450.2765, -228.1696, -245.9308, -244.3744, -238.1488, -232.0453, -232.8998, -241.2006, 
0.00438, -439.5038, -225.5756, -230.8856, -243.3063, -228.1391, -241.109, -216.8475, -236.2262, 
0.0044, -445.2411, -242.6654, -234.2121, -247.6398, -235.3412, -238.454, -231.3739, -224.2938, 
0.00442, -455.7391, -228.4747, -225.1483, -248.2501, -232.1979, -232.9608, -237.3554, -216.6034, 
0.00444, -449.9713, -231.496, -209.2487, -246.2665, -230.3363, -233.0829, -217.7326, -226.5216, 
0.00446, -450.0323, -226.7047, -228.5968, -238.6371, -244.3134, -238.7592, -232.4115, -220.0214, 
0.00448, -448.3234, -233.8458, -231.3739, -233.0219, -243.3673, -226.0333, -225.5145, -224.8432, 
0.0045, -442.0367, -216.695, -237.569, -242.5128, -239.2475, -240.4376, -225.7892, -237.5995, 
0.00452, -426.5643, -212.6361, -230.3058, -256.2152, -233.6933, -246.297, -220.2655, -237.9047, 
0.00454, -441.0297, -237.5385, -224.0192, -259.9689, -234.3952, -234.7003, -231.3129, -235.5853, 
0.00456, -445.0885, -235.6464, -233.3576, -247.9755, -236.5619, -239.6137, -225.6061, -225.7587, 
0.00458, -446.1261, -235.2496, -240.7428, -239.9188, -233.7543, -243.5809, -225.9723, -224.9957, 
0.0046, -435.4755, -227.8949, -227.0099, -249.2267, -223.3173, -246.0529, -241.872, -229.5734, 
0.00462, -434.8346, -222.3407, -233.0829, -252.0648, -227.4677, -238.7592, -229.3598, -228.3527, 
0.00464, -441.7316, -235.7379, -235.6159, -245.4425, -226.7047, -253.8349, -237.3554, -215.81, 
0.00466, -446.6144, -252.3395, -228.7799, -243.0927, -224.5685, -249.1046, -232.1979, -224.8126, 
0.00468, -449.361, -234.6393, -235.2802, -232.5946, -229.7565, -245.473, -225.3314, -224.2328, 
0.0047, -432.1185, -228.9325, -224.4159, -242.6349, -242.3297, -247.2736, -218.3429, -228.2306, 
0.00472, -433.5223, -244.0997, -222.2492, -250.8746, -243.8251, -239.6137, -232.5336, -230.6415, 
0.00474, -439.4427, -233.205, -230.8856, -245.9308, -230.1837, -238.9118, -239.5831, -229.6039, 
0.00476, -440.4193, -242.6349, -229.3903, -240.6818, -230.8246, -239.9188, -224.0497, -221.7609, 
0.00478, -439.87, -227.5592, -226.1249, -243.0927, -238.6676, -250.0812, -233.1134, -230.1837, 
0.0048, -447.0721, -211.8427, -227.0709, -239.1864, -236.684, -248.006, -233.4491, -230.3058, 
0.00482, -445.2411, -231.7401, -238.7592, -243.4894, -228.2306, -237.7521, -232.5641, -231.8317, 
0.00484, -447.0111, -231.2213, -230.1837, -250.1117, -240.7428, -252.4921, -232.6251, -236.6535, 
0.00486, -448.9948, -235.2496, -233.3576, -256.0626, -236.4704, -247.121, -234.6088, -224.9042, 
0.00488, -450.0934, -241.5973, -223.5004, -240.4071, -229.6954, -248.1281, -227.4066, -238.9423, 
0.0049, -438.0084, -233.3881, -221.2421, -232.2894, -221.5167, -230.4889, -227.5287, -227.5897, 
0.00492, -432.149, -228.9325, -222.0355, -218.5565, -224.8737, -226.6132, -229.4208, -225.7587, 
0.00494, -435.8112, -238.2099, -233.2965, -225.5756, -226.9184, -240.7123, -233.7543, -237.2333, 
0.00496, -446.2787, -232.7472, -238.1488, -239.1559, -221.6693, -242.8485, -241.8109, -232.3505, 
0.00498, -456.9904, -226.0639, -234.2731, -221.6388, -223.0426, -226.3996, -234.3341, -222.5849, 
0.005, -448.2928, -220.4791, -234.4867, -230.0617, -234.5172, -235.9516, -214.9555, -226.1249, 
0.00502, -438.2526, -239.8578, -244.7711, -242.4823, -237.2638, -237.0197, -230.5499, -228.4137, 
0.00504, -451.192, -243.1537, -231.8927, -219.5941, -231.4044, -235.7684, -240.224, -232.5031, 
